[2025-01-13 17:15:04.932588] [0x0000007fa83317c0] [MocapTag] [0x000014bf] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 17:15:12.598399] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3410] 1736806512598288, 7.71345, 0.0779651, -0.274803, -0.310028, -0.99966, 0.0115275, -0.0106337, -0.0208203, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.600845] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3411] 1736806512600741, 7.7159, 0.0779753, -0.274819, -0.310083, -0.99966, 0.0115812, -0.0107495, -0.0207543, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.603676] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3413] 1736806512603556, 7.71872, 0.0779753, -0.274819, -0.310083, -0.99966, 0.0115812, -0.0107495, -0.0207543, 0, 0, -0.00556174, 0, 0, 0, 
[2025-01-13 17:15:12.608012] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3414] 1736806512607900, 7.72306, 0.0779753, -0.274819, -0.310083, -0.99966, 0.0115812, -0.0107495, -0.0207543, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.610664] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3415] 1736806512610543, 7.7257, 0.0780044, -0.2748, -0.310075, -0.99966, 0.0115441, -0.0106869, -0.0207806, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.613552] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3417] 1736806512613440, 7.7286, 0.0780044, -0.2748, -0.310075, -0.99966, 0.0115441, -0.0106869, -0.0207806, 0.00290873, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.619051] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3418] 1736806512618922, 7.73408, 0.0780044, -0.2748, -0.310075, -0.99966, 0.0115441, -0.0106869, -0.0207806, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.619678] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3419] 1736806512619583, 7.73474, 0.0780044, -0.2748, -0.310075, -0.99966, 0.0115441, -0.0106869, -0.0207806, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.621110] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3420] 1736806512621006, 7.73616, 0.0780369, -0.274753, -0.310041, -0.99966, 0.0114999, -0.0106342, -0.0208633, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.624960] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3422] 1736806512624847, 7.74001, 0.0780369, -0.274753, -0.310041, -0.99966, 0.0114999, -0.0106342, -0.0208633, 0.00325872, 0.00468398, 0.00343323, 0, 0, 0, 
[2025-01-13 17:15:12.628717] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3423] 1736806512628613, 7.74377, 0.0780369, -0.274753, -0.310041, -0.99966, 0.0114999, -0.0106342, -0.0208633, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.630042] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3424] 1736806512629917, 7.74508, 0.0780476, -0.274751, -0.310011, -0.999659, 0.0114629, -0.0105531, -0.0209364, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.633686] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3426] 1736806512633564, 7.74872, 0.0780476, -0.274751, -0.310011, -0.999659, 0.0114629, -0.0105531, -0.0209364, 0, 0, 0.00298417, 0, 0, 0, 
[2025-01-13 17:15:12.635250] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3427] 1736806512635145, 7.7503, 0.0780476, -0.274751, -0.310011, -0.999659, 0.0114629, -0.0105531, -0.0209364, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.638200] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3428] 1736806512638088, 7.75325, 0.0780476, -0.274751, -0.310011, -0.999659, 0.0114629, -0.0105531, -0.0209364, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.642371] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3429] 1736806512642284, 7.75744, 0.0780828, -0.274752, -0.309976, -0.999662, 0.011409, -0.0104766, -0.0209045, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.645168] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3431] 1736806512645052, 7.76021, 0.0780828, -0.274752, -0.309976, -0.999662, 0.011409, -0.0104766, -0.0209045, 0.00352196, 0, 0.00348437, 0, 0, 0, 
[2025-01-13 17:15:12.647853] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3432] 1736806512647744, 7.7629, 0.0780828, -0.274752, -0.309976, -0.999662, 0.011409, -0.0104766, -0.0209045, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.650481] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3433] 1736806512650366, 7.76553, 0.0781126, -0.274772, -0.309933, -0.999663, 0.0115052, -0.0104282, -0.0208113, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.653139] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3435] 1736806512653056, 7.76821, 0.0781126, -0.274772, -0.309933, -0.999663, 0.0115052, -0.0104282, -0.0208113, 0.00298437, 0, 0.00430464, 0, 0, 0, 
[2025-01-13 17:15:12.656516] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3436] 1736806512656404, 7.77156, 0.0781126, -0.274772, -0.309933, -0.999663, 0.0115052, -0.0104282, -0.0208113, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.659161] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3437] 1736806512659051, 7.77421, 0.0781126, -0.274772, -0.309933, -0.999663, 0.0115052, -0.0104282, -0.0208113, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.661621] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3438] 1736806512661511, 7.77667, 0.0781551, -0.274771, -0.309905, -0.999664, 0.0115607, -0.010387, -0.0207675, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.664656] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3440] 1736806512664539, 7.7797, 0.0781551, -0.274771, -0.309905, -0.999664, 0.0115607, -0.010387, -0.0207675, 0.00424693, 0, 0.00281589, 0, 0, 0, 
[2025-01-13 17:15:12.667152] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3441] 1736806512667041, 7.7822, 0.0781551, -0.274771, -0.309905, -0.999664, 0.0115607, -0.010387, -0.0207675, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.669746] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3442] 1736806512669643, 7.7848, 0.0781741, -0.274776, -0.30988, -0.999664, 0.0115441, -0.0103838, -0.0207766, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.672727] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3444] 1736806512672667, 7.78783, 0.0781741, -0.274776, -0.30988, -0.999664, 0.0115441, -0.0103838, -0.0207766, 0, 0, 0.00256956, 0, 0, 0, 
[2025-01-13 17:15:12.675267] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3445] 1736806512675156, 7.79031, 0.0781741, -0.274776, -0.30988, -0.999664, 0.0115441, -0.0103838, -0.0207766, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.678091] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3446] 1736806512677987, 7.79315, 0.0781741, -0.274776, -0.30988, -0.999664, 0.0115441, -0.0103838, -0.0207766, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.680581] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3447] 1736806512680477, 7.79564, 0.0781738, -0.274803, -0.309881, -0.999663, 0.0115329, -0.0103123, -0.0208331, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.683578] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3449] 1736806512683456, 7.79861, 0.0781738, -0.274803, -0.309881, -0.999663, 0.0115329, -0.0103123, -0.0208331, 0, -0.0026715, 0, 0, 0, 0, 
[2025-01-13 17:15:12.687907] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3450] 1736806512687795, 7.80295, 0.0781738, -0.274803, -0.309881, -0.999663, 0.0115329, -0.0103123, -0.0208331, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.690916] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3451] 1736806512690805, 7.80596, 0.0781866, -0.274823, -0.309902, -0.999664, 0.0115238, -0.0102907, -0.0207983, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.693824] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3453] 1736806512693700, 7.80886, 0.0781866, -0.274823, -0.309902, -0.999664, 0.0115238, -0.0102907, -0.0207983, 0, -0.00201377, -0.00210891, 0, 0, 0, 
[2025-01-13 17:15:12.696432] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3454] 1736806512696320, 7.81148, 0.0781866, -0.274823, -0.309902, -0.999664, 0.0115238, -0.0102907, -0.0207983, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.698838] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3455] 1736806512698736, 7.81389, 0.0781866, -0.274823, -0.309902, -0.999664, 0.0115238, -0.0102907, -0.0207983, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.701483] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3456] 1736806512701373, 7.81653, 0.0782257, -0.274815, -0.309916, -0.999665, 0.0115667, -0.0101939, -0.0207686, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.705021] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3458] 1736806512704908, 7.82007, 0.0782257, -0.274815, -0.309916, -0.999665, 0.0115667, -0.0101939, -0.0207686, 0.00390675, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.708089] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3459] 1736806512707984, 7.82314, 0.0782257, -0.274815, -0.309916, -0.999665, 0.0115667, -0.0101939, -0.0207686, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.710346] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3460] 1736806512710241, 7.8254, 0.0782301, -0.274807, -0.309911, -0.999664, 0.0116032, -0.0101726, -0.0208208, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.713236] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3462] 1736806512713121, 7.82828, 0.0782301, -0.274807, -0.309911, -0.999664, 0.0116032, -0.0101726, -0.0208208, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.715741] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3463] 1736806512715631, 7.83079, 0.0782301, -0.274807, -0.309911, -0.999664, 0.0116032, -0.0101726, -0.0208208, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.720031] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3464] 1736806512719921, 7.83508, 0.0782301, -0.274807, -0.309911, -0.999664, 0.0116032, -0.0101726, -0.0208208, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.722479] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3465] 1736806512722393, 7.83755, 0.07822, -0.27478, -0.309902, -0.999664, 0.0115353, -0.010186, -0.020873, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.725412] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3467] 1736806512725300, 7.84046, 0.07822, -0.27478, -0.309902, -0.999664, 0.0115353, -0.010186, -0.020873, 0, 0.0027487, 0, 0, 0, 0, 
[2025-01-13 17:15:12.728217] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3468] 1736806512728112, 7.84327, 0.07822, -0.27478, -0.309902, -0.999664, 0.0115353, -0.010186, -0.020873, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.730748] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3469] 1736806512730626, 7.84579, 0.0782172, -0.27475, -0.309878, -0.999664, 0.0114935, -0.0102286, -0.0208602, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.733437] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3471] 1736806512733322, 7.84848, 0.0782172, -0.27475, -0.309878, -0.999664, 0.0114935, -0.0102286, -0.0208602, 0, 0.00294824, 0.00240609, 0, 0, 0, 
[2025-01-13 17:15:12.736400] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3472] 1736806512736290, 7.85145, 0.0782172, -0.27475, -0.309878, -0.999664, 0.0114935, -0.0102286, -0.0208602, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.741821] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3473] 1736806512741692, 7.85685, 0.0782172, -0.27475, -0.309878, -0.999664, 0.0114935, -0.0102286, -0.0208602, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.742478] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3474] 1736806512742394, 7.85755, 0.0782111, -0.274766, -0.309892, -0.999664, 0.0115638, -0.010253, -0.0207953, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.744566] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3476] 1736806512744455, 7.85961, 0.0782111, -0.274766, -0.309892, -0.999664, 0.0115638, -0.010253, -0.0207953, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.747168] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3477] 1736806512747036, 7.86219, 0.0782111, -0.274766, -0.309892, -0.999664, 0.0115638, -0.010253, -0.0207953, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.749650] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3478] 1736806512749490, 7.86465, 0.0781857, -0.274763, -0.309911, -0.999663, 0.0116294, -0.0103577, -0.0207607, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.753360] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3480] 1736806512753242, 7.8684, 0.0781857, -0.274763, -0.309911, -0.999663, 0.0116294, -0.0103577, -0.0207607, -0.00254799, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.755115] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3481] 1736806512755005, 7.87016, 0.0781857, -0.274763, -0.309911, -0.999663, 0.0116294, -0.0103577, -0.0207607, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.760688] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3482] 1736806512760561, 7.87572, 0.0781857, -0.274763, -0.309911, -0.999663, 0.0116294, -0.0103577, -0.0207607, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.761278] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3483] 1736806512761188, 7.87635, 0.078154, -0.274752, -0.309921, -0.999662, 0.0116503, -0.0104679, -0.0207617, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.763908] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3485] 1736806512763788, 7.87895, 0.078154, -0.274752, -0.309921, -0.999662, 0.0116503, -0.0104679, -0.0207617, -0.00317015, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.765736] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3486] 1736806512765628, 7.88079, 0.078154, -0.274752, -0.309921, -0.999662, 0.0116503, -0.0104679, -0.0207617, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.769947] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3487] 1736806512769839, 7.885, 0.0781256, -0.274763, -0.309921, -0.999661, 0.011603, -0.010539, -0.0207758, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.772700] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3489] 1736806512772640, 7.8878, 0.0781256, -0.274763, -0.309921, -0.999661, 0.011603, -0.010539, -0.0207758, -0.00283876, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.775164] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3490] 1736806512775054, 7.89021, 0.0781256, -0.274763, -0.309921, -0.999661, 0.011603, -0.010539, -0.0207758, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.779100] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3491] 1736806512778995, 7.89415, 0.0781256, -0.274763, -0.309921, -0.999661, 0.011603, -0.010539, -0.0207758, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.780363] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3492] 1736806512780251, 7.89541, 0.0780783, -0.274779, -0.309926, -0.99966, 0.0115618, -0.0106003, -0.0208116, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.784400] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3494] 1736806512784289, 7.89945, 0.0780783, -0.274779, -0.309926, -0.99966, 0.0115618, -0.0106003, -0.0208116, -0.0047258, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.786973] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3495] 1736806512786867, 7.90203, 0.0780783, -0.274779, -0.309926, -0.99966, 0.0115618, -0.0106003, -0.0208116, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.790004] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3496] 1736806512789888, 7.90505, 0.0780654, -0.274789, -0.309924, -0.999659, 0.0115624, -0.0106033, -0.0208987, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.792381] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3497] 1736806512792294, 7.90745, 0.0780654, -0.274789, -0.309924, -0.999659, 0.0115624, -0.0106033, -0.0208987, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.795042] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3499] 1736806512794926, 7.91008, 0.0780654, -0.274789, -0.309924, -0.999659, 0.0115624, -0.0106033, -0.0208987, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.797671] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3500] 1736806512797558, 7.91272, 0.0780654, -0.274789, -0.309924, -0.999659, 0.0115624, -0.0106033, -0.0208987, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.801865] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3501] 1736806512801747, 7.91691, 0.0780407, -0.274787, -0.30991, -0.999658, 0.0116056, -0.0106442, -0.0208818, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.804655] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3503] 1736806512804543, 7.9197, 0.0780407, -0.274787, -0.30991, -0.999658, 0.0116056, -0.0106442, -0.0208818, -0.00247199, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.807104] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3504] 1736806512806998, 7.92216, 0.0780407, -0.274787, -0.30991, -0.999658, 0.0116056, -0.0106442, -0.0208818, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.809879] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3505] 1736806512809768, 7.92493, 0.078033, -0.274818, -0.309907, -0.999657, 0.0117135, -0.0106796, -0.0208398, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.812481] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3506] 1736806512812392, 7.92755, 0.078033, -0.274818, -0.309907, -0.999657, 0.0117135, -0.0106796, -0.0208398, 0, -0.00311873, 0, 0, 0, 0, 
[2025-01-13 17:15:12.816024] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3508] 1736806512815914, 7.93107, 0.078033, -0.274818, -0.309907, -0.999657, 0.0117135, -0.0106796, -0.0208398, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.818585] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3509] 1736806512818480, 7.93364, 0.078033, -0.274818, -0.309907, -0.999657, 0.0117135, -0.0106796, -0.0208398, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.821077] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3510] 1736806512820968, 7.93613, 0.0780223, -0.274833, -0.309932, -0.999657, 0.0117524, -0.0107792, -0.0207836, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.823956] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3512] 1736806512823843, 7.939, 0.0780223, -0.274833, -0.309932, -0.999657, 0.0117524, -0.0107792, -0.0207836, 0, 0, -0.0024598, 0, 0, 0, 
[2025-01-13 17:15:12.826657] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3513] 1736806512826549, 7.94171, 0.0780223, -0.274833, -0.309932, -0.999657, 0.0117524, -0.0107792, -0.0207836, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.829162] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3514] 1736806512829050, 7.94421, 0.0780223, -0.274833, -0.309932, -0.999657, 0.0117524, -0.0107792, -0.0207836, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.832112] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3515] 1736806512832025, 7.94718, 0.0780375, -0.274825, -0.309932, -0.999657, 0.011729, -0.0107969, -0.0207669, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.834787] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3517] 1736806512834676, 7.94984, 0.0780375, -0.274825, -0.309932, -0.999657, 0.011729, -0.0107969, -0.0207669, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.838399] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3518] 1736806512838286, 7.95345, 0.0780375, -0.274825, -0.309932, -0.999657, 0.011729, -0.0107969, -0.0207669, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.840977] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3519] 1736806512840868, 7.95603, 0.0780634, -0.274797, -0.309934, -0.999658, 0.0116414, -0.0107835, -0.0207816, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.842598] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3521] 1736806512842539, 7.9577, 0.0780634, -0.274797, -0.309934, -0.999658, 0.0116414, -0.0107835, -0.0207816, 0.00258528, 0.00281936, 0, 0, 0, 0, 
[2025-01-13 17:15:12.845184] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3522] 1736806512845071, 7.96023, 0.0780634, -0.274797, -0.309934, -0.999658, 0.0116414, -0.0107835, -0.0207816, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.848378] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3523] 1736806512848269, 7.96343, 0.0780634, -0.274797, -0.309934, -0.999658, 0.0116414, -0.0107835, -0.0207816, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.850897] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3524] 1736806512850787, 7.96595, 0.0780742, -0.274764, -0.309926, -0.999659, 0.0115754, -0.010728, -0.0207796, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.853682] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3526] 1736806512853572, 7.96873, 0.0780742, -0.274764, -0.309926, -0.999659, 0.0115754, -0.010728, -0.0207796, 0, 0.00326429, 0, 0, 0, 0, 
[2025-01-13 17:15:12.856251] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3527] 1736806512856112, 7.97127, 0.0780742, -0.274764, -0.309926, -0.999659, 0.0115754, -0.010728, -0.0207796, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.858901] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3528] 1736806512858790, 7.97395, 0.0780742, -0.274764, -0.309926, -0.999659, 0.0115754, -0.010728, -0.0207796, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.861486] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3529] 1736806512861378, 7.97654, 0.0780898, -0.274739, -0.309938, -0.999661, 0.0115361, -0.0106483, -0.0207831, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.865788] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3531] 1736806512865676, 7.98083, 0.0780898, -0.274739, -0.309938, -0.999661, 0.0115361, -0.0106483, -0.0207831, 0, 0.00259788, 0, 0, 0, 0, 
[2025-01-13 17:15:12.868455] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3532] 1736806512868345, 7.9835, 0.0780898, -0.274739, -0.309938, -0.999661, 0.0115361, -0.0106483, -0.0207831, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.870948] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3533] 1736806512870843, 7.986, 0.0781002, -0.274724, -0.309958, -0.999661, 0.0115158, -0.0105633, -0.020814, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.873846] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3535] 1736806512873730, 7.98889, 0.0781002, -0.274724, -0.309958, -0.999661, 0.0115158, -0.0105633, -0.020814, 0, 0, -0.00202617, 0, 0, 0, 
[2025-01-13 17:15:12.876264] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3536] 1736806512876115, 7.99127, 0.0781002, -0.274724, -0.309958, -0.999661, 0.0115158, -0.0105633, -0.020814, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.880145] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3537] 1736806512880037, 7.9952, 0.0781002, -0.274724, -0.309958, -0.999661, 0.0115158, -0.0105633, -0.020814, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.882733] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3538] 1736806512882644, 7.9978, 0.0781197, -0.274712, -0.30997, -0.999661, 0.0115057, -0.0104721, -0.0208939, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.885542] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3540] 1736806512885428, 8.00059, 0.0781197, -0.274712, -0.30997, -0.999661, 0.0115057, -0.0104721, -0.0208939, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:12.888343] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [3541] 1736806512888237, 8.0034, 0.0781197, -0.274712, -0.30997, -0.999661, 0.0115057, -0.0104721, -0.0208939, 0, 0, 0, 0, 0, 0, 
