[2025-10-13 19:02:43.797635] [0x0000007fa9cd37c0] [MocapTag] [0x00000fa6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:02:57.434887] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6353] 1760396577434775, 16.3965, 2.67218, -0.342625, -1.1956, -0.900775, -0.00333118, -0.0148763, 0.434018, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.437523] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6354] 1760396577437408, 16.3991, 2.67524, -0.348475, -1.19557, -0.899411, -0.00400954, -0.0148925, 0.436831, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.440307] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6355] 1760396577440189, 16.4019, 2.67524, -0.348475, -1.19557, -0.899411, -0.00400954, -0.0148925, 0.436831, 0.306216, -0.584975, 0.00229802, 0.130916, 0.0623018, 0.626159, 
[2025-10-13 19:02:57.442721] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6357] 1760396577442604, 16.4043, 2.67524, -0.348475, -1.19557, -0.899411, -0.00400954, -0.0148925, 0.436831, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.445491] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6358] 1760396577445377, 16.4071, 2.67524, -0.348475, -1.19557, -0.899411, -0.00400954, -0.0148925, 0.436831, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.447816] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6359] 1760396577447699, 16.4094, 2.67823, -0.354435, -1.19548, -0.898114, -0.00432537, -0.0153256, 0.439475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.451162] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6360] 1760396577451074, 16.4128, 2.67823, -0.354435, -1.19548, -0.898114, -0.00432537, -0.0153256, 0.439475, 0.298867, -0.596053, 0.00937723, 0.101709, -0.0440713, 0.590819, 
[2025-10-13 19:02:57.453613] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6362] 1760396577453497, 16.4152, 2.67823, -0.354435, -1.19548, -0.898114, -0.00432537, -0.0153256, 0.439475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.456223] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6363] 1760396577456116, 16.4178, 2.67823, -0.354435, -1.19548, -0.898114, -0.00432537, -0.0153256, 0.439475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.458696] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6364] 1760396577458579, 16.4203, 2.6811, -0.360373, -1.1953, -0.89692, -0.00467797, -0.0160017, 0.441878, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.461471] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6365] 1760396577461357, 16.4231, 2.6811, -0.360373, -1.1953, -0.89692, -0.00467797, -0.0160017, 0.441878, 0.287082, -0.593797, 0.0176995, 0.129461, -0.0844052, 0.539255, 
[2025-10-13 19:02:57.463996] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6367] 1760396577463880, 16.4256, 2.6811, -0.360373, -1.1953, -0.89692, -0.00467797, -0.0160017, 0.441878, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.466993] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6368] 1760396577466876, 16.4286, 2.6811, -0.360373, -1.1953, -0.89692, -0.00467797, -0.0160017, 0.441878, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.469475] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6369] 1760396577469360, 16.4311, 2.68401, -0.36629, -1.19522, -0.895504, -0.00502251, -0.0163348, 0.444726, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.472047] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6371] 1760396577471922, 16.4336, 2.68401, -0.36629, -1.19522, -0.895504, -0.00502251, -0.0163348, 0.444726, 0.29085, -0.591689, 0.00795325, 0.0991821, 0, 0.637656, 
[2025-10-13 19:02:57.474505] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6372] 1760396577474392, 16.4361, 2.68401, -0.36629, -1.19522, -0.895504, -0.00502251, -0.0163348, 0.444726, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.476996] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6373] 1760396577476880, 16.4386, 2.68684, -0.37227, -1.19517, -0.894234, -0.00527239, -0.0168464, 0.447252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.479934] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6374] 1760396577479766, 16.4415, 2.68684, -0.37227, -1.19517, -0.894234, -0.00527239, -0.0168464, 0.447252, 0.283311, -0.597918, 0.00540003, 0.097537, -0.0624767, 0.567496, 
[2025-10-13 19:02:57.482941] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6376] 1760396577482824, 16.4446, 2.68684, -0.37227, -1.19517, -0.894234, -0.00527239, -0.0168464, 0.447252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.485405] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6377] 1760396577485288, 16.447, 2.68684, -0.37227, -1.19517, -0.894234, -0.00527239, -0.0168464, 0.447252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.487948] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6378] 1760396577487830, 16.4496, 2.68971, -0.378142, -1.19506, -0.892861, -0.00555949, -0.0171746, 0.44997, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.490745] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6379] 1760396577490626, 16.4524, 2.68971, -0.378142, -1.19506, -0.892861, -0.00555949, -0.0171746, 0.44997, 0.286562, -0.587234, 0.0112838, 0.0885725, 0, 0.610602, 
[2025-10-13 19:02:57.493304] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6381] 1760396577493186, 16.4549, 2.68971, -0.378142, -1.19506, -0.892861, -0.00555949, -0.0171746, 0.44997, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.495869] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6382] 1760396577495758, 16.4575, 2.68971, -0.378142, -1.19506, -0.892861, -0.00555949, -0.0171746, 0.44997, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.498316] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6383] 1760396577498201, 16.4599, 2.69247, -0.384094, -1.19492, -0.891461, -0.00570868, -0.0177442, 0.452713, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.501049] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6384] 1760396577500922, 16.4626, 2.69247, -0.384094, -1.19492, -0.891461, -0.00570868, -0.0177442, 0.452713, 0.276388, -0.595264, 0.0135342, 0.0861645, -0.080223, 0.618035, 
[2025-10-13 19:02:57.503475] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6386] 1760396577503358, 16.4651, 2.69247, -0.384094, -1.19492, -0.891461, -0.00570868, -0.0177442, 0.452713, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.506162] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6387] 1760396577506038, 16.4678, 2.69247, -0.384094, -1.19492, -0.891461, -0.00570868, -0.0177442, 0.452713, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.508710] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6388] 1760396577508593, 16.4703, 2.69523, -0.390135, -1.19508, -0.889783, -0.00581196, -0.0183607, 0.455977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.511254] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6390] 1760396577511184, 16.4729, 2.69523, -0.390135, -1.19508, -0.889783, -0.00581196, -0.0183607, 0.455977, 0.275681, -0.6041, -0.0154346, 0.0843763, -0.0906404, 0.736612, 
[2025-10-13 19:02:57.513666] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6391] 1760396577513550, 16.4753, 2.69523, -0.390135, -1.19508, -0.889783, -0.00581196, -0.0183607, 0.455977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.516212] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6392] 1760396577516105, 16.4778, 2.69523, -0.390135, -1.19508, -0.889783, -0.00581196, -0.0183607, 0.455977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.518905] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6393] 1760396577518788, 16.4805, 2.6979, -0.396014, -1.19489, -0.888433, -0.0057693, -0.0192581, 0.458565, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.521460] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6395] 1760396577521358, 16.4831, 2.6979, -0.396014, -1.19489, -0.888433, -0.0057693, -0.0192581, 0.458565, 0.267758, -0.587847, 0.0188414, 0.0828505, -0.155471, 0.587153, 
[2025-10-13 19:02:57.523924] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6396] 1760396577523808, 16.4855, 2.6979, -0.396014, -1.19489, -0.888433, -0.0057693, -0.0192581, 0.458565, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.526567] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6397] 1760396577526410, 16.4881, 2.6979, -0.396014, -1.19489, -0.888433, -0.0057693, -0.0192581, 0.458565, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.530352] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6398] 1760396577530266, 16.492, 2.70034, -0.402195, -1.19561, -0.888344, -0.00655403, -0.014302, 0.45891, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.532474] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6400] 1760396577532359, 16.4941, 2.70034, -0.402195, -1.19561, -0.888344, -0.00655403, -0.014302, 0.45891, 0.2432, -0.618081, -0.0720226, -0.315046, 0.953597, 0.0530839, 
[2025-10-13 19:02:57.535006] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6401] 1760396577534893, 16.4966, 2.70034, -0.402195, -1.19561, -0.888344, -0.00655403, -0.014302, 0.45891, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.539281] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6402] 1760396577539166, 16.5009, 2.70272, -0.407908, -1.1952, -0.887086, -0.00450992, -0.0175009, 0.461249, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.540383] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6403] 1760396577540264, 16.502, 2.70272, -0.407908, -1.1952, -0.887086, -0.00450992, -0.0175009, 0.461249, 0.238722, -0.571282, 0.0408257, -0.0621319, -0.749642, 0.53969, 
[2025-10-13 19:02:57.542970] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6405] 1760396577542856, 16.5046, 2.70272, -0.407908, -1.1952, -0.887086, -0.00450992, -0.0175009, 0.461249, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.546417] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6406] 1760396577546299, 16.508, 2.70272, -0.407908, -1.1952, -0.887086, -0.00450992, -0.0175009, 0.461249, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.549478] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6407] 1760396577549361, 16.5111, 2.70517, -0.413751, -1.1952, -0.885645, -0.00441158, -0.0180466, 0.463992, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.551505] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6408] 1760396577551415, 16.5131, 2.70517, -0.413751, -1.1952, -0.885645, -0.00441158, -0.0180466, 0.463992, 0.244887, -0.584384, 0, 0.0416279, -0.0983158, 0.621474, 
[2025-10-13 19:02:57.554169] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6410] 1760396577554054, 16.5158, 2.70517, -0.413751, -1.1952, -0.885645, -0.00441158, -0.0180466, 0.463992, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.556914] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6411] 1760396577556794, 16.5185, 2.70517, -0.413751, -1.1952, -0.885645, -0.00441158, -0.0180466, 0.463992, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.560983] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6412] 1760396577560870, 16.5226, 2.70819, -0.419135, -1.1948, -0.881925, -0.00583471, -0.0216401, 0.470856, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.562024] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6414] 1760396577561965, 16.5237, 2.70819, -0.419135, -1.1948, -0.881925, -0.00583471, -0.0216401, 0.470856, 0.301769, -0.538328, 0.0407931, 0.61183, -0.480559, 1.57756, 
[2025-10-13 19:02:57.565021] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6415] 1760396577564907, 16.5266, 2.70819, -0.419135, -1.1948, -0.881925, -0.00583471, -0.0216401, 0.470856, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.567245] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6416] 1760396577567126, 16.5289, 2.70819, -0.419135, -1.1948, -0.881925, -0.00583471, -0.0216401, 0.470856, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.569726] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6417] 1760396577569608, 16.5313, 2.71058, -0.425051, -1.19477, -0.880395, -0.00554521, -0.0224371, 0.473677, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.572311] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6419] 1760396577572188, 16.5339, 2.71058, -0.425051, -1.19477, -0.880395, -0.00554521, -0.0224371, 0.473677, 0.238842, -0.591636, 0.00287821, 0.0351429, -0.157936, 0.645053, 
[2025-10-13 19:02:57.574773] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6420] 1760396577574659, 16.5364, 2.71058, -0.425051, -1.19477, -0.880395, -0.00554521, -0.0224371, 0.473677, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.577550] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6421] 1760396577577435, 16.5392, 2.71261, -0.431002, -1.19536, -0.880277, -0.00545397, -0.0185177, 0.474067, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.580283] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6422] 1760396577580168, 16.5419, 2.71261, -0.431002, -1.19536, -0.880277, -0.00545397, -0.0185177, 0.474067, 0.203067, -0.5951, -0.0597598, -0.387001, 0.682677, 0.0641048, 
[2025-10-13 19:02:57.582625] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6424] 1760396577582510, 16.5442, 2.71261, -0.431002, -1.19536, -0.880277, -0.00545397, -0.0185177, 0.474067, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.585999] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6425] 1760396577585889, 16.5476, 2.71261, -0.431002, -1.19536, -0.880277, -0.00545397, -0.0185177, 0.474067, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.588114] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6426] 1760396577587993, 16.5497, 2.71499, -0.436697, -1.19532, -0.878406, -0.00528819, -0.0192145, 0.477499, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.590933] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6427] 1760396577590845, 16.5526, 2.71499, -0.436697, -1.19532, -0.878406, -0.00528819, -0.0192145, 0.477499, 0.238543, -0.569542, 0.00464299, 0.0482082, -0.127623, 0.784361, 
[2025-10-13 19:02:57.593479] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6429] 1760396577593360, 16.5551, 2.71499, -0.436697, -1.19532, -0.878406, -0.00528819, -0.0192145, 0.477499, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.595997] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6430] 1760396577595886, 16.5576, 2.71499, -0.436697, -1.19532, -0.878406, -0.00528819, -0.0192145, 0.477499, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.600181] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6431] 1760396577600062, 16.5618, 2.71709, -0.442656, -1.19538, -0.877126, -0.00475897, -0.0195385, 0.479839, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.601224] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6433] 1760396577601118, 16.5628, 2.71709, -0.442656, -1.19538, -0.877126, -0.00475897, -0.0195385, 0.479839, 0.209638, -0.595847, -0.00585749, -0.0540495, -0.100286, 0.534141, 
[2025-10-13 19:02:57.603674] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6434] 1760396577603559, 16.5653, 2.71709, -0.442656, -1.19538, -0.877126, -0.00475897, -0.0195385, 0.479839, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.606412] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6435] 1760396577606291, 16.568, 2.71709, -0.442656, -1.19538, -0.877126, -0.00475897, -0.0195385, 0.479839, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.609081] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6436] 1760396577608965, 16.5707, 2.71957, -0.448172, -1.1954, -0.874702, -0.00466257, -0.020274, 0.484214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.612169] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6438] 1760396577612078, 16.5738, 2.71957, -0.448172, -1.1954, -0.874702, -0.00466257, -0.020274, 0.484214, 0.248141, -0.551602, -0.00287146, 0.0693083, -0.124418, 1.00321, 
[2025-10-13 19:02:57.614430] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6439] 1760396577614315, 16.576, 2.71957, -0.448172, -1.1954, -0.874702, -0.00466257, -0.020274, 0.484214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.616774] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6440] 1760396577616661, 16.5784, 2.71957, -0.448172, -1.1954, -0.874702, -0.00466257, -0.020274, 0.484214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.619346] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6441] 1760396577619226, 16.581, 2.72182, -0.453881, -1.19545, -0.872794, -0.00426441, -0.0206556, 0.487633, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.623218] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6443] 1760396577623053, 16.5848, 2.72182, -0.453881, -1.19545, -0.872794, -0.00426441, -0.0206556, 0.487633, 0.224796, -0.57094, -0.00498694, 0, -0.0945546, 0.784266, 
[2025-10-13 19:02:57.625239] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6444] 1760396577625132, 16.5869, 2.72182, -0.453881, -1.19545, -0.872794, -0.00426441, -0.0206556, 0.487633, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.627882] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6445] 1760396577627768, 16.5895, 2.724, -0.459546, -1.19548, -0.870789, -0.00397192, -0.0211601, 0.491184, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.630919] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6446] 1760396577630834, 16.5926, 2.724, -0.459546, -1.19548, -0.870789, -0.00397192, -0.0211601, 0.491184, 0.217775, -0.56645, -0.00222442, 0, -0.105352, 0.81743, 
[2025-10-13 19:02:57.632779] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6448] 1760396577632664, 16.5944, 2.724, -0.459546, -1.19548, -0.870789, -0.00397192, -0.0211601, 0.491184, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.635143] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6449] 1760396577635030, 16.5968, 2.724, -0.459546, -1.19548, -0.870789, -0.00397192, -0.0211601, 0.491184, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.637843] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6450] 1760396577637724, 16.5995, 2.72617, -0.465195, -1.19553, -0.868748, -0.00366872, -0.0214315, 0.494777, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.641075] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6451] 1760396577640987, 16.6027, 2.72617, -0.465195, -1.19553, -0.868748, -0.00366872, -0.0214315, 0.494777, 0.217118, -0.564958, -0.00525992, 0, -0.0656959, 0.827348, 
[2025-10-13 19:02:57.643673] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6453] 1760396577643556, 16.6053, 2.72617, -0.465195, -1.19553, -0.868748, -0.00366872, -0.0214315, 0.494777, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.646120] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6454] 1760396577646009, 16.6077, 2.72617, -0.465195, -1.19553, -0.868748, -0.00366872, -0.0214315, 0.494777, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.648719] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6455] 1760396577648603, 16.6103, 2.72827, -0.470836, -1.19557, -0.866584, -0.00334233, -0.0217987, 0.498543, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.651531] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6457] 1760396577651461, 16.6132, 2.72827, -0.470836, -1.19557, -0.866584, -0.00334233, -0.0217987, 0.498543, 0.209994, -0.564052, -0.00397414, 0, -0.0842035, 0.869989, 
[2025-10-13 19:02:57.654607] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6458] 1760396577654492, 16.6162, 2.72827, -0.470836, -1.19557, -0.866584, -0.00334233, -0.0217987, 0.498543, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.657314] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6459] 1760396577657196, 16.6189, 2.73033, -0.476422, -1.1956, -0.864375, -0.00300312, -0.0220983, 0.502353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.660160] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6460] 1760396577660044, 16.6218, 2.73033, -0.476422, -1.1956, -0.864375, -0.00300312, -0.0220983, 0.502353, 0.205909, -0.558586, -0.00337652, 0, -0.0737298, 0.881743, 
[2025-10-13 19:02:57.662446] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6462] 1760396577662331, 16.6241, 2.73033, -0.476422, -1.1956, -0.864375, -0.00300312, -0.0220983, 0.502353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.665064] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6463] 1760396577664951, 16.6267, 2.73033, -0.476422, -1.1956, -0.864375, -0.00300312, -0.0220983, 0.502353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.667432] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6464] 1760396577667314, 16.629, 2.73229, -0.482037, -1.1957, -0.862091, -0.00264211, -0.0223609, 0.506253, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.670982] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6465] 1760396577670866, 16.6326, 2.73229, -0.482037, -1.1957, -0.862091, -0.00264211, -0.0223609, 0.506253, 0.196645, -0.56153, -0.010127, 0, -0.0694439, 0.904655, 
[2025-10-13 19:02:57.675186] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6467] 1760396577675073, 16.6368, 2.73229, -0.482037, -1.1957, -0.862091, -0.00264211, -0.0223609, 0.506253, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.676138] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6468] 1760396577676029, 16.6378, 2.73229, -0.482037, -1.1957, -0.862091, -0.00264211, -0.0223609, 0.506253, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.678248] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6469] 1760396577678131, 16.6399, 2.73402, -0.487476, -1.19581, -0.859663, -0.00218849, -0.0231861, 0.51033, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.680803] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6470] 1760396577680713, 16.6424, 2.73402, -0.487476, -1.19581, -0.859663, -0.00218849, -0.0231861, 0.51033, 0.172934, -0.543908, -0.0107366, 0, -0.175283, 0.952268, 
[2025-10-13 19:02:57.684684] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6472] 1760396577684561, 16.6463, 2.73402, -0.487476, -1.19581, -0.859663, -0.00218849, -0.0231861, 0.51033, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.686002] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6473] 1760396577685895, 16.6476, 2.73402, -0.487476, -1.19581, -0.859663, -0.00218849, -0.0231861, 0.51033, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.689233] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6474] 1760396577689117, 16.6508, 2.7361, -0.493158, -1.19589, -0.857368, -0.00182563, -0.0228932, 0.514192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.691222] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6476] 1760396577691164, 16.6529, 2.7361, -0.493158, -1.19589, -0.857368, -0.00182563, -0.0228932, 0.514192, 0.208084, -0.568143, -0.00809709, -0.075531, 0, 0.896907, 
[2025-10-13 19:02:57.693733] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6477] 1760396577693616, 16.6553, 2.7361, -0.493158, -1.19589, -0.857368, -0.00182563, -0.0228932, 0.514192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.696514] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6478] 1760396577696372, 16.6581, 2.7361, -0.493158, -1.19589, -0.857368, -0.00182563, -0.0228932, 0.514192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.697781] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6479] 1760396577697663, 16.6594, 2.73793, -0.498694, -1.19604, -0.854912, -0.00163741, -0.0231055, 0.518255, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.702282] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6481] 1760396577702217, 16.6639, 2.73793, -0.498694, -1.19604, -0.854912, -0.00163741, -0.0231055, 0.518255, 0.183025, -0.553681, -0.0151169, 0, -0.0431031, 0.950444, 
