[2025-10-13 19:23:34.884323] [0x0000007fbe8c77c0] [MocapTag] [0x000009e1] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:23:42.505824] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3543] 1760397822505708, 10.3776, 0.0355468, -0.346761, -0.309466, -0.99982, -0.00883345, 0.0147859, 0.00797294, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.508856] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3544] 1760397822508798, 10.3807, 0.0355468, -0.346761, -0.309466, -0.99982, -0.00883345, 0.0147859, 0.00797294, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.511557] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3546] 1760397822511442, 10.3833, 0.0353284, -0.346985, -0.309417, -0.999818, -0.00880275, 0.0148306, 0.0081661, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.515097] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3547] 1760397822514978, 10.3868, 0.0353284, -0.346985, -0.309417, -0.999818, -0.00880275, 0.0148306, 0.0081661, -0.0218325, -0.0224248, 0.0049513, 0, 0, 0.0386603, 
[2025-10-13 19:23:42.518036] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3548] 1760397822517951, 10.3898, 0.0353284, -0.346985, -0.309417, -0.999818, -0.00880275, 0.0148306, 0.0081661, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.520552] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3550] 1760397822520436, 10.3923, 0.0354562, -0.346984, -0.30951, -0.999825, -0.00843341, 0.0148389, 0.00771618, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.524709] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3551] 1760397822524587, 10.3965, 0.0354562, -0.346984, -0.30951, -0.999825, -0.00843341, 0.0148389, 0.00771618, 0.0127743, 0, -0.00927566, -0.0725746, 0, -0.0889256, 
[2025-10-13 19:23:42.526045] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3552] 1760397822525929, 10.3978, 0.0354562, -0.346984, -0.30951, -0.999825, -0.00843341, 0.0148389, 0.00771618, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.528540] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3553] 1760397822528453, 10.4003, 0.0354562, -0.346984, -0.30951, -0.999825, -0.00843341, 0.0148389, 0.00771618, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.531108] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3555] 1760397822530993, 10.4029, 0.0351791, -0.347275, -0.309505, -0.999822, -0.00826183, 0.0147771, 0.00835473, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.533874] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3556] 1760397822533773, 10.4056, 0.0351791, -0.347275, -0.309505, -0.999822, -0.00826183, 0.0147771, 0.00835473, -0.0277019, -0.0291754, 0, -0.0361204, 0, 0.128362, 
[2025-10-13 19:23:42.536714] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3557] 1760397822536598, 10.4085, 0.0351791, -0.347275, -0.309505, -0.999822, -0.00826183, 0.0147771, 0.00835473, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.539843] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3559] 1760397822539721, 10.4116, 0.0352528, -0.347187, -0.309601, -0.999825, -0.00825926, 0.014588, 0.0083307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.542527] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3560] 1760397822542411, 10.4143, 0.0352528, -0.347187, -0.309601, -0.999825, -0.00825926, 0.014588, 0.0083307, 0.00736957, 0.00886423, -0.00958383, 0, -0.0378489, 0, 
[2025-10-13 19:23:42.546980] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3561] 1760397822546862, 10.4187, 0.0352528, -0.347187, -0.309601, -0.999825, -0.00825926, 0.014588, 0.0083307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.547906] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3562] 1760397822547787, 10.4197, 0.0352528, -0.347187, -0.309601, -0.999825, -0.00825926, 0.014588, 0.0083307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.550574] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3564] 1760397822550460, 10.4223, 0.0350793, -0.347211, -0.309573, -0.999825, -0.00823762, 0.014516, 0.00849432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.553355] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3565] 1760397822553245, 10.4251, 0.0350793, -0.347211, -0.309573, -0.999825, -0.00823762, 0.014516, 0.00849432, -0.0173559, -0.00242876, 0.00279201, 0, 0, 0, 
[2025-10-13 19:23:42.555975] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3566] 1760397822555858, 10.4277, 0.0350793, -0.347211, -0.309573, -0.999825, -0.00823762, 0.014516, 0.00849432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.558520] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3567] 1760397822558435, 10.4303, 0.0350793, -0.347211, -0.309573, -0.999825, -0.00823762, 0.014516, 0.00849432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.561186] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3569] 1760397822561071, 10.4329, 0.0351296, -0.347103, -0.309602, -0.999828, -0.00834167, 0.014389, 0.00824002, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.564695] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3570] 1760397822564578, 10.4364, 0.0351296, -0.347103, -0.309602, -0.999828, -0.00834167, 0.014389, 0.00824002, 0.00502766, 0.0108444, -0.00288929, 0, 0, -0.0509758, 
[2025-10-13 19:23:42.566552] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3571] 1760397822566437, 10.4383, 0.0351296, -0.347103, -0.309602, -0.999828, -0.00834167, 0.014389, 0.00824002, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.569128] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3573] 1760397822569070, 10.4409, 0.0350796, -0.347111, -0.309552, -0.999829, -0.00825832, 0.0144104, 0.00816335, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.572183] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3574] 1760397822572069, 10.4439, 0.0350796, -0.347111, -0.309552, -0.999829, -0.00825832, 0.0144104, 0.00816335, -0.00500104, 0, 0.00498485, 0, 0, 0, 
[2025-10-13 19:23:42.574923] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3575] 1760397822574799, 10.4467, 0.0350796, -0.347111, -0.309552, -0.999829, -0.00825832, 0.0144104, 0.00816335, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.577879] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3576] 1760397822577766, 10.4496, 0.0350796, -0.347111, -0.309552, -0.999829, -0.00825832, 0.0144104, 0.00816335, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.580452] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3578] 1760397822580331, 10.4522, 0.0350189, -0.347238, -0.309542, -0.999825, -0.008263, 0.0144799, 0.00846106, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.583545] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3579] 1760397822583423, 10.4553, 0.0350189, -0.347238, -0.309542, -0.999825, -0.008263, 0.0144799, 0.00846106, -0.00606618, -0.0126694, 0, 0, 0, 0.0594391, 
[2025-10-13 19:23:42.586582] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3580] 1760397822586459, 10.4583, 0.0350189, -0.347238, -0.309542, -0.999825, -0.008263, 0.0144799, 0.00846106, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.588941] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3582] 1760397822588824, 10.4607, 0.0350189, -0.347238, -0.309542, -0.999825, -0.008263, 0.0144799, 0.00846106, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.591535] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3583] 1760397822591420, 10.4633, 0.0352656, -0.346995, -0.309576, -0.999826, -0.0084061, 0.0144774, 0.00817274, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.594530] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3584] 1760397822594412, 10.4663, 0.0352656, -0.346995, -0.309576, -0.999826, -0.0084061, 0.0144774, 0.00817274, 0.0246722, 0.0243396, -0.00342797, 0, 0, -0.0580953, 
[2025-10-13 19:23:42.597108] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3585] 1760397822596995, 10.4689, 0.0352656, -0.346995, -0.309576, -0.999826, -0.0084061, 0.0144774, 0.00817274, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.600188] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3587] 1760397822600074, 10.4719, 0.0351879, -0.347041, -0.309493, -0.999814, -0.00882941, 0.014762, 0.00872091, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.603155] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3588] 1760397822603042, 10.4749, 0.0351879, -0.347041, -0.309493, -0.999814, -0.00882941, 0.014762, 0.00872091, -0.00777116, -0.00467437, 0.00829519, 0.082612, 0.0585714, 0.107956, 
[2025-10-13 19:23:42.605831] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3589] 1760397822605714, 10.4776, 0.0351879, -0.347041, -0.309493, -0.999814, -0.00882941, 0.014762, 0.00872091, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.608797] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3590] 1760397822608707, 10.4806, 0.0351879, -0.347041, -0.309493, -0.999814, -0.00882941, 0.014762, 0.00872091, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.611169] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3592] 1760397822611054, 10.4829, 0.0354445, -0.34676, -0.309502, -0.999817, -0.00892503, 0.0148453, 0.00814462, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.614061] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3593] 1760397822613918, 10.4858, 0.0354445, -0.34676, -0.309502, -0.999817, -0.00892503, 0.0148453, 0.00814462, 0.0256565, 0.0280842, 0, 0, 0, -0.115724, 
[2025-10-13 19:23:42.617101] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3594] 1760397822616984, 10.4889, 0.0354445, -0.34676, -0.309502, -0.999817, -0.00892503, 0.0148453, 0.00814462, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.620064] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3596] 1760397822619914, 10.4918, 0.0353349, -0.346939, -0.309458, -0.999815, -0.00872484, 0.0148921, 0.00848095, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.622693] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3597] 1760397822622576, 10.4944, 0.0353349, -0.346939, -0.309458, -0.999815, -0.00872484, 0.0148921, 0.00848095, -0.0109539, -0.0178082, 0.00435613, -0.041151, 0, 0.0678087, 
[2025-10-13 19:23:42.625366] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3598] 1760397822625252, 10.4971, 0.0353349, -0.346939, -0.309458, -0.999815, -0.00872484, 0.0148921, 0.00848095, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.628024] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3600] 1760397822627940, 10.4998, 0.0353349, -0.346939, -0.309458, -0.999815, -0.00872484, 0.0148921, 0.00848095, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.631134] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3601] 1760397822631018, 10.5029, 0.0355697, -0.346866, -0.309537, -0.999819, -0.00854179, 0.0148912, 0.00820003, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.633782] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3602] 1760397822633665, 10.5055, 0.0355697, -0.346866, -0.309537, -0.999819, -0.00854179, 0.0148912, 0.00820003, 0.0234775, 0.00721709, -0.00791045, -0.0357628, 0, -0.0556534, 
[2025-10-13 19:23:42.636370] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3603] 1760397822636254, 10.5081, 0.0355697, -0.346866, -0.309537, -0.999819, -0.00854179, 0.0148912, 0.00820003, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.639133] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3605] 1760397822639012, 10.5109, 0.0355733, -0.346936, -0.309556, -0.999819, -0.00840907, 0.0147971, 0.00852547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.641946] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3606] 1760397822641832, 10.5137, 0.0355733, -0.346936, -0.309556, -0.999819, -0.00840907, 0.0147971, 0.00852547, 0, -0.00692855, 0, 0, 0, 0.0656582, 
[2025-10-13 19:23:42.644557] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3607] 1760397822644439, 10.5163, 0.0355733, -0.346936, -0.309556, -0.999819, -0.00840907, 0.0147971, 0.00852547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.647384] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3608] 1760397822647235, 10.5191, 0.0355733, -0.346936, -0.309556, -0.999819, -0.00840907, 0.0147971, 0.00852547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.649971] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3610] 1760397822649820, 10.5217, 0.035568, -0.346979, -0.309691, -0.999817, -0.00868147, 0.0146437, 0.00867739, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.652811] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3611] 1760397822652697, 10.5246, 0.035568, -0.346979, -0.309691, -0.999817, -0.00868147, 0.0146437, 0.00867739, 0, -0.00431472, -0.0135305, 0.0542879, 0, 0, 
[2025-10-13 19:23:42.656888] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3612] 1760397822656770, 10.5286, 0.035568, -0.346979, -0.309691, -0.999817, -0.00868147, 0.0146437, 0.00867739, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.658050] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3613] 1760397822657962, 10.5298, 0.035568, -0.346979, -0.309691, -0.999817, -0.00868147, 0.0146437, 0.00867739, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.660554] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3615] 1760397822660439, 10.5323, 0.0353744, -0.346992, -0.30967, -0.999825, -0.0085407, 0.0143515, 0.00845635, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.663367] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3616] 1760397822663257, 10.5351, 0.0353744, -0.346992, -0.30967, -0.999825, -0.0085407, 0.0143515, 0.00845635, -0.0193523, 0, 0.00211113, 0, -0.0590367, -0.0433287, 
[2025-10-13 19:23:42.666561] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3617] 1760397822666446, 10.5383, 0.0353744, -0.346992, -0.30967, -0.999825, -0.0085407, 0.0143515, 0.00845635, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.669040] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3619] 1760397822668953, 10.5408, 0.0354441, -0.346952, -0.309724, -0.999831, -0.00836159, 0.0144052, 0.00772987, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.671929] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3620] 1760397822671814, 10.5437, 0.0354441, -0.346952, -0.309724, -0.999831, -0.00836159, 0.0144052, 0.00772987, 0.0069659, 0.00396694, -0.00542033, 0, 0, -0.144911, 
[2025-10-13 19:23:42.674711] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3621] 1760397822674585, 10.5465, 0.0354441, -0.346952, -0.309724, -0.999831, -0.00836159, 0.0144052, 0.00772987, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.677831] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3622] 1760397822677718, 10.5496, 0.0354441, -0.346952, -0.309724, -0.999831, -0.00836159, 0.0144052, 0.00772987, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.680388] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3624] 1760397822680268, 10.5521, 0.0353635, -0.347102, -0.309697, -0.999832, -0.00816256, 0.0144873, 0.00766123, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.683044] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3625] 1760397822682931, 10.5548, 0.0353635, -0.347102, -0.309697, -0.999832, -0.00816256, 0.0144873, 0.00766123, -0.00805867, -0.0150168, 0.00274895, -0.0397444, 0, 0, 
[2025-10-13 19:23:42.685613] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3626] 1760397822685495, 10.5574, 0.0353635, -0.347102, -0.309697, -0.999832, -0.00816256, 0.0144873, 0.00766123, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.688168] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3628] 1760397822688057, 10.5599, 0.0353635, -0.347102, -0.309697, -0.999832, -0.00816256, 0.0144873, 0.00766123, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.690837] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3629] 1760397822690723, 10.5626, 0.0354576, -0.347175, -0.309707, -0.999829, -0.00820021, 0.0147186, 0.00763863, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.693438] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3630] 1760397822693325, 10.5652, 0.0354576, -0.347175, -0.309707, -0.999829, -0.00820021, 0.0147186, 0.00763863, 0.00940755, -0.00731033, 0, 0, 0.0462888, 0, 
[2025-10-13 19:23:42.696152] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3631] 1760397822696032, 10.5679, 0.0354576, -0.347175, -0.309707, -0.999829, -0.00820021, 0.0147186, 0.00763863, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.698688] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3633] 1760397822698576, 10.5704, 0.0354576, -0.347175, -0.309707, -0.999829, -0.00820021, 0.0147186, 0.00763863, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.701469] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3634] 1760397822701322, 10.5732, 0.0355029, -0.347209, -0.309654, -0.999821, -0.00844401, 0.0149324, 0.0079988, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.704468] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3635] 1760397822704350, 10.5762, 0.0355029, -0.347209, -0.309654, -0.999821, -0.00844401, 0.0149324, 0.0079988, 0.00453111, -0.00333846, 0.00524605, 0.0473976, 0.0437139, 0.0709908, 
[2025-10-13 19:23:42.707064] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3636] 1760397822706947, 10.5788, 0.0355029, -0.347209, -0.309654, -0.999821, -0.00844401, 0.0149324, 0.0079988, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.709896] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3637] 1760397822709805, 10.5817, 0.0355258, -0.347172, -0.309566, -0.999811, -0.00871, 0.0152506, 0.00830215, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.713184] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3639] 1760397822713068, 10.5849, 0.0355258, -0.347172, -0.309566, -0.999811, -0.00871, 0.0152506, 0.00830215, 0.00229211, 0.00372009, 0.00886323, 0.0518084, 0.0645859, 0.0593599, 
[2025-10-13 19:23:42.715720] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3640] 1760397822715604, 10.5875, 0.0355258, -0.347172, -0.309566, -0.999811, -0.00871, 0.0152506, 0.00830215, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.718551] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3641] 1760397822718465, 10.5903, 0.0355258, -0.347172, -0.309566, -0.999811, -0.00871, 0.0152506, 0.00830215, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.721327] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3643] 1760397822721213, 10.5931, 0.0355604, -0.347166, -0.309549, -0.999812, -0.0085132, 0.0153238, 0.00831486, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.724722] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3644] 1760397822724606, 10.5965, 0.0355604, -0.347166, -0.309549, -0.999812, -0.0085132, 0.0153238, 0.00831486, 0.00345626, 0, 0, -0.0395298, 0, 0, 
[2025-10-13 19:23:42.727469] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3645] 1760397822727381, 10.5992, 0.0355604, -0.347166, -0.309549, -0.999812, -0.0085132, 0.0153238, 0.00831486, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.729955] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3647] 1760397822729841, 10.6017, 0.035416, -0.347421, -0.309542, -0.999813, -0.00832116, 0.0152162, 0.00858921, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.732703] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3648] 1760397822732588, 10.6045, 0.035416, -0.347421, -0.309542, -0.999813, -0.00832116, 0.0152162, 0.00858921, -0.0144388, -0.0255501, 0, -0.0391006, 0, 0.0556529, 
[2025-10-13 19:23:42.735229] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3649] 1760397822735113, 10.607, 0.035416, -0.347421, -0.309542, -0.999813, -0.00832116, 0.0152162, 0.00858921, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.737917] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3650] 1760397822737832, 10.6097, 0.035416, -0.347421, -0.309542, -0.999813, -0.00832116, 0.0152162, 0.00858921, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.740767] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3652] 1760397822740598, 10.6125, 0.0353893, -0.347501, -0.309599, -0.999818, -0.00813968, 0.0150398, 0.00842357, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.743518] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3653] 1760397822743397, 10.6153, 0.0353893, -0.347501, -0.309599, -0.999818, -0.00813968, 0.0150398, 0.00842357, -0.00267289, -0.00794539, -0.00566161, -0.0355244, -0.0358719, 0, 
[2025-10-13 19:23:42.746111] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3654] 1760397822745996, 10.6179, 0.0353893, -0.347501, -0.309599, -0.999818, -0.00813968, 0.0150398, 0.00842357, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.750187] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3656] 1760397822750073, 10.6219, 0.0355863, -0.347274, -0.309692, -0.999823, -0.00827666, 0.014826, 0.0080526, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.752271] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3657] 1760397822752158, 10.624, 0.0355863, -0.347274, -0.309692, -0.999823, -0.00827666, 0.014826, 0.0080526, 0.0197037, 0.0227121, -0.00933326, 0, -0.0431407, -0.0742959, 
[2025-10-13 19:23:42.754414] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3658] 1760397822754298, 10.6262, 0.0355863, -0.347274, -0.309692, -0.999823, -0.00827666, 0.014826, 0.0080526, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.757131] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3659] 1760397822757017, 10.6289, 0.0355863, -0.347274, -0.309692, -0.999823, -0.00827666, 0.014826, 0.0080526, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.759703] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3661] 1760397822759589, 10.6315, 0.03565, -0.347133, -0.309674, -0.999819, -0.00855816, 0.0149017, 0.00816869, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.762432] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3662] 1760397822762319, 10.6342, 0.03565, -0.347133, -0.309674, -0.999819, -0.00855816, 0.0149017, 0.00816869, 0.00636824, 0.0140978, 0, 0.0558376, 0, 0, 
[2025-10-13 19:23:42.764996] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3663] 1760397822764877, 10.6367, 0.03565, -0.347133, -0.309674, -0.999819, -0.00855816, 0.0149017, 0.00816869, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.767826] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3664] 1760397822767741, 10.6396, 0.03565, -0.347133, -0.309674, -0.999819, -0.00855816, 0.0149017, 0.00816869, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.770416] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3666] 1760397822770302, 10.6422, 0.0357532, -0.347008, -0.309598, -0.999816, -0.00866826, 0.0151871, 0.00794595, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.773132] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3667] 1760397822773022, 10.6449, 0.0357532, -0.347008, -0.309598, -0.999816, -0.00866826, 0.0151871, 0.00794595, 0.0103208, 0.012462, 0.00758091, 0, 0.0568768, -0.0453662, 
[2025-10-13 19:23:42.775740] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3668] 1760397822775625, 10.6475, 0.0357532, -0.347008, -0.309598, -0.999816, -0.00866826, 0.0151871, 0.00794595, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.778430] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3670] 1760397822778341, 10.6502, 0.0357532, -0.347008, -0.309598, -0.999816, -0.00866826, 0.0151871, 0.00794595, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:42.781129] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [3671] 1760397822781015, 10.6529, 0.0359893, -0.346918, -0.309505, -0.999815, -0.00858697, 0.0154789, 0.00748439, 0, 0, 0, 0, 0, 0, 
