[2025-10-13 19:08:42.142005] [0x0000007fa6aea7c0] [MocapTag] [0x000019ee] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:08:49.702235] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3490] 1760396929702110, 10.3076, 0.0468642, -0.358368, -0.309373, -0.999921, -0.00804768, 0.009661, -0.00039146, 0.0506602, 0.0630526, 0.0441438, 0.276399, 0.238591, 0.102901, 
[2025-10-13 19:08:49.704719] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3491] 1760396929704594, 10.3101, 0.0468642, -0.358368, -0.309373, -0.999921, -0.00804768, 0.009661, -0.00039146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.707474] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3493] 1760396929707363, 10.3129, 0.0468642, -0.358368, -0.309373, -0.999921, -0.00804768, 0.009661, -0.00039146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.710131] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3494] 1760396929710014, 10.3155, 0.0469486, -0.358251, -0.309414, -0.999913, -0.00861163, 0.00999602, -0.000573412, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.712941] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3495] 1760396929712819, 10.3183, 0.0469486, -0.358251, -0.309414, -0.999913, -0.00861163, 0.00999602, -0.000573412, 0.00843468, 0.0116578, -0.00410537, 0.113225, 0.0666393, -0.0380622, 
[2025-10-13 19:08:49.715495] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3496] 1760396929715380, 10.3209, 0.0469486, -0.358251, -0.309414, -0.999913, -0.00861163, 0.00999602, -0.000573412, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.718481] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3498] 1760396929718357, 10.3238, 0.0469678, -0.358162, -0.309411, -0.999911, -0.00882499, 0.00996766, -0.000642234, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.721358] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3499] 1760396929721240, 10.3267, 0.0469678, -0.358162, -0.309411, -0.999911, -0.00882499, 0.00996766, -0.000642234, 0, 0.00891559, 0, 0.0427961, 0, 0, 
[2025-10-13 19:08:49.724005] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3500] 1760396929723888, 10.3294, 0.0469678, -0.358162, -0.309411, -0.999911, -0.00882499, 0.00996766, -0.000642234, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.727542] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3502] 1760396929727428, 10.3329, 0.0469678, -0.358162, -0.309411, -0.999911, -0.00882499, 0.00996766, -0.000642234, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.730023] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3503] 1760396929729906, 10.3354, 0.0464833, -0.358785, -0.309899, -0.999936, -0.00705425, 0.00864738, -0.00207407, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.732942] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3504] 1760396929732817, 10.3383, 0.0464833, -0.358785, -0.309899, -0.999936, -0.00705425, 0.00864738, -0.00207407, -0.0484499, -0.0622638, -0.0487739, -0.351954, -0.265828, -0.280995, 
[2025-10-13 19:08:49.735365] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3505] 1760396929735270, 10.3408, 0.0464833, -0.358785, -0.309899, -0.999936, -0.00705425, 0.00864738, -0.00207407, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.737962] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3507] 1760396929737849, 10.3433, 0.0463868, -0.359008, -0.309944, -0.99994, -0.00655865, 0.00842107, -0.00226675, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.740833] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3508] 1760396929740711, 10.3462, 0.0463868, -0.359008, -0.309944, -0.99994, -0.00655865, 0.00842107, -0.00226675, -0.00965764, -0.0223241, -0.0045741, -0.098896, -0.0453053, -0.0373833, 
[2025-10-13 19:08:49.745525] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3510] 1760396929745465, 10.351, 0.0463868, -0.359008, -0.309944, -0.99994, -0.00655865, 0.00842107, -0.00226675, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.747026] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3511] 1760396929746889, 10.3524, 0.0463868, -0.359008, -0.309944, -0.99994, -0.00655865, 0.00842107, -0.00226675, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.749863] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3512] 1760396929749662, 10.3552, 0.0470199, -0.358631, -0.309536, -0.999926, -0.00758958, 0.00943399, -0.0013227, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.752171] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3513] 1760396929752051, 10.3575, 0.0470199, -0.358631, -0.309536, -0.999926, -0.00758958, 0.00943399, -0.0013227, 0.0633194, 0.0377395, 0.0408525, 0.204921, 0.203543, 0.185546, 
[2025-10-13 19:08:49.755221] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3514] 1760396929755097, 10.3606, 0.0470199, -0.358631, -0.309536, -0.999926, -0.00758958, 0.00943399, -0.0013227, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.757554] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3516] 1760396929757426, 10.3629, 0.0470199, -0.358631, -0.309536, -0.999926, -0.00758958, 0.00943399, -0.0013227, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.761243] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3517] 1760396929761138, 10.3666, 0.0470161, -0.358883, -0.309477, -0.999923, -0.00765443, 0.00976632, -0.000580525, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.764138] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3518] 1760396929764004, 10.3695, 0.0470161, -0.358883, -0.309477, -0.999923, -0.00765443, 0.00976632, -0.000580525, 0, -0.0252258, 0.00589969, 0, 0.0675865, 0.147817, 
[2025-10-13 19:08:49.767032] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3520] 1760396929766968, 10.3725, 0.0470161, -0.358883, -0.309477, -0.999923, -0.00765443, 0.00976632, -0.000580525, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.769741] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3521] 1760396929769622, 10.3751, 0.0470555, -0.358877, -0.309422, -0.999921, -0.00785116, 0.0098239, -0.000378307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.772283] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3522] 1760396929772167, 10.3777, 0.0470555, -0.358877, -0.309422, -0.999921, -0.00785116, 0.0098239, -0.000378307, 0.00394453, 0, 0.00548314, 0.0389576, 0, 0.0399733, 
[2025-10-13 19:08:49.774946] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3523] 1760396929774827, 10.3803, 0.0470555, -0.358877, -0.309422, -0.999921, -0.00785116, 0.0098239, -0.000378307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.777907] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3525] 1760396929777782, 10.3833, 0.0470555, -0.358877, -0.309422, -0.999921, -0.00785116, 0.0098239, -0.000378307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.780582] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3526] 1760396929780461, 10.386, 0.0469938, -0.359531, -0.31001, -0.999945, -0.0067635, 0.00796648, -0.000781307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.783510] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3527] 1760396929783389, 10.3889, 0.0469938, -0.359531, -0.31001, -0.999945, -0.0067635, 0.00796648, -0.000781307, -0.00617545, -0.0654185, -0.0587584, -0.217128, -0.371937, -0.0759514, 
[2025-10-13 19:08:49.786238] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3528] 1760396929786145, 10.3916, 0.0469938, -0.359531, -0.31001, -0.999945, -0.0067635, 0.00796648, -0.000781307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.789119] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3530] 1760396929788997, 10.3945, 0.0469319, -0.359575, -0.310001, -0.999942, -0.00686777, 0.00821844, -0.00052789, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.793983] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3531] 1760396929793859, 10.3994, 0.0469319, -0.359575, -0.310001, -0.999942, -0.00686777, 0.00821844, -0.00052789, -0.0061912, -0.00438947, 0, 0, 0.0507239, 0.0501741, 
[2025-10-13 19:08:49.795349] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3532] 1760396929795222, 10.4007, 0.0469319, -0.359575, -0.310001, -0.999942, -0.00686777, 0.00821844, -0.00052789, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.797996] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3534] 1760396929797869, 10.4034, 0.0469319, -0.359575, -0.310001, -0.999942, -0.00686777, 0.00821844, -0.00052789, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.800591] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3535] 1760396929800473, 10.406, 0.0468354, -0.359211, -0.309853, -0.999933, -0.00660736, 0.009351, -0.00165586, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.803406] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3536] 1760396929803280, 10.4088, 0.0468354, -0.359211, -0.309853, -0.999933, -0.00660736, 0.009351, -0.00165586, -0.00964763, 0.0363986, 0.0147766, -0.0498295, 0.225052, -0.226691, 
[2025-10-13 19:08:49.806089] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3538] 1760396929806002, 10.4115, 0.0468354, -0.359211, -0.309853, -0.999933, -0.00660736, 0.009351, -0.00165586, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.808830] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3539] 1760396929808708, 10.4142, 0.0468416, -0.359195, -0.309786, -0.999932, -0.00665542, 0.00938461, -0.00165868, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.811725] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3540] 1760396929811607, 10.4171, 0.0468416, -0.359195, -0.309786, -0.999932, -0.00665542, 0.00938461, -0.00165868, 0, 0, 0.00677789, 0, 0, 0, 
[2025-10-13 19:08:49.814445] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3541] 1760396929814359, 10.4199, 0.0468416, -0.359195, -0.309786, -0.999932, -0.00665542, 0.00938461, -0.00165868, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.817119] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3543] 1760396929816995, 10.4225, 0.0468416, -0.359195, -0.309786, -0.999932, -0.00665542, 0.00938461, -0.00165868, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.819572] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3544] 1760396929819456, 10.4249, 0.0469192, -0.359045, -0.309811, -0.999933, -0.0067833, 0.00919439, -0.0019972, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.823326] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3545] 1760396929823202, 10.4287, 0.0469192, -0.359045, -0.309811, -0.999933, -0.0067833, 0.00919439, -0.0019972, 0.00775794, 0.0149997, -0.00251575, 0, -0.0385497, -0.0676922, 
[2025-10-13 19:08:49.825844] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3546] 1760396929825745, 10.4312, 0.0469192, -0.359045, -0.309811, -0.999933, -0.0067833, 0.00919439, -0.0019972, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.828495] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3548] 1760396929828371, 10.4339, 0.0469733, -0.358928, -0.309754, -0.99993, -0.00691425, 0.00938102, -0.00185463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.831499] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3549] 1760396929831359, 10.4368, 0.0469733, -0.358928, -0.309754, -0.99993, -0.00691425, 0.00938102, -0.00185463, 0.00541524, 0.0117534, 0.00567931, 0, 0.0374695, 0, 
[2025-10-13 19:08:49.833964] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3550] 1760396929833839, 10.4393, 0.0469733, -0.358928, -0.309754, -0.99993, -0.00691425, 0.00938102, -0.00185463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.838284] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3552] 1760396929838157, 10.4436, 0.0469733, -0.358928, -0.309754, -0.99993, -0.00691425, 0.00938102, -0.00185463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.839623] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3553] 1760396929839498, 10.445, 0.0470512, -0.358859, -0.309763, -0.999928, -0.00702014, 0.00952033, -0.00176657, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.842322] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3554] 1760396929842198, 10.4477, 0.0470512, -0.358859, -0.309763, -0.999928, -0.00702014, 0.00952033, -0.00176657, 0.00778629, 0.0068497, 0, 0, 0, 0, 
[2025-10-13 19:08:49.844948] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3555] 1760396929844810, 10.4503, 0.0470512, -0.358859, -0.309763, -0.999928, -0.00702014, 0.00952033, -0.00176657, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.847531] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3557] 1760396929847437, 10.4529, 0.0470512, -0.358859, -0.309763, -0.999928, -0.00702014, 0.00952033, -0.00176657, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.850205] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3558] 1760396929850078, 10.4556, 0.0470302, -0.359097, -0.309783, -0.999931, -0.00686816, 0.00945787, -0.00131859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.854001] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3559] 1760396929853847, 10.4593, 0.0470302, -0.359097, -0.309783, -0.999931, -0.00686816, 0.00945787, -0.00131859, -0.00209783, -0.02383, 0, 0, 0, 0.0899819, 
[2025-10-13 19:08:49.857919] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3561] 1760396929857788, 10.4633, 0.0470302, -0.359097, -0.309783, -0.999931, -0.00686816, 0.00945787, -0.00131859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.860197] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3562] 1760396929860070, 10.4656, 0.0471228, -0.359161, -0.309825, -0.999934, -0.00646664, 0.00937731, -0.00172419, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.862207] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3563] 1760396929862082, 10.4676, 0.0471228, -0.359161, -0.309825, -0.999934, -0.00646664, 0.00937731, -0.00172419, 0.00926123, -0.00633251, -0.0042732, -0.0795603, 0, -0.0802662, 
[2025-10-13 19:08:49.864651] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3564] 1760396929864531, 10.47, 0.0471228, -0.359161, -0.309825, -0.999934, -0.00646664, 0.00937731, -0.00172419, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.867526] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3566] 1760396929867401, 10.4729, 0.0471228, -0.359161, -0.309825, -0.999934, -0.00646664, 0.00937731, -0.00172419, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.871110] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3567] 1760396929870991, 10.4765, 0.0475353, -0.358815, -0.309492, -0.999914, -0.00778227, 0.0105124, -0.000830365, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.873685] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3568] 1760396929873554, 10.479, 0.0475353, -0.358815, -0.309492, -0.999914, -0.00778227, 0.0105124, -0.000830365, 0.0412421, 0.0345959, 0.0332916, 0.261712, 0.227934, 0.174546, 
[2025-10-13 19:08:49.876150] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3569] 1760396929876031, 10.4815, 0.0475353, -0.358815, -0.309492, -0.999914, -0.00778227, 0.0105124, -0.000830365, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.878797] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3571] 1760396929878664, 10.4842, 0.0474897, -0.358846, -0.309513, -0.999915, -0.00773643, 0.0104793, -0.000908356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.881689] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3572] 1760396929881566, 10.4871, 0.0474897, -0.358846, -0.309513, -0.999915, -0.00773643, 0.0104793, -0.000908356, -0.0045588, -0.00313898, -0.00209776, 0, 0, 0, 
[2025-10-13 19:08:49.884341] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3573] 1760396929884211, 10.4897, 0.0474897, -0.358846, -0.309513, -0.999915, -0.00773643, 0.0104793, -0.000908356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.887126] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3574] 1760396929887029, 10.4925, 0.0474897, -0.358846, -0.309513, -0.999915, -0.00773643, 0.0104793, -0.000908356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.889947] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3576] 1760396929889738, 10.4952, 0.0474354, -0.358722, -0.309492, -0.999914, -0.00787055, 0.0104537, -0.000826288, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.892554] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3577] 1760396929892419, 10.4979, 0.0474354, -0.358722, -0.309492, -0.999914, -0.00787055, 0.0104537, -0.000826288, -0.00542904, 0.0124156, 0.00218967, 0, 0, 0, 
[2025-10-13 19:08:49.894980] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3578] 1760396929894878, 10.5004, 0.0474354, -0.358722, -0.309492, -0.999914, -0.00787055, 0.0104537, -0.000826288, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.897655] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3580] 1760396929897529, 10.503, 0.0474354, -0.358722, -0.309492, -0.999914, -0.00787055, 0.0104537, -0.000826288, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.900346] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3581] 1760396929900220, 10.5057, 0.0474608, -0.358546, -0.309477, -0.999912, -0.00813532, 0.0104422, -0.000912688, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.903235] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3582] 1760396929903072, 10.5086, 0.0474608, -0.358546, -0.309477, -0.999912, -0.00813532, 0.0104422, -0.000912688, 0.00254435, 0.0175924, 0, 0.0531435, 0, 0, 
[2025-10-13 19:08:49.905688] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3584] 1760396929905626, 10.5111, 0.0474608, -0.358546, -0.309477, -0.999912, -0.00813532, 0.0104422, -0.000912688, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.908415] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3585] 1760396929908286, 10.5138, 0.0473463, -0.358566, -0.309415, -0.99991, -0.00830377, 0.0105079, -0.000414936, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.911173] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3586] 1760396929911030, 10.5165, 0.0473463, -0.358566, -0.309415, -0.99991, -0.00830377, 0.0105079, -0.000414936, -0.0114537, 0, 0.00619918, 0, 0, 0.0991022, 
[2025-10-13 19:08:49.913791] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3587] 1760396929913660, 10.5192, 0.0473463, -0.358566, -0.309415, -0.99991, -0.00830377, 0.0105079, -0.000414936, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.916697] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3588] 1760396929916590, 10.5221, 0.0473463, -0.358566, -0.309415, -0.99991, -0.00830377, 0.0105079, -0.000414936, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.920226] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3590] 1760396929920095, 10.5256, 0.0473193, -0.35857, -0.309443, -0.99991, -0.00837315, 0.0104539, -0.000177824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.922404] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3591] 1760396929922283, 10.5278, 0.0473193, -0.35857, -0.309443, -0.99991, -0.00837315, 0.0104539, -0.000177824, -0.00269684, 0, -0.00276455, 0, 0, 0.0473735, 
[2025-10-13 19:08:49.925244] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3592] 1760396929925148, 10.5306, 0.0473193, -0.35857, -0.309443, -0.99991, -0.00837315, 0.0104539, -0.000177824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.927689] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3594] 1760396929927558, 10.533, 0.0473193, -0.35857, -0.309443, -0.99991, -0.00837315, 0.0104539, -0.000177824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.930262] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3595] 1760396929930123, 10.5356, 0.0472806, -0.358528, -0.309478, -0.999911, -0.00836775, 0.0103895, -0.000178902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.933825] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3596] 1760396929933698, 10.5392, 0.0472806, -0.358528, -0.309478, -0.999911, -0.00836775, 0.0103895, -0.000178902, -0.0038705, 0.00420347, -0.00346477, 0, 0, 0, 
[2025-10-13 19:08:49.936632] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3598] 1760396929936510, 10.542, 0.0472806, -0.358528, -0.309478, -0.999911, -0.00836775, 0.0103895, -0.000178902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.939145] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3599] 1760396929939015, 10.5445, 0.0471781, -0.358452, -0.309507, -0.999913, -0.00847478, 0.0101417, -9.41382e-05, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.941981] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3600] 1760396929941861, 10.5474, 0.0471781, -0.358452, -0.309507, -0.999913, -0.00847478, 0.0101417, -9.41382e-05, -0.0102511, 0.00761863, -0.00292505, 0, -0.0494352, 0, 
[2025-10-13 19:08:49.944603] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3601] 1760396929944488, 10.55, 0.0471781, -0.358452, -0.309507, -0.999913, -0.00847478, 0.0101417, -9.41382e-05, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.948955] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3603] 1760396929948839, 10.5543, 0.0471781, -0.358452, -0.309507, -0.999913, -0.00847478, 0.0101417, -9.41382e-05, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.950601] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3604] 1760396929950481, 10.556, 0.0471726, -0.358439, -0.309509, -0.999912, -0.00859455, 0.0101231, -0.000161732, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.953519] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3605] 1760396929953397, 10.5589, 0.0471726, -0.358439, -0.309509, -0.999912, -0.00859455, 0.0101231, -0.000161732, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.956080] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3606] 1760396929955975, 10.5615, 0.0471726, -0.358439, -0.309509, -0.999912, -0.00859455, 0.0101231, -0.000161732, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.960176] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3608] 1760396929960055, 10.5655, 0.0471407, -0.358444, -0.309544, -0.999914, -0.00842222, 0.010057, -0.000532463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.961621] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3609] 1760396929961496, 10.567, 0.0471407, -0.358444, -0.309544, -0.999914, -0.00842222, 0.010057, -0.000532463, -0.00318879, 0, -0.00355403, 0, 0, -0.0736946, 
[2025-10-13 19:08:49.964999] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3610] 1760396929964872, 10.5704, 0.0471407, -0.358444, -0.309544, -0.999914, -0.00842222, 0.010057, -0.000532463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.969819] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3612] 1760396929969642, 10.5751, 0.0471407, -0.358444, -0.309544, -0.999914, -0.00842222, 0.010057, -0.000532463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.970980] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3613] 1760396929970854, 10.5763, 0.0470371, -0.358768, -0.30977, -0.999924, -0.00751729, 0.00970022, -0.0013805, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.973764] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3614] 1760396929973632, 10.5791, 0.0470371, -0.358768, -0.30977, -0.999924, -0.00751729, 0.00970022, -0.0013805, -0.0103632, -0.0324633, -0.0226337, -0.179434, -0.0725206, -0.167269, 
[2025-10-13 19:08:49.976294] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3615] 1760396929976199, 10.5817, 0.0470371, -0.358768, -0.30977, -0.999924, -0.00751729, 0.00970022, -0.0013805, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.979011] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3617] 1760396929978887, 10.5844, 0.0471879, -0.358505, -0.309682, -0.999917, -0.00811089, 0.00988982, -0.0013525, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:08:49.983355] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [3618] 1760396929983228, 10.5887, 0.0471879, -0.358505, -0.309682, -0.999917, -0.00811089, 0.00988982, -0.0013525, 0.0150862, 0.0263075, 0.00885664, 0.118732, 0.0377942, 0, 
