[2025-10-13 19:11:28.877367] [0x0000007fa07aa7c0] [MocapTag] [0x00001fb8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:11:29.161747] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [134] 1760397089161640, 2.9855, 0.049033, -0.363981, -0.309127, -0.999854, -0.00773643, 0.00918869, 0.0121907, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.164622] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [135] 1760397089164507, 2.98837, 0.049033, -0.363981, -0.309127, -0.999854, -0.00773643, 0.00918869, 0.0121907, 0.00963587, 0.00663972, -0.005785, 0, 0, -0.0562049, 
[2025-10-13 19:11:29.167550] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [137] 1760397089167463, 2.99133, 0.049033, -0.363981, -0.309127, -0.999854, -0.00773643, 0.00918869, 0.0121907, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.170070] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [138] 1760397089169961, 2.99383, 0.0489515, -0.364077, -0.30906, -0.999848, -0.00769382, 0.00932061, 0.0125468, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.172931] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [139] 1760397089172820, 2.99668, 0.0489515, -0.364077, -0.30906, -0.999848, -0.00769382, 0.00932061, 0.0125468, -0.00815609, -0.00957652, 0.00666701, 0, 0, 0.0711203, 
[2025-10-13 19:11:29.175477] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [140] 1760397089175371, 2.99924, 0.0489515, -0.364077, -0.30906, -0.999848, -0.00769382, 0.00932061, 0.0125468, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.179041] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [142] 1760397089178929, 3.00279, 0.0490616, -0.363984, -0.309111, -0.999852, -0.00780019, 0.00928049, 0.0122104, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.181926] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [143] 1760397089181811, 3.00568, 0.0490616, -0.363984, -0.309111, -0.999852, -0.00780019, 0.00928049, 0.0122104, 0.0110158, 0.00933668, -0.00509236, 0, 0, -0.0674363, 
[2025-10-13 19:11:29.184502] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [144] 1760397089184373, 3.00824, 0.0490616, -0.363984, -0.309111, -0.999852, -0.00780019, 0.00928049, 0.0122104, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.188064] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [146] 1760397089187952, 3.01182, 0.0490616, -0.363984, -0.309111, -0.999852, -0.00780019, 0.00928049, 0.0122104, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.190011] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [147] 1760397089189906, 3.01377, 0.049028, -0.364012, -0.309089, -0.999851, -0.00771172, 0.00923067, 0.0123474, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.193057] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [148] 1760397089192948, 3.01681, 0.049028, -0.364012, -0.309089, -0.999851, -0.00771172, 0.00923067, 0.0123474, -0.00336161, -0.00285021, 0.00218006, 0, 0, 0, 
[2025-10-13 19:11:29.195229] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [149] 1760397089195125, 3.01899, 0.049028, -0.364012, -0.309089, -0.999851, -0.00771172, 0.00923067, 0.0123474, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.198081] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [151] 1760397089197959, 3.02182, 0.049028, -0.364012, -0.309089, -0.999851, -0.00771172, 0.00923067, 0.0123474, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.200669] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [152] 1760397089200559, 3.02442, 0.0490809, -0.363992, -0.309131, -0.999852, -0.00774438, 0.00930889, 0.0122124, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.203389] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [153] 1760397089203280, 3.02714, 0.0490809, -0.363992, -0.309131, -0.999852, -0.00774438, 0.00930889, 0.0122124, 0.00529144, 0, -0.00424425, 0, 0, 0, 
[2025-10-13 19:11:29.206929] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [154] 1760397089206836, 3.0307, 0.0490809, -0.363992, -0.309131, -0.999852, -0.00774438, 0.00930889, 0.0122124, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.209535] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [156] 1760397089209425, 3.03329, 0.0486943, -0.364906, -0.309612, -0.999876, -0.00655983, 0.00728095, 0.0123279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.212303] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [157] 1760397089212191, 3.03606, 0.0486943, -0.364906, -0.309612, -0.999876, -0.00655983, 0.00728095, 0.0123279, -0.0386595, -0.0913186, -0.048035, -0.232196, -0.408293, 0, 
[2025-10-13 19:11:29.214870] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [158] 1760397089214763, 3.03863, 0.0486943, -0.364906, -0.309612, -0.999876, -0.00655983, 0.00728095, 0.0123279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.218068] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [160] 1760397089217948, 3.04181, 0.0486943, -0.364906, -0.309612, -0.999876, -0.00655983, 0.00728095, 0.0123279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.220663] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [161] 1760397089220552, 3.04442, 0.0487716, -0.364737, -0.309548, -0.999875, -0.00682327, 0.00760579, 0.0120479, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.224403] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [162] 1760397089224293, 3.04816, 0.0487716, -0.364737, -0.309548, -0.999875, -0.00682327, 0.00760579, 0.0120479, 0.00772687, 0.0168247, 0.00636968, 0.0523329, 0.0652354, -0.056812, 
[2025-10-13 19:11:29.226866] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [164] 1760397089226809, 3.05067, 0.0487716, -0.364737, -0.309548, -0.999875, -0.00682327, 0.00760579, 0.0120479, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.229548] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [165] 1760397089229437, 3.0533, 0.0487675, -0.364727, -0.309573, -0.999876, -0.00676735, 0.00753578, 0.0120159, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.232298] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [166] 1760397089232186, 3.05605, 0.0487675, -0.364727, -0.309573, -0.999876, -0.00676735, 0.00753578, 0.0120159, 0, 0, -0.00247723, 0, 0, 0, 
[2025-10-13 19:11:29.234870] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [167] 1760397089234763, 3.05863, 0.0487675, -0.364727, -0.309573, -0.999876, -0.00676735, 0.00753578, 0.0120159, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.238455] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [169] 1760397089238344, 3.06221, 0.0487675, -0.364727, -0.309573, -0.999876, -0.00676735, 0.00753578, 0.0120159, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.240993] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [170] 1760397089240887, 3.06475, 0.0487868, -0.364719, -0.309568, -0.999876, -0.00678157, 0.0075564, 0.0119935, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.243771] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [171] 1760397089243660, 3.06752, 0.0487868, -0.364719, -0.309568, -0.999876, -0.00678157, 0.0075564, 0.0119935, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.246376] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [172] 1760397089246286, 3.07015, 0.0487868, -0.364719, -0.309568, -0.999876, -0.00678157, 0.0075564, 0.0119935, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.250284] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [174] 1760397089250166, 3.07403, 0.0488092, -0.36472, -0.309583, -0.999876, -0.00678015, 0.00761831, 0.0119902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.251926] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [175] 1760397089251816, 3.07568, 0.0488092, -0.36472, -0.309583, -0.999876, -0.00678015, 0.00761831, 0.0119902, 0.00224158, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.254379] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [176] 1760397089254269, 3.07813, 0.0488092, -0.36472, -0.309583, -0.999876, -0.00678015, 0.00761831, 0.0119902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.257134] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [178] 1760397089257069, 3.08093, 0.0488092, -0.36472, -0.309583, -0.999876, -0.00678015, 0.00761831, 0.0119902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.259840] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [179] 1760397089259680, 3.08354, 0.0487951, -0.364699, -0.309573, -0.999876, -0.00680921, 0.00759536, 0.011955, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.262612] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [180] 1760397089262507, 3.08637, 0.0487951, -0.364699, -0.309573, -0.999876, -0.00680921, 0.00759536, 0.011955, 0, 0.00206391, 0, 0, 0, 0, 
[2025-10-13 19:11:29.265312] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [181] 1760397089265200, 3.08907, 0.0487951, -0.364699, -0.309573, -0.999876, -0.00680921, 0.00759536, 0.011955, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.268155] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [183] 1760397089268045, 3.09191, 0.0487951, -0.364699, -0.309573, -0.999876, -0.00680921, 0.00759536, 0.011955, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.271569] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [184] 1760397089271458, 3.09532, 0.0488106, -0.364732, -0.309575, -0.999876, -0.00678244, 0.00755569, 0.0120023, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.274247] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [185] 1760397089274142, 3.09801, 0.0488106, -0.364732, -0.309575, -0.999876, -0.00678244, 0.00755569, 0.0120023, 0, -0.0032724, 0, 0, 0, 0, 
[2025-10-13 19:11:29.276900] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [187] 1760397089276837, 3.1007, 0.0488106, -0.364732, -0.309575, -0.999876, -0.00678244, 0.00755569, 0.0120023, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.279672] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [188] 1760397089279560, 3.10343, 0.0486811, -0.364961, -0.309641, -0.999874, -0.00655803, 0.00730512, 0.0124383, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.282397] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [189] 1760397089282283, 3.10615, 0.0486811, -0.364961, -0.309641, -0.999874, -0.00655803, 0.00730512, 0.0124383, -0.0129467, -0.022888, -0.00659953, -0.0449419, -0.0500836, 0.08788, 
[2025-10-13 19:11:29.285293] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [190] 1760397089285182, 3.10905, 0.0486811, -0.364961, -0.309641, -0.999874, -0.00655803, 0.00730512, 0.0124383, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.287948] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [192] 1760397089287832, 3.1117, 0.0486811, -0.364961, -0.309641, -0.999874, -0.00655803, 0.00730512, 0.0124383, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.290603] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [193] 1760397089290483, 3.11435, 0.0488061, -0.364715, -0.309558, -0.999877, -0.00680382, 0.00761733, 0.0119157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.293451] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [194] 1760397089293337, 3.1172, 0.0488061, -0.364715, -0.309558, -0.999877, -0.00680382, 0.00761733, 0.0119157, 0.0124984, 0.0246006, 0.00837366, 0.0492096, 0.0623462, -0.105315, 
[2025-10-13 19:11:29.296024] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [195] 1760397089295908, 3.11977, 0.0488061, -0.364715, -0.309558, -0.999877, -0.00680382, 0.00761733, 0.0119157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.299058] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [197] 1760397089298946, 3.12281, 0.0488061, -0.364715, -0.309558, -0.999877, -0.00680382, 0.00761733, 0.0119157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.302571] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [198] 1760397089302454, 3.12632, 0.0488106, -0.364745, -0.309568, -0.999877, -0.00676008, 0.00755802, 0.0119935, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.305167] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [199] 1760397089305057, 3.12892, 0.0488106, -0.364745, -0.309568, -0.999877, -0.00676008, 0.00755802, 0.0119935, 0, -0.00305411, 0, 0, 0, 0, 
[2025-10-13 19:11:29.307927] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [201] 1760397089307807, 3.13167, 0.0488106, -0.364745, -0.309568, -0.999877, -0.00676008, 0.00755802, 0.0119935, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.311069] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [202] 1760397089310958, 3.13482, 0.0488126, -0.364714, -0.309556, -0.999876, -0.00681426, 0.00762089, 0.0119368, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.313156] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [203] 1760397089313014, 3.13688, 0.0488126, -0.364714, -0.309556, -0.999876, -0.00681426, 0.00762089, 0.0119368, 0, 0.00311209, 0, 0, 0, 0, 
[2025-10-13 19:11:29.316853] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [205] 1760397089316794, 3.14066, 0.0488126, -0.364714, -0.309556, -0.999876, -0.00681426, 0.00762089, 0.0119368, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.319682] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [206] 1760397089319568, 3.14343, 0.0488228, -0.364707, -0.309574, -0.999877, -0.0067965, 0.00756422, 0.0119503, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.322432] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [207] 1760397089322313, 3.14618, 0.0488228, -0.364707, -0.309574, -0.999877, -0.0067965, 0.00756422, 0.0119503, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.325034] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [208] 1760397089324924, 3.14879, 0.0488228, -0.364707, -0.309574, -0.999877, -0.0067965, 0.00756422, 0.0119503, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.327877] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [210] 1760397089327760, 3.15163, 0.0488228, -0.364707, -0.309574, -0.999877, -0.0067965, 0.00756422, 0.0119503, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.330625] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [211] 1760397089330509, 3.15437, 0.0488282, -0.364687, -0.309574, -0.999877, -0.00680122, 0.00758534, 0.01192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.333392] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [212] 1760397089333284, 3.15715, 0.0488282, -0.364687, -0.309574, -0.999877, -0.00680122, 0.00758534, 0.01192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.336291] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [213] 1760397089336203, 3.16007, 0.0488282, -0.364687, -0.309574, -0.999877, -0.00680122, 0.00758534, 0.01192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.339182] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [215] 1760397089339071, 3.16294, 0.0488478, -0.364688, -0.309592, -0.999877, -0.00678155, 0.00760023, 0.0119585, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.341996] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [216] 1760397089341890, 3.16575, 0.0488478, -0.364688, -0.309592, -0.999877, -0.00678155, 0.00760023, 0.0119585, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.344686] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [217] 1760397089344574, 3.16844, 0.0488478, -0.364688, -0.309592, -0.999877, -0.00678155, 0.00760023, 0.0119585, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.348809] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [219] 1760397089348696, 3.17256, 0.0488478, -0.364688, -0.309592, -0.999877, -0.00678155, 0.00760023, 0.0119585, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.351369] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [220] 1760397089351265, 3.17513, 0.048843, -0.364689, -0.30959, -0.999878, -0.0067379, 0.00752471, 0.0119336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.354255] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [221] 1760397089354148, 3.17801, 0.048843, -0.364689, -0.30959, -0.999878, -0.0067379, 0.00752471, 0.0119336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.356956] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [222] 1760397089356889, 3.18075, 0.048843, -0.364689, -0.30959, -0.999878, -0.0067379, 0.00752471, 0.0119336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.359305] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [224] 1760397089359191, 3.18306, 0.0488542, -0.364679, -0.309562, -0.999878, -0.00671527, 0.00755451, 0.011916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.364688] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [225] 1760397089364578, 3.18844, 0.0488542, -0.364679, -0.309562, -0.999878, -0.00671527, 0.00755451, 0.011916, 0, 0, 0.00280918, 0, 0, 0, 
[2025-10-13 19:11:29.365642] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [226] 1760397089365538, 3.1894, 0.0488542, -0.364679, -0.309562, -0.999878, -0.00671527, 0.00755451, 0.011916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.368445] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [228] 1760397089368335, 3.1922, 0.0488542, -0.364679, -0.309562, -0.999878, -0.00671527, 0.00755451, 0.011916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.371006] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [229] 1760397089370898, 3.19476, 0.0490846, -0.363917, -0.309134, -0.999855, -0.00767992, 0.00922606, 0.012066, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.373824] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [230] 1760397089373715, 3.19758, 0.0490846, -0.363917, -0.309134, -0.999855, -0.00767992, 0.00922606, 0.012066, 0.0230439, 0.0761623, 0.0427871, 0.188756, 0.336804, 0, 
[2025-10-13 19:11:29.376303] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [231] 1760397089376215, 3.20008, 0.0490846, -0.363917, -0.309134, -0.999855, -0.00767992, 0.00922606, 0.012066, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.379190] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [233] 1760397089379079, 3.20294, 0.0493108, -0.364138, -0.309178, -0.999849, -0.0082654, 0.00821451, 0.0128544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.382091] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [234] 1760397089381978, 3.20584, 0.0493108, -0.364138, -0.309178, -0.999849, -0.0082654, 0.00821451, 0.0128544, 0.022617, -0.0220782, -0.00443503, 0.118184, -0.199604, 0.158218, 
[2025-10-13 19:11:29.386617] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [235] 1760397089386531, 3.2104, 0.0493108, -0.364138, -0.309178, -0.999849, -0.0082654, 0.00821451, 0.0128544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.387429] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [237] 1760397089387319, 3.21118, 0.0493108, -0.364138, -0.309178, -0.999849, -0.0082654, 0.00821451, 0.0128544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.390252] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [238] 1760397089390140, 3.214, 0.049318, -0.364052, -0.309168, -0.999851, -0.00825486, 0.00832663, 0.0126975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.392724] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [239] 1760397089392621, 3.21649, 0.049318, -0.364052, -0.309168, -0.999851, -0.00825486, 0.00832663, 0.0126975, 0, 0.00855129, 0, 0, 0, 0, 
[2025-10-13 19:11:29.396203] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [240] 1760397089396119, 3.21998, 0.049318, -0.364052, -0.309168, -0.999851, -0.00825486, 0.00832663, 0.0126975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.398809] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [242] 1760397089398696, 3.22256, 0.0493309, -0.364018, -0.3092, -0.999853, -0.0081981, 0.00821734, 0.012599, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.401697] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [243] 1760397089401585, 3.22545, 0.0493309, -0.364018, -0.3092, -0.999853, -0.0081981, 0.00821734, 0.012599, 0, 0.00339879, -0.00327165, 0, 0, 0, 
[2025-10-13 19:11:29.404248] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [244] 1760397089404143, 3.22801, 0.0493309, -0.364018, -0.3092, -0.999853, -0.0081981, 0.00821734, 0.012599, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.406978] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [246] 1760397089406908, 3.23077, 0.0493309, -0.364018, -0.3092, -0.999853, -0.0081981, 0.00821734, 0.012599, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.410432] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [247] 1760397089410319, 3.23418, 0.0492185, -0.364161, -0.309178, -0.999845, -0.00842283, 0.00839224, 0.0129608, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.413182] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [248] 1760397089413037, 3.2369, 0.0492185, -0.364161, -0.309178, -0.999845, -0.00842283, 0.00839224, 0.0129608, -0.0112423, -0.0142763, 0.00224498, 0.0438929, 0.0361424, 0.0717258, 
[2025-10-13 19:11:29.415682] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [249] 1760397089415571, 3.23944, 0.0492185, -0.364161, -0.309178, -0.999845, -0.00842283, 0.00839224, 0.0129608, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.418445] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [251] 1760397089418327, 3.24219, 0.0492185, -0.364161, -0.309178, -0.999845, -0.00842283, 0.00839224, 0.0129608, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.421063] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [252] 1760397089420952, 3.24482, 0.0492959, -0.36404, -0.309214, -0.999852, -0.00823068, 0.00821031, 0.0126792, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.423758] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [253] 1760397089423650, 3.24751, 0.0492959, -0.36404, -0.309214, -0.999852, -0.00823068, 0.00821031, 0.0126792, 0.00773947, 0.0120911, -0.00363984, -0.0375032, -0.037336, -0.055727, 
[2025-10-13 19:11:29.426527] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [254] 1760397089426391, 3.25026, 0.0492959, -0.36404, -0.309214, -0.999852, -0.00823068, 0.00821031, 0.0126792, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.429225] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [256] 1760397089429112, 3.25298, 0.0492653, -0.364138, -0.309202, -0.999847, -0.00843375, 0.00820516, 0.0129711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.432102] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [257] 1760397089431979, 3.25584, 0.0492653, -0.364138, -0.309202, -0.999847, -0.00843375, 0.00820516, 0.0129711, -0.00305969, -0.00979998, 0, 0.0401497, 0, 0.0580678, 
[2025-10-13 19:11:29.434579] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [258] 1760397089434466, 3.25833, 0.0492653, -0.364138, -0.309202, -0.999847, -0.00843375, 0.00820516, 0.0129711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.437316] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [260] 1760397089437208, 3.26107, 0.0492653, -0.364138, -0.309202, -0.999847, -0.00843375, 0.00820516, 0.0129711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.440002] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [261] 1760397089439891, 3.26376, 0.0492731, -0.364162, -0.309211, -0.999846, -0.00844999, 0.00834957, 0.0129308, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.442825] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [262] 1760397089442671, 3.26654, 0.0492731, -0.364162, -0.309211, -0.999846, -0.00844999, 0.00834957, 0.0129308, 0, -0.00239159, 0, 0, 0, 0, 
[2025-10-13 19:11:29.445444] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [263] 1760397089445328, 3.26919, 0.0492731, -0.364162, -0.309211, -0.999846, -0.00844999, 0.00834957, 0.0129308, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:29.448287] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [265] 1760397089448175, 3.27204, 0.0492731, -0.364162, -0.309211, -0.999846, -0.00844999, 0.00834957, 0.0129308, 0, 0, 0, 0, 0, 0, 
