[2025-10-01 21:02:57.901902] [0x0000007fbd0747c0] [MocapTag] [0x00000c98] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:02:58.212354] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [138] 1759366978212244, 3.05333, -0.0137986, -0.372682, -0.309754, -0.999806, -0.00904548, 0.0120461, 0.0126776, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.215858] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [139] 1759366978215749, 3.05683, -0.0137986, -0.372682, -0.309754, -0.999806, -0.00904548, 0.0120461, 0.0126776, -0.00490142, 0, 0.004458, 0, 0, 0, 
[2025-10-01 21:02:58.218728] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [140] 1759366978218622, 3.05971, -0.0137986, -0.372682, -0.309754, -0.999806, -0.00904548, 0.0120461, 0.0126776, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.221374] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [142] 1759366978221264, 3.06235, -0.013889, -0.372774, -0.309709, -0.9998, -0.00906907, 0.0121689, 0.0129887, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.224084] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [143] 1759366978223973, 3.06506, -0.013889, -0.372774, -0.309709, -0.9998, -0.00906907, 0.0121689, 0.0129887, -0.00904596, -0.00917384, 0.00444804, 0, 0, 0.0619637, 
[2025-10-01 21:02:58.226660] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [144] 1759366978226555, 3.06764, -0.013889, -0.372774, -0.309709, -0.9998, -0.00906907, 0.0121689, 0.0129887, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.231328] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [146] 1759366978231225, 3.07231, -0.013889, -0.372774, -0.309709, -0.9998, -0.00906907, 0.0121689, 0.0129887, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.235244] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [147] 1759366978235133, 3.07622, -0.0138875, -0.372777, -0.309715, -0.999801, -0.00906054, 0.0121812, 0.0129802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.236680] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [148] 1759366978236578, 3.07766, -0.0138875, -0.372777, -0.309715, -0.999801, -0.00906054, 0.0121812, 0.0129802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.239650] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [149] 1759366978239547, 3.08063, -0.0138875, -0.372777, -0.309715, -0.999801, -0.00906054, 0.0121812, 0.0129802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.243489] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [151] 1759366978243379, 3.08446, -0.0137538, -0.372674, -0.309777, -0.999806, -0.00911149, 0.0120732, 0.0126139, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.246792] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [152] 1759366978246686, 3.08777, -0.0137538, -0.372674, -0.309777, -0.999806, -0.00911149, 0.0120732, 0.0126139, 0.0133706, 0.0103042, -0.00622478, 0, 0, -0.0732236, 
[2025-10-01 21:02:58.249693] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [153] 1759366978249575, 3.09066, -0.0137538, -0.372674, -0.309777, -0.999806, -0.00911149, 0.0120732, 0.0126139, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.253107] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [155] 1759366978252996, 3.09408, -0.0137857, -0.372696, -0.309759, -0.999806, -0.00899714, 0.012094, 0.0126493, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.255337] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [156] 1759366978255225, 3.09631, -0.0137857, -0.372696, -0.309759, -0.999806, -0.00899714, 0.012094, 0.0126493, -0.00318946, -0.00218674, 0, 0, 0, 0, 
[2025-10-01 21:02:58.257921] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [157] 1759366978257816, 3.0989, -0.0137857, -0.372696, -0.309759, -0.999806, -0.00899714, 0.012094, 0.0126493, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.260617] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [159] 1759366978260551, 3.10164, -0.0139257, -0.372768, -0.309696, -0.999801, -0.00909346, 0.0120983, 0.0129952, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.263614] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [160] 1759366978263502, 3.10459, -0.0139257, -0.372768, -0.309696, -0.999801, -0.00909346, 0.0120983, 0.0129952, -0.0139985, -0.00716514, 0.00624659, 0, 0, 0.0689685, 
[2025-10-01 21:02:58.266175] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [161] 1759366978266071, 3.10716, -0.0139257, -0.372768, -0.309696, -0.999801, -0.00909346, 0.0120983, 0.0129952, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.269741] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [162] 1759366978269628, 3.11071, -0.0139257, -0.372768, -0.309696, -0.999801, -0.00909346, 0.0120983, 0.0129952, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.272048] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [164] 1759366978271938, 3.11302, -0.0138964, -0.372766, -0.30969, -0.9998, -0.00908583, 0.0121895, 0.0129752, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.274749] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [165] 1759366978274637, 3.11572, -0.0138964, -0.372766, -0.30969, -0.9998, -0.00908583, 0.0121895, 0.0129752, 0.00292785, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.279048] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [166] 1759366978278944, 3.12003, -0.0138964, -0.372766, -0.30969, -0.9998, -0.00908583, 0.0121895, 0.0129752, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.281825] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [168] 1759366978281709, 3.12279, -0.0137569, -0.372645, -0.309758, -0.999807, -0.00915353, 0.0119933, 0.0125859, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.284696] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [169] 1759366978284585, 3.12567, -0.0137569, -0.372645, -0.309758, -0.999807, -0.00915353, 0.0119933, 0.0125859, 0.0139499, 0.0120282, -0.00678403, 0, -0.0397643, -0.0776934, 
[2025-10-01 21:02:58.287160] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [170] 1759366978287054, 3.12814, -0.0137569, -0.372645, -0.309758, -0.999807, -0.00915353, 0.0119933, 0.0125859, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.289864] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [171] 1759366978289749, 3.13083, -0.0137569, -0.372645, -0.309758, -0.999807, -0.00915353, 0.0119933, 0.0125859, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.294233] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [173] 1759366978294122, 3.13521, -0.0137583, -0.372679, -0.309778, -0.999806, -0.00908994, 0.012082, 0.0125954, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.297685] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [174] 1759366978297576, 3.13866, -0.0137583, -0.372679, -0.309778, -0.999806, -0.00908994, 0.012082, 0.0125954, 0, -0.00337651, -0.00200539, 0, 0, 0, 
[2025-10-01 21:02:58.299865] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [175] 1759366978299747, 3.14083, -0.0137583, -0.372679, -0.309778, -0.999806, -0.00908994, 0.012082, 0.0125954, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.302483] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [177] 1759366978302372, 3.14346, -0.0137745, -0.372672, -0.309764, -0.999806, -0.00907222, 0.0120641, 0.0126299, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.305383] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [178] 1759366978305274, 3.14636, -0.0137745, -0.372672, -0.309764, -0.999806, -0.00907222, 0.0120641, 0.0126299, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.309629] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [179] 1759366978309514, 3.1506, -0.0137745, -0.372672, -0.309764, -0.999806, -0.00907222, 0.0120641, 0.0126299, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.312261] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [181] 1759366978312141, 3.15323, -0.0138127, -0.372686, -0.30973, -0.999806, -0.00898799, 0.0120753, 0.0127137, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.315824] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [182] 1759366978315694, 3.15678, -0.0138127, -0.372686, -0.30973, -0.999806, -0.00898799, 0.0120753, 0.0127137, -0.00381851, 0, 0.00338911, 0, 0, 0, 
[2025-10-01 21:02:58.318423] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [183] 1759366978318265, 3.15935, -0.0138127, -0.372686, -0.30973, -0.999806, -0.00898799, 0.0120753, 0.0127137, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.321220] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [185] 1759366978321113, 3.1622, -0.0139163, -0.372747, -0.309671, -0.999802, -0.00899362, 0.0121061, 0.0129939, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.325610] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [186] 1759366978325496, 3.16658, -0.0139163, -0.372747, -0.309671, -0.999802, -0.00899362, 0.0121061, 0.0129939, -0.0103654, -0.00612352, 0.00589838, 0, 0, 0.0559887, 
[2025-10-01 21:02:58.328266] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [187] 1759366978328166, 3.16925, -0.0139163, -0.372747, -0.309671, -0.999802, -0.00899362, 0.0121061, 0.0129939, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.330973] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [188] 1759366978330897, 3.17198, -0.0138767, -0.372793, -0.309714, -0.999801, -0.00905111, 0.0121827, 0.0129851, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.333996] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [190] 1759366978333882, 3.17497, -0.0138767, -0.372793, -0.309714, -0.999801, -0.00905111, 0.0121827, 0.0129851, 0.00396098, -0.00452398, -0.00428527, 0, 0, 0, 
[2025-10-01 21:02:58.336609] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [191] 1759366978336497, 3.17758, -0.0138767, -0.372793, -0.309714, -0.999801, -0.00905111, 0.0121827, 0.0129851, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.340943] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [192] 1759366978340855, 3.18194, -0.0138767, -0.372793, -0.309714, -0.999801, -0.00905111, 0.0121827, 0.0129851, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.346138] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [194] 1759366978346009, 3.18709, -0.0138806, -0.372776, -0.309696, -0.9998, -0.00908231, 0.0121847, 0.012968, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.346732] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [195] 1759366978346645, 3.18773, -0.0138806, -0.372776, -0.309696, -0.9998, -0.00908231, 0.0121847, 0.012968, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.349407] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [196] 1759366978349305, 3.19039, -0.0138806, -0.372776, -0.309696, -0.9998, -0.00908231, 0.0121847, 0.012968, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.352238] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [198] 1759366978352122, 3.19321, -0.0137685, -0.372677, -0.309788, -0.999808, -0.00905759, 0.0120142, 0.0125438, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.356539] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [199] 1759366978356427, 3.19751, -0.0137685, -0.372677, -0.309788, -0.999808, -0.00905759, 0.0120142, 0.0125438, 0.0112184, 0.00988098, -0.00917462, 0, -0.0349121, -0.0845047, 
[2025-10-01 21:02:58.359751] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [200] 1759366978359634, 3.20072, -0.0137685, -0.372677, -0.309788, -0.999808, -0.00905759, 0.0120142, 0.0125438, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.362981] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [202] 1759366978362872, 3.20396, -0.0137924, -0.372665, -0.309735, -0.999805, -0.00905225, 0.0121054, 0.0127022, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.364872] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [203] 1759366978364748, 3.20583, -0.0137924, -0.372665, -0.309735, -0.999805, -0.00905225, 0.0121054, 0.0127022, -0.00239521, 0, 0.00521784, 0, 0, 0, 
[2025-10-01 21:02:58.367451] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [204] 1759366978367342, 3.20843, -0.0137924, -0.372665, -0.309735, -0.999805, -0.00905225, 0.0121054, 0.0127022, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.370196] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [205] 1759366978370112, 3.2112, -0.0137924, -0.372665, -0.309735, -0.999805, -0.00905225, 0.0121054, 0.0127022, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.373628] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [207] 1759366978373517, 3.2146, -0.0138941, -0.372768, -0.309698, -0.999801, -0.00909109, 0.0121599, 0.012953, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.376077] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [208] 1759366978375969, 3.21705, -0.0138941, -0.372768, -0.309698, -0.999801, -0.00909109, 0.0121599, 0.012953, -0.0101669, -0.0102735, 0.0036963, 0, 0, 0.049972, 
[2025-10-01 21:02:58.378871] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [209] 1759366978378761, 3.21985, -0.0138941, -0.372768, -0.309698, -0.999801, -0.00909109, 0.0121599, 0.012953, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.381491] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [211] 1759366978381382, 3.22247, -0.0137241, -0.372655, -0.309781, -0.999806, -0.00909678, 0.0121016, 0.0126004, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.385268] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [212] 1759366978385156, 3.22624, -0.0137241, -0.372655, -0.309781, -0.999806, -0.00909678, 0.0121016, 0.0126004, 0.017003, 0.0113457, -0.00830454, 0, 0, -0.0704326, 
[2025-10-01 21:02:58.389193] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [213] 1759366978389086, 3.23017, -0.0137241, -0.372655, -0.309781, -0.999806, -0.00909678, 0.0121016, 0.0126004, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.391361] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [215] 1759366978391254, 3.23234, -0.0137205, -0.372658, -0.309938, -0.999817, -0.00954289, 0.0110901, 0.0122974, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.394733] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [216] 1759366978394622, 3.23571, -0.0137205, -0.372658, -0.309938, -0.999817, -0.00954289, 0.0110901, 0.0122974, 0, 0, -0.0156054, 0.092411, -0.201745, -0.0598637, 
[2025-10-01 21:02:58.396816] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [217] 1759366978396708, 3.23779, -0.0137205, -0.372658, -0.309938, -0.999817, -0.00954289, 0.0110901, 0.0122974, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.400226] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [218] 1759366978400140, 3.24123, -0.0137205, -0.372658, -0.309938, -0.999817, -0.00954289, 0.0110901, 0.0122974, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.404119] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [220] 1759366978404009, 3.24509, -0.0138773, -0.372792, -0.309687, -0.999798, -0.00915682, 0.0121464, 0.0131669, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.406931] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [221] 1759366978406825, 3.24791, -0.0138773, -0.372792, -0.309687, -0.999798, -0.00915682, 0.0121464, 0.0131669, -0.0156785, -0.013323, 0.025004, -0.0818968, 0.211873, 0.172968, 
[2025-10-01 21:02:58.409681] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [222] 1759366978409575, 3.25066, -0.0138773, -0.372792, -0.309687, -0.999798, -0.00915682, 0.0121464, 0.0131669, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.412412] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [224] 1759366978412289, 3.25337, -0.0137526, -0.372702, -0.309777, -0.999804, -0.00906187, 0.0121037, 0.0127468, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.415136] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [225] 1759366978415026, 3.25611, -0.0137526, -0.372702, -0.309777, -0.999804, -0.00906187, 0.0121037, 0.0127468, 0.012466, 0.00899094, -0.00893964, 0, 0, -0.0837451, 
[2025-10-01 21:02:58.420018] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [226] 1759366978419904, 3.26099, -0.0137526, -0.372702, -0.309777, -0.999804, -0.00906187, 0.0121037, 0.0127468, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.422616] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [228] 1759366978422506, 3.26359, -0.0138964, -0.372761, -0.309692, -0.9998, -0.0091255, 0.0121545, 0.0130346, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.425599] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [229] 1759366978425489, 3.26657, -0.0138964, -0.372761, -0.309692, -0.9998, -0.0091255, 0.0121545, 0.0130346, -0.0143792, -0.00591298, 0.00845028, 0, 0, 0.0573345, 
[2025-10-01 21:02:58.428807] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [230] 1759366978428701, 3.26979, -0.0138964, -0.372761, -0.309692, -0.9998, -0.0091255, 0.0121545, 0.0130346, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.430971] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [232] 1759366978430889, 3.27197, -0.0137572, -0.372659, -0.309772, -0.999807, -0.00911002, 0.0120622, 0.0125673, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.435769] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [233] 1759366978435651, 3.27674, -0.0137572, -0.372659, -0.309772, -0.999807, -0.00911002, 0.0120622, 0.0125673, 0.0139199, 0.0101977, -0.00794861, 0, 0, -0.0932911, 
[2025-10-01 21:02:58.439241] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [234] 1759366978439132, 3.28022, -0.0137572, -0.372659, -0.309772, -0.999807, -0.00911002, 0.0120622, 0.0125673, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.441192] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [236] 1759366978441101, 3.28219, -0.013869, -0.372702, -0.309697, -0.999804, -0.00902865, 0.0120879, 0.0127928, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.444060] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [237] 1759366978443948, 3.28503, -0.013869, -0.372702, -0.309697, -0.999804, -0.00902865, 0.0120879, 0.0127928, -0.0111815, -0.00428911, 0.00752217, 0, 0, 0.04526, 
[2025-10-01 21:02:58.448581] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [238] 1759366978448472, 3.28956, -0.013869, -0.372702, -0.309697, -0.999804, -0.00902865, 0.0120879, 0.0127928, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.451104] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [240] 1759366978451025, 3.29211, -0.013869, -0.372702, -0.309697, -0.999804, -0.00902865, 0.0120879, 0.0127928, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.453629] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [241] 1759366978453518, 3.2946, -0.0137236, -0.372613, -0.309779, -0.999809, -0.00906486, 0.0120422, 0.0124339, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.456709] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [242] 1759366978456593, 3.29768, -0.0137236, -0.372613, -0.309779, -0.999809, -0.00906486, 0.0120422, 0.0124339, 0.0145403, 0.00883065, -0.00821744, 0, 0, -0.0718012, 
[2025-10-01 21:02:58.459365] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [243] 1759366978459255, 3.30034, -0.0137236, -0.372613, -0.309779, -0.999809, -0.00906486, 0.0120422, 0.0124339, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.462111] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [245] 1759366978461995, 3.30308, -0.0137735, -0.372666, -0.309768, -0.999808, -0.00905082, 0.0120395, 0.0125682, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.466620] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [246] 1759366978466509, 3.30759, -0.0137735, -0.372666, -0.309768, -0.999808, -0.00905082, 0.0120395, 0.0125682, -0.00498738, -0.00523421, 0, 0, 0, 0, 
[2025-10-01 21:02:58.469313] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [247] 1759366978469207, 3.31029, -0.0137735, -0.372666, -0.309768, -0.999808, -0.00905082, 0.0120395, 0.0125682, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.472157] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [249] 1759366978472036, 3.31312, -0.0138879, -0.372765, -0.309691, -0.9998, -0.00911435, 0.0121848, 0.0129756, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.474869] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [250] 1759366978474759, 3.31584, -0.0138879, -0.372765, -0.309691, -0.9998, -0.00911435, 0.0121848, 0.0129756, -0.0114371, -0.00987724, 0.00764835, 0, 0, 0.0810962, 
[2025-10-01 21:02:58.477469] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [251] 1759366978477348, 3.31843, -0.0138879, -0.372765, -0.309691, -0.9998, -0.00911435, 0.0121848, 0.0129756, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.481755] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [253] 1759366978481604, 3.32269, -0.0138879, -0.372765, -0.309691, -0.9998, -0.00911435, 0.0121848, 0.0129756, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.484324] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [254] 1759366978484218, 3.3253, -0.0136982, -0.372674, -0.309793, -0.999805, -0.00908375, 0.0121508, 0.0126663, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.487098] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [255] 1759366978486987, 3.32807, -0.0136982, -0.372674, -0.309793, -0.999805, -0.00908375, 0.0121508, 0.0126663, 0.018971, 0.0090619, -0.0102152, 0, 0, -0.0617366, 
[2025-10-01 21:02:58.489818] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [256] 1759366978489707, 3.33079, -0.0136982, -0.372674, -0.309793, -0.999805, -0.00908375, 0.0121508, 0.0126663, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.492709] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [258] 1759366978492595, 3.33368, -0.013756, -0.372696, -0.30979, -0.999805, -0.00904788, 0.0120755, 0.0127615, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.495468] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [259] 1759366978495360, 3.33644, -0.013756, -0.372696, -0.30979, -0.999805, -0.00904788, 0.0120755, 0.0127615, -0.00578679, -0.00220207, 0, 0, 0, 0, 
[2025-10-01 21:02:58.499350] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [260] 1759366978499239, 3.34032, -0.013756, -0.372696, -0.30979, -0.999805, -0.00904788, 0.0120755, 0.0127615, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.502989] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [262] 1759366978502879, 3.34396, -0.0138865, -0.37278, -0.309707, -0.999799, -0.00908438, 0.0122114, 0.0130553, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.504242] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [263] 1759366978504137, 3.34522, -0.0138865, -0.37278, -0.309707, -0.999799, -0.00908438, 0.0122114, 0.0130553, -0.0130474, -0.00843387, 0.00827193, 0, 0, 0.0584675, 
[2025-10-01 21:02:58.506831] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [264] 1759366978506721, 3.34781, -0.0138865, -0.37278, -0.309707, -0.999799, -0.00908438, 0.0122114, 0.0130553, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.509692] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [265] 1759366978509584, 3.35067, -0.0138865, -0.37278, -0.309707, -0.999799, -0.00908438, 0.0122114, 0.0130553, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.513512] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [267] 1759366978513402, 3.35449, -0.0138993, -0.372774, -0.309702, -0.999801, -0.00908243, 0.0121492, 0.0129867, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.516695] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [268] 1759366978516589, 3.35767, -0.0138993, -0.372774, -0.309702, -0.999801, -0.00908243, 0.0121492, 0.0129867, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.519589] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [269] 1759366978519477, 3.36056, -0.0138993, -0.372774, -0.309702, -0.999801, -0.00908243, 0.0121492, 0.0129867, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:02:58.522274] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [271] 1759366978522162, 3.36325, -0.0137485, -0.372672, -0.309781, -0.999807, -0.00908069, 0.0120741, 0.0125808, 0, 0, 0, 0, 0, 0, 
