[2025-10-01 18:34:54.228806] [0x0000007fa68607c0] [MocapTag] [0x00007459] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:34:54.560361] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [141] 1759358094560251, 3.04526, -0.00971013, -0.40155, -0.310349, -0.999687, -0.00503641, 0.00315004, 0.0242853, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.562960] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [142] 1759358094562856, 3.04786, -0.00972981, -0.401547, -0.310329, -0.999687, -0.00496152, 0.00318618, 0.0242981, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.567551] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [143] 1759358094567437, 3.05245, -0.00972981, -0.401547, -0.310329, -0.999687, -0.00496152, 0.00318618, 0.0242981, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.570896] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [145] 1759358094570784, 3.05579, -0.00972981, -0.401547, -0.310329, -0.999687, -0.00496152, 0.00318618, 0.0242981, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.573043] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [146] 1759358094572932, 3.05794, -0.00987535, -0.401663, -0.31018, -0.999664, -0.00496645, 0.00384459, 0.025131, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.575845] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [147] 1759358094575739, 3.06075, -0.00987535, -0.401663, -0.31018, -0.999664, -0.00496645, 0.00384459, 0.025131, -0.0145538, -0.0115843, 0.0149395, 0, 0.132478, 0.166004, 
[2025-10-01 18:34:54.579303] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [149] 1759358094579190, 3.0642, -0.00987535, -0.401663, -0.31018, -0.999664, -0.00496645, 0.00384459, 0.025131, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.583653] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [150] 1759358094583543, 3.06855, -0.00987535, -0.401663, -0.31018, -0.999664, -0.00496645, 0.00384459, 0.025131, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.586330] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [151] 1759358094586226, 3.07123, -0.00971684, -0.401587, -0.310476, -0.999684, -0.00553865, 0.00302529, 0.0243356, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.589909] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [153] 1759358094589795, 3.0748, -0.00971684, -0.401587, -0.310476, -0.999684, -0.00553865, 0.00302529, 0.0243356, 0.0158515, 0.00765934, -0.0295978, 0.119042, -0.161803, -0.158724, 
[2025-10-01 18:34:54.592482] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [154] 1759358094592374, 3.07738, -0.00970803, -0.401591, -0.310473, -0.999685, -0.00550628, 0.00307341, 0.0243134, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.595345] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [155] 1759358094595221, 3.08023, -0.00970803, -0.401591, -0.310473, -0.999685, -0.00550628, 0.00307341, 0.0243134, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.599743] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [157] 1759358094599628, 3.08464, -0.00970803, -0.401591, -0.310473, -0.999685, -0.00550628, 0.00307341, 0.0243134, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.602549] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [158] 1759358094602437, 3.08745, -0.00963396, -0.4014, -0.310373, -0.999707, -0.00468242, 0.00276176, 0.0235708, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.605387] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [159] 1759358094605247, 3.09025, -0.00963396, -0.4014, -0.310373, -0.999707, -0.00468242, 0.00276176, 0.0235708, 0.00740658, 0.0191626, 0.00999539, -0.162792, -0.0669995, -0.147742, 
[2025-10-01 18:34:54.608122] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [160] 1759358094608033, 3.09304, -0.00963396, -0.4014, -0.310373, -0.999707, -0.00468242, 0.00276176, 0.0235708, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.611224] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [162] 1759358094611078, 3.09609, -0.00963396, -0.4014, -0.310373, -0.999707, -0.00468242, 0.00276176, 0.0235708, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.615470] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [163] 1759358094615353, 3.10036, -0.00971486, -0.401522, -0.310364, -0.999689, -0.00505394, 0.00309921, 0.0242397, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.618255] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [164] 1759358094618165, 3.10317, -0.00971486, -0.401522, -0.310364, -0.999689, -0.00505394, 0.00309921, 0.0242397, -0.00809001, -0.0122504, 0, 0.0722647, 0.0698865, 0.133272, 
[2025-10-01 18:34:54.621787] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [166] 1759358094621677, 3.10669, -0.00971486, -0.401522, -0.310364, -0.999689, -0.00505394, 0.00309921, 0.0242397, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.623963] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [167] 1759358094623858, 3.10887, -0.00971884, -0.401554, -0.310353, -0.999686, -0.00503152, 0.00317173, 0.0243393, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.627214] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [168] 1759358094627107, 3.11212, -0.00971884, -0.401554, -0.310353, -0.999686, -0.00503152, 0.00317173, 0.0243393, 0, -0.0031846, 0, 0, 0, 0, 
[2025-10-01 18:34:54.631403] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [170] 1759358094631290, 3.1163, -0.00971884, -0.401554, -0.310353, -0.999686, -0.00503152, 0.00317173, 0.0243393, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.633966] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [171] 1759358094633863, 3.11887, -0.00983817, -0.401678, -0.310184, -0.999661, -0.00505277, 0.00380402, 0.0252624, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.637145] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [172] 1759358094637022, 3.12203, -0.00983817, -0.401678, -0.310184, -0.999661, -0.00505277, 0.00380402, 0.0252624, -0.0119333, -0.0123812, 0.0168956, 0, 0.127439, 0.184071, 
[2025-10-01 18:34:54.639867] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [174] 1759358094639752, 3.12476, -0.00983817, -0.401678, -0.310184, -0.999661, -0.00505277, 0.00380402, 0.0252624, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.642518] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [175] 1759358094642397, 3.1274, -0.0097127, -0.401617, -0.310472, -0.999683, -0.00549139, 0.00306745, 0.0243946, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.648058] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [176] 1759358094647968, 3.13298, -0.0097127, -0.401617, -0.310472, -0.999683, -0.00549139, 0.00306745, 0.0243946, 0.0125471, 0.0060606, -0.0288015, 0.0919819, -0.145993, -0.173191, 
[2025-10-01 18:34:54.650977] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [178] 1759358094650863, 3.13587, -0.0097127, -0.401617, -0.310472, -0.999683, -0.00549139, 0.00306745, 0.0243946, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.653640] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [179] 1759358094653531, 3.13854, -0.0096931, -0.401468, -0.310361, -0.999697, -0.00490655, 0.00295729, 0.0239506, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.656391] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [180] 1759358094656282, 3.14129, -0.0096931, -0.401468, -0.310361, -0.999697, -0.00490655, 0.00295729, 0.0239506, 0, 0.0148927, 0.0110461, -0.116134, 0, -0.0883512, 
[2025-10-01 18:34:54.659142] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [182] 1759358094659023, 3.14403, -0.0096931, -0.401468, -0.310361, -0.999697, -0.00490655, 0.00295729, 0.0239506, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.663932] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [183] 1759358094663819, 3.14883, -0.0096931, -0.401468, -0.310361, -0.999697, -0.00490655, 0.00295729, 0.0239506, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.666611] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [184] 1759358094666506, 3.15151, -0.00970663, -0.401515, -0.310371, -0.999692, -0.00501465, 0.003066, 0.0240909, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.670033] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [186] 1759358094669864, 3.15487, -0.00970663, -0.401515, -0.310371, -0.999692, -0.00501465, 0.003066, 0.0240909, 0, -0.00464918, 0, 0, 0, 0, 
[2025-10-01 18:34:54.672927] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [187] 1759358094672814, 3.15782, -0.00970663, -0.401515, -0.310371, -0.999692, -0.00501465, 0.003066, 0.0240909, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.676617] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [188] 1759358094676513, 3.16152, -0.00972268, -0.401512, -0.310368, -0.999692, -0.00502929, 0.00300146, 0.0241346, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.679908] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [190] 1759358094679797, 3.1648, -0.00972268, -0.401512, -0.310368, -0.999692, -0.00502929, 0.00300146, 0.0241346, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.682512] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [191] 1759358094682403, 3.16741, -0.00973544, -0.401536, -0.310345, -0.99969, -0.00496337, 0.00310613, 0.0242115, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.685562] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [192] 1759358094685450, 3.17046, -0.00973544, -0.401536, -0.310345, -0.99969, -0.00496337, 0.00310613, 0.0242115, 0, -0.00242531, 0.0022584, 0, 0, 0, 
[2025-10-01 18:34:54.688126] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [193] 1759358094688036, 3.17304, -0.00973544, -0.401536, -0.310345, -0.99969, -0.00496337, 0.00310613, 0.0242115, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.691179] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [195] 1759358094691057, 3.17606, -0.00973544, -0.401536, -0.310345, -0.99969, -0.00496337, 0.00310613, 0.0242115, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.695443] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [196] 1759358094695332, 3.18034, -0.00986696, -0.401658, -0.310192, -0.999668, -0.00497921, 0.00368157, 0.0250291, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.698400] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [197] 1759358094698309, 3.18332, -0.00986696, -0.401658, -0.310192, -0.999668, -0.00497921, 0.00368157, 0.0250291, -0.0131522, -0.0122067, 0.0153013, 0, 0.115929, 0.163015, 
[2025-10-01 18:34:54.701481] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [199] 1759358094701362, 3.18637, -0.00986696, -0.401658, -0.310192, -0.999668, -0.00497921, 0.00368157, 0.0250291, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.703999] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [200] 1759358094703890, 3.1889, -0.00971569, -0.401632, -0.310464, -0.99968, -0.00551424, 0.00313969, 0.0245049, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.706891] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [201] 1759358094706775, 3.19178, -0.00971569, -0.401632, -0.310464, -0.99968, -0.00551424, 0.00313969, 0.0245049, 0.0151278, 0.00259897, -0.0271343, 0.11003, -0.106234, -0.1047, 
[2025-10-01 18:34:54.711297] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [203] 1759358094711185, 3.19619, -0.00971569, -0.401632, -0.310464, -0.99968, -0.00551424, 0.00313969, 0.0245049, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.713905] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [204] 1759358094713793, 3.1988, -0.00970725, -0.401609, -0.310449, -0.999681, -0.0055052, 0.00309134, 0.0244437, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.716663] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [205] 1759358094716557, 3.20156, -0.00970725, -0.401609, -0.310449, -0.999681, -0.0055052, 0.00309134, 0.0244437, 0, 0.00228753, 0, 0, 0, 0, 
[2025-10-01 18:34:54.719539] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [207] 1759358094719419, 3.20443, -0.00970725, -0.401609, -0.310449, -0.999681, -0.0055052, 0.00309134, 0.0244437, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.724287] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [208] 1759358094724177, 3.20919, -0.00970725, -0.401609, -0.310449, -0.999681, -0.0055052, 0.00309134, 0.0244437, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.724916] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [209] 1759358094724823, 3.20983, -0.00973262, -0.40161, -0.31046, -0.999682, -0.00551701, 0.00306774, 0.024418, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.729280] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [211] 1759358094729163, 3.21417, -0.00973262, -0.40161, -0.31046, -0.999682, -0.00551701, 0.00306774, 0.024418, -0.00253652, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.732021] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [212] 1759358094731874, 3.21688, -0.00973262, -0.40161, -0.31046, -0.999682, -0.00551701, 0.00306774, 0.024418, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.734605] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [213] 1759358094734498, 3.21951, -0.00967498, -0.401438, -0.310361, -0.999702, -0.00474695, 0.00283461, 0.0237635, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.737604] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [214] 1759358094737497, 3.2225, -0.00967498, -0.401438, -0.310361, -0.999702, -0.00474695, 0.00283461, 0.0237635, 0.00576347, 0.0171553, 0.00993555, -0.152445, -0.0509831, -0.130231, 
[2025-10-01 18:34:54.741438] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [216] 1759358094741328, 3.22634, -0.00967498, -0.401438, -0.310361, -0.999702, -0.00474695, 0.00283461, 0.0237635, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.743356] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [217] 1759358094743253, 3.22826, -0.00968565, -0.40148, -0.310359, -0.999698, -0.0048672, 0.0029535, 0.0239185, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.746214] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [218] 1759358094746113, 3.23112, -0.00968565, -0.40148, -0.310359, -0.999698, -0.0048672, 0.0029535, 0.0239185, 0, -0.00415519, 0, 0, 0, 0, 
[2025-10-01 18:34:54.749219] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [220] 1759358094749122, 3.23413, -0.00968565, -0.40148, -0.310359, -0.999698, -0.0048672, 0.0029535, 0.0239185, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.751812] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [221] 1759358094751701, 3.23671, -0.00968565, -0.40148, -0.310359, -0.999698, -0.0048672, 0.0029535, 0.0239185, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.754377] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [222] 1759358094754270, 3.23928, -0.00968949, -0.401487, -0.31037, -0.999695, -0.00496385, 0.00300363, 0.0240256, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.759529] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [224] 1759358094759410, 3.24442, -0.00968949, -0.401487, -0.31037, -0.999695, -0.00496385, 0.00300363, 0.0240256, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.763543] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [225] 1759358094763432, 3.24844, -0.00968949, -0.401487, -0.31037, -0.999695, -0.00496385, 0.00300363, 0.0240256, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.764448] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [226] 1759358094764348, 3.24936, -0.00970774, -0.401513, -0.310373, -0.999694, -0.00494343, 0.00302916, 0.0240617, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.767513] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [227] 1759358094767392, 3.2524, -0.00970774, -0.401513, -0.310373, -0.999694, -0.00494343, 0.00302916, 0.0240617, 0, -0.00252572, 0, 0, 0, 0, 
[2025-10-01 18:34:54.770356] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [229] 1759358094770245, 3.25525, -0.00970774, -0.401513, -0.310373, -0.999694, -0.00494343, 0.00302916, 0.0240617, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.774623] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [230] 1759358094774515, 3.25952, -0.0096849, -0.401505, -0.310349, -0.999692, -0.00498247, 0.00303954, 0.0241015, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.777467] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [231] 1759358094777362, 3.26237, -0.0096849, -0.401505, -0.310349, -0.999692, -0.00498247, 0.00303954, 0.0241015, 0.00228373, 0, 0.002488, 0, 0, 0, 
[2025-10-01 18:34:54.781434] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [233] 1759358094781323, 3.26633, -0.0096849, -0.401505, -0.310349, -0.999692, -0.00498247, 0.00303954, 0.0241015, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.782867] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [234] 1759358094782762, 3.26777, -0.00969051, -0.401529, -0.310375, -0.999692, -0.00494842, 0.00305747, 0.0241305, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.785839] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [235] 1759358094785733, 3.27074, -0.00969051, -0.401529, -0.310375, -0.999692, -0.00494842, 0.00305747, 0.0241305, 0, -0.00242846, -0.00265318, 0, 0, 0, 
[2025-10-01 18:34:54.788686] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [237] 1759358094788547, 3.27355, -0.00969051, -0.401529, -0.310375, -0.999692, -0.00494842, 0.00305747, 0.0241305, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.793180] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [238] 1759358094793061, 3.27807, -0.00971223, -0.401517, -0.310339, -0.99969, -0.00499735, 0.00306883, 0.0242009, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.796023] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [239] 1759358094795912, 3.28092, -0.00971223, -0.401517, -0.310339, -0.99969, -0.00499735, 0.00306883, 0.0242009, -0.0021716, 0, 0.0035768, 0, 0, 0, 
[2025-10-01 18:34:54.798811] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [241] 1759358094798727, 3.28374, -0.00971223, -0.401517, -0.310339, -0.99969, -0.00499735, 0.00306883, 0.0242009, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.801581] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [242] 1759358094801463, 3.28647, -0.00971223, -0.401517, -0.310339, -0.99969, -0.00499735, 0.00306883, 0.0242009, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.804251] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [243] 1759358094804141, 3.28915, -0.00971622, -0.40151, -0.310347, -0.999691, -0.00498209, 0.00304252, 0.0241515, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.807381] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [244] 1759358094807264, 3.29227, -0.00971622, -0.40151, -0.310347, -0.999691, -0.00498209, 0.00304252, 0.0241515, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.810302] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [246] 1759358094810184, 3.29519, -0.00971622, -0.40151, -0.310347, -0.999691, -0.00498209, 0.00304252, 0.0241515, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.813040] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [247] 1759358094812928, 3.29794, -0.00972005, -0.401512, -0.310357, -0.999692, -0.00498345, 0.00304235, 0.0241392, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.815982] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [248] 1759358094815874, 3.30088, -0.00972005, -0.401512, -0.310357, -0.999692, -0.00498345, 0.00304235, 0.0241392, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.818445] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [250] 1759358094818391, 3.3034, -0.00972005, -0.401512, -0.310357, -0.999692, -0.00498345, 0.00304235, 0.0241392, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.822462] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [251] 1759358094822350, 3.30736, -0.00972005, -0.401512, -0.310357, -0.999692, -0.00498345, 0.00304235, 0.0241392, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.826937] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [252] 1759358094826827, 3.31183, -0.009716, -0.401512, -0.310345, -0.999692, -0.00495685, 0.00300902, 0.0241313, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.827968] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [253] 1759358094827886, 3.31289, -0.009716, -0.401512, -0.310345, -0.999692, -0.00495685, 0.00300902, 0.0241313, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.830791] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [255] 1759358094830679, 3.31569, -0.009716, -0.401512, -0.310345, -0.999692, -0.00495685, 0.00300902, 0.0241313, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.833360] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [256] 1759358094833256, 3.31826, -0.00971062, -0.401508, -0.310352, -0.999694, -0.00494725, 0.00301502, 0.0240453, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.837102] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [257] 1759358094836997, 3.322, -0.00971062, -0.401508, -0.310352, -0.999694, -0.00494725, 0.00301502, 0.0240453, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.839909] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [259] 1759358094839789, 3.3248, -0.00971062, -0.401508, -0.310352, -0.999694, -0.00494725, 0.00301502, 0.0240453, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.842534] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [260] 1759358094842425, 3.32743, -0.00970878, -0.401502, -0.310351, -0.999695, -0.00493843, 0.00298407, 0.0240128, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.845381] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [261] 1759358094845240, 3.33025, -0.00970878, -0.401502, -0.310351, -0.999695, -0.00493843, 0.00298407, 0.0240128, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.847986] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [262] 1759358094847874, 3.33288, -0.00970878, -0.401502, -0.310351, -0.999695, -0.00493843, 0.00298407, 0.0240128, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.853063] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [264] 1759358094852952, 3.33796, -0.00970878, -0.401502, -0.310351, -0.999695, -0.00493843, 0.00298407, 0.0240128, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.855862] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [265] 1759358094855757, 3.34077, -0.00972667, -0.401493, -0.310357, -0.999696, -0.00493417, 0.00291537, 0.0239852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.858732] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [267] 1759358094858657, 3.34367, -0.00972667, -0.401493, -0.310357, -0.999696, -0.00493417, 0.00291537, 0.0239852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.861662] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [268] 1759358094861552, 3.34656, -0.00972667, -0.401493, -0.310357, -0.999696, -0.00493417, 0.00291537, 0.0239852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.864229] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [269] 1759358094864125, 3.34913, -0.00970133, -0.401514, -0.31036, -0.999694, -0.00492422, 0.00304017, 0.0240602, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.868831] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [271] 1759358094868759, 3.35377, -0.00970133, -0.401514, -0.31036, -0.999694, -0.00492422, 0.00304017, 0.0240602, 0.00253393, -0.00213286, 0, 0, 0, 0, 
[2025-10-01 18:34:54.873675] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [272] 1759358094873565, 3.35857, -0.00970133, -0.401514, -0.31036, -0.999694, -0.00492422, 0.00304017, 0.0240602, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.874459] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [273] 1759358094874367, 3.35938, -0.0097259, -0.401527, -0.310365, -0.999693, -0.00493313, 0.00297373, 0.0240853, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.877366] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [274] 1759358094877261, 3.36227, -0.0097259, -0.401527, -0.310365, -0.999693, -0.00493313, 0.00297373, 0.0240853, -0.00245647, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.881288] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [276] 1759358094881176, 3.36618, -0.0097259, -0.401527, -0.310365, -0.999693, -0.00493313, 0.00297373, 0.0240853, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:54.883208] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [277] 1759358094883085, 3.36809, -0.00969081, -0.401522, -0.310358, -0.99969, -0.00498824, 0.0031051, 0.0242102, 0, 0, 0, 0, 0, 0, 
