[2025-10-01 18:45:46.485367] [0x0000007fa00007c0] [MocapTag] [0x00000db6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:46:10.387858] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10614] 1759358770387740, 26.5806, 0.0264921, -0.313054, -1.23694, -0.945069, -0.0109972, 0.00546968, 0.32664, -0.0268411, -0.0091036, -0.0109323, 0, 0.114968, 0, 
[2025-10-01 18:46:10.392170] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10616] 1759358770392054, 26.585, 0.0264921, -0.313054, -1.23694, -0.945069, -0.0109972, 0.00546968, 0.32664, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.394935] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10617] 1759358770394785, 26.5877, 0.0259021, -0.313219, -1.23698, -0.9455, -0.0104316, 0.00562123, 0.325407, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.397827] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10618] 1759358770397711, 26.5906, 0.0259021, -0.313219, -1.23698, -0.9455, -0.0104316, 0.00562123, 0.325407, -0.0589998, -0.0165099, -0.00400337, -0.11456, 0, -0.260031, 
[2025-10-01 18:46:10.400296] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10620] 1759358770400227, 26.5931, 0.0259021, -0.313219, -1.23698, -0.9455, -0.0104316, 0.00562123, 0.325407, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.403038] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10621] 1759358770402925, 26.5958, 0.0259021, -0.313219, -1.23698, -0.9455, -0.0104316, 0.00562123, 0.325407, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.406052] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10622] 1759358770405931, 26.5988, 0.0260469, -0.313255, -1.23717, -0.944964, -0.0113369, 0.00621612, 0.326918, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.409068] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10623] 1759358770408953, 26.6019, 0.0260469, -0.313255, -1.23717, -0.944964, -0.0113369, 0.00621612, 0.326918, 0.014481, -0.00364164, -0.0193134, 0.129461, 0.174195, 0.31783, 
[2025-10-01 18:46:10.411255] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10625] 1759358770411130, 26.604, 0.0260469, -0.313255, -1.23717, -0.944964, -0.0113369, 0.00621612, 0.326918, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.414041] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10626] 1759358770413923, 26.6068, 0.0258015, -0.313349, -1.23734, -0.944921, -0.0115476, 0.00625778, 0.327035, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.416814] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10627] 1759358770416696, 26.6096, 0.0258015, -0.313349, -1.23734, -0.944921, -0.0115476, 0.00625778, 0.327035, -0.0245389, -0.00938603, -0.0163647, 0.0368834, 0, 0, 
[2025-10-01 18:46:10.419471] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10628] 1759358770419349, 26.6122, 0.0258015, -0.313349, -1.23734, -0.944921, -0.0115476, 0.00625778, 0.327035, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.424548] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10630] 1759358770424434, 26.6173, 0.0258015, -0.313349, -1.23734, -0.944921, -0.0115476, 0.00625778, 0.327035, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.427195] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10631] 1759358770427079, 26.62, 0.0256543, -0.313447, -1.23752, -0.94482, -0.0118557, 0.00618267, 0.327316, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.430104] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10632] 1759358770429990, 26.6229, 0.0256543, -0.313447, -1.23752, -0.94482, -0.0118557, 0.00618267, 0.327316, -0.0147167, -0.00981149, -0.0183159, 0.062561, 0, 0.0591457, 
[2025-10-01 18:46:10.432847] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10634] 1759358770432723, 26.6256, 0.0256543, -0.313447, -1.23752, -0.94482, -0.0118557, 0.00618267, 0.327316, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.435335] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10635] 1759358770435224, 26.6281, 0.0254689, -0.313597, -1.23778, -0.944988, -0.0116121, 0.00642728, 0.326835, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.439555] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10636] 1759358770439469, 26.6324, 0.0254689, -0.313597, -1.23778, -0.944988, -0.0116121, 0.00642728, 0.326835, -0.0185411, -0.0149737, -0.026041, -0.0610352, 0, -0.101513, 
[2025-10-01 18:46:10.442422] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10638] 1759358770442309, 26.6352, 0.0254689, -0.313597, -1.23778, -0.944988, -0.0116121, 0.00642728, 0.326835, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.445068] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10639] 1759358770444961, 26.6379, 0.0248726, -0.313723, -1.23773, -0.945681, -0.011152, 0.00711104, 0.324828, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.447881] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10640] 1759358770447762, 26.6407, 0.0248726, -0.313723, -1.23773, -0.945681, -0.011152, 0.00711104, 0.324828, -0.0596328, -0.0126262, 0.00458537, -0.127268, 0.0956791, -0.424367, 
[2025-10-01 18:46:10.450404] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10642] 1759358770450335, 26.6432, 0.0248726, -0.313723, -1.23773, -0.945681, -0.011152, 0.00711104, 0.324828, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.453182] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10643] 1759358770453070, 26.646, 0.0248726, -0.313723, -1.23773, -0.945681, -0.011152, 0.00711104, 0.324828, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.456720] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10644] 1759358770456603, 26.6495, 0.0249501, -0.31391, -1.23817, -0.945437, -0.0112657, 0.00569382, 0.32556, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.459449] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10645] 1759358770459362, 26.6523, 0.0249501, -0.31391, -1.23817, -0.945437, -0.0112657, 0.00569382, 0.32556, 0.00775161, -0.0186143, -0.0433433, 0.112128, -0.259341, 0.155461, 
[2025-10-01 18:46:10.462405] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10647] 1759358770462281, 26.6552, 0.0249501, -0.31391, -1.23817, -0.945437, -0.0112657, 0.00569382, 0.32556, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.465066] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10648] 1759358770464952, 26.6579, 0.024861, -0.314039, -1.23846, -0.945442, -0.0113164, 0.00523613, 0.325551, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.467811] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10649] 1759358770467691, 26.6606, 0.024861, -0.314039, -1.23846, -0.945442, -0.0113164, 0.00523613, 0.325551, -0.00891053, -0.0129715, -0.029737, 0.0394106, -0.0832662, 0, 
[2025-10-01 18:46:10.472047] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10651] 1759358770471933, 26.6648, 0.024861, -0.314039, -1.23846, -0.945442, -0.0113164, 0.00523613, 0.325551, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.474671] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10652] 1759358770474559, 26.6675, 0.0251247, -0.314023, -1.23878, -0.944724, -0.0127055, 0.00447075, 0.32759, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.477525] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10653] 1759358770477408, 26.6703, 0.0251247, -0.314023, -1.23878, -0.944724, -0.0127055, 0.00447075, 0.32759, 0.0263724, 0, -0.0315749, 0.308919, -0.0497509, 0.430268, 
[2025-10-01 18:46:10.480010] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10655] 1759358770479947, 26.6728, 0.0251247, -0.314023, -1.23878, -0.944724, -0.0127055, 0.00447075, 0.32759, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.482793] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10656] 1759358770482681, 26.6756, 0.0251247, -0.314023, -1.23878, -0.944724, -0.0127055, 0.00447075, 0.32759, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.485401] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10657] 1759358770485287, 26.6782, 0.0250418, -0.314108, -1.23908, -0.9447, -0.0128226, 0.00361996, 0.327666, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.488742] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10658] 1759358770488621, 26.6815, 0.0250418, -0.314108, -1.23908, -0.9447, -0.0128226, 0.00361996, 0.327666, -0.00829557, -0.0085085, -0.0303721, 0.0777483, -0.152921, 0, 
[2025-10-01 18:46:10.491161] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10660] 1759358770491042, 26.6839, 0.0250418, -0.314108, -1.23908, -0.9447, -0.0128226, 0.00361996, 0.327666, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.493902] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10661] 1759358770493792, 26.6867, 0.0247377, -0.314339, -1.23935, -0.945358, -0.0115757, 0.00322326, 0.325813, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.496862] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10662] 1759358770496742, 26.6896, 0.0247377, -0.314339, -1.23935, -0.945358, -0.0115757, 0.00322326, 0.325813, -0.0304105, -0.0231785, -0.0267057, -0.206995, -0.160546, -0.390136, 
[2025-10-01 18:46:10.499335] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10663] 1759358770499220, 26.6921, 0.0247377, -0.314339, -1.23935, -0.945358, -0.0115757, 0.00322326, 0.325813, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.503793] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10665] 1759358770503681, 26.6966, 0.0247377, -0.314339, -1.23935, -0.945358, -0.0115757, 0.00322326, 0.325813, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.506548] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10666] 1759358770506431, 26.6993, 0.0250909, -0.314284, -1.23963, -0.944615, -0.0130512, 0.00229228, 0.327913, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.509085] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10667] 1759358770508967, 26.7019, 0.0250909, -0.314284, -1.23963, -0.944615, -0.0130512, 0.00229228, 0.327913, 0.0353288, 0.00559215, -0.0278103, 0.336814, -0.0747451, 0.443995, 
[2025-10-01 18:46:10.511815] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10669] 1759358770511702, 26.7046, 0.0250909, -0.314284, -1.23963, -0.944615, -0.0130512, 0.00229228, 0.327913, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.515113] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10670] 1759358770515001, 26.7079, 0.0251462, -0.314476, -1.23998, -0.944946, -0.0122116, 0.00201496, 0.326992, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.517224] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10671] 1759358770517110, 26.71, 0.0251462, -0.314476, -1.23998, -0.944946, -0.0122116, 0.00201496, 0.326992, 0.00552716, -0.0192623, -0.0347302, -0.139332, -0.10958, -0.193632, 
[2025-10-01 18:46:10.520381] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10673] 1759358770520281, 26.7132, 0.0251462, -0.314476, -1.23998, -0.944946, -0.0122116, 0.00201496, 0.326992, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.523046] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10674] 1759358770522931, 26.7158, 0.0251462, -0.314476, -1.23998, -0.944946, -0.0122116, 0.00201496, 0.326992, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.529570] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10675] 1759358770529483, 26.7224, 0.0251871, -0.314614, -1.24023, -0.945057, -0.0117554, 0.00101455, 0.326693, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.532816] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10677] 1759358770532702, 26.7256, 0.0251871, -0.314614, -1.24023, -0.945057, -0.0117554, 0.00101455, 0.326693, 0.004085, -0.0137813, -0.0256914, 0, -0.219596, -0.0613153, 
[2025-10-01 18:46:10.536067] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10678] 1759358770535950, 26.7289, 0.0253149, -0.314733, -1.24046, -0.945108, -0.0113242, -0.000339164, 0.326562, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.538720] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10679] 1759358770538605, 26.7315, 0.0253149, -0.314733, -1.24046, -0.945108, -0.0113242, -0.000339164, 0.326562, 0.0127868, -0.0118628, -0.0227907, 0, -0.284348, 0, 
[2025-10-01 18:46:10.541361] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10681] 1759358770541249, 26.7341, 0.0253149, -0.314733, -1.24046, -0.945108, -0.0113242, -0.000339164, 0.326562, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.543801] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10682] 1759358770543689, 26.7366, 0.0250462, -0.31499, -1.24066, -0.945753, -0.0101181, -0.00132154, 0.324726, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.546697] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10683] 1759358770546582, 26.7395, 0.0250462, -0.31499, -1.24066, -0.945753, -0.0101181, -0.00132154, 0.324726, -0.0268712, -0.0257572, -0.0199017, -0.163054, -0.268355, -0.386131, 
[2025-10-01 18:46:10.549232] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10684] 1759358770549112, 26.742, 0.0250462, -0.31499, -1.24066, -0.945753, -0.0101181, -0.00132154, 0.324726, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.552559] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10686] 1759358770552440, 26.7453, 0.0250462, -0.31499, -1.24066, -0.945753, -0.0101181, -0.00132154, 0.324726, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.555171] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10687] 1759358770555055, 26.748, 0.0254769, -0.315041, -1.24099, -0.945155, -0.0110375, -0.00193074, 0.326431, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.558104] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10688] 1759358770557991, 26.7509, 0.0254769, -0.315041, -1.24099, -0.945155, -0.0110375, -0.00193074, 0.326431, 0.0430676, -0.00505855, -0.0328978, 0.212836, -0.051525, 0.361633, 
[2025-10-01 18:46:10.560527] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10689] 1759358770560440, 26.7533, 0.0254769, -0.315041, -1.24099, -0.945155, -0.0110375, -0.00193074, 0.326431, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.563358] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10691] 1759358770563227, 26.7561, 0.0254769, -0.315041, -1.24099, -0.945155, -0.0110375, -0.00193074, 0.326431, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.568201] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10692] 1759358770568038, 26.7609, 0.0251974, -0.315305, -1.24119, -0.945683, -0.0102193, -0.00233977, 0.32492, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.570756] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10694] 1759358770570633, 26.7635, 0.0251974, -0.315305, -1.24119, -0.945683, -0.0102193, -0.00233977, 0.32492, -0.0279497, -0.0264519, -0.019775, -0.127602, -0.134069, -0.318611, 
[2025-10-01 18:46:10.573402] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10695] 1759358770573291, 26.7662, 0.0251974, -0.315305, -1.24119, -0.945683, -0.0102193, -0.00233977, 0.32492, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.576262] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10696] 1759358770576145, 26.769, 0.0252872, -0.315437, -1.24145, -0.945632, -0.00981475, -0.00313687, 0.325075, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.578727] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10697] 1759358770578610, 26.7715, 0.0252872, -0.315437, -1.24145, -0.945632, -0.00981475, -0.00313687, 0.325075, 0.0089745, -0.0131975, -0.0259563, 0, -0.176713, 0, 
[2025-10-01 18:46:10.581420] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10699] 1759358770581309, 26.7742, 0.0252872, -0.315437, -1.24145, -0.945632, -0.00981475, -0.00313687, 0.325075, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.586717] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10700] 1759358770586603, 26.7795, 0.0257235, -0.315518, -1.24168, -0.945045, -0.0104667, -0.00398833, 0.326749, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.589614] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10701] 1759358770589497, 26.7824, 0.0257235, -0.315518, -1.24168, -0.945045, -0.0104667, -0.00398833, 0.326749, 0.0436354, -0.00807573, -0.0235978, 0.178814, -0.114679, 0.355875, 
[2025-10-01 18:46:10.592303] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10703] 1759358770592189, 26.7851, 0.0257235, -0.315518, -1.24168, -0.945045, -0.0104667, -0.00398833, 0.326749, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.594923] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10704] 1759358770594770, 26.7877, 0.0255701, -0.315814, -1.24183, -0.945655, -0.00879081, -0.0049387, 0.325016, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.599723] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10705] 1759358770599610, 26.7925, 0.0255701, -0.315814, -1.24183, -0.945655, -0.00879081, -0.0049387, 0.325016, -0.0153424, -0.0296095, -0.0147644, -0.255346, -0.292794, -0.364465, 
[2025-10-01 18:46:10.602063] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10707] 1759358770601946, 26.7948, 0.0255701, -0.315814, -1.24183, -0.945655, -0.00879081, -0.0049387, 0.325016, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.604711] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10708] 1759358770604598, 26.7975, 0.0257429, -0.315993, -1.24199, -0.945645, -0.00795065, -0.00621928, 0.325045, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.607490] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10709] 1759358770607376, 26.8003, 0.0257429, -0.315993, -1.24199, -0.945645, -0.00795065, -0.00621928, 0.325045, 0.0172784, -0.0178868, -0.0159837, -0.0756025, -0.296758, 0, 
[2025-10-01 18:46:10.610060] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10711] 1759358770609994, 26.8029, 0.0257429, -0.315993, -1.24199, -0.945645, -0.00795065, -0.00621928, 0.325045, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.612922] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10712] 1759358770612810, 26.8057, 0.0257429, -0.315993, -1.24199, -0.945645, -0.00795065, -0.00621928, 0.325045, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.616074] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10713] 1759358770615968, 26.8089, 0.025902, -0.316192, -1.24212, -0.945718, -0.00746232, -0.00701683, 0.324828, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.619006] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10714] 1759358770618890, 26.8118, 0.025902, -0.316192, -1.24212, -0.945718, -0.00746232, -0.00701683, 0.324828, 0.0159183, -0.0199032, -0.0134336, -0.0406981, -0.183016, -0.0441849, 
[2025-10-01 18:46:10.621414] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10716] 1759358770621300, 26.8142, 0.025902, -0.316192, -1.24212, -0.945718, -0.00746232, -0.00701683, 0.324828, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.623900] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10717] 1759358770623773, 26.8167, 0.0264128, -0.316251, -1.24231, -0.944975, -0.00848852, -0.007774, 0.326941, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.629047] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10718] 1759358770628929, 26.8218, 0.0264128, -0.316251, -1.24231, -0.944975, -0.00848852, -0.007774, 0.326941, 0.0510749, -0.00591999, -0.0189396, 0.24538, -0.0718069, 0.449818, 
[2025-10-01 18:46:10.631194] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10720] 1759358770631089, 26.824, 0.0264128, -0.316251, -1.24231, -0.944975, -0.00848852, -0.007774, 0.326941, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.633970] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10721] 1759358770633857, 26.8268, 0.026182, -0.316575, -1.24244, -0.945713, -0.00684279, -0.00798446, 0.324834, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.636769] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10722] 1759358770636653, 26.8296, 0.026182, -0.316575, -1.24244, -0.945713, -0.00684279, -0.00798446, 0.324834, -0.0230799, -0.0323677, -0.0123405, -0.299668, -0.151457, -0.446612, 
[2025-10-01 18:46:10.639348] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10723] 1759358770639232, 26.8321, 0.026182, -0.316575, -1.24244, -0.945713, -0.00684279, -0.00798446, 0.324834, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.642080] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10725] 1759358770641962, 26.8349, 0.026182, -0.316575, -1.24244, -0.945713, -0.00684279, -0.00798446, 0.324834, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.646127] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10726] 1759358770646012, 26.8389, 0.0266085, -0.316688, -1.24264, -0.945173, -0.00775224, -0.0080002, 0.326379, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.648860] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10727] 1759358770648743, 26.8416, 0.0266085, -0.316688, -1.24264, -0.945173, -0.00775224, -0.0080002, 0.326379, 0.0426524, -0.0113122, -0.0207151, 0.174713, 0.0593687, 0.327694, 
[2025-10-01 18:46:10.651399] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10729] 1759358770651285, 26.8442, 0.0266085, -0.316688, -1.24264, -0.945173, -0.00775224, -0.0080002, 0.326379, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.653884] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10730] 1759358770653773, 26.8467, 0.0264453, -0.316971, -1.24269, -0.945624, -0.00659453, -0.00881824, 0.325074, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.656895] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10731] 1759358770656779, 26.8497, 0.0264453, -0.316971, -1.24269, -0.945624, -0.00659453, -0.00881824, 0.325074, -0.0163208, -0.0283393, -0.00455058, -0.167155, -0.232738, -0.274789, 
[2025-10-01 18:46:10.661059] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10733] 1759358770660939, 26.8538, 0.0264453, -0.316971, -1.24269, -0.945624, -0.00659453, -0.00881824, 0.325074, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.663754] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10734] 1759358770663644, 26.8565, 0.0264453, -0.316971, -1.24269, -0.945624, -0.00659453, -0.00881824, 0.325074, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.666604] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10735] 1759358770666488, 26.8594, 0.0259902, -0.317684, -1.24306, -0.949214, 0.00163427, -0.00740956, 0.314539, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.669353] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10736] 1759358770669237, 26.8621, 0.0259902, -0.317684, -1.24306, -0.949214, 0.00163427, -0.00740956, 0.314539, -0.0455125, -0.0712282, -0.0370494, -1.66485, -0.270481, -2.23626, 
[2025-10-01 18:46:10.672092] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10738] 1759358770671974, 26.8649, 0.0259902, -0.317684, -1.24306, -0.949214, 0.00163427, -0.00740956, 0.314539, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.674609] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10739] 1759358770674501, 26.8674, 0.0258632, -0.317642, -1.24349, -0.949145, 0.00168051, -0.0064812, 0.314769, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.678754] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10740] 1759358770678638, 26.8715, 0.0258632, -0.317642, -1.24349, -0.949145, 0.00168051, -0.0064812, 0.314769, -0.0126964, 0.00418396, -0.0430696, -0.0668764, 0.173365, 0.0474572, 
[2025-10-01 18:46:10.680598] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10742] 1759358770680502, 26.8734, 0.0258632, -0.317642, -1.24349, -0.949145, 0.00168051, -0.0064812, 0.314769, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.683302] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10743] 1759358770683192, 26.8761, 0.0258632, -0.317642, -1.24349, -0.949145, 0.00168051, -0.0064812, 0.314769, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.685792] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10744] 1759358770685674, 26.8786, 0.0261015, -0.317871, -1.2435, -0.949088, 0.00172415, -0.00686085, 0.31493, 0, 0, 0, 0, 0, 0, 
