[2024-07-29 16:33:24.185081] [0x0000007fbdb6f7c0] [MocapTag] [0x00001e6d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:33:24.494644] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [142] 1722285204494530, 0.353486, 0.103931, -0.149416, -0.30191, -0.999978, 0.00182998, 0.00230149, 0.00598127, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.497212] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [143] 1722285204497106, 0.356062, 0.103931, -0.149402, -0.301903, -0.999978, 0.0018832, 0.00230547, 0.00594054, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.500097] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [144] 1722285204499928, 0.358884, 0.103931, -0.149402, -0.301903, -0.999978, 0.0018832, 0.00230547, 0.00594054, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.502517] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [146] 1722285204502419, 0.361375, 0.103931, -0.149402, -0.301903, -0.999978, 0.0018832, 0.00230547, 0.00594054, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.505170] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [147] 1722285204505046, 0.364002, 0.103926, -0.149419, -0.301914, -0.999978, 0.00186347, 0.00237154, 0.00598008, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.507865] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [148] 1722285204507755, 0.366711, 0.103926, -0.149419, -0.301914, -0.999978, 0.00186347, 0.00237154, 0.00598008, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.512422] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [150] 1722285204512311, 0.371267, 0.103926, -0.149419, -0.301914, -0.999978, 0.00186347, 0.00237154, 0.00598008, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.515148] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [151] 1722285204515034, 0.37399, 0.103932, -0.14941, -0.301917, -0.999978, 0.00188738, 0.00230702, 0.00595905, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.517954] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [152] 1722285204517850, 0.376806, 0.103932, -0.14941, -0.301917, -0.999978, 0.00188738, 0.00230702, 0.00595905, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.520471] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [153] 1722285204520365, 0.379321, 0.103932, -0.14941, -0.301917, -0.999978, 0.00188738, 0.00230702, 0.00595905, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.523555] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [155] 1722285204523441, 0.382397, 0.103932, -0.14941, -0.301917, -0.999978, 0.00188738, 0.00230702, 0.00595905, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.526279] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [156] 1722285204526167, 0.385123, 0.103925, -0.149409, -0.301898, -0.999978, 0.00186993, 0.00238472, 0.00596783, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.528978] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [157] 1722285204528870, 0.387826, 0.103925, -0.149409, -0.301898, -0.999978, 0.00186993, 0.00238472, 0.00596783, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.531637] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [158] 1722285204531523, 0.390479, 0.103925, -0.149409, -0.301898, -0.999978, 0.00186993, 0.00238472, 0.00596783, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.534207] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [160] 1722285204534092, 0.393048, 0.103925, -0.149409, -0.301898, -0.999978, 0.00186993, 0.00238472, 0.00596783, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.537914] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [161] 1722285204537803, 0.396759, 0.103925, -0.149419, -0.301905, -0.999978, 0.00183654, 0.00236018, 0.00599416, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.539833] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [162] 1722285204539727, 0.398683, 0.103925, -0.149419, -0.301905, -0.999978, 0.00183654, 0.00236018, 0.00599416, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.542402] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [164] 1722285204542283, 0.401239, 0.103925, -0.149419, -0.301905, -0.999978, 0.00183654, 0.00236018, 0.00599416, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.544888] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [165] 1722285204544775, 0.403731, 0.103928, -0.149419, -0.301896, -0.999977, 0.00188485, 0.0023925, 0.00599081, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.547714] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [166] 1722285204547610, 0.406566, 0.103928, -0.149419, -0.301896, -0.999977, 0.00188485, 0.0023925, 0.00599081, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.550781] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [167] 1722285204550670, 0.409626, 0.103928, -0.149419, -0.301896, -0.999977, 0.00188485, 0.0023925, 0.00599081, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.553019] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [169] 1722285204552907, 0.411863, 0.103928, -0.149419, -0.301896, -0.999977, 0.00188485, 0.0023925, 0.00599081, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.555629] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [170] 1722285204555509, 0.414465, 0.103925, -0.149416, -0.301891, -0.999978, 0.0018437, 0.00239653, 0.00595531, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.558480] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [171] 1722285204558371, 0.417327, 0.103925, -0.149416, -0.301891, -0.999978, 0.0018437, 0.00239653, 0.00595531, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.560962] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [172] 1722285204560854, 0.41981, 0.103925, -0.149416, -0.301891, -0.999978, 0.0018437, 0.00239653, 0.00595531, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.563860] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [174] 1722285204563748, 0.422704, 0.103925, -0.149416, -0.301891, -0.999978, 0.0018437, 0.00239653, 0.00595531, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.566216] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [175] 1722285204566106, 0.425062, 0.103927, -0.149417, -0.301895, -0.999978, 0.00184941, 0.00236949, 0.00595954, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.569075] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [176] 1722285204568963, 0.427919, 0.103927, -0.149417, -0.301895, -0.999978, 0.00184941, 0.00236949, 0.00595954, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.573310] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [178] 1722285204573180, 0.432136, 0.103927, -0.149417, -0.301895, -0.999978, 0.00184941, 0.00236949, 0.00595954, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.575885] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [179] 1722285204575774, 0.43473, 0.103932, -0.149414, -0.301903, -0.999978, 0.00186467, 0.00233188, 0.00595713, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.578473] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [180] 1722285204578365, 0.437321, 0.103932, -0.149414, -0.301903, -0.999978, 0.00186467, 0.00233188, 0.00595713, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.581146] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [181] 1722285204581046, 0.440002, 0.103932, -0.149414, -0.301903, -0.999978, 0.00186467, 0.00233188, 0.00595713, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.583795] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [183] 1722285204583681, 0.442637, 0.103932, -0.149414, -0.301903, -0.999978, 0.00186467, 0.00233188, 0.00595713, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.586507] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [184] 1722285204586388, 0.445344, 0.103927, -0.149414, -0.30191, -0.999978, 0.00183879, 0.00231107, 0.00595735, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.589886] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [185] 1722285204589769, 0.448725, 0.103927, -0.149414, -0.30191, -0.999978, 0.00183879, 0.00231107, 0.00595735, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.592405] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [187] 1722285204592336, 0.451292, 0.103927, -0.149414, -0.30191, -0.999978, 0.00183879, 0.00231107, 0.00595735, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.595156] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [188] 1722285204595038, 0.453994, 0.10393, -0.149412, -0.301911, -0.999978, 0.00181635, 0.00224385, 0.00596625, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.597868] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [189] 1722285204597752, 0.456708, 0.10393, -0.149412, -0.301911, -0.999978, 0.00181635, 0.00224385, 0.00596625, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.600237] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [190] 1722285204600112, 0.459068, 0.10393, -0.149412, -0.301911, -0.999978, 0.00181635, 0.00224385, 0.00596625, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.602733] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [192] 1722285204602621, 0.461577, 0.10393, -0.149412, -0.301911, -0.999978, 0.00181635, 0.00224385, 0.00596625, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.605720] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [193] 1722285204605593, 0.464549, 0.103926, -0.149417, -0.301906, -0.999978, 0.00183809, 0.00229274, 0.00597218, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.608333] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [194] 1722285204608212, 0.467168, 0.103926, -0.149417, -0.301906, -0.999978, 0.00183809, 0.00229274, 0.00597218, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.610968] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [195] 1722285204610846, 0.469802, 0.103926, -0.149417, -0.301906, -0.999978, 0.00183809, 0.00229274, 0.00597218, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.613572] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [197] 1722285204613449, 0.472405, 0.103926, -0.149417, -0.301906, -0.999978, 0.00183809, 0.00229274, 0.00597218, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.616105] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [198] 1722285204615972, 0.474928, 0.103933, -0.149423, -0.301907, -0.999978, 0.0017988, 0.00229662, 0.00602498, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.620470] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [199] 1722285204620340, 0.479296, 0.103933, -0.149423, -0.301907, -0.999978, 0.0017988, 0.00229662, 0.00602498, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.622871] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [201] 1722285204622759, 0.481715, 0.103933, -0.149423, -0.301907, -0.999978, 0.0017988, 0.00229662, 0.00602498, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.625413] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [202] 1722285204625290, 0.484246, 0.103928, -0.149423, -0.301907, -0.999977, 0.00188435, 0.002343, 0.00601822, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.628158] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [203] 1722285204628040, 0.486996, 0.103928, -0.149423, -0.301907, -0.999977, 0.00188435, 0.002343, 0.00601822, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.630774] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [204] 1722285204630649, 0.489605, 0.103928, -0.149423, -0.301907, -0.999977, 0.00188435, 0.002343, 0.00601822, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.635510] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [206] 1722285204635384, 0.49434, 0.103928, -0.149423, -0.301907, -0.999977, 0.00188435, 0.002343, 0.00601822, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.638076] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [207] 1722285204637951, 0.496907, 0.103926, -0.149409, -0.30191, -0.999978, 0.00189801, 0.00237596, 0.00595424, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.641069] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [208] 1722285204640940, 0.499896, 0.103926, -0.149409, -0.30191, -0.999978, 0.00189801, 0.00237596, 0.00595424, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.643671] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [210] 1722285204643552, 0.502508, 0.103926, -0.149409, -0.30191, -0.999978, 0.00189801, 0.00237596, 0.00595424, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.646240] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [211] 1722285204646126, 0.505082, 0.10393, -0.149415, -0.30191, -0.999978, 0.00186272, 0.00239138, 0.00597011, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.651799] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [212] 1722285204651706, 0.510662, 0.10393, -0.149415, -0.30191, -0.999978, 0.00186272, 0.00239138, 0.00597011, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.653938] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [214] 1722285204653814, 0.51277, 0.10393, -0.149415, -0.30191, -0.999978, 0.00186272, 0.00239138, 0.00597011, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.656263] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [215] 1722285204656147, 0.515103, 0.103925, -0.149422, -0.301921, -0.999978, 0.00180698, 0.00236156, 0.00598478, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.658982] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [216] 1722285204658876, 0.517832, 0.103925, -0.149422, -0.301921, -0.999978, 0.00180698, 0.00236156, 0.00598478, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.661368] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [217] 1722285204661282, 0.520238, 0.103925, -0.149422, -0.301921, -0.999978, 0.00180698, 0.00236156, 0.00598478, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.665788] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [219] 1722285204665677, 0.524633, 0.103925, -0.149422, -0.301921, -0.999978, 0.00180698, 0.00236156, 0.00598478, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.668219] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [220] 1722285204668113, 0.527069, 0.103922, -0.149416, -0.301922, -0.999978, 0.0018445, 0.00229994, 0.00593129, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.671219] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [221] 1722285204671107, 0.530063, 0.103922, -0.149416, -0.301922, -0.999978, 0.0018445, 0.00229994, 0.00593129, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.673978] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [223] 1722285204673865, 0.532821, 0.103922, -0.149416, -0.301922, -0.999978, 0.0018445, 0.00229994, 0.00593129, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.676328] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [224] 1722285204676224, 0.53518, 0.103925, -0.14942, -0.301918, -0.999978, 0.0018349, 0.00232053, 0.00594851, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.680912] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [225] 1722285204680800, 0.539756, 0.103925, -0.14942, -0.301918, -0.999978, 0.0018349, 0.00232053, 0.00594851, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.683654] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [227] 1722285204683541, 0.542497, 0.103925, -0.14942, -0.301918, -0.999978, 0.0018349, 0.00232053, 0.00594851, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.686149] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [228] 1722285204686038, 0.544994, 0.10392, -0.149416, -0.301894, -0.999978, 0.00180302, 0.00235141, 0.00597303, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.688861] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [229] 1722285204688752, 0.547708, 0.10392, -0.149416, -0.301894, -0.999978, 0.00180302, 0.00235141, 0.00597303, 0, 0, 0.00232673, 0, 0, 0, 
[2024-07-29 16:33:24.691881] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [230] 1722285204691790, 0.550746, 0.10392, -0.149416, -0.301894, -0.999978, 0.00180302, 0.00235141, 0.00597303, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.693905] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [232] 1722285204693791, 0.552747, 0.10392, -0.149416, -0.301894, -0.999978, 0.00180302, 0.00235141, 0.00597303, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.697216] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [233] 1722285204697107, 0.556063, 0.103923, -0.149421, -0.301887, -0.999978, 0.00183213, 0.00234676, 0.00599766, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.700019] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [234] 1722285204699905, 0.558861, 0.103923, -0.149421, -0.301887, -0.999978, 0.00183213, 0.00234676, 0.00599766, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.702714] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [236] 1722285204702595, 0.561551, 0.103923, -0.149421, -0.301887, -0.999978, 0.00183213, 0.00234676, 0.00599766, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.705160] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [237] 1722285204705048, 0.564004, 0.103919, -0.149411, -0.301895, -0.999978, 0.0018378, 0.00231026, 0.00594882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.707851] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [238] 1722285204707741, 0.566697, 0.103919, -0.149411, -0.301895, -0.999978, 0.0018378, 0.00231026, 0.00594882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.710274] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [239] 1722285204710161, 0.569117, 0.103919, -0.149411, -0.301895, -0.999978, 0.0018378, 0.00231026, 0.00594882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.713481] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [241] 1722285204713316, 0.572272, 0.103919, -0.149411, -0.301895, -0.999978, 0.0018378, 0.00231026, 0.00594882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.715876] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [242] 1722285204715759, 0.574715, 0.103925, -0.149411, -0.301878, -0.999977, 0.00187091, 0.00237539, 0.00599648, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.718763] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [243] 1722285204718649, 0.577605, 0.103925, -0.149411, -0.301878, -0.999977, 0.00187091, 0.00237539, 0.00599648, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.721237] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [244] 1722285204721150, 0.580106, 0.103925, -0.149411, -0.301878, -0.999977, 0.00187091, 0.00237539, 0.00599648, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.724041] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [246] 1722285204723927, 0.582883, 0.103925, -0.149411, -0.301878, -0.999977, 0.00187091, 0.00237539, 0.00599648, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.726472] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [247] 1722285204726360, 0.585316, 0.103933, -0.149408, -0.301903, -0.999978, 0.0018412, 0.00230969, 0.00595623, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.729399] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [248] 1722285204729287, 0.588243, 0.103933, -0.149408, -0.301903, -0.999978, 0.0018412, 0.00230969, 0.00595623, 0, 0, -0.00256999, 0, 0, 0, 
[2024-07-29 16:33:24.731894] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [249] 1722285204731801, 0.590757, 0.103933, -0.149408, -0.301903, -0.999978, 0.0018412, 0.00230969, 0.00595623, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.735669] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [251] 1722285204735556, 0.594512, 0.103933, -0.149408, -0.301903, -0.999978, 0.0018412, 0.00230969, 0.00595623, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.737003] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [252] 1722285204736895, 0.595851, 0.103934, -0.149409, -0.301895, -0.999978, 0.00186561, 0.00237851, 0.00597415, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.739832] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [253] 1722285204739721, 0.598677, 0.103934, -0.149409, -0.301895, -0.999978, 0.00186561, 0.00237851, 0.00597415, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.742421] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [255] 1722285204742310, 0.601266, 0.103934, -0.149409, -0.301895, -0.999978, 0.00186561, 0.00237851, 0.00597415, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.745505] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [256] 1722285204745393, 0.604349, 0.103936, -0.149415, -0.301898, -0.999978, 0.00184655, 0.00236741, 0.00598575, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.748229] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [257] 1722285204748119, 0.607075, 0.103936, -0.149415, -0.301898, -0.999978, 0.00184655, 0.00236741, 0.00598575, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.750726] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [258] 1722285204750614, 0.60957, 0.103936, -0.149415, -0.301898, -0.999978, 0.00184655, 0.00236741, 0.00598575, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.753589] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [260] 1722285204753476, 0.612432, 0.103936, -0.149415, -0.301898, -0.999978, 0.00184655, 0.00236741, 0.00598575, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.755991] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [261] 1722285204755881, 0.614837, 0.103941, -0.149418, -0.301901, -0.999977, 0.00188053, 0.00236527, 0.00601391, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.760495] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [262] 1722285204760384, 0.61934, 0.103941, -0.149418, -0.301901, -0.999977, 0.00188053, 0.00236527, 0.00601391, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.763249] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [264] 1722285204763134, 0.62209, 0.103941, -0.149418, -0.301901, -0.999977, 0.00188053, 0.00236527, 0.00601391, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.765596] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [265] 1722285204765486, 0.624442, 0.103935, -0.149416, -0.301917, -0.999978, 0.00187144, 0.00235266, 0.00597748, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.768517] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [266] 1722285204768405, 0.627361, 0.103935, -0.149416, -0.301917, -0.999978, 0.00187144, 0.00235266, 0.00597748, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.770993] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [267] 1722285204770875, 0.629831, 0.103935, -0.149416, -0.301917, -0.999978, 0.00187144, 0.00235266, 0.00597748, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.773867] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [269] 1722285204773748, 0.632704, 0.103935, -0.149416, -0.301917, -0.999978, 0.00187144, 0.00235266, 0.00597748, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.777015] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [270] 1722285204776903, 0.635859, 0.103938, -0.149416, -0.301918, -0.999978, 0.00186668, 0.0023394, 0.00597899, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.779821] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [271] 1722285204779715, 0.638671, 0.103938, -0.149416, -0.301918, -0.999978, 0.00186668, 0.0023394, 0.00597899, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.783841] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [273] 1722285204783727, 0.642683, 0.103938, -0.149416, -0.301918, -0.999978, 0.00186668, 0.0023394, 0.00597899, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.784842] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [274] 1722285204784730, 0.643686, 0.103938, -0.149417, -0.301914, -0.999978, 0.00184949, 0.00236709, 0.00597977, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.787705] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [275] 1722285204787597, 0.646553, 0.103938, -0.149417, -0.301914, -0.999978, 0.00184949, 0.00236709, 0.00597977, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.791687] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [277] 1722285204791631, 0.650587, 0.103938, -0.149417, -0.301914, -0.999978, 0.00184949, 0.00236709, 0.00597977, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:24.794531] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [278] 1722285204794417, 0.653373, 0.103938, -0.149417, -0.301914, -0.999978, 0.00184949, 0.00236709, 0.00597977, 0, 0, 0, 0, 0, 0, 
