[2024-06-13 11:56:33.188281] [0x0000007f887dd010] [MocapTag] [0x00000af8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 11:56:49.276981] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7331] 1718294209276867, 16.1389, 2.09873, -0.737134, -1.42567, 0.0576295, -0.146202, 0.013708, -0.98748, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.279906] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7332] 1718294209279788, 16.1418, 2.09873, -0.737134, -1.42567, 0.0576295, -0.146202, 0.013708, -0.98748, -1.83417, -0.302549, -0.135232, 0.204444, -0.157514, 0.558853, 
[2024-06-13 11:56:49.283760] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7334] 1718294209283682, 16.1457, 2.09873, -0.737134, -1.42567, 0.0576295, -0.146202, 0.013708, -0.98748, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.285175] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7335] 1718294209285056, 16.147, 2.08025, -0.740085, -1.42718, 0.0545512, -0.147154, 0.0138917, -0.98751, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.288189] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7336] 1718294209288073, 16.1501, 2.08025, -0.740085, -1.42718, 0.0545512, -0.147154, 0.0138917, -0.98751, -1.84845, -0.295139, -0.151559, 0.121927, -0.190753, 0.641036, 
[2024-06-13 11:56:49.290485] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7337] 1718294209290372, 16.1524, 2.08025, -0.740085, -1.42718, 0.0545512, -0.147154, 0.0138917, -0.98751, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.293155] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7338] 1718294209293041, 16.155, 2.08025, -0.740085, -1.42718, 0.0545512, -0.147154, 0.0138917, -0.98751, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.297394] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7340] 1718294209297280, 16.1593, 2.06148, -0.743304, -1.42859, 0.0515694, -0.147907, 0.0142557, -0.987553, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.300008] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7341] 1718294209299890, 16.1619, 2.06148, -0.743304, -1.42859, 0.0515694, -0.147907, 0.0142557, -0.987553, -1.87643, -0.321846, -0.141034, 0.159574, -0.152034, 0.627494, 
[2024-06-13 11:56:49.302621] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7342] 1718294209302507, 16.1645, 2.06148, -0.743304, -1.42859, 0.0515694, -0.147907, 0.0142557, -0.987553, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.305486] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7344] 1718294209305374, 16.1674, 2.04239, -0.746226, -1.42994, 0.0489405, -0.148342, 0.0149582, -0.987611, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.307741] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7345] 1718294209307626, 16.1696, 2.04239, -0.746226, -1.42994, 0.0489405, -0.148342, 0.0149582, -0.987611, -1.90927, -0.292242, -0.134303, 0.222707, -0.0911415, 0.565767, 
[2024-06-13 11:56:49.312509] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7346] 1718294209312413, 16.1744, 2.04239, -0.746226, -1.42994, 0.0489405, -0.148342, 0.0149582, -0.987611, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.315058] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7348] 1718294209314942, 16.1769, 2.04239, -0.746226, -1.42994, 0.0489405, -0.148342, 0.0149582, -0.987611, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.317402] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7349] 1718294209317288, 16.1793, 2.0232, -0.749175, -1.43143, 0.0457061, -0.148869, 0.0153966, -0.98768, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.319999] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7350] 1718294209319885, 16.1819, 2.0232, -0.749175, -1.43143, 0.0457061, -0.148869, 0.0153966, -0.98768, -1.91877, -0.29493, -0.149648, 0.186777, -0.105208, 0.683212, 
[2024-06-13 11:56:49.322222] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7351] 1718294209322125, 16.1841, 2.0232, -0.749175, -1.43143, 0.0457061, -0.148869, 0.0153966, -0.98768, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.324880] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7353] 1718294209324766, 16.1868, 2.0232, -0.749175, -1.43143, 0.0457061, -0.148869, 0.0153966, -0.98768, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.328579] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7354] 1718294209328462, 16.1905, 2.00385, -0.751794, -1.43303, 0.0405478, -0.149604, 0.0138532, -0.987817, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.331237] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7355] 1718294209331122, 16.1931, 2.00385, -0.751794, -1.43303, 0.0405478, -0.149604, 0.0138532, -0.987817, -1.93562, -0.261862, -0.160157, -0.163603, -0.126562, 1.02, 
[2024-06-13 11:56:49.333839] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7357] 1718294209333782, 16.1958, 2.00385, -0.751794, -1.43303, 0.0405478, -0.149604, 0.0138532, -0.987817, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.336357] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7358] 1718294209336239, 16.1982, 1.98437, -0.754202, -1.43471, 0.0352055, -0.15053, 0.0123319, -0.987901, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.339015] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7359] 1718294209338900, 16.2009, 1.98437, -0.754202, -1.43471, 0.0352055, -0.15053, 0.0123319, -0.987901, -1.94746, -0.240815, -0.16756, -0.153208, -0.167522, 1.05863, 
[2024-06-13 11:56:49.341529] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7360] 1718294209341413, 16.2034, 1.98437, -0.754202, -1.43471, 0.0352055, -0.15053, 0.0123319, -0.987901, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.344461] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7362] 1718294209344341, 16.2063, 1.98437, -0.754202, -1.43471, 0.0352055, -0.15053, 0.0123319, -0.987901, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.346876] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7363] 1718294209346763, 16.2088, 1.96438, -0.75708, -1.43614, 0.032092, -0.150685, 0.0127431, -0.987979, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.349620] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7364] 1718294209349502, 16.2115, 1.96438, -0.75708, -1.43614, 0.032092, -0.150685, 0.0127431, -0.987979, -1.99905, -0.287828, -0.143221, 0.182652, 0, 0.658226, 
[2024-06-13 11:56:49.351974] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7365] 1718294209351864, 16.2139, 1.96438, -0.75708, -1.43614, 0.032092, -0.150685, 0.0127431, -0.987979, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.354836] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7367] 1718294209354706, 16.2167, 1.96438, -0.75708, -1.43614, 0.032092, -0.150685, 0.0127431, -0.987979, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.357330] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7368] 1718294209357215, 16.2192, 1.94418, -0.759951, -1.43761, 0.0282201, -0.150821, 0.0127646, -0.988076, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.360606] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7369] 1718294209360488, 16.2225, 1.94418, -0.759951, -1.43761, 0.0282201, -0.150821, 0.0127646, -0.988076, -2.02047, -0.287066, -0.147087, 0.126314, 0, 0.803113, 
[2024-06-13 11:56:49.363044] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7370] 1718294209362929, 16.2249, 1.94418, -0.759951, -1.43761, 0.0282201, -0.150821, 0.0127646, -0.988076, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.365558] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7372] 1718294209365436, 16.2274, 1.92364, -0.762697, -1.439, 0.025133, -0.150951, 0.0133131, -0.988132, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.368274] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7373] 1718294209368152, 16.2301, 1.92364, -0.762697, -1.439, 0.025133, -0.150951, 0.0133131, -0.988132, -2.05375, -0.274619, -0.138702, 0.21081, 0, 0.657177, 
[2024-06-13 11:56:49.370596] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7374] 1718294209370477, 16.2325, 1.92364, -0.762697, -1.439, 0.025133, -0.150951, 0.0133131, -0.988132, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.373187] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7375] 1718294209373070, 16.2351, 1.92364, -0.762697, -1.439, 0.025133, -0.150951, 0.0133131, -0.988132, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.376575] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7377] 1718294209376456, 16.2384, 1.90288, -0.765418, -1.44038, 0.0219509, -0.151149, 0.0140111, -0.988168, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.379208] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7378] 1718294209379085, 16.2411, 1.90288, -0.765418, -1.44038, 0.0219509, -0.151149, 0.0140111, -0.988168, -2.07566, -0.272121, -0.137996, 0.244713, -0.0365078, 0.68171, 
[2024-06-13 11:56:49.381706] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7379] 1718294209381587, 16.2436, 1.90288, -0.765418, -1.44038, 0.0219509, -0.151149, 0.0140111, -0.988168, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.384343] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7381] 1718294209384227, 16.2462, 1.90288, -0.765418, -1.44038, 0.0219509, -0.151149, 0.0140111, -0.988168, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.387167] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7382] 1718294209387049, 16.249, 1.88184, -0.768167, -1.44172, 0.0189403, -0.151442, 0.0148069, -0.988174, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.389949] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7383] 1718294209389831, 16.2518, 1.88184, -0.768167, -1.44172, 0.0189403, -0.151442, 0.0148069, -0.988174, -2.10395, -0.274868, -0.133659, 0.25959, -0.0552684, 0.649571, 
[2024-06-13 11:56:49.394116] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7385] 1718294209394024, 16.256, 1.88184, -0.768167, -1.44172, 0.0189403, -0.151442, 0.0148069, -0.988174, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.395329] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7386] 1718294209395215, 16.2572, 1.86051, -0.770867, -1.44301, 0.0159601, -0.151843, 0.015609, -0.988152, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.397866] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7387] 1718294209397748, 16.2597, 1.86051, -0.770867, -1.44301, 0.0159601, -0.151843, 0.015609, -0.988152, -2.1331, -0.269974, -0.129704, 0.260115, -0.0758857, 0.643873, 
[2024-06-13 11:56:49.400377] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7388] 1718294209400265, 16.2623, 1.86051, -0.770867, -1.44301, 0.0159601, -0.151843, 0.015609, -0.988152, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.403137] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7389] 1718294209403027, 16.265, 1.86051, -0.770867, -1.44301, 0.0159601, -0.151843, 0.015609, -0.988152, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.407627] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7391] 1718294209407503, 16.2695, 1.83895, -0.77354, -1.44428, 0.0129525, -0.152185, 0.0164447, -0.98813, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.410252] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7392] 1718294209410138, 16.2721, 1.83895, -0.77354, -1.44428, 0.0129525, -0.152185, 0.0164447, -0.98813, -2.15644, -0.267339, -0.126423, 0.268626, -0.0624567, 0.650835, 
[2024-06-13 11:56:49.412732] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7393] 1718294209412619, 16.2746, 1.83895, -0.77354, -1.44428, 0.0129525, -0.152185, 0.0164447, -0.98813, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.415235] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7395] 1718294209415111, 16.2771, 1.81714, -0.776116, -1.44555, 0.00970893, -0.152527, 0.017098, -0.988104, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.417877] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7396] 1718294209417758, 16.2797, 1.81714, -0.776116, -1.44555, 0.00970893, -0.152527, 0.017098, -0.988104, -2.18079, -0.257589, -0.126784, 0.238848, -0.0602275, 0.694203, 
[2024-06-13 11:56:49.420382] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7397] 1718294209420269, 16.2823, 1.81714, -0.776116, -1.44555, 0.00970893, -0.152527, 0.017098, -0.988104, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.424495] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7399] 1718294209424373, 16.2864, 1.81714, -0.776116, -1.44555, 0.00970893, -0.152527, 0.017098, -0.988104, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.427329] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7400] 1718294209427215, 16.2892, 1.79503, -0.778732, -1.44675, 0.00666857, -0.15293, 0.0177772, -0.988055, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.429621] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7401] 1718294209429505, 16.2915, 1.79503, -0.778732, -1.44675, 0.00666857, -0.15293, 0.0177772, -0.988055, -2.21083, -0.261629, -0.120652, 0.238252, -0.0721067, 0.653386, 
[2024-06-13 11:56:49.432090] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7402] 1718294209431976, 16.294, 1.79503, -0.778732, -1.44675, 0.00666857, -0.15293, 0.0177772, -0.988055, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.434979] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7404] 1718294209434851, 16.2968, 1.79503, -0.778732, -1.44675, 0.00666857, -0.15293, 0.0177772, -0.988055, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.437383] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7405] 1718294209437266, 16.2993, 1.7727, -0.781316, -1.44795, 0.00347325, -0.153307, 0.0183515, -0.988002, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.440261] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7406] 1718294209440145, 16.3021, 1.7727, -0.781316, -1.44795, 0.00347325, -0.153307, 0.0183515, -0.988002, -2.23295, -0.258327, -0.120139, 0.222039, -0.0649065, 0.682354, 
[2024-06-13 11:56:49.442664] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7407] 1718294209442551, 16.3045, 1.7727, -0.781316, -1.44795, 0.00347325, -0.153307, 0.0183515, -0.988002, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.446792] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7409] 1718294209446679, 16.3087, 1.7501, -0.78385, -1.44914, 0.000447007, -0.153618, 0.018791, -0.987952, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.448459] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7410] 1718294209448338, 16.3103, 1.7501, -0.78385, -1.44914, 0.000447007, -0.153618, 0.018791, -0.987952, -2.26073, -0.253425, -0.118218, 0.189042, -0.0511587, -627.676, 
[2024-06-13 11:56:49.449814] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7411] 1718294209449706, 16.3117, 1.7501, -0.78385, -1.44914, 0.000447007, -0.153618, 0.018791, -0.987952, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.452620] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7412] 1718294209452517, 16.3145, 1.7501, -0.78385, -1.44914, 0.000447007, -0.153618, 0.018791, -0.987952, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.456027] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7414] 1718294209455873, 16.3179, 1.7501, -0.78385, -1.44914, 0.000447007, -0.153618, 0.018791, -0.987952, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.458532] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7415] 1718294209458416, 16.3204, 1.72726, -0.786369, -1.4503, -0.00245595, -0.154026, 0.0191555, -0.987878, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.461077] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7416] 1718294209460966, 16.323, 1.72726, -0.786369, -1.4503, -0.00245595, -0.154026, 0.0191555, -0.987878, -2.28338, -0.25192, -0.11682, 0.170159, -0.0707477, 0.615644, 
[2024-06-13 11:56:49.466031] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7418] 1718294209465921, 16.3279, 1.72726, -0.786369, -1.4503, -0.00245595, -0.154026, 0.0191555, -0.987878, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.466460] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7419] 1718294209466369, 16.3284, 1.70438, -0.788618, -1.45149, -0.00615494, -0.154489, 0.0192623, -0.987788, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.468847] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7420] 1718294209468737, 16.3307, 1.70438, -0.788618, -1.45149, -0.00615494, -0.154489, 0.0192623, -0.987788, -2.28844, -0.224935, -0.118631, 0.14317, -0.0780344, 0.772977, 
[2024-06-13 11:56:49.472018] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7421] 1718294209471898, 16.3339, 1.70438, -0.788618, -1.45149, -0.00615494, -0.154489, 0.0192623, -0.987788, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.474566] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7423] 1718294209474473, 16.3365, 1.70438, -0.788618, -1.45149, -0.00615494, -0.154489, 0.0192623, -0.987788, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.477138] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7424] 1718294209477020, 16.339, 1.68098, -0.791169, -1.45259, -0.00901895, -0.154865, 0.0194993, -0.987702, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.479872] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7425] 1718294209479756, 16.3417, 1.68098, -0.791169, -1.45259, -0.00901895, -0.154865, 0.0194993, -0.987702, -2.33978, -0.25508, -0.109876, 0.143456, -0.0632077, 0.603819, 
[2024-06-13 11:56:49.482272] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7426] 1718294209482144, 16.3441, 1.68098, -0.791169, -1.45259, -0.00901895, -0.154865, 0.0194993, -0.987702, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.485259] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7428] 1718294209485137, 16.3471, 1.68098, -0.791169, -1.45259, -0.00901895, -0.154865, 0.0194993, -0.987702, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.488256] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7429] 1718294209488130, 16.3501, 1.65727, -0.793759, -1.45364, -0.0115019, -0.155133, 0.0197285, -0.98763, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.490805] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7430] 1718294209490678, 16.3527, 1.65727, -0.793759, -1.45364, -0.0115019, -0.155133, 0.0197285, -0.98763, -2.37121, -0.259018, -0.105132, 0.12939, -0.0424534, 0.524139, 
[2024-06-13 11:56:49.493594] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7431] 1718294209493477, 16.3555, 1.65727, -0.793759, -1.45364, -0.0115019, -0.155133, 0.0197285, -0.98763, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.496078] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7433] 1718294209495958, 16.3579, 1.63353, -0.796134, -1.45475, -0.0152783, -0.155566, 0.0193614, -0.987518, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.498731] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7434] 1718294209498613, 16.3606, 1.63353, -0.796134, -1.45475, -0.0152783, -0.155566, 0.0193614, -0.987518, -2.37375, -0.237418, -0.110818, 0.0489473, -0.0716776, 0.774288, 
[2024-06-13 11:56:49.503740] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7435] 1718294209503625, 16.3656, 1.63353, -0.796134, -1.45475, -0.0152783, -0.155566, 0.0193614, -0.987518, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.505320] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7437] 1718294209505195, 16.3672, 1.60934, -0.798603, -1.45576, -0.017987, -0.155919, 0.0194757, -0.987414, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.507849] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7438] 1718294209507736, 16.3697, 1.60934, -0.798603, -1.45576, -0.017987, -0.155919, 0.0194757, -0.987414, -2.41909, -0.246912, -0.101099, 0.114131, -0.0583887, 0.568128, 
[2024-06-13 11:56:49.510250] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7439] 1718294209510131, 16.3721, 1.60934, -0.798603, -1.45576, -0.017987, -0.155919, 0.0194757, -0.987414, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.512871] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7440] 1718294209512756, 16.3747, 1.60934, -0.798603, -1.45576, -0.017987, -0.155919, 0.0194757, -0.987414, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.515376] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7442] 1718294209515261, 16.3773, 1.58501, -0.80091, -1.45684, -0.0209794, -0.156014, 0.0196151, -0.987337, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.519488] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7443] 1718294209519375, 16.3814, 1.58501, -0.80091, -1.45684, -0.0209794, -0.156014, 0.0196151, -0.987337, -2.43273, -0.230703, -0.107916, 0.127316, 0, 0.626373, 
[2024-06-13 11:56:49.521967] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7444] 1718294209521856, 16.3838, 1.58501, -0.80091, -1.45684, -0.0209794, -0.156014, 0.0196151, -0.987337, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.525963] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7446] 1718294209525852, 16.3878, 1.58501, -0.80091, -1.45684, -0.0209794, -0.156014, 0.0196151, -0.987337, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.526977] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7447] 1718294209526862, 16.3889, 1.56038, -0.803256, -1.45783, -0.0236135, -0.156068, 0.0197508, -0.987266, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.529713] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7448] 1718294209529600, 16.3916, 1.56038, -0.803256, -1.45783, -0.0236135, -0.156068, 0.0197508, -0.987266, -2.46326, -0.234653, -0.0991434, 0.114584, 0, 0.551629, 
[2024-06-13 11:56:49.532110] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7449] 1718294209531995, 16.394, 1.56038, -0.803256, -1.45783, -0.0236135, -0.156068, 0.0197508, -0.987266, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.535396] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7451] 1718294209535284, 16.3973, 1.56038, -0.803256, -1.45783, -0.0236135, -0.156068, 0.0197508, -0.987266, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.537826] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7452] 1718294209537715, 16.3997, 1.5354, -0.805658, -1.45874, -0.0259405, -0.155984, 0.0199251, -0.987218, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.540336] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7453] 1718294209540222, 16.4022, 1.5354, -0.805658, -1.45874, -0.0259405, -0.155984, 0.0199251, -0.987218, -2.49798, -0.240126, -0.0909775, 0.111485, 0, 0.488162, 
[2024-06-13 11:56:49.544506] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7455] 1718294209544386, 16.4064, 1.5354, -0.805658, -1.45874, -0.0259405, -0.155984, 0.0199251, -0.987218, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.545285] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7456] 1718294209545169, 16.4072, 1.51038, -0.807759, -1.45971, -0.0289435, -0.156007, 0.0199404, -0.98713, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.548114] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7457] 1718294209547997, 16.41, 1.51038, -0.807759, -1.45971, -0.0289435, -0.156007, 0.0199404, -0.98713, -2.50164, -0.210111, -0.0973412, 0.101352, 0, 0.624084, 
[2024-06-13 11:56:49.551215] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7458] 1718294209551102, 16.4131, 1.51038, -0.807759, -1.45971, -0.0289435, -0.156007, 0.0199404, -0.98713, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.554088] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7460] 1718294209554002, 16.416, 1.51038, -0.807759, -1.45971, -0.0289435, -0.156007, 0.0199404, -0.98713, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.556586] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7461] 1718294209556474, 16.4185, 1.48533, -0.809576, -1.46079, -0.0327249, -0.155831, 0.0199575, -0.98704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.559084] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7462] 1718294209558972, 16.421, 1.48533, -0.809576, -1.46079, -0.0327249, -0.155831, 0.0199575, -0.98704, -2.50554, -0.181734, -0.107828, 0.125146, 0.0554085, 0.784206, 
