[2025-10-20 11:11:37.964915] [0x0000007f8afdc7c0] [MocapTag] [0x00003005] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:11:38.255202] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [139] 1760973098255131, 2.96289, 0.103989, -0.231388, -0.325427, 0.705974, 0.707925, 0.0181116, 0.0107152, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.257669] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [140] 1760973098257557, 2.96531, 0.10398, -0.231387, -0.325453, 0.705957, 0.707941, 0.0181211, 0.0107705, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.260396] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [141] 1760973098260286, 2.96804, 0.10398, -0.231387, -0.325453, 0.705957, 0.707941, 0.0181211, 0.0107705, 0, 0, -0.00268828, 0, 0, 0, 
[2025-10-20 11:11:38.262854] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [142] 1760973098262749, 2.97051, 0.10398, -0.231387, -0.325453, 0.705957, 0.707941, 0.0181211, 0.0107705, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.265400] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [144] 1760973098265324, 2.97308, 0.10397, -0.231375, -0.325466, 0.705953, 0.707946, 0.0181218, 0.0107051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.268225] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [145] 1760973098268111, 2.97587, 0.10397, -0.231375, -0.325466, 0.705953, 0.707946, 0.0181218, 0.0107051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.269682] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [146] 1760973098269573, 2.97733, 0.10397, -0.231375, -0.325466, 0.705953, 0.707946, 0.0181218, 0.0107051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.273059] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [147] 1760973098272948, 2.9807, 0.10397, -0.231375, -0.325466, 0.705953, 0.707946, 0.0181218, 0.0107051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.275642] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [149] 1760973098275532, 2.98329, 0.104001, -0.231373, -0.325471, 0.705938, 0.70796, 0.0181487, 0.0106878, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.278474] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [150] 1760973098278359, 2.98611, 0.104001, -0.231373, -0.325471, 0.705938, 0.70796, 0.0181487, 0.0106878, 0.00302288, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.280928] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [151] 1760973098280818, 2.98857, 0.104001, -0.231373, -0.325471, 0.705938, 0.70796, 0.0181487, 0.0106878, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.283401] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [152] 1760973098283292, 2.99105, 0.104001, -0.231373, -0.325471, 0.705938, 0.70796, 0.0181487, 0.0106878, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.286082] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [154] 1760973098285967, 2.99372, 0.103983, -0.231375, -0.325416, 0.705948, 0.707951, 0.0181038, 0.0107271, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.288830] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [155] 1760973098288716, 2.99647, 0.103983, -0.231375, -0.325416, 0.705948, 0.707951, 0.0181038, 0.0107271, 0, 0, 0.00553593, 0, 0, 0, 
[2025-10-20 11:11:38.291476] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [156] 1760973098291310, 2.99907, 0.103983, -0.231375, -0.325416, 0.705948, 0.707951, 0.0181038, 0.0107271, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.293724] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [157] 1760973098293612, 3.00137, 0.103983, -0.231375, -0.325416, 0.705948, 0.707951, 0.0181038, 0.0107271, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.296825] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [159] 1760973098296712, 3.00447, 0.10398, -0.231394, -0.32542, 0.705968, 0.707931, 0.0181387, 0.0107033, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.299561] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [160] 1760973098299450, 3.00721, 0.10398, -0.231394, -0.32542, 0.705968, 0.707931, 0.0181387, 0.0107033, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.302152] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [161] 1760973098302046, 3.0098, 0.10398, -0.231394, -0.32542, 0.705968, 0.707931, 0.0181387, 0.0107033, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.304801] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [162] 1760973098304668, 3.01242, 0.10398, -0.231394, -0.32542, 0.705968, 0.707931, 0.0181387, 0.0107033, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.307252] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [164] 1760973098307136, 3.01489, 0.103994, -0.231391, -0.325431, 0.705957, 0.707941, 0.0181305, 0.0107295, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.310152] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [165] 1760973098310041, 3.0178, 0.103994, -0.231391, -0.325431, 0.705957, 0.707941, 0.0181305, 0.0107295, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.312667] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [166] 1760973098312545, 3.0203, 0.103994, -0.231391, -0.325431, 0.705957, 0.707941, 0.0181305, 0.0107295, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.315291] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [168] 1760973098315216, 3.02297, 0.103994, -0.231391, -0.325431, 0.705957, 0.707941, 0.0181305, 0.0107295, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.318321] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [169] 1760973098318210, 3.02597, 0.104011, -0.231379, -0.325419, 0.705877, 0.708021, 0.0180906, 0.0107938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.321269] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [170] 1760973098321162, 3.02892, 0.104011, -0.231379, -0.325419, 0.705877, 0.708021, 0.0180906, 0.0107938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.324023] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [171] 1760973098323914, 3.03167, 0.104011, -0.231379, -0.325419, 0.705877, 0.708021, 0.0180906, 0.0107938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.326611] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [173] 1760973098326502, 3.03426, 0.104001, -0.23137, -0.325431, 0.705856, 0.70804, 0.0181581, 0.0107788, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.329256] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [174] 1760973098329150, 3.03691, 0.104001, -0.23137, -0.325431, 0.705856, 0.70804, 0.0181581, 0.0107788, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.331937] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [175] 1760973098331827, 3.03958, 0.104001, -0.23137, -0.325431, 0.705856, 0.70804, 0.0181581, 0.0107788, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.334501] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [176] 1760973098334391, 3.04215, 0.104001, -0.23137, -0.325431, 0.705856, 0.70804, 0.0181581, 0.0107788, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.337119] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [178] 1760973098337006, 3.04476, 0.104018, -0.231381, -0.325386, 0.705955, 0.707943, 0.0181001, 0.0107702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.339754] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [179] 1760973098339650, 3.04741, 0.104018, -0.231381, -0.325386, 0.705955, 0.707943, 0.0181001, 0.0107702, 0, 0, 0.00448604, 0, 0, 0, 
[2025-10-20 11:11:38.342284] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [180] 1760973098342174, 3.04993, 0.104018, -0.231381, -0.325386, 0.705955, 0.707943, 0.0181001, 0.0107702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.345140] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [181] 1760973098345054, 3.05281, 0.104018, -0.231381, -0.325386, 0.705955, 0.707943, 0.0181001, 0.0107702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.346691] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [183] 1760973098346579, 3.05434, 0.104021, -0.23139, -0.325382, 0.705979, 0.70792, 0.0180496, 0.0107854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.350314] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [184] 1760973098350203, 3.05796, 0.104021, -0.23139, -0.325382, 0.705979, 0.70792, 0.0180496, 0.0107854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.352874] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [185] 1760973098352762, 3.06052, 0.104021, -0.23139, -0.325382, 0.705979, 0.70792, 0.0180496, 0.0107854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.355431] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [187] 1760973098355343, 3.0631, 0.104021, -0.23139, -0.325382, 0.705979, 0.70792, 0.0180496, 0.0107854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.357897] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [188] 1760973098357789, 3.06555, 0.103981, -0.231389, -0.325402, 0.706009, 0.70789, 0.0181218, 0.0107083, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.360776] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [189] 1760973098360665, 3.06842, 0.103981, -0.231389, -0.325402, 0.706009, 0.70789, 0.0181218, 0.0107083, -0.00397816, 0, -0.00207549, 0, 0, 0, 
[2025-10-20 11:11:38.363242] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [190] 1760973098363136, 3.07089, 0.103981, -0.231389, -0.325402, 0.706009, 0.70789, 0.0181218, 0.0107083, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.365766] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [192] 1760973098365651, 3.07341, 0.104006, -0.231405, -0.325407, 0.706046, 0.707854, 0.0180854, 0.0106959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.368567] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [193] 1760973098368455, 3.07621, 0.104006, -0.231405, -0.325407, 0.706046, 0.707854, 0.0180854, 0.0106959, 0.00249496, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.370869] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [194] 1760973098370762, 3.07852, 0.104006, -0.231405, -0.325407, 0.706046, 0.707854, 0.0180854, 0.0106959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.373863] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [195] 1760973098373751, 3.08151, 0.104006, -0.231405, -0.325407, 0.706046, 0.707854, 0.0180854, 0.0106959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.376525] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [197] 1760973098376410, 3.08417, 0.10398, -0.231423, -0.325398, 0.706054, 0.707846, 0.0180706, 0.0107398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.379299] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [198] 1760973098379181, 3.08694, 0.10398, -0.231423, -0.325398, 0.706054, 0.707846, 0.0180706, 0.0107398, -0.00258157, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.381805] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [199] 1760973098381697, 3.08945, 0.10398, -0.231423, -0.325398, 0.706054, 0.707846, 0.0180706, 0.0107398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.386430] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [201] 1760973098386314, 3.09407, 0.10398, -0.231423, -0.325398, 0.706054, 0.707846, 0.0180706, 0.0107398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.387066] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [202] 1760973098386968, 3.09472, 0.103982, -0.231426, -0.325384, 0.706083, 0.707817, 0.0181051, 0.0107179, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.390187] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [203] 1760973098390078, 3.09783, 0.103982, -0.231426, -0.325384, 0.706083, 0.707817, 0.0181051, 0.0107179, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.392632] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [204] 1760973098392519, 3.10027, 0.103982, -0.231426, -0.325384, 0.706083, 0.707817, 0.0181051, 0.0107179, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.395559] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [206] 1760973098395453, 3.10321, 0.103982, -0.231426, -0.325384, 0.706083, 0.707817, 0.0181051, 0.0107179, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.397916] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [207] 1760973098397806, 3.10556, 0.104006, -0.231435, -0.325384, 0.706088, 0.707811, 0.0180586, 0.0107954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.400792] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [208] 1760973098400683, 3.10844, 0.104006, -0.231435, -0.325384, 0.706088, 0.707811, 0.0180586, 0.0107954, 0.00246073, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.403646] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [209] 1760973098403537, 3.11129, 0.104006, -0.231435, -0.325384, 0.706088, 0.707811, 0.0180586, 0.0107954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.406928] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [211] 1760973098406816, 3.11457, 0.103986, -0.231444, -0.325384, 0.706122, 0.707777, 0.0180622, 0.010805, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.409767] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [212] 1760973098409656, 3.11741, 0.103986, -0.231444, -0.325384, 0.706122, 0.707777, 0.0180622, 0.010805, -0.00203557, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.412258] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [213] 1760973098412153, 3.11991, 0.103986, -0.231444, -0.325384, 0.706122, 0.707777, 0.0180622, 0.010805, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.414972] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [214] 1760973098414885, 3.12264, 0.103986, -0.231444, -0.325384, 0.706122, 0.707777, 0.0180622, 0.010805, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.417565] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [216] 1760973098417453, 3.12521, 0.103988, -0.231453, -0.325384, 0.706127, 0.707773, 0.0180616, 0.0107371, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.421027] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [217] 1760973098420918, 3.12867, 0.103988, -0.231453, -0.325384, 0.706127, 0.707773, 0.0180616, 0.0107371, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.423635] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [218] 1760973098423526, 3.13128, 0.103988, -0.231453, -0.325384, 0.706127, 0.707773, 0.0180616, 0.0107371, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.426373] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [220] 1760973098426258, 3.13401, 0.104001, -0.231428, -0.325418, 0.706046, 0.707854, 0.01806, 0.0107405, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.428994] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [221] 1760973098428876, 3.13663, 0.104001, -0.231428, -0.325418, 0.706046, 0.707854, 0.01806, 0.0107405, 0, 0.00246726, -0.00339481, 0, 0, 0, 
[2025-10-20 11:11:38.431567] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [222] 1760973098431457, 3.13921, 0.104001, -0.231428, -0.325418, 0.706046, 0.707854, 0.01806, 0.0107405, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.434121] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [223] 1760973098434012, 3.14177, 0.104001, -0.231428, -0.325418, 0.706046, 0.707854, 0.01806, 0.0107405, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.437191] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [225] 1760973098437074, 3.14483, 0.103989, -0.231402, -0.325417, 0.705971, 0.707927, 0.0181103, 0.0107998, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.440580] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [226] 1760973098440468, 3.14822, 0.103989, -0.231402, -0.325417, 0.705971, 0.707927, 0.0181103, 0.0107998, 0, 0.00258777, 0, 0, 0, 0, 
[2025-10-20 11:11:38.442390] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [227] 1760973098442280, 3.15004, 0.103989, -0.231402, -0.325417, 0.705971, 0.707927, 0.0181103, 0.0107998, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.445019] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [229] 1760973098444967, 3.15272, 0.103989, -0.231402, -0.325417, 0.705971, 0.707927, 0.0181103, 0.0107998, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.447555] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [230] 1760973098447445, 3.1552, 0.103977, -0.231355, -0.32542, 0.705903, 0.707991, 0.0181878, 0.0108723, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.452079] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [231] 1760973098451968, 3.15972, 0.103977, -0.231355, -0.32542, 0.705903, 0.707991, 0.0181878, 0.0108723, 0, 0.00474065, 0, 0, 0, 0, 
[2025-10-20 11:11:38.453407] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [232] 1760973098453303, 3.16106, 0.103977, -0.231355, -0.32542, 0.705903, 0.707991, 0.0181878, 0.0108723, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.455959] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [234] 1760973098455856, 3.16361, 0.10433, -0.231497, -0.32581, 0.706236, 0.707682, 0.0172174, 0.0109577, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.458733] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [235] 1760973098458613, 3.16637, 0.10433, -0.231497, -0.32581, 0.706236, 0.707682, 0.0172174, 0.0109577, 0.035243, -0.0142783, -0.0389116, -0.0943899, 0.124542, -0.15142, 
[2025-10-20 11:11:38.461147] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [236] 1760973098461039, 3.16879, 0.10433, -0.231497, -0.32581, 0.706236, 0.707682, 0.0172174, 0.0109577, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.463785] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [237] 1760973098463674, 3.17143, 0.10433, -0.231497, -0.32581, 0.706236, 0.707682, 0.0172174, 0.0109577, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.466442] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [239] 1760973098466326, 3.17408, 0.104326, -0.231511, -0.325773, 0.706281, 0.707638, 0.0171978, 0.0109266, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.469849] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [240] 1760973098469740, 3.1775, 0.104326, -0.231511, -0.325773, 0.706281, 0.707638, 0.0171978, 0.0109266, 0, 0, 0.00364688, 0, 0, 0, 
[2025-10-20 11:11:38.471908] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [241] 1760973098471792, 3.17955, 0.104326, -0.231511, -0.325773, 0.706281, 0.707638, 0.0171978, 0.0109266, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.474632] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [242] 1760973098474547, 3.1823, 0.104326, -0.231511, -0.325773, 0.706281, 0.707638, 0.0171978, 0.0109266, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.477202] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [244] 1760973098477090, 3.18485, 0.104317, -0.231524, -0.32576, 0.706351, 0.70757, 0.0171756, 0.0108239, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.479960] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [245] 1760973098479849, 3.18761, 0.104317, -0.231524, -0.32576, 0.706351, 0.70757, 0.0171756, 0.0108239, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.482384] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [246] 1760973098482276, 3.19003, 0.104317, -0.231524, -0.32576, 0.706351, 0.70757, 0.0171756, 0.0108239, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.485146] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [248] 1760973098485085, 3.19284, 0.104317, -0.231524, -0.32576, 0.706351, 0.70757, 0.0171756, 0.0108239, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.487686] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [249] 1760973098487575, 3.19533, 0.104374, -0.231526, -0.325745, 0.706327, 0.707594, 0.0171248, 0.0109075, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.490410] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [250] 1760973098490294, 3.19805, 0.104374, -0.231526, -0.325745, 0.706327, 0.707594, 0.0171248, 0.0109075, 0.00564652, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.492921] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [251] 1760973098492811, 3.20057, 0.104374, -0.231526, -0.325745, 0.706327, 0.707594, 0.0171248, 0.0109075, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.494855] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [252] 1760973098494763, 3.20252, 0.104341, -0.23154, -0.325773, 0.706342, 0.707579, 0.0171579, 0.0108868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.498363] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [254] 1760973098498251, 3.20601, 0.104341, -0.23154, -0.325773, 0.706342, 0.707579, 0.0171579, 0.0108868, -0.003209, 0, -0.00284617, 0, 0, 0, 
[2025-10-20 11:11:38.500881] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [255] 1760973098500769, 3.20852, 0.104341, -0.23154, -0.325773, 0.706342, 0.707579, 0.0171579, 0.0108868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.503652] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [256] 1760973098503541, 3.2113, 0.104341, -0.23154, -0.325773, 0.706342, 0.707579, 0.0171579, 0.0108868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.506345] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [258] 1760973098506230, 3.21399, 0.104337, -0.231517, -0.325812, 0.706274, 0.707644, 0.0172337, 0.010981, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.509055] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [259] 1760973098508936, 3.21669, 0.104337, -0.231517, -0.325812, 0.706274, 0.707644, 0.0172337, 0.010981, 0, 0.00229788, -0.00386932, 0, 0, 0, 
[2025-10-20 11:11:38.511692] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [260] 1760973098511583, 3.21934, 0.104337, -0.231517, -0.325812, 0.706274, 0.707644, 0.0172337, 0.010981, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.514433] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [261] 1760973098514320, 3.22208, 0.104337, -0.231517, -0.325812, 0.706274, 0.707644, 0.0172337, 0.010981, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.517013] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [263] 1760973098516891, 3.22465, 0.10435, -0.231525, -0.325808, 0.706232, 0.707684, 0.0172024, 0.0110724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.519555] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [264] 1760973098519444, 3.2272, 0.10435, -0.231525, -0.325808, 0.706232, 0.707684, 0.0172024, 0.0110724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.522043] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [265] 1760973098521934, 3.22969, 0.10435, -0.231525, -0.325808, 0.706232, 0.707684, 0.0172024, 0.0110724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.524921] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [266] 1760973098524845, 3.2326, 0.10435, -0.231525, -0.325808, 0.706232, 0.707684, 0.0172024, 0.0110724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.527187] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [268] 1760973098527076, 3.23483, 0.104307, -0.231531, -0.325821, 0.706208, 0.707711, 0.0172436, 0.0108935, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.529976] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [269] 1760973098529862, 3.23762, 0.104307, -0.231531, -0.325821, 0.706208, 0.707711, 0.0172436, 0.0108935, -0.00434805, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.533012] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [270] 1760973098532906, 3.24066, 0.104307, -0.231531, -0.325821, 0.706208, 0.707711, 0.0172436, 0.0108935, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:38.535581] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [272] 1760973098535475, 3.24323, 0.104369, -0.231502, -0.325759, 0.706207, 0.70771, 0.0172349, 0.0110233, 0, 0, 0, 0, 0, 0, 
