[2025-10-20 10:58:22.686445] [0x0000007f87c3c7c0] [MocapTag] [0x00001824] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 10:58:30.668665] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3750] 1760972310668547, 10.756, 0.102794, -0.203471, -0.333622, 0.696333, 0.717524, 0.0112814, -0.0123525, -0.003981, 0.0324688, -0.00906232, 0.140858, -0.432833, -0.142909, 
[2025-10-20 10:58:30.672543] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3752] 1760972310672429, 10.7598, 0.102794, -0.203471, -0.333622, 0.696333, 0.717524, 0.0112814, -0.0123525, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.673997] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3753] 1760972310673886, 10.7613, 0.102794, -0.203471, -0.333622, 0.696333, 0.717524, 0.0112814, -0.0123525, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.676788] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3754] 1760972310676672, 10.7641, 0.102723, -0.203212, -0.333722, 0.696269, 0.717606, 0.0120999, -0.0102417, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.679950] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3755] 1760972310679835, 10.7673, 0.102723, -0.203212, -0.333722, 0.696269, 0.717606, 0.0120999, -0.0102417, -0.0071129, 0.025911, -0.00996997, 0, -0.416577, -0.176539, 
[2025-10-20 10:58:30.682214] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3757] 1760972310682092, 10.7695, 0.102723, -0.203212, -0.333722, 0.696269, 0.717606, 0.0120999, -0.0102417, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.684912] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3758] 1760972310684768, 10.7722, 0.102723, -0.203212, -0.333722, 0.696269, 0.717606, 0.0120999, -0.0102417, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.687442] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3759] 1760972310687325, 10.7747, 0.102661, -0.202845, -0.33397, 0.696181, 0.717704, 0.0130526, -0.00788987, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.690103] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3760] 1760972310690009, 10.7774, 0.102661, -0.202845, -0.33397, 0.696181, 0.717704, 0.0130526, -0.00788987, -0.0061439, 0.0366301, -0.0248726, 0, -0.469815, -0.190682, 
[2025-10-20 10:58:30.693417] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3762] 1760972310693304, 10.7807, 0.102661, -0.202845, -0.33397, 0.696181, 0.717704, 0.0130526, -0.00788987, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.696311] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3763] 1760972310696194, 10.7836, 0.102605, -0.202394, -0.334285, 0.696098, 0.717779, 0.0143967, -0.00576833, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.698939] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3764] 1760972310698822, 10.7862, 0.102605, -0.202394, -0.334285, 0.696098, 0.717779, 0.0143967, -0.00576833, -0.00558758, 0.0451649, -0.0314556, 0, -0.491374, -0.102251, 
[2025-10-20 10:58:30.702165] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3766] 1760972310702052, 10.7895, 0.102605, -0.202394, -0.334285, 0.696098, 0.717779, 0.0143967, -0.00576833, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.704590] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3767] 1760972310704480, 10.7919, 0.102605, -0.202394, -0.334285, 0.696098, 0.717779, 0.0143967, -0.00576833, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.706661] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3768] 1760972310706544, 10.794, 0.102523, -0.201834, -0.334755, 0.695844, 0.717997, 0.0163286, -0.00389557, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.709583] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3769] 1760972310709467, 10.7969, 0.102523, -0.201834, -0.334755, 0.695844, 0.717997, 0.0163286, -0.00389557, -0.00829563, 0.0560148, -0.0470049, 0.0746131, -0.536857, 0, 
[2025-10-20 10:58:30.712018] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3771] 1760972310711903, 10.7993, 0.102523, -0.201834, -0.334755, 0.695844, 0.717997, 0.0163286, -0.00389557, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.714445] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3772] 1760972310714333, 10.8017, 0.102523, -0.201834, -0.334755, 0.695844, 0.717997, 0.0163286, -0.00389557, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.717335] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3773] 1760972310717219, 10.8046, 0.102467, -0.201158, -0.335338, 0.695769, 0.718023, 0.0185595, -0.00184228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.721289] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3775] 1760972310721180, 10.8086, 0.102467, -0.201158, -0.335338, 0.695769, 0.718023, 0.0185595, -0.00184228, -0.00558999, 0.067569, -0.0582793, 0, -0.605169, 0.0350555, 
[2025-10-20 10:58:30.722519] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3776] 1760972310722408, 10.8098, 0.102467, -0.201158, -0.335338, 0.695769, 0.718023, 0.0185595, -0.00184228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.725324] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3777] 1760972310725212, 10.8126, 0.102467, -0.201158, -0.335338, 0.695769, 0.718023, 0.0185595, -0.00184228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.727927] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3778] 1760972310727812, 10.8152, 0.102325, -0.200446, -0.336018, 0.695259, 0.718457, 0.0208299, -4.29499e-05, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.730649] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3779] 1760972310730559, 10.818, 0.102325, -0.200446, -0.336018, 0.695259, 0.718457, 0.0208299, -4.29499e-05, -0.0141317, 0.0712231, -0.0680285, 0.143218, -0.572399, 0.0779679, 
[2025-10-20 10:58:30.733161] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3781] 1760972310733048, 10.8205, 0.102325, -0.200446, -0.336018, 0.695259, 0.718457, 0.0208299, -4.29499e-05, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.735658] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3782] 1760972310735535, 10.823, 0.102154, -0.199674, -0.33678, 0.695241, 0.71839, 0.0234713, 0.00213398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.739668] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3783] 1760972310739582, 10.827, 0.102154, -0.199674, -0.33678, 0.695241, 0.71839, 0.0234713, 0.00213398, -0.0171244, 0.077146, -0.076147, 0, -0.680333, 0.0772668, 
[2025-10-20 10:58:30.742545] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3785] 1760972310742433, 10.8298, 0.102154, -0.199674, -0.33678, 0.695241, 0.71839, 0.0234713, 0.00213398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.744616] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3786] 1760972310744504, 10.8319, 0.102154, -0.199674, -0.33678, 0.695241, 0.71839, 0.0234713, 0.00213398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.747199] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3787] 1760972310747082, 10.8345, 0.101904, -0.198909, -0.337708, 0.695516, 0.718013, 0.0263554, 0.00444949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.749926] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3788] 1760972310749835, 10.8373, 0.101904, -0.198909, -0.337708, 0.695516, 0.718013, 0.0263554, 0.00444949, -0.0249718, 0.0765557, -0.092832, -0.078547, -0.735404, 0.0912104, 
[2025-10-20 10:58:30.753052] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3790] 1760972310752939, 10.8404, 0.101904, -0.198909, -0.337708, 0.695516, 0.718013, 0.0263554, 0.00444949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.755475] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3791] 1760972310755364, 10.8428, 0.101904, -0.198909, -0.337708, 0.695516, 0.718013, 0.0263554, 0.00444949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.758247] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3792] 1760972310758085, 10.8455, 0.101687, -0.198108, -0.338576, 0.696325, 0.717109, 0.028995, 0.00679939, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.760854] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3794] 1760972310760791, 10.8482, 0.101687, -0.198108, -0.338576, 0.696325, 0.717109, 0.028995, 0.00679939, -0.0216856, 0.080099, -0.0867985, -0.229716, -0.708864, 0.0469644, 
[2025-10-20 10:58:30.763526] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3795] 1760972310763407, 10.8508, 0.101687, -0.198108, -0.338576, 0.696325, 0.717109, 0.028995, 0.00679939, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.766156] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3796] 1760972310766039, 10.8535, 0.101448, -0.197238, -0.339601, 0.696643, 0.716673, 0.0314462, 0.00887496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.769701] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3797] 1760972310769587, 10.857, 0.101448, -0.197238, -0.339601, 0.696643, 0.716673, 0.0314462, 0.00887496, -0.0239468, 0.0870074, -0.102484, -0.0944972, -0.641182, 0.0604112, 
[2025-10-20 10:58:30.772284] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3799] 1760972310772171, 10.8596, 0.101448, -0.197238, -0.339601, 0.696643, 0.716673, 0.0314462, 0.00887496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.775278] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3800] 1760972310775170, 10.8626, 0.101448, -0.197238, -0.339601, 0.696643, 0.716673, 0.0314462, 0.00887496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.777442] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3801] 1760972310777326, 10.8647, 0.100532, -0.195989, -0.340202, 0.696196, 0.716906, 0.0353296, 0.0104617, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.780201] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3802] 1760972310780087, 10.8675, 0.100532, -0.195989, -0.340202, 0.696196, 0.716906, 0.0353296, 0.0104617, -0.0915775, 0.124844, -0.0601222, 0.120234, -0.767234, 0.340543, 
[2025-10-20 10:58:30.782668] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3804] 1760972310782553, 10.87, 0.100532, -0.195989, -0.340202, 0.696196, 0.716906, 0.0353296, 0.0104617, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.785893] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3805] 1760972310785769, 10.8732, 0.100532, -0.195989, -0.340202, 0.696196, 0.716906, 0.0353296, 0.0104617, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.788492] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3806] 1760972310788377, 10.8758, 0.100311, -0.195076, -0.341431, 0.696726, 0.716191, 0.0384791, 0.0127567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.791266] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3808] 1760972310791182, 10.8786, 0.100311, -0.195076, -0.341431, 0.696726, 0.716191, 0.0384791, 0.0127567, -0.022091, 0.0913015, -0.122947, -0.157166, -0.77164, 0.127503, 
[2025-10-20 10:58:30.794079] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3809] 1760972310793967, 10.8814, 0.100311, -0.195076, -0.341431, 0.696726, 0.716191, 0.0384791, 0.0127567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.796566] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3810] 1760972310796452, 10.8839, 0.100083, -0.1941, -0.342779, 0.697239, 0.715462, 0.0416793, 0.0153653, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.799145] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3811] 1760972310799059, 10.8865, 0.100083, -0.1941, -0.342779, 0.697239, 0.715462, 0.0416793, 0.0153653, -0.0228814, 0.0975755, -0.134737, -0.156415, -0.823993, 0.0899319, 
[2025-10-20 10:58:30.801738] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3813] 1760972310801626, 10.889, 0.100083, -0.1941, -0.342779, 0.697239, 0.715462, 0.0416793, 0.0153653, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.805021] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3814] 1760972310804908, 10.8923, 0.100083, -0.1941, -0.342779, 0.697239, 0.715462, 0.0416793, 0.0153653, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.807072] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3815] 1760972310806960, 10.8944, 0.0998002, -0.193145, -0.344252, 0.697637, 0.714817, 0.0448363, 0.0181261, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.809769] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3816] 1760972310809688, 10.8971, 0.0998002, -0.193145, -0.344252, 0.697637, 0.714817, 0.0448363, 0.0181261, -0.0282376, 0.0955663, -0.14727, -0.128376, -0.83953, 0.0625387, 
[2025-10-20 10:58:30.812409] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3818] 1760972310812280, 10.8997, 0.0998002, -0.193145, -0.344252, 0.697637, 0.714817, 0.0448363, 0.0181261, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.815933] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3819] 1760972310815811, 10.9032, 0.0998002, -0.193145, -0.344252, 0.697637, 0.714817, 0.0448363, 0.0181261, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.818748] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3820] 1760972310818634, 10.9061, 0.099584, -0.192162, -0.345823, 0.698316, 0.713884, 0.047671, 0.021272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.821942] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3822] 1760972310821826, 10.9092, 0.099584, -0.192162, -0.345823, 0.698316, 0.713884, 0.047671, 0.021272, -0.0216141, 0.0982843, -0.157128, -0.213182, -0.851431, -0.0426266, 
[2025-10-20 10:58:30.823988] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3823] 1760972310823880, 10.9113, 0.099584, -0.192162, -0.345823, 0.698316, 0.713884, 0.047671, 0.021272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.826739] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3824] 1760972310826623, 10.914, 0.0992253, -0.191103, -0.347735, 0.698856, 0.713049, 0.0506753, 0.0243367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.830944] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3826] 1760972310830822, 10.9182, 0.0992253, -0.191103, -0.347735, 0.698856, 0.713049, 0.0506753, 0.0243367, -0.0358661, 0.105879, -0.191167, -0.178015, -0.86301, 0, 
[2025-10-20 10:58:30.832400] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3827] 1760972310832288, 10.9197, 0.0992253, -0.191103, -0.347735, 0.698856, 0.713049, 0.0506753, 0.0243367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.834869] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3828] 1760972310834720, 10.9221, 0.0992253, -0.191103, -0.347735, 0.698856, 0.713049, 0.0506753, 0.0243367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.837613] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3829] 1760972310837496, 10.9249, 0.0986383, -0.190016, -0.350042, 0.699448, 0.712126, 0.0540997, 0.0268767, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.840421] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3831] 1760972310840307, 10.9277, 0.0986383, -0.190016, -0.350042, 0.699448, 0.712126, 0.0540997, 0.0268767, -0.0587016, 0.108742, -0.230748, -0.190663, -0.847417, 0.124641, 
[2025-10-20 10:58:30.842914] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3832] 1760972310842801, 10.9302, 0.0986383, -0.190016, -0.350042, 0.699448, 0.712126, 0.0540997, 0.0268767, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.845479] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3833] 1760972310845360, 10.9328, 0.0982258, -0.188861, -0.352417, 0.699807, 0.711413, 0.0574065, 0.0294185, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.848503] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3834] 1760972310848386, 10.9358, 0.0982258, -0.188861, -0.352417, 0.699807, 0.711413, 0.0574065, 0.0294185, -0.04125, 0.115419, -0.237518, -0.128222, -0.830349, 0.109911, 
[2025-10-20 10:58:30.850838] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3836] 1760972310850774, 10.9382, 0.0982258, -0.188861, -0.352417, 0.699807, 0.711413, 0.0574065, 0.0294185, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.853507] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3837] 1760972310853392, 10.9408, 0.0982258, -0.188861, -0.352417, 0.699807, 0.711413, 0.0574065, 0.0294185, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.856174] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3838] 1760972310856058, 10.9435, 0.0979522, -0.18774, -0.355046, 0.700093, 0.710737, 0.0608731, 0.0318981, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.859106] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3839] 1760972310858960, 10.9464, 0.0979522, -0.18774, -0.355046, 0.700093, 0.710737, 0.0608731, 0.0318981, -0.0273668, 0.112173, -0.262933, -0.109315, -0.843934, 0.141825, 
[2025-10-20 10:58:30.861578] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3841] 1760972310861426, 10.9488, 0.0979522, -0.18774, -0.355046, 0.700093, 0.710737, 0.0608731, 0.0318981, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.864815] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3842] 1760972310864670, 10.9521, 0.0979522, -0.18774, -0.355046, 0.700093, 0.710737, 0.0608731, 0.0318981, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.867732] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3843] 1760972310867618, 10.955, 0.0975161, -0.186356, -0.357765, 0.699481, 0.710866, 0.0647602, 0.0346635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.870995] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3845] 1760972310870876, 10.9583, 0.0975161, -0.186356, -0.357765, 0.699481, 0.710866, 0.0647602, 0.0346635, -0.0436067, 0.138352, -0.271873, 0.138021, -0.938955, 0.178525, 
[2025-10-20 10:58:30.873229] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3846] 1760972310873121, 10.9605, 0.0975161, -0.186356, -0.357765, 0.699481, 0.710866, 0.0647602, 0.0346635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.877250] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3847] 1760972310877137, 10.9646, 0.0970178, -0.185078, -0.360675, 0.699192, 0.710642, 0.0686204, 0.0375408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.879263] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3848] 1760972310879176, 10.9666, 0.0970178, -0.185078, -0.360675, 0.699192, 0.710642, 0.0686204, 0.0375408, -0.0498343, 0.127866, -0.290991, 0.0425816, -0.953481, 0.153327, 
[2025-10-20 10:58:30.882032] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3850] 1760972310881919, 10.9693, 0.0970178, -0.185078, -0.360675, 0.699192, 0.710642, 0.0686204, 0.0375408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.884902] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3851] 1760972310884762, 10.9722, 0.0970178, -0.185078, -0.360675, 0.699192, 0.710642, 0.0686204, 0.0375408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.887576] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3852] 1760972310887460, 10.9749, 0.0963772, -0.183787, -0.363548, 0.698687, 0.710583, 0.0725736, 0.0405111, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.890303] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3854] 1760972310890217, 10.9776, 0.0963772, -0.183787, -0.363548, 0.698687, 0.710583, 0.0725736, 0.0405111, -0.0640539, 0.129024, -0.287286, 0.0990987, -0.978859, 0.158801, 
[2025-10-20 10:58:30.892775] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3855] 1760972310892662, 10.9801, 0.0963772, -0.183787, -0.363548, 0.698687, 0.710583, 0.0725736, 0.0405111, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.896213] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3856] 1760972310896095, 10.9835, 0.0954098, -0.181126, -0.36521, 0.692755, 0.715772, 0.077, 0.0428116, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.899195] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3857] 1760972310899107, 10.9865, 0.0954098, -0.181126, -0.36521, 0.692755, 0.715772, 0.077, 0.0428116, -0.0967468, 0.266159, -0.166227, 1.63958, -0.910816, 0.452287, 
[2025-10-20 10:58:30.901801] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3859] 1760972310901687, 10.9891, 0.0954098, -0.181126, -0.36521, 0.692755, 0.715772, 0.077, 0.0428116, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.904389] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3860] 1760972310904276, 10.9917, 0.0954098, -0.181126, -0.36521, 0.692755, 0.715772, 0.077, 0.0428116, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.907128] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3861] 1760972310907014, 10.9944, 0.0947895, -0.179821, -0.368587, 0.692547, 0.715413, 0.0803748, 0.0458572, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.910550] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3863] 1760972310910431, 10.9978, 0.0947895, -0.179821, -0.368587, 0.692547, 0.715413, 0.0803748, 0.0458572, -0.0620228, 0.130473, -0.337685, 0, -0.910588, 0.0665456, 
[2025-10-20 10:58:30.913176] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3864] 1760972310913064, 11.0005, 0.0947895, -0.179821, -0.368587, 0.692547, 0.715413, 0.0803748, 0.0458572, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.915899] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3865] 1760972310915780, 11.0032, 0.0943089, -0.178494, -0.372025, 0.692052, 0.715324, 0.0834848, 0.0490584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.918845] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3866] 1760972310918731, 11.0061, 0.0943089, -0.178494, -0.372025, 0.692052, 0.715324, 0.0834848, 0.0490584, -0.0480613, 0.132702, -0.343742, 0.0837326, -0.894472, 0, 
[2025-10-20 10:58:30.921279] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3868] 1760972310921167, 11.0086, 0.0943089, -0.178494, -0.372025, 0.692052, 0.715324, 0.0834848, 0.0490584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.923966] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3869] 1760972310923856, 11.0113, 0.0943089, -0.178494, -0.372025, 0.692052, 0.715324, 0.0834848, 0.0490584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.926744] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3870] 1760972310926628, 11.014, 0.0938308, -0.177077, -0.375453, 0.691489, 0.71522, 0.086805, 0.052602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.929412] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3871] 1760972310929324, 11.0167, 0.0938308, -0.177077, -0.375453, 0.691489, 0.71522, 0.086805, 0.052602, -0.0478137, 0.141685, -0.342871, 0.0924945, -0.973512, 0, 
[2025-10-20 10:58:30.932316] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3873] 1760972310932201, 11.0196, 0.0938308, -0.177077, -0.375453, 0.691489, 0.71522, 0.086805, 0.052602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.935015] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3874] 1760972310934901, 11.0223, 0.0938308, -0.177077, -0.375453, 0.691489, 0.71522, 0.086805, 0.052602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.937618] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3875] 1760972310937500, 11.0249, 0.093359, -0.175592, -0.378912, 0.690711, 0.715276, 0.0901455, 0.05633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.940363] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3877] 1760972310940263, 11.0277, 0.093359, -0.175592, -0.378912, 0.690711, 0.715276, 0.0901455, 0.05633, -0.0471817, 0.148537, -0.34583, 0.14497, -1.00213, 0, 
[2025-10-20 10:58:30.944806] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3878] 1760972310944670, 11.0321, 0.093359, -0.175592, -0.378912, 0.690711, 0.715276, 0.0901455, 0.05633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.946553] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3879] 1760972310946435, 11.0339, 0.0928096, -0.174153, -0.382565, 0.690392, 0.71484, 0.093332, 0.0604274, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:30.949545] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [3880] 1760972310949455, 11.0369, 0.0928096, -0.174153, -0.382565, 0.690392, 0.71484, 0.093332, 0.0604274, -0.0549358, 0.143823, -0.365383, 0, -1.03833, -0.105673, 
