[2025-10-20 16:08:24.677364] [0x0000007fb807f7c0] [MocapTag] [0x00003a79] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:08:24.966380] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [136] 1760990904966290, 3.02465, 0.0939494, -0.241007, -0.322401, 0.707955, 0.70625, 0.00289986, 0.00163644, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.969050] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [138] 1760990904968936, 3.02729, 0.0939738, -0.240996, -0.322373, 0.707962, 0.706242, 0.00287437, 0.00179764, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.971945] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [139] 1760990904971827, 3.03018, 0.0939738, -0.240996, -0.322373, 0.707962, 0.706242, 0.00287437, 0.00179764, 0.00244539, 0, 0.00279623, 0, 0, 0, 
[2025-10-20 16:08:24.975011] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [140] 1760990904974899, 3.03326, 0.0939738, -0.240996, -0.322373, 0.707962, 0.706242, 0.00287437, 0.00179764, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.979057] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [142] 1760990904978946, 3.0373, 0.0939604, -0.241006, -0.322382, 0.707997, 0.706208, 0.00289057, 0.00168827, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.981858] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [143] 1760990904981753, 3.04011, 0.0939604, -0.241006, -0.322382, 0.707997, 0.706208, 0.00289057, 0.00168827, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.984473] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [144] 1760990904984366, 3.04272, 0.0939604, -0.241006, -0.322382, 0.707997, 0.706208, 0.00289057, 0.00168827, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.987122] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [146] 1760990904987050, 3.04541, 0.0939652, -0.240994, -0.322394, 0.707964, 0.706241, 0.00289315, 0.00166794, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.990166] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [147] 1760990904990054, 3.04841, 0.0939652, -0.240994, -0.322394, 0.707964, 0.706241, 0.00289315, 0.00166794, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.993235] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [148] 1760990904993128, 3.05149, 0.0939652, -0.240994, -0.322394, 0.707964, 0.706241, 0.00289315, 0.00166794, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.996459] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [149] 1760990904996369, 3.05473, 0.0939652, -0.240994, -0.322394, 0.707964, 0.706241, 0.00289315, 0.00166794, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:24.999098] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [151] 1760990904998964, 3.05732, 0.093976, -0.240973, -0.322412, 0.707916, 0.706289, 0.00292623, 0.00175537, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.001796] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [152] 1760990905001684, 3.06004, 0.093976, -0.240973, -0.322412, 0.707916, 0.706289, 0.00292623, 0.00175537, 0, 0.00215076, 0, 0, 0, 0, 
[2025-10-20 16:08:25.004397] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [153] 1760990905004292, 3.06265, 0.093976, -0.240973, -0.322412, 0.707916, 0.706289, 0.00292623, 0.00175537, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.007232] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [155] 1760990905007146, 3.0655, 0.0939319, -0.240848, -0.32258, 0.70734, 0.706864, 0.00339366, 0.00172651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.010557] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [156] 1760990905010445, 3.0688, 0.0939319, -0.240848, -0.32258, 0.70734, 0.706864, 0.00339366, 0.00172651, -0.00440436, 0.0124468, -0.0167883, 0.163031, -0.0619119, 0.0707054, 
[2025-10-20 16:08:25.013309] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [157] 1760990905013195, 3.07155, 0.0939319, -0.240848, -0.32258, 0.70734, 0.706864, 0.00339366, 0.00172651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.016130] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [158] 1760990905016039, 3.0744, 0.0939319, -0.240848, -0.32258, 0.70734, 0.706864, 0.00339366, 0.00172651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.019236] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [160] 1760990905019124, 3.07748, 0.093944, -0.240827, -0.322593, 0.707335, 0.706869, 0.00341285, 0.00159402, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.022023] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [161] 1760990905021913, 3.08027, 0.093944, -0.240827, -0.322593, 0.707335, 0.706869, 0.00341285, 0.00159402, 0, 0.0020577, 0, 0, 0, 0, 
[2025-10-20 16:08:25.024682] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [162] 1760990905024576, 3.08293, 0.093944, -0.240827, -0.322593, 0.707335, 0.706869, 0.00341285, 0.00159402, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.027326] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [164] 1760990905027232, 3.08559, 0.0939439, -0.240827, -0.322605, 0.707323, 0.706879, 0.00344269, 0.0017685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.030197] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [165] 1760990905030086, 3.08844, 0.0939439, -0.240827, -0.322605, 0.707323, 0.706879, 0.00344269, 0.0017685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.032934] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [166] 1760990905032824, 3.09118, 0.0939439, -0.240827, -0.322605, 0.707323, 0.706879, 0.00344269, 0.0017685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.035828] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [167] 1760990905035694, 3.09405, 0.0939439, -0.240827, -0.322605, 0.707323, 0.706879, 0.00344269, 0.0017685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.038599] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [169] 1760990905038466, 3.09682, 0.0939458, -0.240817, -0.322609, 0.707261, 0.706942, 0.00343802, 0.00176961, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.042059] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [170] 1760990905041942, 3.1003, 0.0939458, -0.240817, -0.322609, 0.707261, 0.706942, 0.00343802, 0.00176961, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.044890] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [171] 1760990905044782, 3.10314, 0.0939458, -0.240817, -0.322609, 0.707261, 0.706942, 0.00343802, 0.00176961, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.047436] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [173] 1760990905047327, 3.10568, 0.0939351, -0.240836, -0.322619, 0.707326, 0.706877, 0.00346239, 0.00167596, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.050311] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [174] 1760990905050200, 3.10856, 0.0939351, -0.240836, -0.322619, 0.707326, 0.706877, 0.00346239, 0.00167596, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.053083] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [175] 1760990905052972, 3.11133, 0.0939351, -0.240836, -0.322619, 0.707326, 0.706877, 0.00346239, 0.00167596, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.055549] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [176] 1760990905055435, 3.11379, 0.0939351, -0.240836, -0.322619, 0.707326, 0.706877, 0.00346239, 0.00167596, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.058551] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [178] 1760990905058438, 3.1168, 0.0939757, -0.240784, -0.322675, 0.707162, 0.707041, 0.00351285, 0.00185091, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.061249] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [179] 1760990905061129, 3.11949, 0.0939757, -0.240784, -0.322675, 0.707162, 0.707041, 0.00351285, 0.00185091, 0.00405605, 0.00517622, -0.00561381, 0.0464559, 0, 0, 
[2025-10-20 16:08:25.063767] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [180] 1760990905063655, 3.12201, 0.0939757, -0.240784, -0.322675, 0.707162, 0.707041, 0.00351285, 0.00185091, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.066515] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [181] 1760990905066425, 3.12478, 0.0939757, -0.240784, -0.322675, 0.707162, 0.707041, 0.00351285, 0.00185091, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.069172] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [183] 1760990905069059, 3.12742, 0.0939281, -0.240855, -0.32257, 0.707366, 0.706837, 0.00340692, 0.00164604, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.071993] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [184] 1760990905071883, 3.13024, 0.0939281, -0.240855, -0.32257, 0.707366, 0.706837, 0.00340692, 0.00164604, -0.00475689, -0.00715295, 0.0104933, -0.0577092, 0.0438822, 0, 
[2025-10-20 16:08:25.074644] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [185] 1760990905074538, 3.1329, 0.0939281, -0.240855, -0.32257, 0.707366, 0.706837, 0.00340692, 0.00164604, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.077301] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [187] 1760990905077206, 3.13556, 0.093947, -0.240838, -0.322552, 0.707648, 0.706555, 0.00336347, 0.00169266, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.080076] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [188] 1760990905079964, 3.13832, 0.093947, -0.240838, -0.322552, 0.707648, 0.706555, 0.00336347, 0.00169266, 0, 0, 0, -0.0799179, 0, 0, 
[2025-10-20 16:08:25.082623] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [189] 1760990905082516, 3.14087, 0.093947, -0.240838, -0.322552, 0.707648, 0.706555, 0.00336347, 0.00169266, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.085305] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [190] 1760990905085194, 3.14355, 0.093947, -0.240838, -0.322552, 0.707648, 0.706555, 0.00336347, 0.00169266, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.088016] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [192] 1760990905087902, 3.14626, 0.0939713, -0.240835, -0.322607, 0.707307, 0.706897, 0.00338904, 0.00173061, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.090934] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [193] 1760990905090777, 3.14913, 0.0939713, -0.240835, -0.322607, 0.707307, 0.706897, 0.00338904, 0.00173061, 0.00242726, 0, -0.00554047, 0.0967026, 0, 0, 
[2025-10-20 16:08:25.093462] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [194] 1760990905093361, 3.15172, 0.0939713, -0.240835, -0.322607, 0.707307, 0.706897, 0.00338904, 0.00173061, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.096242] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [195] 1760990905096127, 3.15449, 0.0939713, -0.240835, -0.322607, 0.707307, 0.706897, 0.00338904, 0.00173061, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.098918] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [197] 1760990905098806, 3.15716, 0.0939433, -0.240849, -0.322613, 0.707386, 0.706818, 0.00337536, 0.00164418, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.101726] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [198] 1760990905101620, 3.15998, 0.0939433, -0.240849, -0.322613, 0.707386, 0.706818, 0.00337536, 0.00164418, -0.00280089, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.104430] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [199] 1760990905104319, 3.16268, 0.0939433, -0.240849, -0.322613, 0.707386, 0.706818, 0.00337536, 0.00164418, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.107005] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [201] 1760990905106936, 3.16529, 0.0939507, -0.240841, -0.322572, 0.707386, 0.706818, 0.00338583, 0.00169034, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.110425] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [202] 1760990905110313, 3.16867, 0.0939507, -0.240841, -0.322572, 0.707386, 0.706818, 0.00338583, 0.00169034, 0, 0, 0.00411221, 0, 0, 0, 
[2025-10-20 16:08:25.112487] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [203] 1760990905112382, 3.17074, 0.0939507, -0.240841, -0.322572, 0.707386, 0.706818, 0.00338583, 0.00169034, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.115237] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [204] 1760990905115130, 3.17349, 0.0939507, -0.240841, -0.322572, 0.707386, 0.706818, 0.00338583, 0.00169034, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.118152] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [206] 1760990905118033, 3.17639, 0.0939535, -0.240837, -0.322549, 0.707384, 0.70682, 0.00339111, 0.00168791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.121505] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [207] 1760990905121387, 3.17975, 0.0939535, -0.240837, -0.322549, 0.707384, 0.70682, 0.00339111, 0.00168791, 0, 0, 0.00227261, 0, 0, 0, 
[2025-10-20 16:08:25.123870] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [208] 1760990905123761, 3.18212, 0.0939535, -0.240837, -0.322549, 0.707384, 0.70682, 0.00339111, 0.00168791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.126502] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [209] 1760990905126416, 3.18477, 0.0939535, -0.240837, -0.322549, 0.707384, 0.70682, 0.00339111, 0.00168791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.129172] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [211] 1760990905129056, 3.18741, 0.0939273, -0.240829, -0.322559, 0.70735, 0.706854, 0.00344041, 0.00165196, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.131870] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [212] 1760990905131759, 3.19012, 0.0939273, -0.240829, -0.322559, 0.70735, 0.706854, 0.00344041, 0.00165196, -0.00262384, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.134534] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [213] 1760990905134426, 3.19278, 0.0939273, -0.240829, -0.322559, 0.70735, 0.706854, 0.00344041, 0.00165196, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.137990] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [215] 1760990905137883, 3.19624, 0.0939313, -0.24083, -0.322578, 0.707315, 0.706888, 0.00345759, 0.00168055, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.140669] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [216] 1760990905140558, 3.19892, 0.0939313, -0.24083, -0.322578, 0.707315, 0.706888, 0.00345759, 0.00168055, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.143110] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [217] 1760990905143004, 3.20136, 0.0939313, -0.24083, -0.322578, 0.707315, 0.706888, 0.00345759, 0.00168055, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.146132] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [218] 1760990905146020, 3.20438, 0.0939313, -0.24083, -0.322578, 0.707315, 0.706888, 0.00345759, 0.00168055, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.148425] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [220] 1760990905148316, 3.20667, 0.0939428, -0.240823, -0.322617, 0.707292, 0.706911, 0.00346165, 0.00169828, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.151335] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [221] 1760990905151226, 3.20958, 0.0939428, -0.240823, -0.322617, 0.707292, 0.706911, 0.00346165, 0.00169828, 0, 0, -0.00398718, 0, 0, 0, 
[2025-10-20 16:08:25.155095] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [222] 1760990905154990, 3.21335, 0.0939428, -0.240823, -0.322617, 0.707292, 0.706911, 0.00346165, 0.00169828, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.156480] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [223] 1760990905156366, 3.21472, 0.0939428, -0.240823, -0.322617, 0.707292, 0.706911, 0.00346165, 0.00169828, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.159188] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [225] 1760990905159076, 3.21743, 0.0939169, -0.24083, -0.322627, 0.707277, 0.706926, 0.00346936, 0.00165217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.161857] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [226] 1760990905161751, 3.22011, 0.0939169, -0.24083, -0.322627, 0.707277, 0.706926, 0.00346936, 0.00165217, -0.00258525, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.164629] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [227] 1760990905164525, 3.22288, 0.0939169, -0.24083, -0.322627, 0.707277, 0.706926, 0.00346936, 0.00165217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.168328] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [229] 1760990905168211, 3.22657, 0.0939509, -0.240841, -0.322613, 0.707314, 0.706889, 0.00340655, 0.00168569, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.171354] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [230] 1760990905171241, 3.2296, 0.0939509, -0.240841, -0.322613, 0.707314, 0.706889, 0.00340655, 0.00168569, 0.0033993, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.173834] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [231] 1760990905173720, 3.23208, 0.0939509, -0.240841, -0.322613, 0.707314, 0.706889, 0.00340655, 0.00168569, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.177029] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [233] 1760990905176956, 3.23531, 0.0939509, -0.240841, -0.322613, 0.707314, 0.706889, 0.00340655, 0.00168569, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.179793] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [234] 1760990905179668, 3.23803, 0.0939523, -0.240791, -0.322652, 0.707212, 0.706991, 0.00350008, 0.0017112, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.183793] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [235] 1760990905183683, 3.24204, 0.0939523, -0.240791, -0.322652, 0.707212, 0.706991, 0.00350008, 0.0017112, 0, 0.00507003, -0.00397988, 0, 0, 0, 
[2025-10-20 16:08:25.186405] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [236] 1760990905186319, 3.24468, 0.0939523, -0.240791, -0.322652, 0.707212, 0.706991, 0.00350008, 0.0017112, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.188942] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [238] 1760990905188828, 3.24719, 0.093957, -0.24076, -0.322668, 0.70709, 0.707113, 0.00353323, 0.00177125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.191789] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [239] 1760990905191684, 3.25004, 0.093957, -0.24076, -0.322668, 0.70709, 0.707113, 0.00353323, 0.00177125, 0, 0.00308022, 0, 0, 0, 0, 
[2025-10-20 16:08:25.194937] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [240] 1760990905194826, 3.25318, 0.093957, -0.24076, -0.322668, 0.70709, 0.707113, 0.00353323, 0.00177125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.198109] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [242] 1760990905197991, 3.25635, 0.0939268, -0.240831, -0.322568, 0.707327, 0.706877, 0.00340488, 0.00170051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.200155] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [243] 1760990905200047, 3.25841, 0.0939268, -0.240831, -0.322568, 0.707327, 0.706877, 0.00340488, 0.00170051, -0.00302172, -0.00708026, 0.00994947, -0.0670433, 0, 0, 
[2025-10-20 16:08:25.202478] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [244] 1760990905202374, 3.26073, 0.0939268, -0.240831, -0.322568, 0.707327, 0.706877, 0.00340488, 0.00170051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.205220] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [245] 1760990905205116, 3.26347, 0.0939268, -0.240831, -0.322568, 0.707327, 0.706877, 0.00340488, 0.00170051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.208012] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [247] 1760990905207898, 3.26626, 0.0939203, -0.240808, -0.322557, 0.707623, 0.706581, 0.00341615, 0.00157443, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.210661] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [248] 1760990905210553, 3.26891, 0.0939203, -0.240808, -0.322557, 0.707623, 0.706581, 0.00341615, 0.00157443, 0, 0.00225718, 0, -0.0836253, 0, 0, 
[2025-10-20 16:08:25.214410] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [249] 1760990905214301, 3.27266, 0.0939203, -0.240808, -0.322557, 0.707623, 0.706581, 0.00341615, 0.00157443, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.217443] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [251] 1760990905217334, 3.27569, 0.0937675, -0.240674, -0.321779, 0.710622, 0.703565, 0.00331697, -0.00162204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.220351] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [252] 1760990905220234, 3.27859, 0.0937675, -0.240674, -0.321779, 0.710622, 0.703565, 0.00331697, -0.00162204, -0.0152797, 0.0133945, 0.077808, -0.850725, 0.462788, 0.437337, 
[2025-10-20 16:08:25.222891] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [253] 1760990905222783, 3.28114, 0.0937675, -0.240674, -0.321779, 0.710622, 0.703565, 0.00331697, -0.00162204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.225609] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [254] 1760990905225502, 3.28386, 0.0937675, -0.240674, -0.321779, 0.710622, 0.703565, 0.00331697, -0.00162204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.229182] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [256] 1760990905229069, 3.28743, 0.0937096, -0.241012, -0.321591, 0.711281, 0.702898, 0.00323302, -0.00176493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.232044] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [257] 1760990905231930, 3.29029, 0.0937096, -0.241012, -0.321591, 0.711281, 0.702898, 0.00323302, -0.00176493, -0.00578756, -0.0338166, 0.0187008, -0.187576, 0, 0, 
[2025-10-20 16:08:25.234661] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [258] 1760990905234556, 3.29291, 0.0937096, -0.241012, -0.321591, 0.711281, 0.702898, 0.00323302, -0.00176493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.239118] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [260] 1760990905239006, 3.29736, 0.0937011, -0.24102, -0.321567, 0.711259, 0.70292, 0.00323378, -0.00173501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.240329] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [261] 1760990905240223, 3.29858, 0.0937011, -0.24102, -0.321567, 0.711259, 0.70292, 0.00323378, -0.00173501, 0, 0, 0.00248905, 0, 0, 0, 
[2025-10-20 16:08:25.242867] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [262] 1760990905242761, 3.30112, 0.0937011, -0.24102, -0.321567, 0.711259, 0.70292, 0.00323378, -0.00173501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.245957] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [263] 1760990905245838, 3.3042, 0.0937011, -0.24102, -0.321567, 0.711259, 0.70292, 0.00323378, -0.00173501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.248562] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [265] 1760990905248448, 3.30681, 0.0937188, -0.24103, -0.321549, 0.711284, 0.702895, 0.00321452, -0.00172475, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.251392] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [266] 1760990905251282, 3.30964, 0.0937188, -0.24103, -0.321549, 0.711284, 0.702895, 0.00321452, -0.00172475, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.253872] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [267] 1760990905253768, 3.31213, 0.0937188, -0.24103, -0.321549, 0.711284, 0.702895, 0.00321452, -0.00172475, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:25.256376] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [268] 1760990905256288, 3.31465, 0.0937188, -0.24103, -0.321549, 0.711284, 0.702895, 0.00321452, -0.00172475, 0, 0, 0, 0, 0, 0, 
