[2024-04-18 18:38:55.308869] [0x00007fbb43831f80] [info] [0x000100c9] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-18 18:39:05.540149] [0x00007fbb43831f80] [info] [0x000100c9] [1024] 1713479935308783, 10.2313, 20.763, 0.449517, -0.979845, 2.96094, 2.10875, 0.0733075, -3.06029, 1.35659, -0.122633, 0.618862, 0.792355, 0.795103
[2024-04-18 18:39:05.550084] [0x00007fbb43831f80] [info] [0x000100c9] [1025] 1713479935308783, 10.2412, 20.7923, 0.470576, -0.979121, 2.93039, 2.12221, 0.0720856, -3.07746, 1.34656, -0.12286, 0.626789, 0.80032, 0.805181
[2024-04-18 18:39:05.560099] [0x00007fbb43831f80] [info] [0x000100c9] [1026] 1713479935308783, 10.2512, 20.8215, 0.491917, -0.978405, 2.89945, 2.13566, 0.070853, -3.09469, 1.33631, -0.123066, 0.634852, 0.808443, 0.815424
[2024-04-18 18:39:05.570115] [0x00007fbb43831f80] [info] [0x000100c9] [1027] 1713479935308783, 10.2612, 20.8503, 0.513319, -0.977703, 2.86845, 2.14895, 0.0696226, -3.11182, 1.32594, -0.123249, 0.642969, 0.81664, 0.825723
[2024-04-18 18:39:05.580141] [0x00007fbb43831f80] [info] [0x000100c9] [1028] 1713479935308783, 10.2713, 20.8789, 0.534937, -0.977011, 2.83715, 2.1622, 0.0683857, -3.12897, 1.31539, -0.123411, 0.651201, 0.824973, 0.836143
[2024-04-18 18:39:05.590065] [0x00007fbb43831f80] [info] [0x000100c9] [1029] 1713479935308783, 10.2812, 20.907, 0.556512, -0.976337, 2.80594, 2.17523, 0.0671573, -3.14593, 1.30478, -0.123551, 0.659449, 0.833343, 0.846551
[2024-04-18 18:39:05.600142] [0x00007fbb43831f80] [info] [0x000100c9] [1030] 1713479935308783, 10.2912, 20.9349, 0.578362, -0.975671, 2.77435, 2.18825, 0.0659193, -3.16295, 1.29395, -0.12367, 0.667838, 0.841874, 0.857093
[2024-04-18 18:39:05.610091] [0x00007fbb43831f80] [info] [0x000100c9] [1031] 1713479935308783, 10.3012, 20.9625, 0.600295, -0.975018, 2.74266, 2.20112, 0.0646829, -3.17988, 1.283, -0.123767, 0.676295, 0.850493, 0.867667
[2024-04-18 18:39:05.620130] [0x00007fbb43831f80] [info] [0x000100c9] [1032] 1713479935308783, 10.3112, 20.9899, 0.622453, -0.974375, 2.71066, 2.21394, 0.0634402, -3.19683, 1.27186, -0.123844, 0.684875, 0.859255, 0.878329
[2024-04-18 18:39:05.630157] [0x00007fbb43831f80] [info] [0x000100c9] [1033] 1713479935308783, 10.3212, 21.0167, 0.6446, -0.973748, 2.67868, 2.22658, 0.0622046, -3.21362, 1.26066, -0.1239, 0.69349, 0.868069, 0.888956
[2024-04-18 18:39:05.640136] [0x00007fbb43831f80] [info] [0x000100c9] [1034] 1713479935308783, 10.3313, 21.0434, 0.666991, -0.973131, 2.64637, 2.23916, 0.0609619, -3.23044, 1.24925, -0.123935, 0.70224, 0.877037, 0.899658
[2024-04-18 18:39:05.650120] [0x00007fbb43831f80] [info] [0x000100c9] [1035] 1713479935308783, 10.3412, 21.0696, 0.689344, -0.97253, 2.61413, 2.25154, 0.0597281, -3.24709, 1.2378, -0.123949, 0.711015, 0.886046, 0.910288
[2024-04-18 18:39:05.660125] [0x00007fbb43831f80] [info] [0x000100c9] [1036] 1713479935308783, 10.3512, 21.0957, 0.712016, -0.971936, 2.58144, 2.26391, 0.0584834, -3.26382, 1.22611, -0.123944, 0.719959, 0.895241, 0.921002
[2024-04-18 18:39:05.670107] [0x00007fbb43831f80] [info] [0x000100c9] [1037] 1713479935308783, 10.3612, 21.1213, 0.734655, -0.971359, 2.54881, 2.27608, 0.0572474, -3.28037, 1.21436, -0.123918, 0.728933, 0.904479, 0.931619
[2024-04-18 18:39:05.680134] [0x00007fbb43831f80] [info] [0x000100c9] [1038] 1713479935308783, 10.3713, 21.1467, 0.757549, -0.970791, 2.51581, 2.2882, 0.0560045, -3.29696, 1.20242, -0.123872, 0.738054, 0.913879, 0.942259
[2024-04-18 18:39:05.690082] [0x00007fbb43831f80] [info] [0x000100c9] [1039] 1713479935308783, 10.3812, 21.1716, 0.780388, -0.97024, 2.48291, 2.30011, 0.0547716, -3.31336, 1.19044, -0.123807, 0.747199, 0.923311, 0.952762
[2024-04-18 18:39:05.700134] [0x00007fbb43831f80] [info] [0x000100c9] [1040] 1713479935308783, 10.3912, 21.1964, 0.803545, -0.969696, 2.44956, 2.31201, 0.0535288, -3.32984, 1.17823, -0.123722, 0.756519, 0.932932, 0.963281
[2024-04-18 18:39:05.710069] [0x00007fbb43831f80] [info] [0x000100c9] [1041] 1713479935308783, 10.4012, 21.2206, 0.826615, -0.96917, 2.41633, 2.32367, 0.0522979, -3.34611, 1.166, -0.123619, 0.765852, 0.942571, 0.973614
[2024-04-18 18:39:05.720133] [0x00007fbb43831f80] [info] [0x000100c9] [1042] 1713479935308783, 10.4112, 21.2447, 0.850019, -0.96865, 2.38263, 2.33533, 0.0510565, -3.36247, 1.15354, -0.123495, 0.775371, 0.952405, 0.983931
[2024-04-18 18:39:05.730155] [0x00007fbb43831f80] [info] [0x000100c9] [1043] 1713479935308783, 10.4212, 21.2683, 0.873381, -0.968147, 2.349, 2.34677, 0.0498248, -3.37865, 1.14103, -0.123353, 0.784925, 0.962274, 0.994043
[2024-04-18 18:39:05.740109] [0x00007fbb43831f80] [info] [0x000100c9] [1044] 1713479935308783, 10.4312, 21.2916, 0.896922, -0.967655, 2.31511, 2.35813, 0.0485912, -3.3948, 1.12837, -0.123192, 0.794604, 0.972271, 1.00403
[2024-04-18 18:39:05.750074] [0x00007fbb43831f80] [info] [0x000100c9] [1045] 1713479935308783, 10.4412, 21.3145, 0.920483, -0.967176, 2.28119, 2.36931, 0.0473641, -3.41083, 1.11564, -0.123013, 0.804346, 0.982328, 1.01379
[2024-04-18 18:39:05.760103] [0x00007fbb43831f80] [info] [0x000100c9] [1046] 1713479935308783, 10.4512, 21.3372, 0.94427, -0.966708, 2.24694, 2.38042, 0.046133, -3.42685, 1.10273, -0.122815, 0.814236, 0.992531, 1.0234
[2024-04-18 18:39:05.770100] [0x00007fbb43831f80] [info] [0x000100c9] [1047] 1713479935308783, 10.4612, 21.3595, 0.968129, -0.966253, 2.2126, 2.39139, 0.0449059, -3.44278, 1.08973, -0.122599, 0.824212, 1.00281, 1.03276
[2024-04-18 18:39:05.780128] [0x00007fbb43831f80] [info] [0x000100c9] [1048] 1713479935308783, 10.4712, 21.3815, 0.99216, -0.965809, 2.178, 2.40225, 0.0436779, -3.45868, 1.07658, -0.122365, 0.834319, 1.01321, 1.04188
[2024-04-18 18:39:05.790103] [0x00007fbb43831f80] [info] [0x000100c9] [1049] 1713479935308783, 10.4812, 21.4031, 1.01617, -0.965379, 2.14342, 2.41292, 0.0424586, -3.47441, 1.06339, -0.122114, 0.844476, 1.02365, 1.05067
[2024-04-18 18:39:05.800112] [0x00007fbb43831f80] [info] [0x000100c9] [1050] 1713479935308783, 10.4912, 21.4244, 1.0404, -0.96496, 2.10853, 2.42351, 0.0412364, -3.49015, 1.05002, -0.121844, 0.854786, 1.03422, 1.05919
[2024-04-18 18:39:05.810064] [0x00007fbb43831f80] [info] [0x000100c9] [1051] 1713479935308783, 10.5012, 21.4452, 1.0646, -0.964555, 2.07368, 2.4339, 0.040024, -3.50571, 1.03663, -0.121558, 0.865142, 1.04481, 1.06731
[2024-04-18 18:39:05.820156] [0x00007fbb43831f80] [info] [0x000100c9] [1052] 1713479935308783, 10.5113, 21.4659, 1.08912, -0.964159, 2.03836, 2.44425, 0.0388032, -3.52134, 1.023, -0.121252, 0.875701, 1.05558, 1.07513
[2024-04-18 18:39:05.830103] [0x00007fbb43831f80] [info] [0x000100c9] [1053] 1713479935308783, 10.5212, 21.486, 1.11352, -0.963778, 2.0032, 2.45438, 0.0375969, -3.53674, 1.0094, -0.120932, 0.886271, 1.06633, 1.08246
[2024-04-18 18:39:05.840101] [0x00007fbb43831f80] [info] [0x000100c9] [1054] 1713479935308783, 10.5312, 21.5059, 1.13816, -0.963408, 1.96769, 2.46442, 0.036387, -3.55215, 0.995608, -0.120594, 0.897009, 1.07721, 1.08939
[2024-04-18 18:39:05.850124] [0x00007fbb43831f80] [info] [0x000100c9] [1055] 1713479935308783, 10.5412, 21.5254, 1.16283, -0.96305, 1.93213, 2.4743, 0.0351842, -3.56743, 0.981762, -0.120239, 0.907822, 1.08812, 1.09582
[2024-04-18 18:39:05.860080] [0x00007fbb43831f80] [info] [0x000100c9] [1056] 1713479935308783, 10.5512, 21.5445, 1.18757, -0.962705, 1.89645, 2.48403, 0.033986, -3.58261, 0.967825, -0.119869, 0.918738, 1.09909, 1.10173
[2024-04-18 18:39:05.870097] [0x00007fbb43831f80] [info] [0x000100c9] [1057] 1713479935308783, 10.5612, 21.5633, 1.21249, -0.962371, 1.86051, 2.49365, 0.0327879, -3.59775, 0.953749, -0.119481, 0.929796, 1.11015, 1.1071
[2024-04-18 18:39:05.880161] [0x00007fbb43831f80] [info] [0x000100c9] [1058] 1713479935308783, 10.5712, 21.5817, 1.2375, -0.962049, 1.82441, 2.50312, 0.0315937, -3.6128, 0.939574, -0.119077, 0.940966, 1.12126, 1.11187
[2024-04-18 18:39:05.890117] [0x00007fbb43831f80] [info] [0x000100c9] [1059] 1713479935308783, 10.5812, 21.5998, 1.26256, -0.961739, 1.78824, 2.51244, 0.030406, -3.62773, 0.925334, -0.118658, 0.952224, 1.13239, 1.116
[2024-04-18 18:39:05.900105] [0x00007fbb43831f80] [info] [0x000100c9] [1060] 1713479935308783, 10.5912, 21.6175, 1.28777, -0.96144, 1.75183, 2.52164, 0.0292196, -3.64261, 0.910963, -0.118222, 0.963623, 1.14358, 1.11947
[2024-04-18 18:39:05.910096] [0x00007fbb43831f80] [info] [0x000100c9] [1061] 1713479935308783, 10.6012, 21.6348, 1.31298, -0.961155, 1.71541, 2.53065, 0.0280422, -3.65734, 0.896557, -0.117772, 0.97509, 1.15477, 1.12221
[2024-04-18 18:39:05.920141] [0x00007fbb43831f80] [info] [0x000100c9] [1062] 1713479935308783, 10.6113, 21.6518, 1.33843, -0.960879, 1.67862, 2.53958, 0.0268623, -3.67207, 0.881973, -0.117304, 0.986739, 1.16604, 1.12421
[2024-04-18 18:39:05.930103] [0x00007fbb43831f80] [info] [0x000100c9] [1063] 1713479935308783, 10.6212, 21.6684, 1.36377, -0.960617, 1.64196, 2.5483, 0.0256959, -3.68658, 0.86741, -0.116824, 0.998412, 1.17725, 1.12539
[2024-04-18 18:39:05.940130] [0x00007fbb43831f80] [info] [0x000100c9] [1064] 1713479935308783, 10.6312, 21.6847, 1.38938, -0.960365, 1.60491, 2.55692, 0.0245267, -3.7011, 0.852663, -0.116326, 1.01028, 1.18854, 1.12574
[2024-04-18 18:39:05.950098] [0x00007fbb43831f80] [info] [0x000100c9] [1065] 1713479935308783, 10.6412, 21.7005, 1.41491, -0.960127, 1.56794, 2.56535, 0.0233694, -3.71544, 0.83792, -0.115816, 1.02218, 1.19976, 1.12521
[2024-04-18 18:39:05.960069] [0x00007fbb43831f80] [info] [0x000100c9] [1066] 1713479935308783, 10.6512, 21.716, 1.44057, -0.959899, 1.53077, 2.57364, 0.0222155, -3.7297, 0.82307, -0.115291, 1.03422, 1.21099, 1.12375
[2024-04-18 18:39:05.970105] [0x00007fbb43831f80] [info] [0x000100c9] [1067] 1713479935308783, 10.6612, 21.7311, 1.46638, -0.959682, 1.49335, 2.58181, 0.0210637, -3.74389, 0.808096, -0.11475, 1.0464, 1.22223, 1.12131
[2024-04-18 18:39:05.980153] [0x00007fbb43831f80] [info] [0x000100c9] [1068] 1713479935308783, 10.6712, 21.7459, 1.49227, -0.959477, 1.45579, 2.58983, 0.0199176, -3.75799, 0.793046, -0.114195, 1.0587, 1.23344, 1.11786
[2024-04-18 18:39:05.990075] [0x00007fbb43831f80] [info] [0x000100c9] [1069] 1713479935308783, 10.6812, 21.7602, 1.51815, -0.959284, 1.41823, 2.59766, 0.0187809, -3.77193, 0.777968, -0.113628, 1.07106, 1.24458, 1.11337
[2024-04-18 18:39:06.000123] [0x00007fbb43831f80] [info] [0x000100c9] [1070] 1713479935308783, 10.6912, 21.7742, 1.54418, -0.959102, 1.38041, 2.60537, 0.0176469, -3.7858, 0.762771, -0.113045, 1.08357, 1.25569, 1.10776
[2024-04-18 18:39:06.010101] [0x00007fbb43831f80] [info] [0x000100c9] [1071] 1713479935308783, 10.7012, 21.7878, 1.57029, -0.958931, 1.34246, 2.61293, 0.0165187, -3.79957, 0.7475, -0.112449, 1.09619, 1.26674, 1.10102
[2024-04-18 18:39:06.020134] [0x00007fbb43831f80] [info] [0x000100c9] [1072] 1713479935308783, 10.7112, 21.8011, 1.59653, -0.958771, 1.30429, 2.62035, 0.015394, -3.81325, 0.732119, -0.111837, 1.10895, 1.27775, 1.09307
[2024-04-18 18:39:06.030100] [0x00007fbb43831f80] [info] [0x000100c9] [1073] 1713479935308783, 10.7212, 21.8139, 1.6227, -0.958623, 1.2662, 2.62757, 0.0142821, -3.82675, 0.716758, -0.111216, 1.12174, 1.2886, 1.08396
[2024-04-18 18:39:06.040135] [0x00007fbb43831f80] [info] [0x000100c9] [1074] 1713479935308783, 10.7312, 21.8264, 1.64909, -0.958485, 1.22775, 2.63468, 0.0131696, -3.84023, 0.701231, -0.110578, 1.13472, 1.29942, 1.07354
[2024-04-18 18:39:06.050074] [0x00007fbb43831f80] [info] [0x000100c9] [1075] 1713479935308783, 10.7412, 21.8385, 1.67536, -0.95836, 1.18945, 2.64159, 0.0120719, -3.85348, 0.685753, -0.109932, 1.14771, 1.31005, 1.06191
[2024-04-18 18:39:06.060096] [0x00007fbb43831f80] [info] [0x000100c9] [1076] 1713479935308783, 10.7512, 21.8502, 1.70187, -0.958244, 1.15075, 2.64838, 0.0109731, -3.86672, 0.670102, -0.109268, 1.1609, 1.32063, 1.04888
[2024-04-18 18:39:06.070109] [0x00007fbb43831f80] [info] [0x000100c9] [1077] 1713479935308783, 10.7612, 21.8615, 1.72836, -0.95814, 1.11206, 2.655, 0.00988489, -3.87979, 0.65444, -0.108594, 1.17414, 1.33104, 1.03454
[2024-04-18 18:39:06.080140] [0x00007fbb43831f80] [info] [0x000100c9] [1078] 1713479935308783, 10.7713, 21.8724, 1.75503, -0.958046, 1.07307, 2.66149, 0.00879891, -3.8928, 0.638648, -0.107906, 1.18755, 1.34134, 1.01875
[2024-04-18 18:39:06.090063] [0x00007fbb43831f80] [info] [0x000100c9] [1079] 1713479935308783, 10.7812, 21.8829, 1.78154, -0.957964, 1.03428, 2.66776, 0.00772902, -3.90558, 0.62293, -0.10721, 1.20094, 1.35139, 1.0017
[2024-04-18 18:39:06.100135] [0x00007fbb43831f80] [info] [0x000100c9] [1080] 1713479935308783, 10.7912, 21.8931, 1.80837, -0.957892, 0.994972, 2.67394, 0.00665525, -3.91837, 0.606989, -0.106496, 1.21457, 1.36137, 0.983047
[2024-04-18 18:39:06.110072] [0x00007fbb43831f80] [info] [0x000100c9] [1081] 1713479935308783, 10.8012, 21.9028, 1.83502, -0.957831, 0.955914, 2.6799, 0.00559897, -3.93092, 0.591144, -0.105776, 1.22817, 1.37105, 0.963135
[2024-04-18 18:39:06.120136] [0x00007fbb43831f80] [info] [0x000100c9] [1082] 1713479935308783, 10.8113, 21.9122, 1.86198, -0.95778, 0.916345, 2.68576, 0.00453962, -3.94346, 0.575087, -0.105038, 1.24199, 1.38062, 0.941562
[2024-04-18 18:39:06.130189] [0x00007fbb43831f80] [info] [0x000100c9] [1083] 1713479935308783, 10.8212, 21.9212, 1.88882, -0.95774, 0.876908, 2.69143, 0.00349452, -3.9558, 0.559078, -0.104293, 1.25583, 1.38991, 0.918661
[2024-04-18 18:39:06.140113] [0x00007fbb43831f80] [info] [0x000100c9] [1084] 1713479935308783, 10.8312, 21.9298, 1.91578, -0.95771, 0.837273, 2.69694, 0.00245495, -3.96804, 0.542985, -0.103536, 1.26978, 1.39898, 0.894244
[2024-04-18 18:39:06.150075] [0x00007fbb43831f80] [info] [0x000100c9] [1085] 1713479935308783, 10.8412, 21.9379, 1.94268, -0.957691, 0.797671, 2.70227, 0.00142702, -3.9801, 0.526903, -0.10277, 1.28376, 1.40777, 0.868457
[2024-04-18 18:39:06.160130] [0x00007fbb43831f80] [info] [0x000100c9] [1086] 1713479935308783, 10.8512, 21.9457, 1.96984, -0.957681, 0.75765, 2.70748, 0.000399119, -3.99212, 0.51065, -0.101988, 1.29794, 1.41635, 0.840999
[2024-04-18 18:39:06.170107] [0x00007fbb43831f80] [info] [0x000100c9] [1087] 1713479935308783, 10.8612, 21.9531, 1.99687, -0.957683, 0.717774, 2.71249, -0.000614191, -4.00394, 0.494456, -0.1012, 1.31211, 1.42459, 0.812266
[2024-04-18 18:39:06.180138] [0x00007fbb43831f80] [info] [0x000100c9] [1088] 1713479935308783, 10.8712, 21.9601, 2.02409, -0.957694, 0.677563, 2.71737, -0.00162501, -4.01568, 0.478127, -0.100398, 1.32643, 1.43259, 0.781926
[2024-04-18 18:39:06.190112] [0x00007fbb43831f80] [info] [0x000100c9] [1089] 1713479935308783, 10.8812, 21.9666, 2.05122, -0.957715, 0.637453, 2.72205, -0.00262235, -4.02723, 0.46184, -0.099589, 1.34076, 1.44023, 0.750329
[2024-04-18 18:39:06.200126] [0x00007fbb43831f80] [info] [0x000100c9] [1090] 1713479935308783, 10.8912, 21.9728, 2.07853, -0.957746, 0.597023, 2.7266, -0.00361662, -4.0387, 0.445427, -0.0987661, 1.35524, 1.44759, 0.717166
[2024-04-18 18:39:06.210070] [0x00007fbb43831f80] [info] [0x000100c9] [1091] 1713479935308783, 10.9012, 21.9786, 2.1057, -0.957787, 0.556749, 2.73096, -0.00459602, -4.04996, 0.429082, -0.0979387, 1.36969, 1.45456, 0.682863
[2024-04-18 18:39:06.220149] [0x00007fbb43831f80] [info] [0x000100c9] [1092] 1713479935308783, 10.9112, 21.9839, 2.13307, -0.957838, 0.516137, 2.73517, -0.00557257, -4.06114, 0.412605, -0.0970969, 1.38429, 1.46122, 0.647034
[2024-04-18 18:39:06.230106] [0x00007fbb43831f80] [info] [0x000100c9] [1093] 1713479935308783, 10.9212, 21.9889, 2.16045, -0.957899, 0.475466, 2.73921, -0.00653939, -4.07217, 0.396111, -0.0962466, 1.39893, 1.46751, 0.609961
[2024-04-18 18:39:06.240096] [0x00007fbb43831f80] [info] [0x000100c9] [1094] 1713479935308783, 10.9312, 21.9935, 2.18789, -0.957969, 0.434641, 2.7431, -0.00749871, -4.08307, 0.379561, -0.0953859, 1.41365, 1.47342, 0.571603
[2024-04-18 18:39:06.250095] [0x00007fbb43831f80] [info] [0x000100c9] [1095] 1713479935308783, 10.9412, 21.9976, 2.2153, -0.958049, 0.393822, 2.7468, -0.00844672, -4.0938, 0.363023, -0.0945184, 1.42839, 1.47893, 0.532166
[2024-04-18 18:39:06.260094] [0x00007fbb43831f80] [info] [0x000100c9] [1096] 1713479935308783, 10.9512, 22.0013, 2.24278, -0.958138, 0.352839, 2.75035, -0.00938734, -4.1044, 0.346428, -0.0936406, 1.4432, 1.48405, 0.491546
[2024-04-18 18:39:06.270094] [0x00007fbb43831f80] [info] [0x000100c9] [1097] 1713479935308783, 10.9612, 22.0046, 2.2703, -0.958236, 0.311734, 2.75373, -0.0103195, -4.11485, 0.329795, -0.0927536, 1.45807, 1.48876, 0.449846
[2024-04-18 18:39:06.280168] [0x00007fbb43831f80] [info] [0x000100c9] [1098] 1713479935308783, 10.9712, 22.0076, 2.29789, -0.958344, 0.270488, 2.75695, -0.0112436, -4.12517, 0.313116, -0.0918572, 1.473, 1.49305, 0.407111
[2024-04-18 18:39:06.290093] [0x00007fbb43831f80] [info] [0x000100c9] [1099] 1713479935308783, 10.9812, 22.0101, 2.32543, -0.958461, 0.229248, 2.75999, -0.0121563, -4.13531, 0.296452, -0.0909546, 1.48793, 1.4969, 0.363568
[2024-04-18 18:39:06.300110] [0x00007fbb43831f80] [info] [0x000100c9] [1100] 1713479935308783, 10.9912, 22.0121, 2.35312, -0.958587, 0.187737, 2.76288, -0.0130636, -4.14535, 0.279692, -0.0900399, 1.50295, 1.50032, 0.319003
[2024-04-18 18:39:06.310075] [0x00007fbb43831f80] [info] [0x000100c9] [1101] 1713479935308783, 11.0012, 22.0138, 2.38067, -0.958722, 0.146363, 2.76559, -0.0139566, -4.15517, 0.263003, -0.0891224, 1.51792, 1.50328, 0.273936
[2024-04-18 18:39:06.320142] [0x00007fbb43831f80] [info] [0x000100c9] [1102] 1713479935308783, 11.0113, 22.0151, 2.40848, -0.958867, 0.104554, 2.76815, -0.0148476, -4.16492, 0.246154, -0.0881895, 1.53304, 1.5058, 0.227829
[2024-04-18 18:39:06.330104] [0x00007fbb43831f80] [info] [0x000100c9] [1103] 1713479935308783, 11.0212, 22.0159, 2.43607, -0.959019, 0.0630157, 2.77052, -0.0157215, -4.17443, 0.229431, -0.0872569, 1.54806, 1.50784, 0.181547
[2024-04-18 18:39:06.340100] [0x00007fbb43831f80] [info] [0x000100c9] [1104] 1713479935308783, 11.0312, 22.0163, 2.46382, -0.959181, 0.0211656, 2.77273, -0.0165906, -4.18384, 0.2126, -0.086312, 1.56316, 1.50942, 0.134538
[2024-04-18 18:39:06.350102] [0x00007fbb43831f80] [info] [0x000100c9] [1105] 1713479935308783, 11.0412, 22.0163, 2.49152, -0.959351, -0.0206604, 2.77477, -0.0174478, -4.19306, 0.195798, -0.0853623, 1.57824, 1.51053, 0.0872708
[2024-04-18 18:39:06.360067] [0x00007fbb43831f80] [info] [0x000100c9] [1106] 1713479935308783, 11.0512, 22.0159, 2.51924, -0.959529, -0.0625734, 2.77664, -0.0182954, -4.20212, 0.17898, -0.0844056, 1.59333, 1.51116, 0.0397185
[2024-04-18 18:39:06.370098] [0x00007fbb43831f80] [info] [0x000100c9] [1107] 1713479935308783, 11.0612, 22.0151, 2.54705, -0.959717, -0.104698, 2.77835, -0.0191358, -4.21105, 0.162099, -0.083439, 1.60846, 1.51132, -0.00816305
[2024-04-18 18:39:06.380156] [0x00007fbb43831f80] [info] [0x000100c9] [1108] 1713479935308783, 11.0712, 22.0138, 2.57488, -0.959913, -0.146903, 2.77988, -0.0199663, -4.21981, 0.145207, -0.0824658, 1.62359, 1.511, -0.0561251
[2024-04-18 18:39:06.390074] [0x00007fbb43831f80] [info] [0x000100c9] [1109] 1713479935308783, 11.0812, 22.0121, 2.60262, -0.960116, -0.189043, 2.78125, -0.0207841, -4.22838, 0.128363, -0.0814895, 1.63866, 1.5102, -0.103903
[2024-04-18 18:39:06.400115] [0x00007fbb43831f80] [info] [0x000100c9] [1110] 1713479935308783, 11.0912, 22.01, 2.63054, -0.960329, -0.231526, 2.78245, -0.0215971, -4.23683, 0.111407, -0.0805007, 1.65381, 1.50892, -0.151859
[2024-04-18 18:39:06.410103] [0x00007fbb43831f80] [info] [0x000100c9] [1111] 1713479935308783, 11.1012, 22.0075, 2.6583, -0.960548, -0.27383, 2.78348, -0.0223951, -4.24507, 0.0945462, -0.0795118, 1.66886, 1.50717, -0.199304
[2024-04-18 18:39:06.420134] [0x00007fbb43831f80] [info] [0x000100c9] [1112] 1713479935308783, 11.1112, 22.0046, 2.68623, -0.960777, -0.316457, 2.78434, -0.0231878, -4.25319, 0.0775823, -0.0785111, 1.68397, 1.50493, -0.246705
[2024-04-18 18:39:06.430102] [0x00007fbb43831f80] [info] [0x000100c9] [1113] 1713479935308783, 11.1212, 22.0012, 2.71398, -0.961012, -0.358892, 2.78503, -0.0239654, -4.26108, 0.0607213, -0.0775109, 1.69895, 1.50224, -0.293391
[2024-04-18 18:39:06.440149] [0x00007fbb43831f80] [info] [0x000100c9] [1114] 1713479935308783, 11.1313, 21.9974, 2.74196, -0.961256, -0.401738, 2.78556, -0.024739, -4.26887, 0.0437248, -0.0764971, 1.71403, 1.49906, -0.339931
[2024-04-18 18:39:06.450078] [0x00007fbb43831f80] [info] [0x000100c9] [1115] 1713479935308783, 11.1412, 21.9932, 2.76967, -0.961506, -0.444225, 2.78591, -0.0254947, -4.2764, 0.0268987, -0.0754881, 1.72892, 1.49545, -0.385399
[2024-04-18 18:39:06.460096] [0x00007fbb43831f80] [info] [0x000100c9] [1116] 1713479935308783, 11.1512, 21.9885, 2.79759, -0.961765, -0.487129, 2.78609, -0.0262462, -4.28382, 0.00993705, -0.0744657, 1.74389, 1.49136, -0.430539
[2024-04-18 18:39:06.470116] [0x00007fbb43831f80] [info] [0x000100c9] [1117] 1713479935308783, 11.1612, 21.9834, 2.82544, -0.962031, -0.529983, 2.78611, -0.0269854, -4.29105, -0.00697422, -0.073441, 1.75877, 1.48683, -0.474768
[2024-04-18 18:39:06.480132] [0x00007fbb43831f80] [info] [0x000100c9] [1118] 1713479935308783, 11.1712, 21.9779, 2.85336, -0.962306, -0.573023, 2.78595, -0.0277163, -4.29812, -0.0239282, -0.0724086, 1.77365, 1.48186, -0.518251
[2024-04-18 18:39:06.490067] [0x00007fbb43831f80] [info] [0x000100c9] [1119] 1713479935308783, 11.1812, 21.972, 2.88109, -0.962585, -0.615841, 2.78563, -0.0284319, -4.30496, -0.0407624, -0.0713784, 1.78837, 1.47649, -0.560502
[2024-04-18 18:39:06.500148] [0x00007fbb43831f80] [info] [0x000100c9] [1120] 1713479935308783, 11.1913, 21.9656, 2.90909, -0.962874, -0.659148, 2.78514, -0.0291441, -4.31169, -0.0577559, -0.0703335, 1.80319, 1.47064, -0.602148
[2024-04-18 18:39:06.510132] [0x00007fbb43831f80] [info] [0x000100c9] [1121] 1713479935308783, 11.2012, 21.9588, 2.93682, -0.963168, -0.702112, 2.78448, -0.0298393, -4.31818, -0.0745809, -0.069294, 1.8178, 1.46445, -0.642319
[2024-04-18 18:39:06.520111] [0x00007fbb43831f80] [info] [0x000100c9] [1122] 1713479935308783, 11.2112, 21.9515, 2.96469, -0.96347, -0.745369, 2.78365, -0.0305277, -4.32452, -0.0914857, -0.0682447, 1.83243, 1.45782, -0.681556
[2024-04-18 18:39:06.530142] [0x00007fbb43831f80] [info] [0x000100c9] [1123] 1713479935308783, 11.2212, 21.9439, 2.99251, -0.963779, -0.788628, 2.78265, -0.0312046, -4.33066, -0.108355, -0.0671928, 1.84696, 1.45082, -0.71953
[2024-04-18 18:39:06.540139] [0x00007fbb43831f80] [info] [0x000100c9] [1124] 1713479935308783, 11.2313, 21.9357, 3.02043, -0.964095, -0.83212, 2.78147, -0.0318736, -4.33665, -0.12528, -0.0661328, 1.86149, 1.44341, -0.756389
[2024-04-18 18:39:06.550075] [0x00007fbb43831f80] [info] [0x000100c9] [1125] 1713479935308783, 11.2412, 21.9272, 3.0481, -0.964416, -0.875303, 2.78014, -0.0325264, -4.3424, -0.142046, -0.0650781, 1.87581, 1.43571, -0.791635
[2024-04-18 18:39:06.560127] [0x00007fbb43831f80] [info] [0x000100c9] [1126] 1713479935308783, 11.2512, 21.9182, 3.07602, -0.964746, -0.918946, 2.77863, -0.0331747, -4.34802, -0.158952, -0.0640101, 1.89019, 1.42758, -0.825854
[2024-04-18 18:39:06.570107] [0x00007fbb43831f80] [info] [0x000100c9] [1127] 1713479935308783, 11.2612, 21.9088, 3.10372, -0.96508, -0.962336, 2.77696, -0.0338078, -4.3534, -0.175721, -0.0629462, 1.90439, 1.41918, -0.858447
