[2024-04-19 15:12:38.215545] [0x00007f50543bdf80] [info] [0x0000d691] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 15:12:52.817629] [0x00007f50543bdf80] [info] [0x0000d691] [1461] 1713553958215421, 14.6013, -0.00462823, 0.00130568, -0.999901, 0.0442299, -0.0126395, -0.000947573, -0.305857, 0.0894619, 0.00653304, -0.278349, 0.0430162, -0.0294259
[2024-04-19 15:12:52.827476] [0x00007f50543bdf80] [info] [0x0000d691] [1462] 1713553958215421, 14.6114, -0.00419899, 0.00118312, -0.99991, 0.0412205, -0.0117603, -0.000883282, -0.293123, 0.0855329, 0.00626296, -0.277918, 0.0427219, -0.0291516
[2024-04-19 15:12:52.837542] [0x00007f50543bdf80] [info] [0x0000d691] [1463] 1713553958215421, 14.6214, -0.00380028, 0.00106945, -0.999918, 0.038345, -0.0109222, -0.000821834, -0.280566, 0.0816753, 0.00599647, -0.277491, 0.042431, -0.0288812
[2024-04-19 15:12:52.847584] [0x00007f50543bdf80] [info] [0x0000d691] [1464] 1713553958215421, 14.6314, -0.00343157, 0.000964516, -0.999926, 0.0356083, -0.0101264, -0.000763335, -0.268224, 0.0779007, 0.0057344, -0.277069, 0.0421442, -0.0286153
[2024-04-19 15:12:52.857390] [0x00007f50543bdf80] [info] [0x0000d691] [1465] 1713553958215421, 14.6414, -0.00308794, 0.000866869, -0.999934, 0.0329814, -0.00936436, -0.000707165, -0.255983, 0.0741729, 0.00547433, -0.276648, 0.0418588, -0.0283513
[2024-04-19 15:12:52.867420] [0x00007f50543bdf80] [info] [0x0000d691] [1466] 1713553958215421, 14.6515, -0.0027671, 0.000775845, -0.999941, 0.0304529, -0.00863256, -0.000653084, -0.243797, 0.0704777, 0.00521527, -0.276226, 0.0415732, -0.0280879
[2024-04-19 15:12:52.877327] [0x00007f50543bdf80] [info] [0x0000d691] [1467] 1713553958215421, 14.6614, -0.00247816, 0.000694001, -0.999947, 0.0281041, -0.00795432, -0.000602832, -0.232084, 0.0669405, 0.00496613, -0.275817, 0.0412972, -0.0278339
[2024-04-19 15:12:52.887266] [0x00007f50543bdf80] [info] [0x0000d691] [1468] 1713553958215421, 14.6714, -0.00220901, 0.000617885, -0.999953, 0.025846, -0.00730374, -0.000554506, -0.220425, 0.0634343, 0.00471802, -0.275406, 0.0410206, -0.0275801
[2024-04-19 15:12:52.897333] [0x00007f50543bdf80] [info] [0x0000d691] [1469] 1713553958215421, 14.6814, -0.00196074, 0.000547781, -0.999958, 0.0236937, -0.00668505, -0.000508432, -0.208908, 0.0599846, 0.00447279, -0.274996, 0.0407454, -0.0273281
[2024-04-19 15:12:52.907251] [0x00007f50543bdf80] [info] [0x0000d691] [1470] 1713553958215421, 14.6913, -0.00173504, 0.000484148, -0.999963, 0.0216701, -0.00610464, -0.0004651, -0.197675, 0.0566335, 0.00423349, -0.274592, 0.0404745, -0.0270807
[2024-04-19 15:12:52.917286] [0x00007f50543bdf80] [info] [0x0000d691] [1471] 1713553958215421, 14.7014, -0.00152778, 0.000425806, -0.999967, 0.0197464, -0.00555413, -0.000423897, -0.186589, 0.053339, 0.00399719, -0.274188, 0.0402046, -0.0268349
[2024-04-19 15:12:52.927298] [0x00007f50543bdf80] [info] [0x0000d691] [1472] 1713553958215421, 14.7114, -0.00133901, 0.000372752, -0.999971, 0.0179306, -0.00503561, -0.000384992, -0.17571, 0.0501189, 0.0037652, -0.273787, 0.0399368, -0.0265915
[2024-04-19 15:12:52.937469] [0x00007f50543bdf80] [info] [0x0000d691] [1473] 1713553958215421, 14.7215, -0.00116616, 0.000324244, -0.999975, 0.0162049, -0.00454391, -0.000348006, -0.164949, 0.0469457, 0.0035356, -0.273383, 0.0396686, -0.0263484
[2024-04-19 15:12:52.947245] [0x00007f50543bdf80] [info] [0x0000d691] [1474] 1713553958215421, 14.7314, -0.00101446, 0.00028174, -0.999978, 0.0146316, -0.00409661, -0.00031428, -0.154729, 0.0439436, 0.00331744, -0.272994, 0.0394104, -0.026115
[2024-04-19 15:12:52.957324] [0x00007f50543bdf80] [info] [0x0000d691] [1475] 1713553958215421, 14.7414, -0.000875295, 0.000242803, -0.999981, 0.0131306, -0.00367077, -0.000282093, -0.144561, 0.0409676, 0.00310028, -0.2726, 0.0391496, -0.0258798
[2024-04-19 15:12:52.967421] [0x00007f50543bdf80] [info] [0x0000d691] [1476] 1713553958215421, 14.7515, -0.000749692, 0.000207716, -0.999984, 0.011719, -0.00327115, -0.000251815, -0.134569, 0.038054, 0.00288679, -0.272205, 0.038889, -0.0256453
[2024-04-19 15:12:52.977282] [0x00007f50543bdf80] [info] [0x0000d691] [1477] 1713553958215421, 14.7614, -0.000640488, 0.000177256, -0.999986, 0.0104385, -0.00290945, -0.000224344, -0.125088, 0.0352995, 0.00268412, -0.271823, 0.0386371, -0.0254193
[2024-04-19 15:12:52.987306] [0x00007f50543bdf80] [info] [0x0000d691] [1478] 1713553958215421, 14.7714, -0.000542108, 0.000149855, -0.999988, 0.00923342, -0.00256972, -0.000198481, -0.115741, 0.0325934, 0.00248422, -0.271437, 0.0383838, -0.0251926
[2024-04-19 15:12:52.997483] [0x00007f50543bdf80] [info] [0x0000d691] [1479] 1713553958215421, 14.7815, -0.000454273, 0.000125428, -0.99999, 0.00810658, -0.00225272, -0.000174292, -0.106564, 0.0299458, 0.00228785, -0.271049, 0.0381295, -0.0249655
[2024-04-19 15:12:53.007260] [0x00007f50543bdf80] [info] [0x0000d691] [1480] 1713553958215421, 14.7913, -0.000379601, 0.000104692, -0.999992, 0.0071017, -0.00197062, -0.000152715, -0.0979567, 0.0274714, 0.00210361, -0.270676, 0.0378852, -0.0247478
[2024-04-19 15:12:53.017456] [0x00007f50543bdf80] [info] [0x0000d691] [1481] 1713553958215421, 14.8015, -0.00031236, 8.60475e-05, -0.999993, 0.00615045, -0.00170412, -0.000132284, -0.0893695, 0.0250111, 0.0019197, -0.270292, 0.0376349, -0.0245254
[2024-04-19 15:12:53.027306] [0x00007f50543bdf80] [info] [0x0000d691] [1482] 1713553958215421, 14.8114, -0.000255855, 7.04025e-05, -0.999994, 0.00530794, -0.00146857, -0.000114185, -0.0813335, 0.0227165, 0.00174754, -0.269922, 0.0373938, -0.0243117
[2024-04-19 15:12:53.037348] [0x00007f50543bdf80] [info] [0x0000d691] [1483] 1713553958215421, 14.8214, -0.000206679, 5.68064e-05, -0.999996, 0.00453345, -0.00125247, -9.75418e-05, -0.0735114, 0.0204905, 0.00157987, -0.269549, 0.0371516, -0.0240975
[2024-04-19 15:12:53.047309] [0x00007f50543bdf80] [info] [0x0000d691] [1484] 1713553958215421, 14.8314, -0.000164894, 4.52704e-05, -0.999996, 0.00383604, -0.00105826, -8.25514e-05, -0.0660285, 0.0183679, 0.00141942, -0.269179, 0.0369117, -0.0238859
[2024-04-19 15:12:53.057356] [0x00007f50543bdf80] [info] [0x0000d691] [1485] 1713553958215421, 14.8414, -0.000129728, 3.55757e-05, -0.999997, 0.00321197, -0.000884829, -6.91342e-05, -0.0588921, 0.0163502, 0.00126633, -0.268811, 0.036674, -0.0236767
[2024-04-19 15:12:53.067288] [0x00007f50543bdf80] [info] [0x0000d691] [1486] 1713553958215421, 14.8514, -0.000100438, 2.75126e-05, -0.999998, 0.00265728, -0.000730977, -5.72054e-05, -0.0521067, 0.0144379, 0.0011207, -0.268445, 0.0364382, -0.0234698
[2024-04-19 15:12:53.077315] [0x00007f50543bdf80] [info] [0x0000d691] [1487] 1713553958215421, 14.8614, -7.63729e-05, 2.08971e-05, -0.999998, 0.00216885, -0.000595772, -4.66991e-05, -0.0456885, 0.0126348, 0.000982908, -0.268082, 0.0362047, -0.0232652
[2024-04-19 15:12:53.087306] [0x00007f50543bdf80] [info] [0x0000d691] [1488] 1713553958215421, 14.8714, -5.68402e-05, 1.55353e-05, -0.999999, 0.00174193, -0.000477821, -3.75134e-05, -0.0396327, 0.0109389, 0.00085284, -0.267721, 0.0359727, -0.0230626
[2024-04-19 15:12:53.097450] [0x00007f50543bdf80] [info] [0x0000d691] [1489] 1713553958215421, 14.8815, -4.11858e-05, 1.12441e-05, -0.999999, 0.00137124, -0.000375607, -2.95359e-05, -0.0339232, 0.00934482, 0.00073016, -0.267359, 0.035741, -0.0228608
[2024-04-19 15:12:53.107231] [0x00007f50543bdf80] [info] [0x0000d691] [1490] 1713553958215421, 14.8913, -2.92436e-05, 7.9751e-06, -0.999999, 0.00106308, -0.000290794, -2.29022e-05, -0.0287387, 0.00790177, 0.000618719, -0.267008, 0.0355169, -0.022666
[2024-04-19 15:12:53.117379] [0x00007f50543bdf80] [info] [0x0000d691] [1491] 1713553958215421, 14.9015, -1.98169e-05, 5.39828e-06, -1, 0.000795866, -0.000217393, -1.71486e-05, -0.0237888, 0.00652814, 0.000512278, -0.267008, 0, 0
[2024-04-19 15:12:53.127317] [0x00007f50543bdf80] [info] [0x0000d691] [1492] 1713553958215421, 14.9115, -1.29789e-05, 3.5317e-06, -1, 0.00058075, -0.000158414, -1.25157e-05, -0.0193562, 0.00530176, 0.000416924, -0.267008, 0, 0
[2024-04-19 15:12:53.137178] [0x00007f50543bdf80] [info] [0x0000d691] [1493] 1713553958215421, 14.9214, -8.12618e-06, 2.20884e-06, -1, 0.000409691, -0.000111602, -8.83077e-06, -0.0153975, 0.00420969, 0.000331735, -0.267008, 0, 0
[2024-04-19 15:12:53.147322] [0x00007f50543bdf80] [info] [0x0000d691] [1494] 1713553958215421, 14.9315, -4.70134e-06, 1.2765e-06, -1, 0.000272404, -7.41011e-05, -5.87263e-06, -0.0117755, 0.00321338, 0.000253761, -0.267008, 0, 0
[2024-04-19 15:12:53.157295] [0x00007f50543bdf80] [info] [0x0000d691] [1495] 1713553958215421, 14.9415, -2.52001e-06, 6.83491e-07, -1, 0.000171035, -4.64629e-05, -3.68789e-06, -0.00866727, 0.00236085, 0.000186822, -0.267008, 0, 0
[2024-04-19 15:12:53.167223] [0x00007f50543bdf80] [info] [0x0000d691] [1496] 1713553958215421, 14.9514, -1.20289e-06, 3.25906e-07, -1, 9.84429e-05, -2.67067e-05, -2.12301e-06, -0.00601996, 0.00163678, 0.00012979, -0.267008, 0, 0
[2024-04-19 15:12:53.177345] [0x00007f50543bdf80] [info] [0x0000d691] [1497] 1713553958215421, 14.9615, -4.76125e-07, 1.28859e-07, -1, 4.92377e-05, -1.33396e-05, -1.06204e-06, -0.00380774, 0.0010334, 8.21136e-05, -0.267008, 0, 0
[2024-04-19 15:12:53.187193] [0x00007f50543bdf80] [info] [0x0000d691] [1498] 1713553958215421, 14.9714, -1.45905e-07, 3.94457e-08, -1, 2.0325e-05, -5.49917e-06, -4.38477e-07, -0.00211891, 0.000574034, 4.57045e-05, -0.267008, 0, 0
[2024-04-19 15:12:53.197227] [0x00007f50543bdf80] [info] [0x0000d691] [1499] 1713553958215421, 14.9814, -2.62621e-08, 7.09211e-09, -1, 5.62925e-06, -1.52103e-06, -1.21462e-07, -0.000903709, 0.000244386, 1.94973e-05, -0.267008, 0, 0
[2024-04-19 15:12:53.207242] [0x00007f50543bdf80] [info] [0x0000d691] [1500] 1713553958215421, 14.9914, -1.20017e-09, 3.23371e-10, -1, 5.57582e-07, -1.50459e-07, -1.2033e-08, -0.000194193, 5.24213e-05, 4.19061e-06, -0.267008, 0, 0
[2024-04-19 15:12:53.217121] [0x00007f50543bdf80] [info] [0x0000d691] [1501] 1713553958215421, 15.0014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.227246] [0x00007f50543bdf80] [info] [0x0000d691] [1502] 1713553958215421, 15.0115, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.237127] [0x00007f50543bdf80] [info] [0x0000d691] [1503] 1713553958215421, 15.0214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.247248] [0x00007f50543bdf80] [info] [0x0000d691] [1504] 1713553958215421, 15.0314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.257049] [0x00007f50543bdf80] [info] [0x0000d691] [1505] 1713553958215421, 15.0413, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.267111] [0x00007f50543bdf80] [info] [0x0000d691] [1506] 1713553958215421, 15.0514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.277339] [0x00007f50543bdf80] [info] [0x0000d691] [1507] 1713553958215421, 15.0615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.287257] [0x00007f50543bdf80] [info] [0x0000d691] [1508] 1713553958215421, 15.0715, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.297096] [0x00007f50543bdf80] [info] [0x0000d691] [1509] 1713553958215421, 15.0814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.307121] [0x00007f50543bdf80] [info] [0x0000d691] [1510] 1713553958215421, 15.0914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.317287] [0x00007f50543bdf80] [info] [0x0000d691] [1511] 1713553958215421, 15.1015, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.327120] [0x00007f50543bdf80] [info] [0x0000d691] [1512] 1713553958215421, 15.1114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.337183] [0x00007f50543bdf80] [info] [0x0000d691] [1513] 1713553958215421, 15.1214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.347260] [0x00007f50543bdf80] [info] [0x0000d691] [1514] 1713553958215421, 15.1315, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.357165] [0x00007f50543bdf80] [info] [0x0000d691] [1515] 1713553958215421, 15.1414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.367103] [0x00007f50543bdf80] [info] [0x0000d691] [1516] 1713553958215421, 15.1514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.377276] [0x00007f50543bdf80] [info] [0x0000d691] [1517] 1713553958215421, 15.1615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.387158] [0x00007f50543bdf80] [info] [0x0000d691] [1518] 1713553958215421, 15.1714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.397107] [0x00007f50543bdf80] [info] [0x0000d691] [1519] 1713553958215421, 15.1814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.407092] [0x00007f50543bdf80] [info] [0x0000d691] [1520] 1713553958215421, 15.1914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.417306] [0x00007f50543bdf80] [info] [0x0000d691] [1521] 1713553958215421, 15.2015, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.427089] [0x00007f50543bdf80] [info] [0x0000d691] [1522] 1713553958215421, 15.2113, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.437111] [0x00007f50543bdf80] [info] [0x0000d691] [1523] 1713553958215421, 15.2214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.447131] [0x00007f50543bdf80] [info] [0x0000d691] [1524] 1713553958215421, 15.2314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.457262] [0x00007f50543bdf80] [info] [0x0000d691] [1525] 1713553958215421, 15.2414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.467097] [0x00007f50543bdf80] [info] [0x0000d691] [1526] 1713553958215421, 15.2514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.477334] [0x00007f50543bdf80] [info] [0x0000d691] [1527] 1713553958215421, 15.2615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.487151] [0x00007f50543bdf80] [info] [0x0000d691] [1528] 1713553958215421, 15.2714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.497095] [0x00007f50543bdf80] [info] [0x0000d691] [1529] 1713553958215421, 15.2814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.507198] [0x00007f50543bdf80] [info] [0x0000d691] [1530] 1713553958215421, 15.2914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.517285] [0x00007f50543bdf80] [info] [0x0000d691] [1531] 1713553958215421, 15.3015, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.527099] [0x00007f50543bdf80] [info] [0x0000d691] [1532] 1713553958215421, 15.3114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.537179] [0x00007f50543bdf80] [info] [0x0000d691] [1533] 1713553958215421, 15.3214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.547128] [0x00007f50543bdf80] [info] [0x0000d691] [1534] 1713553958215421, 15.3314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.557114] [0x00007f50543bdf80] [info] [0x0000d691] [1535] 1713553958215421, 15.3413, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.567271] [0x00007f50543bdf80] [info] [0x0000d691] [1536] 1713553958215421, 15.3515, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.577279] [0x00007f50543bdf80] [info] [0x0000d691] [1537] 1713553958215421, 15.3615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.587113] [0x00007f50543bdf80] [info] [0x0000d691] [1538] 1713553958215421, 15.3714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.597283] [0x00007f50543bdf80] [info] [0x0000d691] [1539] 1713553958215421, 15.3815, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.607199] [0x00007f50543bdf80] [info] [0x0000d691] [1540] 1713553958215421, 15.3915, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.617170] [0x00007f50543bdf80] [info] [0x0000d691] [1541] 1713553958215421, 15.4014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.627116] [0x00007f50543bdf80] [info] [0x0000d691] [1542] 1713553958215421, 15.4114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.637161] [0x00007f50543bdf80] [info] [0x0000d691] [1543] 1713553958215421, 15.4214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.647256] [0x00007f50543bdf80] [info] [0x0000d691] [1544] 1713553958215421, 15.4315, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.657165] [0x00007f50543bdf80] [info] [0x0000d691] [1545] 1713553958215421, 15.4414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.667222] [0x00007f50543bdf80] [info] [0x0000d691] [1546] 1713553958215421, 15.4515, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.677305] [0x00007f50543bdf80] [info] [0x0000d691] [1547] 1713553958215421, 15.4615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.687099] [0x00007f50543bdf80] [info] [0x0000d691] [1548] 1713553958215421, 15.4714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.697313] [0x00007f50543bdf80] [info] [0x0000d691] [1549] 1713553958215421, 15.4815, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.707086] [0x00007f50543bdf80] [info] [0x0000d691] [1550] 1713553958215421, 15.4913, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.717170] [0x00007f50543bdf80] [info] [0x0000d691] [1551] 1713553958215421, 15.5014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.727244] [0x00007f50543bdf80] [info] [0x0000d691] [1552] 1713553958215421, 15.5115, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.737120] [0x00007f50543bdf80] [info] [0x0000d691] [1553] 1713553958215421, 15.5214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.747116] [0x00007f50543bdf80] [info] [0x0000d691] [1554] 1713553958215421, 15.5314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.757103] [0x00007f50543bdf80] [info] [0x0000d691] [1555] 1713553958215421, 15.5414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.767253] [0x00007f50543bdf80] [info] [0x0000d691] [1556] 1713553958215421, 15.5515, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.777175] [0x00007f50543bdf80] [info] [0x0000d691] [1557] 1713553958215421, 15.5614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.787118] [0x00007f50543bdf80] [info] [0x0000d691] [1558] 1713553958215421, 15.5714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.797176] [0x00007f50543bdf80] [info] [0x0000d691] [1559] 1713553958215421, 15.5814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.807125] [0x00007f50543bdf80] [info] [0x0000d691] [1560] 1713553958215421, 15.5914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.817097] [0x00007f50543bdf80] [info] [0x0000d691] [1561] 1713553958215421, 15.6014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.827155] [0x00007f50543bdf80] [info] [0x0000d691] [1562] 1713553958215421, 15.6114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.837308] [0x00007f50543bdf80] [info] [0x0000d691] [1563] 1713553958215421, 15.6215, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.847129] [0x00007f50543bdf80] [info] [0x0000d691] [1564] 1713553958215421, 15.6314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.857104] [0x00007f50543bdf80] [info] [0x0000d691] [1565] 1713553958215421, 15.6414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.867148] [0x00007f50543bdf80] [info] [0x0000d691] [1566] 1713553958215421, 15.6514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.877160] [0x00007f50543bdf80] [info] [0x0000d691] [1567] 1713553958215421, 15.6614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.887144] [0x00007f50543bdf80] [info] [0x0000d691] [1568] 1713553958215421, 15.6714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.897330] [0x00007f50543bdf80] [info] [0x0000d691] [1569] 1713553958215421, 15.6815, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.907243] [0x00007f50543bdf80] [info] [0x0000d691] [1570] 1713553958215421, 15.6914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.917323] [0x00007f50543bdf80] [info] [0x0000d691] [1571] 1713553958215421, 15.7014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.927464] [0x00007f50543bdf80] [info] [0x0000d691] [1572] 1713553958215421, 15.7115, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.937345] [0x00007f50543bdf80] [info] [0x0000d691] [1573] 1713553958215421, 15.7214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.947300] [0x00007f50543bdf80] [info] [0x0000d691] [1574] 1713553958215421, 15.7313, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
