[2024-04-19 12:28:51.697880] [0x0000007fab19c010] [info] [0x000150da] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 12:28:58.589789] [0x0000007f97ffe9a0] [info] [0x000150da] [689] 1713544131697163, 6.89194, 20.3988, 4.74753, -0.984365, -3.46085, 2.39973, -0.145563, -4.27295, -1.12641, 0.00721214, 2.53531, 0.797931, -0.892644
[2024-04-19 12:28:58.599879] [0x0000007fab19c010] [info] [0x000150da] [690] 1713544131697163, 6.9019, 20.3641, 4.77137, -0.985814, -3.50337, 2.38846, -0.145479, -4.26856, -1.13922, 0.00971318, 2.54321, 0.789082, -0.884868
[2024-04-19 12:28:58.609547] [0x0000007fab19c010] [info] [0x000150da] [691] 1713544131697163, 6.91177, 20.3294, 4.79488, -0.987249, -3.54547, 2.37715, -0.145371, -4.26394, -1.15178, 0.0121717, 2.55096, 0.780389, -0.877051
[2024-04-19 12:28:58.619798] [0x0000007fa4a749a0] [info] [0x000150da] [692] 1713544131697163, 6.92185, 20.2934, 4.81879, -0.988714, -3.58843, 2.36548, -0.145235, -4.25892, -1.16448, 0.014662, 2.55878, 0.771588, -0.868964
[2024-04-19 12:28:58.630103] [0x0000007f97ffe9a0] [info] [0x000150da] [693] 1713544131697163, 6.93197, 20.2569, 4.84268, -0.990183, -3.63153, 2.35362, -0.145074, -4.2536, -1.17708, 0.0171414, 2.56655, 0.762831, -0.860751
[2024-04-19 12:28:58.639577] [0x0000007fa4a749a0] [info] [0x000150da] [694] 1713544131697163, 6.94178, 20.221, 4.8657, -0.991605, -3.67322, 2.34202, -0.144895, -4.24816, -1.18914, 0.0195219, 2.57399, 0.754428, -0.852721
[2024-04-19 12:28:58.650286] [0x0000007fa4a749a0] [info] [0x000150da] [695] 1713544131697163, 6.95226, 20.1823, 4.89017, -0.993122, -3.71769, 2.3295, -0.144677, -4.24205, -1.20186, 0.0220412, 2.58185, 0.745541, -0.844077
[2024-04-19 12:28:58.659636] [0x0000007fab19c010] [info] [0x000150da] [696] 1713544131697163, 6.96182, 20.1466, 4.91239, -0.994504, -3.75822, 2.31795, -0.144455, -4.2362, -1.21334, 0.0243196, 2.58893, 0.737509, -0.836134
[2024-04-19 12:28:58.671276] [0x0000007fa52759a0] [info] [0x000150da] [697] 1713544131697163, 6.9723, 20.1069, 4.93663, -0.996017, -3.8026, 2.30516, -0.144187, -4.22948, -1.22576, 0.0267947, 2.59662, 0.728788, -0.827379
[2024-04-19 12:28:58.679855] [0x0000007fab19c010] [info] [0x000150da] [698] 1713544131697163, 6.98188, 20.0703, 4.95865, -0.997397, -3.84309, 2.29337, -0.14392, -4.22308, -1.23696, 0.0290346, 2.60357, 0.7209, -0.819347
[2024-04-19 12:28:58.690330] [0x0000007fab19c010] [info] [0x000150da] [699] 1713544131697163, 6.992, 20.0312, 4.9818, -0.998853, -3.8858, 2.28079, -0.143614, -4.21602, -1.24864, 0.0313787, 2.61082, 0.71265, -0.810836
[2024-04-19 12:28:58.700595] [0x0000007fab19c010] [info] [0x000150da] [700] 1713544131697163, 7.00241, 19.9906, 5.00546, -1.00034, -3.92962, 2.26773, -0.143275, -4.20846, -1.26047, 0.0337632, 2.61819, 0.70426, -0.802328
[2024-04-19 12:28:58.709892] [0x0000007fa52759a0] [info] [0x000150da] [701] 1713544131697163, 7.01172, 19.9538, 5.02653, -1.00168, -3.96878, 2.25595, -0.142951, -4.20135, -1.27094, 0.0358713, 2.62472, 0.696819, -0.795362
[2024-04-19 12:28:58.720277] [0x0000007fa52759a0] [info] [0x000150da] [702] 1713544131697163, 7.02211, 19.9123, 5.04989, -1.00316, -4.01237, 2.24269, -0.142566, -4.193, -1.28245, 0.0381893, 2.63191, 0.688601, -0.787409
[2024-04-19 12:28:58.729598] [0x0000007fab19c010] [info] [0x000150da] [703] 1713544131697163, 7.03181, 19.8732, 5.0716, -1.00454, -4.05304, 2.23018, -0.142185, -4.18481, -1.29308, 0.0403256, 2.63856, 0.680992, -0.779813
[2024-04-19 12:28:58.739960] [0x0000007fa52759a0] [info] [0x000150da] [704] 1713544131697163, 7.0418, 19.8325, 5.09381, -1.00596, -4.09479, 2.21722, -0.141771, -4.17599, -1.30388, 0.0424921, 2.64532, 0.673244, -0.771856
[2024-04-19 12:28:58.750630] [0x0000007fa4a749a0] [info] [0x000150da] [705] 1713544131697163, 7.05217, 19.7898, 5.11674, -1.00743, -4.13806, 2.20363, -0.141319, -4.16642, -1.31494, 0.0447093, 2.65226, 0.665282, -0.763453
[2024-04-19 12:28:58.759632] [0x0000007fa4a749a0] [info] [0x000150da] [706] 1713544131697163, 7.06187, 19.7495, 5.13804, -1.0088, -4.1784, 2.19084, -0.140876, -4.1571, -1.32514, 0.0467516, 2.65868, 0.657919, -0.755488
[2024-04-19 12:28:58.769726] [0x0000007f97ffe9a0] [info] [0x000150da] [707] 1713544131697163, 7.07188, 19.7074, 5.1599, -1.0102, -4.21997, 2.17752, -0.140397, -4.14709, -1.33553, 0.0488299, 2.66522, 0.650398, -0.747164
[2024-04-19 12:28:58.780328] [0x0000007fab19c010] [info] [0x000150da] [708] 1713544131697163, 7.08215, 19.6639, 5.18219, -1.01164, -4.26249, 2.16375, -0.139885, -4.13644, -1.34605, 0.0509299, 2.67186, 0.64277, -0.738536
[2024-04-19 12:28:58.789755] [0x0000007fa4a749a0] [info] [0x000150da] [709] 1713544131697163, 7.09195, 19.6219, 5.20333, -1.01301, -4.30298, 2.15051, -0.139376, -4.12589, -1.35594, 0.0529046, 2.67813, 0.635572, -0.730229
[2024-04-19 12:28:58.801407] [0x0000007fa4a749a0] [info] [0x000150da] [710] 1713544131697163, 7.10278, 19.5751, 5.22654, -1.01452, -4.3476, 2.13577, -0.138792, -4.11383, -1.36672, 0.0550526, 2.68497, 0.627715, -0.720982
[2024-04-19 12:28:58.809554] [0x0000007fa52759a0] [info] [0x000150da] [711] 1713544131697163, 7.11179, 19.5357, 5.24573, -1.01577, -4.38462, 2.12342, -0.138288, -4.10347, -1.37556, 0.0568131, 2.69059, 0.621254, -0.713246
[2024-04-19 12:28:58.819725] [0x0000007fab19c010] [info] [0x000150da] [712] 1713544131697163, 7.12188, 19.4913, 5.2671, -1.01716, -4.42599, 2.10948, -0.137704, -4.09152, -1.38533, 0.058757, 2.69683, 0.614097, -0.70454
[2024-04-19 12:28:58.830605] [0x0000007f97ffe9a0] [info] [0x000150da] [713] 1713544131697163, 7.13213, 19.4457, 5.28864, -1.01857, -4.46786, 2.09523, -0.137092, -4.07901, -1.3951, 0.0606996, 2.70309, 0.606921, -0.695674
[2024-04-19 12:28:58.839707] [0x0000007fa4a749a0] [info] [0x000150da] [714] 1713544131697163, 7.14185, 19.4021, 5.30895, -1.0199, -4.50745, 2.08162, -0.136493, -4.0668, -1.40424, 0.0625137, 2.70895, 0.600199, -0.687247
[2024-04-19 12:28:58.850648] [0x0000007fa4a749a0] [info] [0x000150da] [715] 1713544131697163, 7.15205, 19.3559, 5.33009, -1.02129, -4.54883, 2.06726, -0.135847, -4.05364, -1.41367, 0.0643858, 2.71504, 0.59324, -0.678405
[2024-04-19 12:28:58.859809] [0x0000007fa52759a0] [info] [0x000150da] [716] 1713544131697163, 7.16192, 19.3108, 5.35044, -1.02262, -4.58881, 2.05326, -0.135202, -4.04056, -1.42268, 0.0661714, 2.72086, 0.586582, -0.669836
[2024-04-19 12:28:58.871176] [0x0000007fab19c010] [info] [0x000150da] [717] 1713544131697163, 7.17238, 19.2626, 5.37182, -1.02403, -4.63097, 2.03833, -0.1345, -4.02634, -1.43206, 0.0680308, 2.72696, 0.579627, -0.660775
[2024-04-19 12:28:58.880600] [0x0000007f97ffe9a0] [info] [0x000150da] [718] 1713544131697163, 7.18189, 19.2183, 5.39116, -1.02531, -4.66923, 2.02467, -0.133845, -4.01308, -1.44047, 0.0696963, 2.73244, 0.573377, -0.652542
[2024-04-19 12:28:58.889543] [0x0000007f97ffe9a0] [info] [0x000150da] [719] 1713544131697163, 7.19179, 19.1719, 5.41113, -1.02663, -4.70889, 2.01036, -0.133147, -3.99897, -1.44908, 0.0714015, 2.73809, 0.566959, -0.643999
[2024-04-19 12:28:58.899734] [0x0000007f97ffe9a0] [info] [0x000150da] [720] 1713544131697163, 7.20188, 19.1242, 5.43134, -1.02797, -4.74916, 1.9957, -0.132417, -3.98426, -1.45772, 0.0731108, 2.74378, 0.560506, -0.635324
[2024-04-19 12:28:58.910831] [0x0000007fa4a749a0] [info] [0x000150da] [721] 1713544131697163, 7.21216, 19.0752, 5.45177, -1.02933, -4.79003, 1.98067, -0.131657, -3.96894, -1.46638, 0.0748226, 2.7495, 0.554022, -0.626524
[2024-04-19 12:28:58.919862] [0x0000007fa4a749a0] [info] [0x000150da] [722] 1713544131697163, 7.22199, 19.0279, 5.47118, -1.03062, -4.82898, 1.96621, -0.130914, -3.95395, -1.47452, 0.0764331, 2.75492, 0.547902, -0.618145
[2024-04-19 12:28:58.930211] [0x0000007f97ffe9a0] [info] [0x000150da] [723] 1713544131697163, 7.2321, 18.9789, 5.49097, -1.03194, -4.86886, 1.95127, -0.130133, -3.93824, -1.48275, 0.0780599, 2.76043, 0.541699, -0.609583
[2024-04-19 12:28:58.939782] [0x0000007fa52759a0] [info] [0x000150da] [724] 1713544131697163, 7.24188, 18.9311, 5.51, -1.03321, -4.90732, 1.93672, -0.129361, -3.92272, -1.49059, 0.0796089, 2.7657, 0.535774, -0.60134
[2024-04-19 12:28:58.949933] [0x0000007fab19c010] [info] [0x000150da] [725] 1713544131697163, 7.2519, 18.8817, 5.52932, -1.0345, -4.94653, 1.92175, -0.128556, -3.90653, -1.49848, 0.0811669, 2.77103, 0.529793, -0.59296
[2024-04-19 12:28:58.959802] [0x0000007fab19c010] [info] [0x000150da] [726] 1713544131697163, 7.26193, 18.8319, 5.54852, -1.03579, -4.98563, 1.90668, -0.127734, -3.89001, -1.50624, 0.0827001, 2.77632, 0.523887, -0.584628
[2024-04-19 12:28:58.970212] [0x0000007fab19c010] [info] [0x000150da] [727] 1713544131697163, 7.27203, 18.7814, 5.56769, -1.03707, -5.02482, 1.89144, -0.126892, -3.87308, -1.51391, 0.0842158, 2.78158, 0.518028, -0.576307
[2024-04-19 12:28:58.979669] [0x0000007fab19c010] [info] [0x000150da] [728] 1713544131697163, 7.28185, 18.7318, 5.58621, -1.03831, -5.0628, 1.87652, -0.126057, -3.8563, -1.52125, 0.0856651, 2.78664, 0.512403, -0.568273
[2024-04-19 12:28:58.989614] [0x0000007f97ffe9a0] [info] [0x000150da] [729] 1713544131697163, 7.29181, 18.6812, 5.60481, -1.03956, -5.1011, 1.86135, -0.125197, -3.83902, -1.52855, 0.0871067, 2.79171, 0.506787, -0.560206
[2024-04-19 12:28:59.000791] [0x0000007fa52759a0] [info] [0x000150da] [730] 1713544131697163, 7.30193, 18.6294, 5.62358, -1.04083, -5.13988, 1.84583, -0.124308, -3.82115, -1.53583, 0.0885467, 2.79682, 0.501155, -0.552073
[2024-04-19 12:28:59.009734] [0x0000007fa4a749a0] [info] [0x000150da] [731] 1713544131697163, 7.31188, 18.578, 5.64187, -1.04206, -5.17781, 1.83052, -0.12342, -3.8033, -1.54286, 0.089935, 2.80178, 0.495703, -0.544159
[2024-04-19 12:28:59.019888] [0x0000007fa4a749a0] [info] [0x000150da] [732] 1713544131697163, 7.322, 18.5254, 5.66031, -1.0433, -5.21621, 1.81487, -0.122503, -3.78486, -1.54987, 0.091321, 2.80676, 0.490236, -0.536187
[2024-04-19 12:28:59.030587] [0x0000007fab19c010] [info] [0x000150da] [733] 1713544131697163, 7.33218, 18.4722, 5.67871, -1.04455, -5.25464, 1.79905, -0.121566, -3.76602, -1.55678, 0.0926883, 2.81173, 0.484818, -0.528252
[2024-04-19 12:28:59.039961] [0x0000007fa4a749a0] [info] [0x000150da] [734] 1713544131697163, 7.34202, 18.4203, 5.69633, -1.04574, -5.29159, 1.78371, -0.120648, -3.74755, -1.56333, 0.093984, 2.81647, 0.47966, -0.520667
[2024-04-19 12:28:59.050062] [0x0000007fa4a749a0] [info] [0x000150da] [735] 1713544131697163, 7.35202, 18.3672, 5.71409, -1.04694, -5.32897, 1.76804, -0.119702, -3.72849, -1.56985, 0.0952761, 2.82124, 0.474491, -0.513038
[2024-04-19 12:28:59.059741] [0x0000007f97ffe9a0] [info] [0x000150da] [736] 1713544131697163, 7.36187, 18.3145, 5.73143, -1.04811, -5.36562, 1.75254, -0.118757, -3.70945, -1.57615, 0.0965245, 2.82589, 0.469473, -0.505604
[2024-04-19 12:28:59.069768] [0x0000007f97ffe9a0] [info] [0x000150da] [737] 1713544131697163, 7.37191, 18.2605, 5.74894, -1.0493, -5.40274, 1.73669, -0.117782, -3.6898, -1.58243, 0.0977707, 2.83058, 0.464436, -0.49812
[2024-04-19 12:28:59.080368] [0x0000007fa4a749a0] [info] [0x000150da] [738] 1713544131697163, 7.38209, 18.2053, 5.76654, -1.0505, -5.4402, 1.72055, -0.11678, -3.66959, -1.58867, 0.0990091, 2.83528, 0.459404, -0.490617
[2024-04-19 12:28:59.089828] [0x0000007fa4a749a0] [info] [0x000150da] [739] 1713544131697163, 7.39187, 18.1519, 5.7833, -1.05163, -5.47602, 1.70498, -0.115806, -3.64991, -1.59453, 0.100175, 2.83975, 0.454637, -0.483491
[2024-04-19 12:28:59.100231] [0x0000007fa4a749a0] [info] [0x000150da] [740] 1713544131697163, 7.40212, 18.0956, 5.80068, -1.05281, -5.5133, 1.68861, -0.114773, -3.62905, -1.60054, 0.101371, 2.84438, 0.449723, -0.476124
[2024-04-19 12:28:59.109738] [0x0000007fa52759a0] [info] [0x000150da] [741] 1713544131697163, 7.4119, 18.0415, 5.81712, -1.05393, -5.5487, 1.67293, -0.113776, -3.60888, -1.60615, 0.102488, 2.84876, 0.4451, -0.469177
[2024-04-19 12:28:59.120935] [0x0000007fa52759a0] [info] [0x000150da] [742] 1713544131697163, 7.42219, 17.9842, 5.83425, -1.0551, -5.58572, 1.65637, -0.112716, -3.58741, -1.61191, 0.103639, 2.85332, 0.440309, -0.461962
[2024-04-19 12:28:59.129763] [0x0000007fab19c010] [info] [0x000150da] [743] 1713544131697163, 7.43192, 17.9297, 5.85029, -1.05619, -5.62052, 1.64067, -0.111702, -3.56687, -1.61724, 0.104703, 2.85758, 0.435847, -0.455228
[2024-04-19 12:28:59.139831] [0x0000007f97ffe9a0] [info] [0x000150da] [744] 1713544131697163, 7.44197, 17.873, 5.8667, -1.05731, -5.65628, 1.62438, -0.110644, -3.54539, -1.62261, 0.105779, 2.86194, 0.431305, -0.448359
[2024-04-19 12:28:59.149739] [0x0000007f97ffe9a0] [info] [0x000150da] [745] 1713544131697163, 7.45189, 17.8167, 5.88274, -1.0584, -5.69135, 1.60825, -0.109589, -3.52396, -1.62779, 0.106816, 2.86619, 0.426889, -0.44167
[2024-04-19 12:28:59.160492] [0x0000007fa52759a0] [info] [0x000150da] [746] 1713544131697163, 7.46218, 17.7579, 5.8992, -1.05952, -5.7275, 1.59148, -0.108485, -3.5015, -1.63302, 0.107868, 2.87056, 0.42238, -0.434828
[2024-04-19 12:28:59.170435] [0x0000007fa52759a0] [info] [0x000150da] [747] 1713544131697163, 7.47224, 17.7002, 5.91512, -1.06061, -5.7626, 1.57503, -0.107395, -3.4793, -1.638, 0.108872, 2.87479, 0.418041, -0.428234
[2024-04-19 12:28:59.180375] [0x0000007fa52759a0] [info] [0x000150da] [748] 1713544131697163, 7.48231, 17.642, 5.9309, -1.06168, -5.79753, 1.55851, -0.106294, -3.45683, -1.64286, 0.109854, 2.87898, 0.413761, -0.42172
[2024-04-19 12:28:59.190222] [0x0000007f97ffe9a0] [info] [0x000150da] [749] 1713544131697163, 7.4919, 17.5862, 5.94578, -1.0627, -5.83058, 1.54273, -0.105235, -3.43521, -1.64737, 0.110767, 2.88293, 0.409744, -0.415601
[2024-04-19 12:28:59.200547] [0x0000007f97ffe9a0] [info] [0x000150da] [750] 1713544131697163, 7.50224, 17.5257, 5.96163, -1.06378, -5.86597, 1.52568, -0.104086, -3.4117, -1.6521, 0.111727, 2.88714, 0.405483, -0.409101
[2024-04-19 12:28:59.209643] [0x0000007fa4a749a0] [info] [0x000150da] [751] 1713544131697163, 7.51183, 17.4693, 5.97619, -1.06477, -5.89859, 1.5098, -0.10301, -3.38965, -1.65637, 0.112596, 2.89101, 0.401587, -0.403152
[2024-04-19 12:28:59.220733] [0x0000007fab19c010] [info] [0x000150da] [752] 1713544131697163, 7.52205, 17.4088, 5.99154, -1.06582, -5.93312, 1.49285, -0.101854, -3.36594, -1.66079, 0.113499, 2.8951, 0.397498, -0.396903
[2024-04-19 12:28:59.229687] [0x0000007fa52759a0] [info] [0x000150da] [753] 1713544131697163, 7.53189, 17.3503, 6.00615, -1.06682, -5.96612, 1.47649, -0.100733, -3.34291, -1.66493, 0.114345, 2.89899, 0.393622, -0.390977
[2024-04-19 12:28:59.239884] [0x0000007fab19c010] [info] [0x000150da] [754] 1713544131697163, 7.54193, 17.2902, 6.02089, -1.06782, -5.99957, 1.45975, -0.0995808, -3.31919, -1.66902, 0.115187, 2.90292, 0.389726, -0.385013
[2024-04-19 12:28:59.250610] [0x0000007fab19c010] [info] [0x000150da] [755] 1713544131697163, 7.55195, 17.23, 6.03543, -1.06881, -6.03269, 1.44302, -0.098423, -3.29531, -1.67298, 0.116005, 2.9068, 0.385899, -0.379152
[2024-04-19 12:28:59.259612] [0x0000007fa4a749a0] [info] [0x000150da] [756] 1713544131697163, 7.5619, 17.1698, 6.0497, -1.06979, -6.06537, 1.42635, -0.0972647, -3.27138, -1.67679, 0.116795, 2.91063, 0.382155, -0.373414
[2024-04-19 12:28:59.270312] [0x0000007fab19c010] [info] [0x000150da] [757] 1713544131697163, 7.57179, 17.1096, 6.06372, -1.07074, -6.0976, 1.40975, -0.096106, -3.24741, -1.68045, 0.117558, 2.91439, 0.378491, -0.367796
[2024-04-19 12:28:59.280774] [0x0000007fab19c010] [info] [0x000150da] [758] 1713544131697163, 7.58228, 17.0455, 6.07843, -1.07175, -6.13154, 1.39209, -0.0948681, -3.22174, -1.68421, 0.118345, 2.91834, 0.374661, -0.361923
[2024-04-19 12:28:59.290246] [0x0000007fab19c010] [info] [0x000150da] [759] 1713544131697163, 7.59237, 16.9835, 6.09238, -1.0727, -6.16391, 1.37509, -0.0936707, -3.19687, -1.68769, 0.119079, 2.9221, 0.371039, -0.356365
[2024-04-19 12:28:59.300280] [0x0000007fab19c010] [info] [0x000150da] [760] 1713544131697163, 7.60215, 16.923, 6.10575, -1.07361, -6.19506, 1.35857, -0.0925027, -3.17256, -1.69096, 0.119769, 2.92571, 0.36758, -0.351055
[2024-04-19 12:28:59.309655] [0x0000007fab19c010] [info] [0x000150da] [761] 1713544131697163, 7.61188, 16.8626, 6.11888, -1.0745, -6.2258, 1.3421, -0.0913345, -3.14819, -1.69409, 0.120435, 2.92927, 0.364191, -0.345852
[2024-04-19 12:28:59.319766] [0x0000007fab19c010] [info] [0x000150da] [762] 1713544131697163, 7.6219, 16.8001, 6.13225, -1.07541, -6.25721, 1.32512, -0.0901245, -3.12291, -1.69719, 0.121101, 2.9329, 0.360752, -0.340571
[2024-04-19 12:28:59.330356] [0x0000007f97ffe9a0] [info] [0x000150da] [763] 1713544131697163, 7.63213, 16.7359, 6.14572, -1.07633, -6.28904, 1.30773, -0.0888818, -3.09688, -1.70023, 0.121759, 2.93658, 0.357294, -0.33526
[2024-04-19 12:28:59.339733] [0x0000007fa4a749a0] [info] [0x000150da] [764] 1713544131697163, 7.64188, 16.6744, 6.15838, -1.07719, -6.31911, 1.29114, -0.0876919, -3.07191, -1.70302, 0.122365, 2.94004, 0.35405, -0.330277
[2024-04-19 12:28:59.350168] [0x0000007fa4a749a0] [info] [0x000150da] [765] 1713544131697163, 7.65213, 16.6095, 6.17153, -1.07808, -6.35046, 1.27368, -0.0864346, -3.04546, -1.70583, 0.122981, 2.94365, 0.350692, -0.325118
[2024-04-19 12:28:59.359728] [0x0000007fa52759a0] [info] [0x000150da] [766] 1713544131697163, 7.66188, 16.5474, 6.18388, -1.07892, -6.38005, 1.25702, -0.0852317, -3.02011, -1.70838, 0.123547, 2.94706, 0.347543, -0.320279
[2024-04-19 12:28:59.371724] [0x0000007fa52759a0] [info] [0x000150da] [767] 1713544131697163, 7.67223, 16.4812, 6.19679, -1.07979, -6.41117, 1.23932, -0.0839501, -2.99303, -1.71097, 0.124126, 2.95064, 0.344254, -0.315226
[2024-04-19 12:28:59.379896] [0x0000007fa52759a0] [info] [0x000150da] [768] 1713544131697163, 7.68194, 16.4188, 6.20875, -1.0806, -6.44011, 1.2227, -0.0827422, -2.96745, -1.71329, 0.12465, 2.95397, 0.341216, -0.310558
[2024-04-19 12:28:59.390251] [0x0000007fa4a749a0] [info] [0x000150da] [769] 1713544131697163, 7.69194, 16.3543, 6.22088, -1.08142, -6.46964, 1.20556, -0.0814935, -2.94094, -1.71556, 0.125169, 2.95736, 0.338135, -0.305824
[2024-04-19 12:28:59.399697] [0x0000007fab19c010] [info] [0x000150da] [770] 1713544131697163, 7.70186, 16.29, 6.23275, -1.08222, -6.49867, 1.18854, -0.08025, -2.91448, -1.71769, 0.125664, 2.9607, 0.335126, -0.301199
[2024-04-19 12:28:59.410360] [0x0000007fab19c010] [info] [0x000150da] [771] 1713544131697163, 7.7121, 16.2233, 6.24483, -1.08304, -6.52837, 1.17094, -0.0789606, -2.88698, -1.71978, 0.126155, 2.96412, 0.332066, -0.296497
[2024-04-19 12:28:59.420857] [0x0000007fab19c010] [info] [0x000150da] [772] 1713544131697163, 7.7223, 16.1565, 6.25669, -1.08384, -6.55768, 1.15339, -0.0776715, -2.85941, -1.72174, 0.126623, 2.96749, 0.329065, -0.291885
[2024-04-19 12:28:59.430253] [0x0000007fab19c010] [info] [0x000150da] [773] 1713544131697163, 7.73214, 16.0918, 6.26796, -1.0846, -6.5857, 1.13643, -0.0764227, -2.83263, -1.72351, 0.127055, 2.97072, 0.326213, -0.287502
[2024-04-19 12:28:59.439699] [0x0000007fa4a749a0] [info] [0x000150da] [774] 1713544131697163, 7.74191, 16.0273, 6.27898, -1.08534, -6.61325, 1.11957, -0.0751789, -2.80589, -1.72517, 0.127466, 2.97389, 0.323424, -0.283215
[2024-04-19 12:28:59.450272] [0x0000007fa4a749a0] [info] [0x000150da] [775] 1713544131697163, 7.75197, 15.9607, 6.29016, -1.08609, -6.64134, 1.10221, -0.0738946, -2.77821, -1.72676, 0.127869, 2.97713, 0.320597, -0.27887
[2024-04-19 12:28:59.459796] [0x0000007fa52759a0] [info] [0x000150da] [776] 1713544131697163, 7.76194, 15.8943, 6.30106, -1.08682, -6.6689, 1.08499, -0.072618, -2.75063, -1.72823, 0.128249, 2.98031, 0.317838, -0.27463
[2024-04-19 12:28:59.470360] [0x0000007fa52759a0] [info] [0x000150da] [777] 1713544131697163, 7.77218, 15.8259, 6.31207, -1.08755, -6.6969, 1.0673, -0.0713037, -2.72215, -1.72961, 0.128619, 2.98355, 0.31505, -0.270343
[2024-04-19 12:28:59.479711] [0x0000007fab19c010] [info] [0x000150da] [778] 1713544131697163, 7.78188, 15.7608, 6.32235, -1.08824, -6.7232, 1.0505, -0.0700533, -2.69497, -1.73082, 0.128952, 2.9866, 0.312445, -0.266338
[2024-04-19 12:28:59.490118] [0x0000007fa52759a0] [info] [0x000150da] [779] 1713544131697163, 7.79197, 15.6929, 6.33286, -1.08894, -6.75022, 1.03304, -0.0687516, -2.66661, -1.73197, 0.12928, 2.98973, 0.30978, -0.26224
[2024-04-19 12:28:59.501231] [0x0000007f97ffe9a0] [info] [0x000150da] [780] 1713544131697163, 7.80238, 15.6224, 6.34352, -1.08965, -6.77785, 1.01499, -0.0674032, -2.63714, -1.73303, 0.129598, 2.99295, 0.30707, -0.258072
[2024-04-19 12:28:59.509930] [0x0000007fa52759a0] [info] [0x000150da] [781] 1713544131697163, 7.81218, 15.5559, 6.35339, -1.0903, -6.80356, 0.998007, -0.0661317, -2.60927, -1.73393, 0.129878, 2.99594, 0.30456, -0.254211
[2024-04-19 12:28:59.519802] [0x0000007fa52759a0] [info] [0x000150da] [782] 1713544131697163, 7.82195, 15.4893, 6.36305, -1.09094, -6.8289, 0.981069, -0.064862, -2.58135, -1.73471, 0.13014, 2.9989, 0.302096, -0.250419
[2024-04-19 12:28:59.530563] [0x0000007f97ffe9a0] [info] [0x000150da] [783] 1713544131697163, 7.83223, 15.419, 6.37304, -1.0916, -6.85529, 0.963234, -0.063523, -2.55183, -1.73543, 0.130397, 3.002, 0.299542, -0.246488
[2024-04-19 12:28:59.539888] [0x0000007fab19c010] [info] [0x000150da] [784] 1713544131697163, 7.84213, 15.351, 6.3825, -1.09223, -6.88041, 0.946051, -0.0622309, -2.52325, -1.73601, 0.130627, 3.00495, 0.29712, -0.242759
[2024-04-19 12:28:59.550214] [0x0000007fab19c010] [info] [0x000150da] [785] 1713544131697163, 7.85208, 15.2824, 6.39182, -1.09284, -6.90536, 0.928778, -0.0609304, -2.49439, -1.73649, 0.13084, 3.00789, 0.294724, -0.239067
[2024-04-19 12:28:59.559948] [0x0000007fa4a749a0] [info] [0x000150da] [786] 1713544131697163, 7.86187, 15.2147, 6.40083, -1.09343, -6.92965, 0.911773, -0.0596482, -2.46586, -1.73686, 0.131031, 3.01077, 0.2924, -0.235486
[2024-04-19 12:28:59.569707] [0x0000007fa52759a0] [info] [0x000150da] [787] 1713544131697163, 7.87186, 15.1453, 6.40985, -1.09402, -6.95413, 0.894425, -0.0583387, -2.43662, -1.73714, 0.13121, 3.01368, 0.290067, -0.231887
[2024-04-19 12:28:59.580427] [0x0000007fa52759a0] [info] [0x000150da] [788] 1713544131697163, 7.8822, 15.0733, 6.41901, -1.09461, -6.97918, 0.876457, -0.0569807, -2.40621, -1.73731, 0.131376, 3.01666, 0.287687, -0.228216
[2024-04-19 12:28:59.589863] [0x0000007fa52759a0] [info] [0x000150da] [789] 1713544131697163, 7.89193, 15.0052, 6.42746, -1.09516, -7.00246, 0.859547, -0.0557014, -2.37745, -1.73737, 0.131515, 3.01945, 0.285483, -0.224812
[2024-04-19 12:28:59.600083] [0x0000007fa4a749a0] [info] [0x000150da] [790] 1713544131697163, 7.90201, 14.9345, 6.43604, -1.09572, -7.02628, 0.84203, -0.0543746, -2.34754, -1.73733, 0.131641, 3.02232, 0.283233, -0.221336
[2024-04-19 12:28:59.609858] [0x0000007fa4a749a0] [info] [0x000150da] [791] 1713544131697163, 7.91195, 14.8646, 6.44432, -1.09625, -7.04946, 0.824763, -0.0530657, -2.31793, -1.73718, 0.131749, 3.02513, 0.28105, -0.21796
[2024-04-19 12:28:59.623703] [0x0000007f97ffe9a0] [info] [0x000150da] [792] 1713544131697163, 7.92259, 14.7895, 6.45299, -1.09681, -7.07394, 0.806291, -0.0516642, -2.28611, -1.73692, 0.131846, 3.0281, 0.278752, -0.214401
[2024-04-19 12:28:59.629829] [0x0000007f97ffe9a0] [info] [0x000150da] [793] 1713544131697163, 7.93196, 14.7231, 6.46047, -1.09729, -7.09523, 0.790016, -0.0504283, -2.25795, -1.73659, 0.131915, 3.0307, 0.276757, -0.21131
[2024-04-19 12:28:59.640479] [0x0000007fa52759a0] [info] [0x000150da] [794] 1713544131697163, 7.94191, 14.6524, 6.46825, -1.09778, -7.11755, 0.772739, -0.0491155, -2.22794, -1.73614, 0.131972, 3.03345, 0.274671, -0.208074
