[2024-04-19 11:18:28.931160] [0x00007f38cfd6af80] [info] [0x00003b40] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 11:18:34.336047] [0x00007f38c9df4700] [info] [0x00003b40] [541] 1713539908930092, 5.40549, 21.0754, 0.808297, -0.914201, 2.13898, 2.28087, 0.144301, -2.74477, 1.27166, -0.337939, 0.817492, 0.91848, 0.665438
[2024-04-19 11:18:34.346033] [0x00007f38c9df4700] [info] [0x00003b40] [542] 1713539908930092, 5.41547, 21.0966, 0.831118, -0.912778, 2.11151, 2.2935, 0.140929, -2.76099, 1.25921, -0.337795, 0.82669, 0.925149, 0.671381
[2024-04-19 11:18:34.355988] [0x00007f38c9df4700] [info] [0x00003b40] [543] 1713539908930092, 5.42548, 21.1176, 0.85413, -0.911385, 2.0838, 2.30604, 0.13755, -2.77728, 1.24658, -0.337597, 0.835981, 0.931897, 0.677325
[2024-04-19 11:18:34.366011] [0x00007f38c9df4700] [info] [0x00003b40] [544] 1713539908930092, 5.43546, 21.1383, 0.877208, -0.910029, 2.056, 2.31842, 0.134182, -2.79356, 1.23385, -0.337347, 0.845316, 0.938686, 0.683228
[2024-04-19 11:18:34.376039] [0x00007f38c9df4700] [info] [0x00003b40] [545] 1713539908930092, 5.44549, 21.1587, 0.900531, -0.9087, 2.02789, 2.33073, 0.130799, -2.80995, 1.22092, -0.337042, 0.854768, 0.945571, 0.689123
[2024-04-19 11:18:34.386006] [0x00007f38c9df4700] [info] [0x00003b40] [546] 1713539908930092, 5.45545, 21.1788, 0.923815, -0.907413, 1.99981, 2.34283, 0.127442, -2.82625, 1.20794, -0.336687, 0.864224, 0.952466, 0.694927
[2024-04-19 11:18:34.396181] [0x00007f38c9df4700] [info] [0x00003b40] [547] 1713539908930092, 5.46563, 21.199, 0.947711, -0.906134, 1.97097, 2.35505, 0.124019, -2.84292, 1.19456, -0.336271, 0.873949, 0.959566, 0.700787
[2024-04-19 11:18:34.406027] [0x00007f38c9df4700] [info] [0x00003b40] [548] 1713539908930092, 5.47547, 21.2183, 0.970947, -0.90493, 1.94291, 2.36674, 0.120712, -2.85907, 1.18148, -0.335817, 0.883428, 0.96649, 0.706381
[2024-04-19 11:18:34.416170] [0x00007f38c9df4700] [info] [0x00003b40] [549] 1713539908930092, 5.48562, 21.2378, 0.99502, -0.903722, 1.91382, 2.37866, 0.117307, -2.87573, 1.16787, -0.335298, 0.89327, 0.973686, 0.712055
[2024-04-19 11:18:34.426010] [0x00007f38c9df4700] [info] [0x00003b40] [550] 1713539908930092, 5.49546, 21.2565, 1.01849, -0.902584, 1.88544, 2.39009, 0.11401, -2.89191, 1.15454, -0.334743, 0.902888, 0.980721, 0.717454
[2024-04-19 11:18:34.436185] [0x00007f38c9df4700] [info] [0x00003b40] [551] 1713539908930092, 5.50563, 21.2756, 1.04285, -0.901442, 1.85594, 2.40176, 0.110609, -2.90865, 1.14064, -0.334119, 0.912899, 0.988045, 0.722911
[2024-04-19 11:18:34.445982] [0x00007f38c9df4700] [info] [0x00003b40] [552] 1713539908930092, 5.51545, 21.2936, 1.0665, -0.900371, 1.82729, 2.4129, 0.10733, -2.92483, 1.12709, -0.333466, 0.92264, 0.995173, 0.728047
[2024-04-19 11:18:34.456062] [0x00007f38c9df4700] [info] [0x00003b40] [553] 1713539908930092, 5.52549, 21.3118, 1.09079, -0.89931, 1.79783, 2.42415, 0.103984, -2.94139, 1.11312, -0.332749, 0.932671, 1.00251, 0.733144
[2024-04-19 11:18:34.466003] [0x00007f38c9df4700] [info] [0x00003b40] [554] 1713539908930092, 5.53545, 21.3296, 1.11499, -0.898291, 1.76846, 2.43517, 0.100674, -2.95781, 1.09914, -0.331988, 0.942692, 1.00984, 0.73803
[2024-04-19 11:18:34.476085] [0x00007f38c9df4700] [info] [0x00003b40] [555] 1713539908930092, 5.54551, 21.3472, 1.13954, -0.897296, 1.73863, 2.44615, 0.0973393, -2.97441, 1.08491, -0.33117, 0.952885, 1.01728, 0.742775
[2024-04-19 11:18:34.486011] [0x00007f38c9df4700] [info] [0x00003b40] [556] 1713539908930092, 5.55546, 21.3644, 1.16392, -0.896344, 1.70896, 2.45687, 0.0940494, -2.99083, 1.07073, -0.330313, 0.963041, 1.02469, 0.747262
[2024-04-19 11:18:34.496172] [0x00007f38c9df4700] [info] [0x00003b40] [557] 1713539908930092, 5.56562, 21.3816, 1.18896, -0.895405, 1.67846, 2.46768, 0.0906958, -3.00763, 1.05611, -0.329387, 0.973498, 1.03231, 0.751618
[2024-04-19 11:18:34.505965] [0x00007f38c9df4700] [info] [0x00003b40] [558] 1713539908930092, 5.57545, 21.398, 1.21325, -0.894529, 1.64883, 2.47799, 0.0874641, -3.02385, 1.04187, -0.328446, 0.983677, 1.03972, 0.755588
[2024-04-19 11:18:34.516183] [0x00007f38c9df4700] [info] [0x00003b40] [559] 1713539908930092, 5.58563, 21.4146, 1.23852, -0.893656, 1.61798, 2.48852, 0.084127, -3.04066, 1.02701, -0.327422, 0.994296, 1.04743, 0.75943
[2024-04-19 11:18:34.526006] [0x00007f38c9df4700] [info] [0x00003b40] [560] 1713539908930092, 5.59546, 21.4303, 1.26304, -0.892845, 1.588, 2.49854, 0.0809129, -3.0569, 1.01254, -0.326386, 1.00463, 1.05491, 0.762863
[2024-04-19 11:18:34.535982] [0x00007f38c9df4700] [info] [0x00003b40] [561] 1713539908930092, 5.60547, 21.4461, 1.28811, -0.892051, 1.55731, 2.50861, 0.0776502, -3.07344, 0.997707, -0.325285, 1.01523, 1.06256, 0.766055
[2024-04-19 11:18:34.546031] [0x00007f38c9df4700] [info] [0x00003b40] [562] 1713539908930092, 5.61548, 21.4615, 1.31326, -0.89129, 1.52647, 2.51852, 0.0744001, -3.08996, 0.982772, -0.324139, 1.02591, 1.07025, 0.768917
[2024-04-19 11:18:34.556051] [0x00007f38c9df4700] [info] [0x00003b40] [563] 1713539908930092, 5.62549, 21.4766, 1.33853, -0.890561, 1.49544, 2.52828, 0.0711601, -3.10648, 0.967725, -0.322945, 1.03666, 1.07796, 0.771432
[2024-04-19 11:18:34.566033] [0x00007f38c9df4700] [info] [0x00003b40] [564] 1713539908930092, 5.63547, 21.4914, 1.3638, -0.889868, 1.46437, 2.53786, 0.0679446, -3.12293, 0.952635, -0.321711, 1.04745, 1.08567, 0.773566
[2024-04-19 11:18:34.576060] [0x00007f38c9df4700] [info] [0x00003b40] [565] 1713539908930092, 5.64551, 21.506, 1.38933, -0.889202, 1.43293, 2.54735, 0.064721, -3.13947, 0.937347, -0.320424, 1.05839, 1.09344, 0.775319
[2024-04-19 11:18:34.586021] [0x00007f38c9df4700] [info] [0x00003b40] [566] 1713539908930092, 5.65545, 21.5201, 1.41471, -0.888574, 1.40162, 2.5566, 0.0615406, -3.15585, 0.922106, -0.319105, 1.06931, 1.10116, 0.77664
[2024-04-19 11:18:34.596047] [0x00007f38c9df4700] [info] [0x00003b40] [567] 1713539908930092, 5.66549, 21.534, 1.44042, -0.887972, 1.36987, 2.56577, 0.0583449, -3.17235, 0.90663, -0.31773, 1.0804, 1.10896, 0.777532
[2024-04-19 11:18:34.606046] [0x00007f38c9df4700] [info] [0x00003b40] [568] 1713539908930092, 5.67548, 21.5475, 1.46609, -0.887405, 1.3381, 2.57475, 0.0551778, -3.18876, 0.891132, -0.316318, 1.09151, 1.11673, 0.777956
[2024-04-19 11:18:34.616149] [0x00007f38c9df4700] [info] [0x00003b40] [569] 1713539908930092, 5.68559, 21.5609, 1.49217, -0.886863, 1.30577, 2.58368, 0.0519873, -3.20535, 0.875353, -0.314845, 1.10284, 1.12459, 0.777889
[2024-04-19 11:18:34.626017] [0x00007f38c9df4700] [info] [0x00003b40] [570] 1713539908930092, 5.69545, 21.5736, 1.5177, -0.886366, 1.27408, 2.59224, 0.0488892, -3.22151, 0.859871, -0.313366, 1.11397, 1.13226, 0.777319
[2024-04-19 11:18:34.636178] [0x00007f38c9df4700] [info] [0x00003b40] [571] 1713539908930092, 5.70562, 21.5864, 1.5441, -0.885885, 1.24124, 2.6009, 0.0457105, -3.23814, 0.843818, -0.311798, 1.12553, 1.14016, 0.776187
[2024-04-19 11:18:34.646032] [0x00007f38c9df4700] [info] [0x00003b40] [572] 1713539908930092, 5.71547, 21.5984, 1.56977, -0.88545, 1.20925, 2.60914, 0.0426463, -3.25423, 0.82818, -0.310239, 1.1368, 1.1478, 0.774538
[2024-04-19 11:18:34.656059] [0x00007f38c9df4700] [info] [0x00003b40] [573] 1713539908930092, 5.72549, 21.6104, 1.59595, -0.885038, 1.17657, 2.61736, 0.0395465, -3.27056, 0.812194, -0.308612, 1.14834, 1.15555, 0.772281
[2024-04-19 11:18:34.665971] [0x00007f38c9df4700] [info] [0x00003b40] [574] 1713539908930092, 5.73545, 21.6219, 1.62205, -0.88466, 1.14393, 2.62536, 0.0364818, -3.28676, 0.796223, -0.306955, 1.15988, 1.16323, 0.769434
[2024-04-19 11:18:34.676199] [0x00007f38c9df4700] [info] [0x00003b40] [575] 1713539908930092, 5.74563, 21.6334, 1.6488, -0.884304, 1.1104, 2.63338, 0.0333674, -3.30327, 0.779818, -0.305221, 1.17176, 1.17104, 0.765879
[2024-04-19 11:18:34.686011] [0x00007f38c9df4700] [info] [0x00003b40] [576] 1713539908930092, 5.75545, 21.6442, 1.67472, -0.883991, 1.07785, 2.64097, 0.0303757, -3.31919, 0.763894, -0.303507, 1.1833, 1.17855, 0.761803
[2024-04-19 11:18:34.695992] [0x00007f38c9df4700] [info] [0x00003b40] [577] 1713539908930092, 5.76547, 21.6548, 1.70121, -0.883702, 1.04453, 2.64854, 0.027345, -3.33536, 0.747591, -0.301722, 1.19514, 1.18615, 0.756978
[2024-04-19 11:18:34.706036] [0x00007f38c9df4700] [info] [0x00003b40] [578] 1713539908930092, 5.77547, 21.6651, 1.72774, -0.883443, 1.01109, 2.65593, 0.024336, -3.35148, 0.731231, -0.299901, 1.20705, 1.1937, 0.751461
[2024-04-19 11:18:34.716183] [0x00007f38c9df4700] [info] [0x00003b40] [579] 1713539908930092, 5.78563, 21.6752, 1.75475, -0.883212, 0.976968, 2.66328, 0.0213, -3.36779, 0.714547, -0.298013, 1.21921, 1.2013, 0.745124
[2024-04-19 11:18:34.726029] [0x00007f38c9df4700] [info] [0x00003b40] [580] 1713539908930092, 5.79547, 21.6846, 1.78099, -0.883017, 0.943748, 2.67023, 0.0183764, -3.38355, 0.698309, -0.296147, 1.23107, 1.2086, 0.738255
[2024-04-19 11:18:34.736057] [0x00007f38c9df4700] [info] [0x00003b40] [581] 1713539908930092, 5.8055, 21.6939, 1.80781, -0.882847, 0.909734, 2.67715, 0.0154161, -3.39957, 0.68169, -0.294208, 1.24322, 1.21596, 0.730498
[2024-04-19 11:18:34.746016] [0x00007f38c9df4700] [info] [0x00003b40] [582] 1713539908930092, 5.81546, 21.7028, 1.8345, -0.882708, 0.875796, 2.68385, 0.0124955, -3.41542, 0.665117, -0.292247, 1.25537, 1.2232, 0.722021
[2024-04-19 11:18:34.756054] [0x00007f38c9df4700] [info] [0x00003b40] [583] 1713539908930092, 5.82549, 21.7114, 1.86147, -0.882597, 0.841445, 2.69044, 0.00957314, -3.43133, 0.648354, -0.290236, 1.26768, 1.2304, 0.712683
[2024-04-19 11:18:34.766011] [0x00007f38c9df4700] [info] [0x00003b40] [584] 1713539908930092, 5.83545, 21.7196, 1.8883, -0.882516, 0.807184, 2.69682, 0.0066919, -3.44708, 0.631647, -0.288204, 1.27997, 1.23745, 0.702604
[2024-04-19 11:18:34.776178] [0x00007f38c9df4700] [info] [0x00003b40] [585] 1713539908930092, 5.84563, 21.7277, 1.91577, -0.882463, 0.772028, 2.70316, 0.00377014, -3.46309, 0.614519, -0.286093, 1.2926, 1.24454, 0.691462
[2024-04-19 11:18:34.786022] [0x00007f38c9df4700] [info] [0x00003b40] [586] 1713539908930092, 5.85547, 21.7351, 1.94242, -0.88244, 0.737858, 2.70913, 0.000963747, -3.47853, 0.597885, -0.284017, 1.30489, 1.25129, 0.679855
[2024-04-19 11:18:34.796053] [0x00007f38c9df4700] [info] [0x00003b40] [587] 1713539908930092, 5.86549, 21.7423, 1.96959, -0.882445, 0.702921, 2.71503, -0.00187166, -3.49417, 0.580896, -0.281871, 1.31746, 1.25804, 0.667193
[2024-04-19 11:18:34.805981] [0x00007f38c9df4700] [info] [0x00003b40] [588] 1713539908930092, 5.87545, 21.7491, 1.99667, -0.882477, 0.668039, 2.72074, -0.00466861, -3.50966, 0.563951, -0.279704, 1.33002, 1.26462, 0.653749
[2024-04-19 11:18:34.816190] [0x00007f38c9df4700] [info] [0x00003b40] [589] 1713539908930092, 5.88563, 21.7558, 2.02438, -0.882539, 0.632251, 2.72639, -0.00750293, -3.5254, 0.546587, -0.277459, 1.34292, 1.2712, 0.639127
[2024-04-19 11:18:34.826030] [0x00007f38c9df4700] [info] [0x00003b40] [590] 1713539908930092, 5.89545, 21.7618, 2.05119, -0.882626, 0.597543, 2.73167, -0.0102179, -3.54053, 0.529767, -0.275259, 1.35544, 1.2774, 0.624148
[2024-04-19 11:18:34.836180] [0x00007f38c9df4700] [info] [0x00003b40] [591] 1713539908930092, 5.90562, 21.7677, 2.079, -0.882744, 0.561453, 2.73697, -0.0130058, -3.55612, 0.512301, -0.27295, 1.36847, 1.28367, 0.607745
[2024-04-19 11:18:34.846007] [0x00007f38c9df4700] [info] [0x00003b40] [592] 1713539908930092, 5.91545, 21.773, 2.10593, -0.882885, 0.526423, 2.74192, -0.0156779, -3.57111, 0.495371, -0.270688, 1.38111, 1.28956, 0.591025
[2024-04-19 11:18:34.856127] [0x00007f38c9df4700] [info] [0x00003b40] [593] 1713539908930092, 5.92557, 21.7782, 2.1337, -0.883058, 0.490206, 2.74685, -0.0184053, -3.58646, 0.477893, -0.26833, 1.39419, 1.29545, 0.572922
[2024-04-19 11:18:34.866013] [0x00007f38c9df4700] [info] [0x00003b40] [594] 1713539908930092, 5.93545, 21.7829, 2.16086, -0.883253, 0.454701, 2.75149, -0.0210446, -3.60136, 0.460786, -0.265998, 1.40702, 1.30102, 0.554383
[2024-04-19 11:18:34.876182] [0x00007f38c9df4700] [info] [0x00003b40] [595] 1713539908930092, 5.94563, 21.7873, 2.18888, -0.88348, 0.417983, 2.75608, -0.0237386, -3.61661, 0.443123, -0.263568, 1.42028, 1.30656, 0.534399
[2024-04-19 11:18:34.885966] [0x00007f38c9df4700] [info] [0x00003b40] [596] 1713539908930092, 5.95545, 21.7912, 2.21596, -0.883726, 0.382393, 2.76035, -0.0263154, -3.63125, 0.42603, -0.261194, 1.43314, 1.31171, 0.514258
[2024-04-19 11:18:34.896049] [0x00007f38c9df4700] [info] [0x00003b40] [597] 1713539908930092, 5.9655, 21.7949, 2.24372, -0.884004, 0.345827, 2.76455, -0.0289279, -3.64614, 0.408501, -0.258737, 1.44635, 1.31677, 0.492796
[2024-04-19 11:18:34.906034] [0x00007f38c9df4700] [info] [0x00003b40] [598] 1713539908930092, 5.97547, 21.7982, 2.27132, -0.884305, 0.309388, 2.76853, -0.0314962, -3.66082, 0.391063, -0.256272, 1.45951, 1.32158, 0.470654
[2024-04-19 11:18:34.915989] [0x00007f38c9df4700] [info] [0x00003b40] [599] 1713539908930092, 5.98547, 21.8011, 2.29902, -0.884633, 0.272714, 2.77236, -0.034046, -3.67544, 0.373546, -0.253774, 1.47274, 1.32617, 0.447632
[2024-04-19 11:18:34.926056] [0x00007f38c9df4700] [info] [0x00003b40] [600] 1713539908930092, 5.99549, 21.8036, 2.32681, -0.884987, 0.235813, 2.77601, -0.0365761, -3.68999, 0.355956, -0.251245, 1.48605, 1.33053, 0.42375
[2024-04-19 11:18:34.936183] [0x00007f38c9df4700] [info] [0x00003b40] [601] 1713539908930092, 6.00563, 21.8058, 2.35497, -0.88537, 0.198337, 2.77953, -0.0391097, -3.70461, 0.338128, -0.248661, 1.49956, 1.3347, 0.398787
[2024-04-19 11:18:34.946016] [0x00007f38c9df4700] [info] [0x00003b40] [602] 1713539908930092, 6.01547, 21.8076, 2.38235, -0.885767, 0.161795, 2.78277, -0.0415453, -3.7187, 0.320781, -0.246126, 1.51272, 1.33851, 0.373791
[2024-04-19 11:18:34.956051] [0x00007f38c9df4700] [info] [0x00003b40] [603] 1713539908930092, 6.02551, 21.809, 2.41029, -0.886197, 0.124403, 2.7859, -0.0440023, -3.73296, 0.303068, -0.243519, 1.52617, 1.34213, 0.347575
[2024-04-19 11:18:34.966003] [0x00007f38c9df4700] [info] [0x00003b40] [604] 1713539908930092, 6.03545, 21.8101, 2.43802, -0.886646, 0.0872013, 2.78883, -0.0464117, -3.74698, 0.285484, -0.240911, 1.53954, 1.34545, 0.320888
[2024-04-19 11:18:34.976044] [0x00007f38c9df4700] [info] [0x00003b40] [605] 1713539908930092, 6.04549, 21.8108, 2.46603, -0.887124, 0.0495111, 2.79161, -0.0488171, -3.76102, 0.26771, -0.238256, 1.55306, 1.34854, 0.293274
[2024-04-19 11:18:34.986010] [0x00007f38c9df4700] [info] [0x00003b40] [606] 1713539908930092, 6.05545, 21.8111, 2.49385, -0.887622, 0.0119824, 2.79418, -0.0511769, -3.77483, 0.250054, -0.2356, 1.56651, 1.35132, 0.265242
[2024-04-19 11:18:34.996187] [0x00007f38c9df4700] [info] [0x00003b40] [607] 1713539908930092, 6.06563, 21.811, 2.52229, -0.888155, -0.0264901, 2.79664, -0.0535598, -3.78881, 0.231998, -0.232865, 1.58027, 1.35387, 0.235992
[2024-04-19 11:18:35.006029] [0x00007f38c9df4700] [info] [0x00003b40] [608] 1713539908930092, 6.07547, 21.8105, 2.54983, -0.888694, -0.0638495, 2.79883, -0.0558388, -3.80223, 0.214508, -0.230198, 1.59361, 1.35605, 0.207134
[2024-04-19 11:18:35.016190] [0x00007f38c9df4700] [info] [0x00003b40] [609] 1713539908930092, 6.08563, 21.8097, 2.57826, -0.889272, -0.102535, 2.80092, -0.0581626, -3.81594, 0.196443, -0.227426, 1.60739, 1.358, 0.176827
[2024-04-19 11:18:35.026007] [0x00007f38c9df4700] [info] [0x00003b40] [610] 1713539908930092, 6.09545, 21.8085, 2.6058, -0.889855, -0.140102, 2.80277, -0.0603845, -3.82908, 0.178945, -0.224723, 1.62074, 1.35959, 0.147028
[2024-04-19 11:18:35.036192] [0x00007f38c9df4700] [info] [0x00003b40] [611] 1713539908930092, 6.10563, 21.8069, 2.63433, -0.890481, -0.17914, 2.80449, -0.0626572, -3.84256, 0.160811, -0.221905, 1.63459, 1.36093, 0.115728
[2024-04-19 11:18:35.045982] [0x00007f38c9df4700] [info] [0x00003b40] [612] 1713539908930092, 6.11546, 21.8049, 2.66191, -0.891108, -0.216972, 2.80599, -0.0648248, -3.85545, 0.143284, -0.219165, 1.64797, 1.36192, 0.085119
[2024-04-19 11:18:35.056069] [0x00007f38c9df4700] [info] [0x00003b40] [613] 1713539908930092, 6.12551, 21.8026, 2.69012, -0.89177, -0.255792, 2.80734, -0.0670137, -3.8685, 0.12535, -0.216345, 1.66166, 1.36261, 0.0534775
[2024-04-19 11:18:35.066005] [0x00007f38c9df4700] [info] [0x00003b40] [614] 1713539908930092, 6.13545, 21.7998, 2.71803, -0.892447, -0.294313, 2.8085, -0.0691505, -3.88126, 0.107604, -0.213539, 1.67521, 1.36299, 0.0218994
[2024-04-19 11:18:35.076083] [0x00007f38c9df4700] [info] [0x00003b40] [615] 1713539908930092, 6.14551, 21.7967, 2.74629, -0.893154, -0.333419, 2.80949, -0.0712841, -3.89404, 0.0896403, -0.210682, 1.68892, 1.36305, -0.010291
[2024-04-19 11:18:35.085996] [0x00007f38c9df4700] [info] [0x00003b40] [616] 1713539908930092, 6.15545, 21.7932, 2.77422, -0.893873, -0.372195, 2.81029, -0.0733646, -3.90652, 0.0718805, -0.207843, 1.70247, 1.36279, -0.0422894
[2024-04-19 11:18:35.096179] [0x00007f38c9df4700] [info] [0x00003b40] [617] 1713539908930092, 6.16562, 21.7892, 2.80281, -0.894629, -0.411993, 2.81093, -0.0754637, -3.91914, 0.0537083, -0.204922, 1.71633, 1.36219, -0.0751576
[2024-04-19 11:18:35.105966] [0x00007f38c9df4700] [info] [0x00003b40] [618] 1713539908930092, 6.17545, 21.7849, 2.83042, -0.895381, -0.45055, 2.81137, -0.0774628, -3.93119, 0.0361565, -0.202087, 1.7297, 1.36129, -0.106976
[2024-04-19 11:18:35.116182] [0x00007f38c9df4700] [info] [0x00003b40] [619] 1713539908930092, 6.18563, 21.7801, 2.85905, -0.89618, -0.490636, 2.81165, -0.0795052, -3.94352, 0.0179654, -0.199134, 1.74356, 1.36004, -0.139975
[2024-04-19 11:18:35.126015] [0x00007f38c9df4700] [info] [0x00003b40] [620] 1713539908930092, 6.19545, 21.7751, 2.88667, -0.89697, -0.529439, 2.81174, -0.0814476, -3.95527, 0.000412666, -0.19627, 1.75691, 1.3585, -0.171787
[2024-04-19 11:18:35.136049] [0x00007f38c9df4700] [info] [0x00003b40] [621] 1713539908930092, 6.2055, 21.7696, 2.91491, -0.897798, -0.569222, 2.81165, -0.083404, -3.96712, -0.0175253, -0.19333, 1.77055, 1.35662, -0.204218
[2024-04-19 11:18:35.146032] [0x00007f38c9df4700] [info] [0x00003b40] [622] 1713539908930092, 6.21548, 21.7637, 2.94297, -0.89864, -0.608876, 2.81139, -0.085319, -3.97874, -0.0353465, -0.190395, 1.78408, 1.35442, -0.236307
[2024-04-19 11:18:35.156075] [0x00007f38c9df4700] [info] [0x00003b40] [623] 1713539908930092, 6.22551, 21.7574, 2.97118, -0.899506, -0.648852, 2.81094, -0.0872144, -3.99026, -0.0532525, -0.187434, 1.79765, 1.35189, -0.268367
[2024-04-19 11:18:35.166023] [0x00007f38c9df4700] [info] [0x00003b40] [624] 1713539908930092, 6.23547, 21.7508, 2.99917, -0.900384, -0.688643, 2.81032, -0.0890662, -4.00153, -0.0710148, -0.184483, 1.8111, 1.34906, -0.29994
[2024-04-19 11:18:35.176071] [0x00007f38c9df4700] [info] [0x00003b40] [625] 1713539908930092, 6.24551, 21.7437, 3.02738, -0.901287, -0.728879, 2.80952, -0.0909036, -4.01273, -0.0889134, -0.181496, 1.82463, 1.34589, -0.331475
[2024-04-19 11:18:35.186000] [0x00007f38c9df4700] [info] [0x00003b40] [626] 1713539908930092, 6.25545, 21.7362, 3.05531, -0.9022, -0.768832, 2.80855, -0.0926935, -4.02365, -0.106624, -0.178529, 1.838, 1.34244, -0.362354
[2024-04-19 11:18:35.196033] [0x00007f38c9df4700] [info] [0x00003b40] [627] 1713539908930092, 6.26549, 21.7283, 3.0835, -0.903139, -0.809276, 2.80739, -0.0944705, -4.0345, -0.124488, -0.175524, 1.85145, 1.33864, -0.393127
[2024-04-19 11:18:35.206034] [0x00007f38c9df4700] [info] [0x00003b40] [628] 1713539908930092, 6.27548, 21.72, 3.11153, -0.904092, -0.849626, 2.80606, -0.0962086, -4.04512, -0.142245, -0.172525, 1.8648, 1.33457, -0.423299
[2024-04-19 11:18:35.216178] [0x00007f38c9df4700] [info] [0x00003b40] [629] 1713539908930092, 6.28562, 21.7112, 3.13999, -0.905076, -0.890718, 2.80452, -0.0979434, -4.05573, -0.160262, -0.169471, 1.87832, 1.33012, -0.453441
[2024-04-19 11:18:35.225997] [0x00007f38c9df4700] [info] [0x00003b40] [630] 1713539908930092, 6.29545, 21.7022, 3.16755, -0.906047, -0.930635, 2.80286, -0.0995947, -4.06583, -0.177699, -0.166503, 1.89137, 1.32552, -0.482119
[2024-04-19 11:18:35.236115] [0x00007f38c9df4700] [info] [0x00003b40] [631] 1713539908930092, 6.30556, 21.6926, 3.19588, -0.907063, -0.971797, 2.80097, -0.101263, -4.07604, -0.195611, -0.163444, 1.90475, 1.3205, -0.511033
[2024-04-19 11:18:35.245999] [0x00007f38c9df4700] [info] [0x00003b40] [632] 1713539908930092, 6.31545, 21.6828, 3.22356, -0.908072, -1.01213, 2.79895, -0.102863, -4.08584, -0.213096, -0.160447, 1.91778, 1.31531, -0.538685
[2024-04-19 11:18:35.256124] [0x00007f38c9df4700] [info] [0x00003b40] [633] 1713539908930092, 6.32557, 21.6723, 3.25188, -0.909121, -1.05354, 2.79671, -0.104472, -4.09568, -0.230975, -0.157372, 1.93106, 1.30972, -0.566339
[2024-04-19 11:18:35.265999] [0x00007f38c9df4700] [info] [0x00003b40] [634] 1713539908930092, 6.33547, 21.6617, 3.27955, -0.910163, -1.09413, 2.79433, -0.106015, -4.10512, -0.248431, -0.154359, 1.944, 1.30398, -0.592698
[2024-04-19 11:18:35.276004] [0x00007f38c9df4700] [info] [0x00003b40] [635] 1713539908930092, 6.34547, 21.6506, 3.30749, -0.911231, -1.13524, 2.79176, -0.107544, -4.11447, -0.26604, -0.15131, 1.95701, 1.29792, -0.618613
[2024-04-19 11:18:35.285967] [0x00007f38c9df4700] [info] [0x00003b40] [636] 1713539908930092, 6.35545, 21.639, 3.33532, -0.912311, -1.17633, 2.78902, -0.109038, -4.1236, -0.283568, -0.148265, 1.96993, 1.29162, -0.643705
[2024-04-19 11:18:35.295862] [0x00007f38c9df4700] [info] [0x00003b40] [637] 1713539908930092, 6.36546, 21.6271, 3.36324, -0.913411, -1.21767, 2.78609, -0.110507, -4.13256, -0.301133, -0.145204, 1.98283, 1.28505, -0.668119
[2024-04-19 11:18:35.305794] [0x00007f38c9df4700] [info] [0x00003b40] [638] 1713539908930092, 6.37547, 21.6147, 3.3911, -0.914523, -1.25905, 2.78299, -0.111945, -4.14132, -0.318637, -0.142144, 1.99565, 1.27825, -0.691692
[2024-04-19 11:18:35.315939] [0x00007f38c9df4700] [info] [0x00003b40] [639] 1713539908930092, 6.3856, 21.6017, 3.41929, -0.915665, -1.30107, 2.77967, -0.11337, -4.14999, -0.336336, -0.139041, 2.00857, 1.27113, -0.714736
[2024-04-19 11:18:35.325767] [0x00007f38c9df4700] [info] [0x00003b40] [640] 1713539908930092, 6.39543, 21.5887, 3.4466, -0.916786, -1.34192, 2.77628, -0.114722, -4.15819, -0.353465, -0.136029, 2.02104, 1.26399, -0.736259
[2024-04-19 11:18:35.335997] [0x00007f38c9df4700] [info] [0x00003b40] [641] 1713539908930092, 6.4056, 21.5748, 3.4748, -0.91796, -1.38423, 2.7726, -0.116089, -4.16647, -0.371132, -0.132914, 2.03385, 1.2564, -0.757634
[2024-04-19 11:18:35.345996] [0x00007f38c9df4700] [info] [0x00003b40] [642] 1713539908930092, 6.41545, 21.561, 3.5021, -0.91911, -1.42532, 2.76886, -0.117383, -4.17428, -0.388213, -0.129894, 2.04619, 1.24883, -0.777489
[2024-04-19 11:18:35.356045] [0x00007f38c9df4700] [info] [0x00003b40] [643] 1713539908930092, 6.4255, 21.5465, 3.52991, -0.920296, -1.46731, 2.76487, -0.118674, -4.18205, -0.405591, -0.126812, 2.0587, 1.24092, -0.796855
[2024-04-19 11:18:35.366015] [0x00007f38c9df4700] [info] [0x00003b40] [644] 1713539908930092, 6.43545, 21.5317, 3.5574, -0.921483, -1.50896, 2.76075, -0.11992, -4.18952, -0.422747, -0.123762, 2.07101, 1.2329, -0.815135
[2024-04-19 11:18:35.376175] [0x00007f38c9df4700] [info] [0x00003b40] [645] 1713539908930092, 6.44562, 21.5161, 3.58546, -0.922709, -1.55161, 2.75636, -0.121163, -4.19694, -0.440233, -0.120646, 2.0835, 1.22452, -0.832898
