[2025-10-13 20:02:13.503944] [0x0000007fb05557c0] [MocapTag] [0x00002ed4] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:02:13.792990] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [137] 1760400133792876, 0.343346, 0.0383118, -0.367844, -0.309321, -0.999752, -0.00879196, 0.0087519, 0.0184702, -0.00536625, 0, 0.00333775, 0, 0, 0, 
[2025-10-13 20:02:13.795580] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [138] 1760400133795473, 0.345943, 0.0383118, -0.367844, -0.309321, -0.999752, -0.00879196, 0.0087519, 0.0184702, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.798300] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [139] 1760400133798189, 0.348659, 0.0382263, -0.36791, -0.309297, -0.999751, -0.00873444, 0.00869114, 0.0186161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.801748] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [141] 1760400133801636, 0.352106, 0.0382263, -0.36791, -0.309297, -0.999751, -0.00873444, 0.00869114, 0.0186161, -0.00855171, -0.00658156, 0.0024114, 0, 0, 0, 
[2025-10-13 20:02:13.804182] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [142] 1760400133804077, 0.354547, 0.0382263, -0.36791, -0.309297, -0.999751, -0.00873444, 0.00869114, 0.0186161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.807121] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [143] 1760400133807010, 0.35748, 0.0382263, -0.36791, -0.309297, -0.999751, -0.00873444, 0.00869114, 0.0186161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.809684] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [144] 1760400133809595, 0.360065, 0.0381883, -0.367966, -0.309289, -0.999749, -0.00872568, 0.00872546, 0.0186999, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.812635] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [146] 1760400133812523, 0.362993, 0.0381883, -0.367966, -0.309289, -0.999749, -0.00872568, 0.00872546, 0.0186999, -0.00379742, -0.00558468, 0, 0, 0, 0, 
[2025-10-13 20:02:13.815181] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [147] 1760400133815077, 0.365547, 0.0381883, -0.367966, -0.309289, -0.999749, -0.00872568, 0.00872546, 0.0186999, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.817917] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [148] 1760400133817810, 0.36828, 0.0381883, -0.367966, -0.309289, -0.999749, -0.00872568, 0.00872546, 0.0186999, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.820572] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [150] 1760400133820491, 0.370961, 0.0381881, -0.367981, -0.309285, -0.999748, -0.00872276, 0.00871214, 0.018735, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.823503] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [151] 1760400133823391, 0.373861, 0.0381881, -0.367981, -0.309285, -0.999748, -0.00872276, 0.00871214, 0.018735, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.825995] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [152] 1760400133825871, 0.376341, 0.0381881, -0.367981, -0.309285, -0.999748, -0.00872276, 0.00871214, 0.018735, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.828577] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [153] 1760400133828467, 0.378937, 0.0381765, -0.367987, -0.309282, -0.999748, -0.00872547, 0.00870491, 0.0187502, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.831509] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [155] 1760400133831388, 0.381858, 0.0381765, -0.367987, -0.309282, -0.999748, -0.00872547, 0.00870491, 0.0187502, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.835424] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [156] 1760400133835256, 0.385726, 0.0381765, -0.367987, -0.309282, -0.999748, -0.00872547, 0.00870491, 0.0187502, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.837301] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [157] 1760400133837200, 0.38767, 0.0381765, -0.367987, -0.309282, -0.999748, -0.00872547, 0.00870491, 0.0187502, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.839972] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [158] 1760400133839882, 0.390352, 0.0381795, -0.368003, -0.309281, -0.999749, -0.00869817, 0.00869953, 0.0187359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.842740] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [160] 1760400133842629, 0.393099, 0.0381795, -0.368003, -0.309281, -0.999749, -0.00869817, 0.00869953, 0.0187359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.845363] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [161] 1760400133845205, 0.395675, 0.0381795, -0.368003, -0.309281, -0.999749, -0.00869817, 0.00869953, 0.0187359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.848915] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [162] 1760400133848804, 0.399274, 0.0381795, -0.368003, -0.309281, -0.999749, -0.00869817, 0.00869953, 0.0187359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.851459] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [164] 1760400133851349, 0.401819, 0.0380925, -0.368051, -0.309237, -0.999746, -0.00865585, 0.00867286, 0.0189035, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.855259] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [165] 1760400133855148, 0.405618, 0.0380925, -0.368051, -0.309237, -0.999746, -0.00865585, 0.00867286, 0.0189035, -0.00870036, -0.00474754, 0.00432798, 0, 0, 0, 
[2025-10-13 20:02:13.857183] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [166] 1760400133857082, 0.407552, 0.0380925, -0.368051, -0.309237, -0.999746, -0.00865585, 0.00867286, 0.0189035, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.859709] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [167] 1760400133859623, 0.410093, 0.0381501, -0.367969, -0.309247, -0.999748, -0.00869255, 0.00865598, 0.0187767, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.863496] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [169] 1760400133863384, 0.413854, 0.0381501, -0.367969, -0.309247, -0.999748, -0.00869255, 0.00865598, 0.0187767, 0.00575756, 0.00819955, 0, 0, 0, 0, 
[2025-10-13 20:02:13.866763] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [170] 1760400133866652, 0.417122, 0.0381501, -0.367969, -0.309247, -0.999748, -0.00869255, 0.00865598, 0.0187767, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.869324] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [171] 1760400133869216, 0.419686, 0.0381802, -0.367983, -0.309275, -0.999749, -0.00871843, 0.00867956, 0.0187497, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.872356] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [173] 1760400133872238, 0.422708, 0.0381802, -0.367983, -0.309275, -0.999749, -0.00871843, 0.00867956, 0.0187497, 0.00301054, 0, -0.0028496, 0, 0, 0, 
[2025-10-13 20:02:13.874844] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [174] 1760400133874735, 0.425205, 0.0381802, -0.367983, -0.309275, -0.999749, -0.00871843, 0.00867956, 0.0187497, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.877557] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [175] 1760400133877453, 0.427923, 0.0381802, -0.367983, -0.309275, -0.999749, -0.00871843, 0.00867956, 0.0187497, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.880655] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [177] 1760400133880566, 0.431036, 0.0384046, -0.367807, -0.309363, -0.999754, -0.00886522, 0.00874295, 0.018356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.883490] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [178] 1760400133883377, 0.433847, 0.0384046, -0.367807, -0.309363, -0.999754, -0.00886522, 0.00874295, 0.018356, 0.0224464, 0.0175439, -0.00874716, 0, 0, -0.0791278, 
[2025-10-13 20:02:13.886249] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [179] 1760400133886130, 0.4366, 0.0384046, -0.367807, -0.309363, -0.999754, -0.00886522, 0.00874295, 0.018356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.888744] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [180] 1760400133888592, 0.439062, 0.0383929, -0.367847, -0.309357, -0.999753, -0.00883697, 0.00874633, 0.0183967, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.891676] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [182] 1760400133891561, 0.442031, 0.0383929, -0.367847, -0.309357, -0.999753, -0.00883697, 0.00874633, 0.0183967, 0, -0.00395927, 0, 0, 0, 0, 
[2025-10-13 20:02:13.894855] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [183] 1760400133894748, 0.445218, 0.0383929, -0.367847, -0.309357, -0.999753, -0.00883697, 0.00874633, 0.0183967, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.898064] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [184] 1760400133897957, 0.448427, 0.0383929, -0.367847, -0.309357, -0.999753, -0.00883697, 0.00874633, 0.0183967, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.900175] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [186] 1760400133900116, 0.450586, 0.0381878, -0.367965, -0.309262, -0.99975, -0.00870946, 0.00870273, 0.0186809, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.903123] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [187] 1760400133903011, 0.453481, 0.0381878, -0.367965, -0.309262, -0.99975, -0.00870946, 0.00870273, 0.0186809, -0.0205018, -0.0117802, 0.0094181, 0, 0, 0.0571482, 
[2025-10-13 20:02:13.905734] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [188] 1760400133905631, 0.456101, 0.0381878, -0.367965, -0.309262, -0.99975, -0.00870946, 0.00870273, 0.0186809, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.908251] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [189] 1760400133908140, 0.45861, 0.0382011, -0.367986, -0.309286, -0.999749, -0.00873726, 0.00869144, 0.0187068, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.911571] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [191] 1760400133911457, 0.461927, 0.0382011, -0.367986, -0.309286, -0.999749, -0.00873726, 0.00869144, 0.0187068, 0, -0.00207926, -0.00238691, 0, 0, 0, 
[2025-10-13 20:02:13.914075] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [192] 1760400133913968, 0.464438, 0.0382011, -0.367986, -0.309286, -0.999749, -0.00873726, 0.00869144, 0.0187068, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.916996] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [193] 1760400133916884, 0.467354, 0.0382011, -0.367986, -0.309286, -0.999749, -0.00873726, 0.00869144, 0.0187068, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.919483] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [194] 1760400133919363, 0.469833, 0.0384271, -0.367814, -0.30937, -0.999753, -0.0089192, 0.00868229, 0.0183871, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.922447] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [196] 1760400133922332, 0.472802, 0.0384271, -0.367814, -0.30937, -0.999753, -0.0089192, 0.00868229, 0.0183871, 0.0225982, 0.0171883, -0.00833073, 0.0370026, 0, -0.0642613, 
[2025-10-13 20:02:13.924810] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [197] 1760400133924708, 0.475178, 0.0384271, -0.367814, -0.30937, -0.999753, -0.0089192, 0.00868229, 0.0183871, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.927682] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [198] 1760400133927578, 0.478048, 0.0384271, -0.367814, -0.30937, -0.999753, -0.0089192, 0.00868229, 0.0183871, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.930335] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [200] 1760400133930279, 0.480749, 0.0383905, -0.367837, -0.309366, -0.999753, -0.00885763, 0.00873795, 0.0183916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.933373] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [201] 1760400133933261, 0.483731, 0.0383905, -0.367837, -0.309366, -0.999753, -0.00885763, 0.00873795, 0.0183916, -0.00366399, -0.00232944, 0, 0, 0, 0, 
[2025-10-13 20:02:13.936006] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [202] 1760400133935895, 0.486365, 0.0383905, -0.367837, -0.309366, -0.999753, -0.00885763, 0.00873795, 0.0183916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.938577] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [203] 1760400133938468, 0.488938, 0.0383317, -0.367865, -0.309326, -0.999752, -0.0087813, 0.00869223, 0.0185109, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.942081] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [205] 1760400133941916, 0.492386, 0.0383317, -0.367865, -0.309326, -0.999752, -0.0087813, 0.00869223, 0.0185109, -0.00587628, -0.00280351, 0.00395976, 0, 0, 0, 
[2025-10-13 20:02:13.945186] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [206] 1760400133945082, 0.495552, 0.0383317, -0.367865, -0.309326, -0.999752, -0.0087813, 0.00869223, 0.0185109, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.947169] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [207] 1760400133947068, 0.497538, 0.0383317, -0.367865, -0.309326, -0.999752, -0.0087813, 0.00869223, 0.0185109, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.949856] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [208] 1760400133949772, 0.500242, 0.038106, -0.367983, -0.309213, -0.999749, -0.00862604, 0.00858326, 0.0188253, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.952779] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [210] 1760400133952667, 0.503137, 0.038106, -0.367983, -0.309213, -0.999749, -0.00862604, 0.00858326, 0.0188253, -0.0225685, -0.0118095, 0.0113148, 0, 0, 0.0633329, 
[2025-10-13 20:02:13.955221] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [211] 1760400133955113, 0.505583, 0.038106, -0.367983, -0.309213, -0.999749, -0.00862604, 0.00858326, 0.0188253, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.958310] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [212] 1760400133958207, 0.508677, 0.038106, -0.367983, -0.309213, -0.999749, -0.00862604, 0.00858326, 0.0188253, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.960848] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [214] 1760400133960767, 0.511237, 0.0381894, -0.367977, -0.309282, -0.999749, -0.00872885, 0.00867688, 0.0187092, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.963705] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [215] 1760400133963592, 0.514062, 0.0381894, -0.367977, -0.309282, -0.999749, -0.00872885, 0.00867688, 0.0187092, 0.00833696, 0, -0.00690258, 0, 0, 0, 
[2025-10-13 20:02:13.967430] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [216] 1760400133967324, 0.517794, 0.0381894, -0.367977, -0.309282, -0.999749, -0.00872885, 0.00867688, 0.0187092, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.969061] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [217] 1760400133968954, 0.519424, 0.0381816, -0.367969, -0.309268, -0.999749, -0.00874592, 0.00868167, 0.0186975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.972065] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [219] 1760400133971896, 0.522366, 0.0381816, -0.367969, -0.309268, -0.999749, -0.00874592, 0.00868167, 0.0186975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.974587] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [220] 1760400133974479, 0.524949, 0.0381816, -0.367969, -0.309268, -0.999749, -0.00874592, 0.00868167, 0.0186975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.977493] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [221] 1760400133977384, 0.527854, 0.0381816, -0.367969, -0.309268, -0.999749, -0.00874592, 0.00868167, 0.0186975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.980079] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [222] 1760400133979996, 0.530466, 0.0384138, -0.36782, -0.309352, -0.999755, -0.00887399, 0.0087553, 0.0183152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.983008] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [224] 1760400133982896, 0.533366, 0.0384138, -0.36782, -0.309352, -0.999755, -0.00887399, 0.0087553, 0.0183152, 0.0232118, 0.0149611, -0.00840752, 0, 0, -0.07682, 
[2025-10-13 20:02:13.985578] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [225] 1760400133985471, 0.535941, 0.0384138, -0.36782, -0.309352, -0.999755, -0.00887399, 0.0087553, 0.0183152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.988172] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [226] 1760400133988072, 0.538542, 0.0384071, -0.367828, -0.309358, -0.999753, -0.00888668, 0.00875654, 0.0183795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.991230] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [228] 1760400133991117, 0.541587, 0.0384071, -0.367828, -0.309358, -0.999753, -0.00888668, 0.00875654, 0.0183795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.993583] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [229] 1760400133993473, 0.543943, 0.0384071, -0.367828, -0.309358, -0.999753, -0.00888668, 0.00875654, 0.0183795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.996404] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [230] 1760400133996293, 0.546763, 0.0384071, -0.367828, -0.309358, -0.999753, -0.00888668, 0.00875654, 0.0183795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:13.998942] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [231] 1760400133998837, 0.549307, 0.0383895, -0.367822, -0.309362, -0.999754, -0.00886362, 0.00872543, 0.0183665, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.001803] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [233] 1760400134001693, 0.552163, 0.0383895, -0.367822, -0.309362, -0.999754, -0.00886362, 0.00872543, 0.0183665, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.004224] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [234] 1760400134004116, 0.554586, 0.0383895, -0.367822, -0.309362, -0.999754, -0.00886362, 0.00872543, 0.0183665, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.008193] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [235] 1760400134008087, 0.558557, 0.0383895, -0.367822, -0.309362, -0.999754, -0.00886362, 0.00872543, 0.0183665, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.009670] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [236] 1760400134009552, 0.560022, 0.0383678, -0.367822, -0.309354, -0.999753, -0.00884771, 0.00871534, 0.0184121, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.012533] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [238] 1760400134012415, 0.562885, 0.0383678, -0.367822, -0.309354, -0.999753, -0.00884771, 0.00871534, 0.0184121, -0.00216982, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.015073] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [239] 1760400134014968, 0.565438, 0.0383678, -0.367822, -0.309354, -0.999753, -0.00884771, 0.00871534, 0.0184121, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.017811] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [240] 1760400134017706, 0.568176, 0.0383678, -0.367822, -0.309354, -0.999753, -0.00884771, 0.00871534, 0.0184121, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.021118] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [242] 1760400134021025, 0.571495, 0.0383407, -0.367844, -0.309341, -0.999753, -0.00880168, 0.00871798, 0.0184716, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.023255] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [243] 1760400134023140, 0.57361, 0.0383407, -0.367844, -0.309341, -0.999753, -0.00880168, 0.00871798, 0.0184716, -0.00270645, -0.00222679, 0, 0, 0, 0, 
[2025-10-13 20:02:14.025859] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [244] 1760400134025748, 0.576218, 0.0383407, -0.367844, -0.309341, -0.999753, -0.00880168, 0.00871798, 0.0184716, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.029181] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [245] 1760400134029077, 0.579547, 0.0382908, -0.367861, -0.309309, -0.999751, -0.00878478, 0.00870104, 0.0185534, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.031342] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [247] 1760400134031226, 0.581696, 0.0382908, -0.367861, -0.309309, -0.999751, -0.00878478, 0.00870104, 0.0185534, -0.00499469, 0, 0.00313952, 0, 0, 0, 
[2025-10-13 20:02:14.033913] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [248] 1760400134033802, 0.584272, 0.0382908, -0.367861, -0.309309, -0.999751, -0.00878478, 0.00870104, 0.0185534, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.036636] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [249] 1760400134036511, 0.586981, 0.0382908, -0.367861, -0.309309, -0.999751, -0.00878478, 0.00870104, 0.0185534, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.039487] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [250] 1760400134039370, 0.58984, 0.0382506, -0.367887, -0.309299, -0.999751, -0.00875833, 0.00868386, 0.0186207, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.042656] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [252] 1760400134042543, 0.593013, 0.0382506, -0.367887, -0.309299, -0.999751, -0.00875833, 0.00868386, 0.0186207, -0.00402332, -0.00257826, 0, 0, 0, 0, 
[2025-10-13 20:02:14.045199] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [253] 1760400134045093, 0.595563, 0.0382506, -0.367887, -0.309299, -0.999751, -0.00875833, 0.00868386, 0.0186207, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.047804] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [254] 1760400134047698, 0.598168, 0.0382506, -0.367887, -0.309299, -0.999751, -0.00875833, 0.00868386, 0.0186207, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.050671] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [256] 1760400134050561, 0.601031, 0.0381861, -0.367925, -0.309282, -0.999751, -0.00871142, 0.00864075, 0.0186601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.054148] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [257] 1760400134054034, 0.604504, 0.0381861, -0.367925, -0.309282, -0.999751, -0.00871142, 0.00864075, 0.0186601, -0.00644102, -0.0037605, 0, 0, 0, 0, 
[2025-10-13 20:02:14.057100] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [258] 1760400134056994, 0.607464, 0.0381861, -0.367925, -0.309282, -0.999751, -0.00871142, 0.00864075, 0.0186601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.060009] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [259] 1760400134059910, 0.61038, 0.0381713, -0.367941, -0.309266, -0.999749, -0.00871229, 0.00866209, 0.0187347, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.062531] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [261] 1760400134062417, 0.612887, 0.0381713, -0.367941, -0.309266, -0.999749, -0.00871229, 0.00866209, 0.0187347, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.065022] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [262] 1760400134064912, 0.615382, 0.0381713, -0.367941, -0.309266, -0.999749, -0.00871229, 0.00866209, 0.0187347, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.067724] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [263] 1760400134067616, 0.618086, 0.0381713, -0.367941, -0.309266, -0.999749, -0.00871229, 0.00866209, 0.0187347, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.070334] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [265] 1760400134070273, 0.620743, 0.0381876, -0.367922, -0.309269, -0.99975, -0.00872356, 0.00865834, 0.018686, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.073179] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [266] 1760400134073049, 0.623519, 0.0381876, -0.367922, -0.309269, -0.99975, -0.00872356, 0.00865834, 0.018686, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.077133] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [267] 1760400134077023, 0.627493, 0.0381876, -0.367922, -0.309269, -0.99975, -0.00872356, 0.00865834, 0.018686, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:14.078392] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [268] 1760400134078288, 0.628758, 0.0381869, -0.36793, -0.309264, -0.999749, -0.0087184, 0.00864852, 0.0187123, 0, 0, 0, 0, 0, 0, 
