[2025-10-13 20:17:00.592888] [0x0000007fa49ba7c0] [MocapTag] [0x000008b6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:17:05.702118] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2376] 1760401025702010, 5.19198, 0.0253426, -0.349981, -0.308425, -0.999714, -0.0119512, 0.0172906, 0.0113872, 0.00755703, 0, -0.00780141, 0, 0, 0, 
[2025-10-13 20:17:05.706552] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2377] 1760401025706447, 5.19642, 0.0253426, -0.349981, -0.308425, -0.999714, -0.0119512, 0.0172906, 0.0113872, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.707497] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2379] 1760401025707409, 5.19738, 0.0253946, -0.349936, -0.30844, -0.999716, -0.0119402, 0.0172635, 0.0113139, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.710404] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2380] 1760401025710295, 5.20026, 0.0253946, -0.349936, -0.30844, -0.999716, -0.0119402, 0.0172635, 0.0113139, 0.00519696, 0.00447732, 0, 0, 0, 0, 
[2025-10-13 20:17:05.712868] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2381] 1760401025712759, 5.20273, 0.0253946, -0.349936, -0.30844, -0.999716, -0.0119402, 0.0172635, 0.0113139, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.715769] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2382] 1760401025715659, 5.20563, 0.0253946, -0.349936, -0.30844, -0.999716, -0.0119402, 0.0172635, 0.0113139, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.718651] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2384] 1760401025718540, 5.20851, 0.0252474, -0.350184, -0.308423, -0.999708, -0.0121199, 0.0173941, 0.0116267, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.721217] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2385] 1760401025721109, 5.21108, 0.0252474, -0.350184, -0.308423, -0.999708, -0.0121199, 0.0173941, 0.0116267, -0.0147251, -0.0247644, 0, 0, 0, 0.0616649, 
[2025-10-13 20:17:05.723855] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2386] 1760401025723747, 5.21372, 0.0252474, -0.350184, -0.308423, -0.999708, -0.0121199, 0.0173941, 0.0116267, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.728630] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2388] 1760401025728520, 5.21849, 0.0252474, -0.350184, -0.308423, -0.999708, -0.0121199, 0.0173941, 0.0116267, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.729241] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2389] 1760401025729145, 5.21912, 0.0251607, -0.350052, -0.308309, -0.999714, -0.0117275, 0.0172151, 0.0117837, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.732400] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2390] 1760401025732290, 5.22226, 0.0251607, -0.350052, -0.308309, -0.999714, -0.0117275, 0.0172151, 0.0117837, -0.00866177, 0.0131832, 0.0114224, -0.078702, -0.036341, 0, 
[2025-10-13 20:17:05.734501] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2391] 1760401025734391, 5.22436, 0.0251607, -0.350052, -0.308309, -0.999714, -0.0117275, 0.0172151, 0.0117837, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.737116] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2393] 1760401025737052, 5.22702, 0.0252829, -0.349989, -0.30838, -0.999715, -0.0118802, 0.017261, 0.0114662, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.740022] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2394] 1760401025739911, 5.22988, 0.0252829, -0.349989, -0.30838, -0.999715, -0.0118802, 0.017261, 0.0114662, 0.0122111, 0.0063216, -0.00717852, 0, 0, -0.0641566, 
[2025-10-13 20:17:05.742590] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2395] 1760401025742479, 5.23245, 0.0252829, -0.349989, -0.30838, -0.999715, -0.0118802, 0.017261, 0.0114662, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.745324] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2396] 1760401025745219, 5.23519, 0.0252829, -0.349989, -0.30838, -0.999715, -0.0118802, 0.017261, 0.0114662, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.748546] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2398] 1760401025748437, 5.23841, 0.0252966, -0.349976, -0.308402, -0.999716, -0.0119326, 0.0171696, 0.0114487, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.751479] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2399] 1760401025751370, 5.24134, 0.0252966, -0.349976, -0.308402, -0.999716, -0.0119326, 0.0171696, 0.0114487, 0, 0, -0.00216729, 0, 0, 0, 
[2025-10-13 20:17:05.753844] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2400] 1760401025753739, 5.24371, 0.0252966, -0.349976, -0.308402, -0.999716, -0.0119326, 0.0171696, 0.0114487, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.756515] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2401] 1760401025756427, 5.2464, 0.0252966, -0.349976, -0.308402, -0.999716, -0.0119326, 0.0171696, 0.0114487, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.759151] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2403] 1760401025759037, 5.24901, 0.0253, -0.350193, -0.308426, -0.999705, -0.0121183, 0.0175064, 0.0116822, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.761844] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2404] 1760401025761739, 5.25171, 0.0253, -0.350193, -0.308426, -0.999705, -0.0121183, 0.0175064, 0.0116822, 0, -0.0217275, -0.00242294, 0.0355959, 0.068336, 0.0453126, 
[2025-10-13 20:17:05.764774] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2405] 1760401025764666, 5.25464, 0.0253, -0.350193, -0.308426, -0.999705, -0.0121183, 0.0175064, 0.0116822, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.767398] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2407] 1760401025767288, 5.25726, 0.0250338, -0.35054, -0.30837, -0.999705, -0.0117475, 0.0172275, 0.0124522, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.770113] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2408] 1760401025770003, 5.25997, 0.0250338, -0.35054, -0.30837, -0.999705, -0.0117475, 0.0172275, 0.0124522, -0.0266178, -0.0346574, 0.0056431, -0.0762463, -0.0548661, 0.155995, 
[2025-10-13 20:17:05.772765] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2409] 1760401025772619, 5.26259, 0.0250338, -0.35054, -0.30837, -0.999705, -0.0117475, 0.0172275, 0.0124522, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.776133] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2410] 1760401025775980, 5.26595, 0.0250338, -0.35054, -0.30837, -0.999705, -0.0117475, 0.0172275, 0.0124522, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.779568] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2412] 1760401025779459, 5.26943, 0.0249293, -0.350307, -0.308238, -0.999713, -0.0114925, 0.0169734, 0.0124251, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.782204] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2413] 1760401025782099, 5.27207, 0.0249293, -0.350307, -0.308238, -0.999713, -0.0114925, 0.0169734, 0.0124251, -0.0104518, 0.0232967, 0.0132132, -0.0503302, -0.0514936, 0, 
[2025-10-13 20:17:05.785019] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2414] 1760401025784910, 5.27488, 0.0249293, -0.350307, -0.308238, -0.999713, -0.0114925, 0.0169734, 0.0124251, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.787668] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2416] 1760401025787557, 5.27753, 0.0253105, -0.350008, -0.308403, -0.999715, -0.0118601, 0.0172608, 0.0115005, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.791896] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2417] 1760401025791784, 5.28175, 0.0253105, -0.350008, -0.308403, -0.999715, -0.0118601, 0.0172608, 0.0115005, 0.0381233, 0.0299078, -0.0165496, 0.0760794, 0.056212, -0.186913, 
[2025-10-13 20:17:05.793473] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2418] 1760401025793367, 5.28334, 0.0253105, -0.350008, -0.308403, -0.999715, -0.0118601, 0.0172608, 0.0115005, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.796726] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2419] 1760401025796641, 5.28661, 0.0253105, -0.350008, -0.308403, -0.999715, -0.0118601, 0.0172608, 0.0115005, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.798988] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2421] 1760401025798869, 5.28884, 0.0252098, -0.349983, -0.308417, -0.99972, -0.0119144, 0.0170075, 0.0113624, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.801751] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2422] 1760401025801642, 5.29161, 0.0252098, -0.349983, -0.308417, -0.99972, -0.0119144, 0.0170075, 0.0113624, -0.0100704, 0.0025149, 0, 0, -0.0508603, 0, 
[2025-10-13 20:17:05.804326] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2423] 1760401025804213, 5.29418, 0.0252098, -0.349983, -0.308417, -0.99972, -0.0119144, 0.0170075, 0.0113624, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.806717] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2425] 1760401025806661, 5.29663, 0.0252676, -0.350217, -0.30847, -0.999708, -0.0120874, 0.017378, 0.0116688, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.810207] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2426] 1760401025810095, 5.30007, 0.0252676, -0.350217, -0.30847, -0.999708, -0.0120874, 0.017378, 0.0116688, 0.00578052, -0.0234365, -0.00527018, 0, 0.0752166, 0.059866, 
[2025-10-13 20:17:05.812889] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2427] 1760401025812780, 5.30275, 0.0252676, -0.350217, -0.30847, -0.999708, -0.0120874, 0.017378, 0.0116688, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.815571] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2428] 1760401025815467, 5.30544, 0.0252676, -0.350217, -0.30847, -0.999708, -0.0120874, 0.017378, 0.0116688, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.818229] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2430] 1760401025818118, 5.30809, 0.025314, -0.350218, -0.308464, -0.999705, -0.0120927, 0.0175535, 0.0116153, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.821037] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2431] 1760401025820927, 5.3109, 0.025314, -0.350218, -0.308464, -0.999705, -0.0120927, 0.0175535, 0.0116153, 0.00464312, 0, 0, 0, 0.0349872, 0, 
[2025-10-13 20:17:05.823703] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2432] 1760401025823598, 5.31357, 0.025314, -0.350218, -0.308464, -0.999705, -0.0120927, 0.0175535, 0.0116153, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.826635] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2433] 1760401025826546, 5.31652, 0.025314, -0.350218, -0.308464, -0.999705, -0.0120927, 0.0175535, 0.0116153, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.829194] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2435] 1760401025829080, 5.31905, 0.0255063, -0.350003, -0.308324, -0.999696, -0.0119139, 0.0180154, 0.0118684, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.831994] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2436] 1760401025831883, 5.32185, 0.0255063, -0.350003, -0.308324, -0.999696, -0.0119139, 0.0180154, 0.0118684, 0.0192262, 0.0214467, 0.0140139, -0.0377178, 0.0925682, 0.0502367, 
[2025-10-13 20:17:05.834603] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2437] 1760401025834494, 5.32446, 0.0255063, -0.350003, -0.308324, -0.999696, -0.0119139, 0.0180154, 0.0118684, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.838700] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2439] 1760401025838587, 5.32856, 0.025245, -0.349969, -0.308397, -0.999717, -0.0119299, 0.017104, 0.011443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.842623] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2440] 1760401025842511, 5.33248, 0.025245, -0.349969, -0.308397, -0.999717, -0.0119299, 0.017104, 0.011443, -0.0261298, 0.00343355, -0.00731141, 0, -0.183256, -0.0831127, 
[2025-10-13 20:17:05.843299] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2441] 1760401025843193, 5.33316, 0.025245, -0.349969, -0.308397, -0.999717, -0.0119299, 0.017104, 0.011443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.846212] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2442] 1760401025846097, 5.33607, 0.025245, -0.349969, -0.308397, -0.999717, -0.0119299, 0.017104, 0.011443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.848630] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2444] 1760401025848520, 5.33849, 0.0253374, -0.349976, -0.30843, -0.999715, -0.0119294, 0.0172636, 0.0113851, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.851316] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2445] 1760401025851200, 5.34117, 0.0253374, -0.349976, -0.30843, -0.999715, -0.0119294, 0.0172636, 0.0113851, 0.00923997, 0, -0.00325672, 0, 0, 0, 
[2025-10-13 20:17:05.853982] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2446] 1760401025853874, 5.34384, 0.0253374, -0.349976, -0.30843, -0.999715, -0.0119294, 0.0172636, 0.0113851, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.856738] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2447] 1760401025856652, 5.34662, 0.0253374, -0.349976, -0.30843, -0.999715, -0.0119294, 0.0172636, 0.0113851, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.859442] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2449] 1760401025859292, 5.34926, 0.0253057, -0.350219, -0.308451, -0.999706, -0.0120939, 0.0175043, 0.0116202, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.862271] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2450] 1760401025862160, 5.35213, 0.0253057, -0.350219, -0.308451, -0.999706, -0.0120939, 0.0175043, 0.0116202, -0.00316543, -0.0243416, -0.00213536, 0, 0.049077, 0.0459068, 
[2025-10-13 20:17:05.864874] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2451] 1760401025864760, 5.35473, 0.0253057, -0.350219, -0.308451, -0.999706, -0.0120939, 0.0175043, 0.0116202, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.867593] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2453] 1760401025867483, 5.35745, 0.025081, -0.350528, -0.308394, -0.999703, -0.0117882, 0.0173446, 0.012418, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.870891] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2454] 1760401025870779, 5.36075, 0.025081, -0.350528, -0.308394, -0.999703, -0.0117882, 0.0173446, 0.012418, -0.0224695, -0.030843, 0.00574188, -0.0635862, 0, 0.161072, 
[2025-10-13 20:17:05.873397] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2455] 1760401025873290, 5.36326, 0.025081, -0.350528, -0.308394, -0.999703, -0.0117882, 0.0173446, 0.012418, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.876132] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2456] 1760401025875991, 5.36596, 0.025081, -0.350528, -0.308394, -0.999703, -0.0117882, 0.0173446, 0.012418, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.878670] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2458] 1760401025878559, 5.36853, 0.0249924, -0.350257, -0.308265, -0.999713, -0.0115688, 0.017002, 0.0123201, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.881538] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2459] 1760401025881423, 5.37139, 0.0249924, -0.350257, -0.308265, -0.999713, -0.0115688, 0.017002, 0.0123201, -0.00886069, 0.0270986, 0.0129028, -0.0427485, -0.069261, 0, 
[2025-10-13 20:17:05.884096] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2460] 1760401025883990, 5.37396, 0.0249924, -0.350257, -0.308265, -0.999713, -0.0115688, 0.017002, 0.0123201, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.886796] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2461] 1760401025886707, 5.37668, 0.0249924, -0.350257, -0.308265, -0.999713, -0.0115688, 0.017002, 0.0123201, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.889913] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2463] 1760401025889803, 5.37977, 0.0252948, -0.34994, -0.308359, -0.999714, -0.0119563, 0.0172542, 0.0114771, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.892068] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2464] 1760401025891964, 5.38193, 0.0252948, -0.34994, -0.308359, -0.999714, -0.0119563, 0.0172542, 0.0114771, 0.0302331, 0.0316588, -0.00946555, 0.0798702, 0.0493851, -0.170579, 
[2025-10-13 20:17:05.895967] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2465] 1760401025895859, 5.38583, 0.0252948, -0.34994, -0.308359, -0.999714, -0.0119563, 0.0172542, 0.0114771, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:05.897317] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [2467] 1760401025897261, 5.38723, 0.0253998, -0.350007, -0.30843, -0.999714, -0.0119, 0.017337, 0.0113525, 0, 0, 0, 0, 0, 0, 
