[2025-10-13 19:58:46.575214] [0x0000007f9e79e7c0] [MocapTag] [0x000028bb] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:58:46.871800] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [140] 1760399926871742, 0.350926, 0.0109077, -0.355362, -0.309547, -0.999817, -0.00553965, 0.0120349, 0.0138094, 0.00401987, 0, -0.00398775, 0, 0, 0, 
[2025-10-13 19:58:46.875837] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [141] 1760399926875724, 0.354908, 0.0109077, -0.355362, -0.309547, -0.999817, -0.00553965, 0.0120349, 0.0138094, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.877202] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [142] 1760399926877096, 0.35628, 0.0109077, -0.355362, -0.309547, -0.999817, -0.00553965, 0.0120349, 0.0138094, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.879795] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [143] 1760399926879689, 0.358873, 0.0111705, -0.355188, -0.309677, -0.999823, -0.00562832, 0.0121772, 0.0131783, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.882636] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [145] 1760399926882521, 0.361705, 0.0111705, -0.355188, -0.309677, -0.999823, -0.00562832, 0.0121772, 0.0131783, 0.0262772, 0.0174023, -0.0130138, 0, 0, -0.126614, 
[2025-10-13 19:58:46.885242] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [146] 1760399926885132, 0.364316, 0.0111705, -0.355188, -0.309677, -0.999823, -0.00562832, 0.0121772, 0.0131783, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.887807] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [147] 1760399926887694, 0.366878, 0.0109763, -0.355254, -0.309579, -0.99982, -0.00553056, 0.0120214, 0.0135765, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.890691] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [148] 1760399926890582, 0.369766, 0.0109763, -0.355254, -0.309579, -0.99982, -0.00553056, 0.0120214, 0.0135765, -0.0194184, -0.00661558, 0.00982694, 0, 0, 0.0800714, 
[2025-10-13 19:58:46.893433] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [150] 1760399926893316, 0.3725, 0.0109763, -0.355254, -0.309579, -0.99982, -0.00553056, 0.0120214, 0.0135765, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.896146] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [151] 1760399926896025, 0.375209, 0.0109763, -0.355254, -0.309579, -0.99982, -0.00553056, 0.0120214, 0.0135765, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.898746] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [152] 1760399926898606, 0.37779, 0.0108792, -0.35537, -0.309572, -0.999817, -0.00555247, 0.0120134, 0.0138364, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.901561] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [153] 1760399926901472, 0.380656, 0.0108792, -0.35537, -0.309572, -0.999817, -0.00555247, 0.0120134, 0.0138364, -0.00971045, -0.0115486, 0, 0, 0, 0.0519438, 
[2025-10-13 19:58:46.904218] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [155] 1760399926904108, 0.383292, 0.0108792, -0.35537, -0.309572, -0.999817, -0.00555247, 0.0120134, 0.0138364, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.906939] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [156] 1760399926906829, 0.386013, 0.0108792, -0.35537, -0.309572, -0.999817, -0.00555247, 0.0120134, 0.0138364, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.909456] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [157] 1760399926909346, 0.38853, 0.0111486, -0.35522, -0.309703, -0.999821, -0.00564975, 0.0121077, 0.0133888, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.912274] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [159] 1760399926912188, 0.391372, 0.0111486, -0.35522, -0.309703, -0.999821, -0.00564975, 0.0121077, 0.0133888, 0.0269335, 0.0150084, -0.0131043, 0, 0, -0.0898836, 
[2025-10-13 19:58:46.915773] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [160] 1760399926915652, 0.394836, 0.0111486, -0.35522, -0.309703, -0.999821, -0.00564975, 0.0121077, 0.0133888, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.918987] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [161] 1760399926918874, 0.398058, 0.0109505, -0.355297, -0.3096, -0.999817, -0.00552833, 0.0119868, 0.013812, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.921576] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [162] 1760399926921478, 0.400662, 0.0109505, -0.355297, -0.3096, -0.999817, -0.00552833, 0.0119868, 0.013812, -0.0198025, -0.00773055, 0.0102852, 0, 0, 0.0850886, 
[2025-10-13 19:58:46.924231] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [164] 1760399926924120, 0.403304, 0.0109505, -0.355297, -0.3096, -0.999817, -0.00552833, 0.0119868, 0.013812, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.927338] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [165] 1760399926927230, 0.406414, 0.0109505, -0.355297, -0.3096, -0.999817, -0.00552833, 0.0119868, 0.013812, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.930303] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [166] 1760399926930194, 0.409378, 0.0109083, -0.355382, -0.309586, -0.999814, -0.00556105, 0.0120842, 0.0139483, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.932959] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [168] 1760399926932847, 0.412031, 0.0109083, -0.355382, -0.309586, -0.999814, -0.00556105, 0.0120842, 0.0139483, -0.00422361, -0.0085038, 0, 0, 0, 0, 
[2025-10-13 19:58:46.935850] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [169] 1760399926935726, 0.41491, 0.0109083, -0.355382, -0.309586, -0.999814, -0.00556105, 0.0120842, 0.0139483, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.938749] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [170] 1760399926938607, 0.417791, 0.0111657, -0.355198, -0.30971, -0.999821, -0.00566052, 0.0121534, 0.0133818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.941054] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [171] 1760399926940938, 0.420122, 0.0111657, -0.355198, -0.30971, -0.999821, -0.00566052, 0.0121534, 0.0133818, 0.0257369, 0.0183521, -0.0124454, 0, 0, -0.113633, 
[2025-10-13 19:58:46.944007] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [173] 1760399926943896, 0.42308, 0.0111657, -0.355198, -0.30971, -0.999821, -0.00566052, 0.0121534, 0.0133818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.946428] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [174] 1760399926946321, 0.425505, 0.0111657, -0.355198, -0.30971, -0.999821, -0.00566052, 0.0121534, 0.0133818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.949130] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [175] 1760399926949019, 0.428203, 0.0110875, -0.355207, -0.309644, -0.999821, -0.00556081, 0.0121095, 0.0134254, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.952099] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [176] 1760399926952010, 0.431194, 0.0110875, -0.355207, -0.309644, -0.999821, -0.00556081, 0.0121095, 0.0134254, -0.00781119, 0, 0.00658135, 0, 0, 0, 
[2025-10-13 19:58:46.954724] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [178] 1760399926954615, 0.433799, 0.0110875, -0.355207, -0.309644, -0.999821, -0.00556081, 0.0121095, 0.0134254, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.957506] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [179] 1760399926957392, 0.436576, 0.0110875, -0.355207, -0.309644, -0.999821, -0.00556081, 0.0121095, 0.0134254, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.960198] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [180] 1760399926960088, 0.439272, 0.0109088, -0.355371, -0.309547, -0.999816, -0.00551576, 0.0120843, 0.0138069, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.963118] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [182] 1760399926963001, 0.442185, 0.0109088, -0.355371, -0.309547, -0.999816, -0.00551576, 0.0120843, 0.0138069, -0.01787, -0.0163802, 0.00971641, 0, 0, 0.0764629, 
[2025-10-13 19:58:46.965735] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [183] 1760399926965626, 0.44481, 0.0109088, -0.355371, -0.309547, -0.999816, -0.00551576, 0.0120843, 0.0138069, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.968277] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [184] 1760399926968173, 0.447357, 0.0109123, -0.355373, -0.309529, -0.999818, -0.00551223, 0.0120527, 0.0137528, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.971078] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [185] 1760399926970966, 0.45015, 0.0109123, -0.355373, -0.309529, -0.999818, -0.00551223, 0.0120527, 0.0137528, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.973723] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [187] 1760399926973614, 0.452798, 0.0109123, -0.355373, -0.309529, -0.999818, -0.00551223, 0.0120527, 0.0137528, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.976912] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [188] 1760399926976805, 0.455989, 0.0109123, -0.355373, -0.309529, -0.999818, -0.00551223, 0.0120527, 0.0137528, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.979619] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [189] 1760399926979510, 0.458694, 0.0111847, -0.355269, -0.309502, -0.999814, -0.00511463, 0.0129579, 0.0133039, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.982453] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [191] 1760399926982341, 0.461525, 0.0111847, -0.355269, -0.309502, -0.999814, -0.00511463, 0.0129579, 0.0133039, 0.0272403, 0.0104602, 0.00270943, -0.0808001, 0.179484, -0.0896707, 
[2025-10-13 19:58:46.985857] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [192] 1760399926985746, 0.46493, 0.0111847, -0.355269, -0.309502, -0.999814, -0.00511463, 0.0129579, 0.0133039, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.987786] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [193] 1760399926987681, 0.466865, 0.0111601, -0.355219, -0.30963, -0.999822, -0.0055618, 0.0121113, 0.0133554, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.991269] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [194] 1760399926991155, 0.470339, 0.0111601, -0.355219, -0.30963, -0.999822, -0.0055618, 0.0121113, 0.0133554, -0.0024636, 0.00494072, -0.0127651, 0.0915289, -0.168063, 0, 
[2025-10-13 19:58:46.993856] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [196] 1760399926993746, 0.47293, 0.0111601, -0.355219, -0.30963, -0.999822, -0.0055618, 0.0121113, 0.0133554, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.996436] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [197] 1760399926996328, 0.475512, 0.0111601, -0.355219, -0.30963, -0.999822, -0.0055618, 0.0121113, 0.0133554, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:46.999143] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [198] 1760399926999034, 0.478218, 0.0109945, -0.355324, -0.309539, -0.999818, -0.00546703, 0.0120383, 0.0137725, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.001902] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [200] 1760399927001838, 0.481022, 0.0109945, -0.355324, -0.309539, -0.999818, -0.00546703, 0.0120383, 0.0137725, -0.0165586, -0.0104679, 0.00913111, 0, 0, 0.0837583, 
[2025-10-13 19:58:47.004492] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [201] 1760399927004380, 0.483564, 0.0109945, -0.355324, -0.309539, -0.999818, -0.00546703, 0.0120383, 0.0137725, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.007683] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [202] 1760399927007574, 0.486758, 0.0109945, -0.355324, -0.309539, -0.999818, -0.00546703, 0.0120383, 0.0137725, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.010490] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [203] 1760399927010377, 0.489561, 0.0109623, -0.355388, -0.30954, -0.999815, -0.00551234, 0.0121098, 0.0138783, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.012829] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [205] 1760399927012712, 0.491896, 0.0109623, -0.355388, -0.30954, -0.999815, -0.00551234, 0.0121098, 0.0138783, -0.00321472, -0.00639278, 0, 0, 0, 0, 
[2025-10-13 19:58:47.015627] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [206] 1760399927015517, 0.494701, 0.0109623, -0.355388, -0.30954, -0.999815, -0.00551234, 0.0121098, 0.0138783, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.018171] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [207] 1760399927018065, 0.497249, 0.0109489, -0.355394, -0.309548, -0.999814, -0.00553788, 0.0121167, 0.0139122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.021260] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [208] 1760399927021149, 0.500333, 0.0109489, -0.355394, -0.309548, -0.999814, -0.00553788, 0.0121167, 0.0139122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.023483] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [210] 1760399927023371, 0.502555, 0.0109489, -0.355394, -0.309548, -0.999814, -0.00553788, 0.0121167, 0.0139122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.026315] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [211] 1760399927026206, 0.50539, 0.0109489, -0.355394, -0.309548, -0.999814, -0.00553788, 0.0121167, 0.0139122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.029020] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [212] 1760399927028909, 0.508093, 0.0112251, -0.355212, -0.309678, -0.999821, -0.00561816, 0.0122514, 0.0132842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.031701] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [213] 1760399927031613, 0.510797, 0.0112251, -0.355212, -0.309678, -0.999821, -0.00561816, 0.0122514, 0.0132842, 0.0276174, 0.0182179, -0.0129394, 0, 0, -0.12596, 
[2025-10-13 19:58:47.034372] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [215] 1760399927034259, 0.513443, 0.0112251, -0.355212, -0.309678, -0.999821, -0.00561816, 0.0122514, 0.0132842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.037187] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [216] 1760399927037079, 0.516263, 0.0112251, -0.355212, -0.309678, -0.999821, -0.00561816, 0.0122514, 0.0132842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.040131] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [217] 1760399927040020, 0.519204, 0.0111967, -0.355209, -0.309671, -0.999821, -0.00562134, 0.0122294, 0.0132894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.042983] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [219] 1760399927042868, 0.522052, 0.0111967, -0.355209, -0.309671, -0.999821, -0.00562134, 0.0122294, 0.0132894, -0.00283301, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.045645] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [220] 1760399927045538, 0.524722, 0.0111967, -0.355209, -0.309671, -0.999821, -0.00562134, 0.0122294, 0.0132894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.048309] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [221] 1760399927048202, 0.527386, 0.011173, -0.355196, -0.309655, -0.999821, -0.00562491, 0.0122042, 0.013287, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.051080] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [222] 1760399927050963, 0.530147, 0.011173, -0.355196, -0.309655, -0.999821, -0.00562491, 0.0122042, 0.013287, -0.00237585, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.054410] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [224] 1760399927054297, 0.533481, 0.011173, -0.355196, -0.309655, -0.999821, -0.00562491, 0.0122042, 0.013287, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.057299] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [225] 1760399927057189, 0.536373, 0.011173, -0.355196, -0.309655, -0.999821, -0.00562491, 0.0122042, 0.013287, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.059858] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [226] 1760399927059748, 0.538932, 0.0110996, -0.3552, -0.309618, -0.999821, -0.00559131, 0.012136, 0.0134246, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.062874] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [228] 1760399927062756, 0.54194, 0.0110996, -0.3552, -0.309618, -0.999821, -0.00559131, 0.012136, 0.0134246, -0.00733911, 0, 0.00371804, 0, 0, 0, 
[2025-10-13 19:58:47.065565] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [229] 1760399927065452, 0.544636, 0.0110996, -0.3552, -0.309618, -0.999821, -0.00559131, 0.012136, 0.0134246, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.069675] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [230] 1760399927069569, 0.548753, 0.0110031, -0.355258, -0.309561, -0.999819, -0.00552267, 0.0120543, 0.0136461, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.071362] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [231] 1760399927071247, 0.550431, 0.0110031, -0.355258, -0.309561, -0.999819, -0.00552267, 0.0120543, 0.0136461, -0.0096511, -0.00575317, 0.00573334, 0, 0, 0.0445684, 
[2025-10-13 19:58:47.073982] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [233] 1760399927073871, 0.553055, 0.0110031, -0.355258, -0.309561, -0.999819, -0.00552267, 0.0120543, 0.0136461, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.076549] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [234] 1760399927076443, 0.555627, 0.0110031, -0.355258, -0.309561, -0.999819, -0.00552267, 0.0120543, 0.0136461, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.079232] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [235] 1760399927079119, 0.558303, 0.0108313, -0.355269, -0.309451, -0.999818, -0.00535177, 0.0118252, 0.0139897, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.081944] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [236] 1760399927081857, 0.561041, 0.0108313, -0.355269, -0.309451, -0.999818, -0.00535177, 0.0118252, 0.0139897, -0.0171778, 0, 0.0109478, 0, -0.0459343, 0.0693792, 
[2025-10-13 19:58:47.084490] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [238] 1760399927084379, 0.563563, 0.0108313, -0.355269, -0.309451, -0.999818, -0.00535177, 0.0118252, 0.0139897, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.087380] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [239] 1760399927087270, 0.566454, 0.0108313, -0.355269, -0.309451, -0.999818, -0.00535177, 0.0118252, 0.0139897, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.090063] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [240] 1760399927089955, 0.569139, 0.0109204, -0.35537, -0.309542, -0.999815, -0.00554586, 0.0120941, 0.0138738, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.092878] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [242] 1760399927092765, 0.571949, 0.0109204, -0.35537, -0.309542, -0.999815, -0.00554586, 0.0120941, 0.0138738, 0.00891174, -0.0101081, -0.00906796, 0.0383615, 0.0542013, 0, 
[2025-10-13 19:58:47.095506] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [243] 1760399927095397, 0.574581, 0.0109204, -0.35537, -0.309542, -0.999815, -0.00554586, 0.0120941, 0.0138738, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.098147] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [244] 1760399927098037, 0.577221, 0.0109377, -0.355388, -0.309539, -0.999815, -0.005538, 0.0121214, 0.0139038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.101323] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [245] 1760399927101223, 0.580407, 0.0109377, -0.355388, -0.309539, -0.999815, -0.005538, 0.0121214, 0.0139038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.104496] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [247] 1760399927104385, 0.583569, 0.0109377, -0.355388, -0.309539, -0.999815, -0.005538, 0.0121214, 0.0139038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.107189] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [248] 1760399927107081, 0.586265, 0.0109377, -0.355388, -0.309539, -0.999815, -0.005538, 0.0121214, 0.0139038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.109690] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [249] 1760399927109562, 0.588746, 0.0109408, -0.35539, -0.309537, -0.999815, -0.00552182, 0.0121294, 0.0138699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.112558] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [251] 1760399927112446, 0.59163, 0.0109408, -0.35539, -0.309537, -0.999815, -0.00552182, 0.0121294, 0.0138699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.115137] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [252] 1760399927115027, 0.594211, 0.0109408, -0.35539, -0.309537, -0.999815, -0.00552182, 0.0121294, 0.0138699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.118093] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [253] 1760399927117977, 0.597161, 0.01094, -0.355393, -0.309539, -0.999816, -0.00550036, 0.0120966, 0.0138617, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.120843] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [254] 1760399927120733, 0.599917, 0.01094, -0.355393, -0.309539, -0.999816, -0.00550036, 0.0120966, 0.0138617, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.124119] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [256] 1760399927124008, 0.603192, 0.01094, -0.355393, -0.309539, -0.999816, -0.00550036, 0.0120966, 0.0138617, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.126246] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [257] 1760399927126130, 0.605314, 0.01094, -0.355393, -0.309539, -0.999816, -0.00550036, 0.0120966, 0.0138617, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.128775] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [258] 1760399927128606, 0.60779, 0.0109335, -0.355367, -0.309542, -0.999816, -0.00553694, 0.0120842, 0.0138187, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.131466] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [259] 1760399927131352, 0.610536, 0.0109335, -0.355367, -0.309542, -0.999816, -0.00553694, 0.0120842, 0.0138187, 0, 0.00252996, 0, 0, 0, 0, 
[2025-10-13 19:58:47.135644] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [261] 1760399927135532, 0.614716, 0.0109335, -0.355367, -0.309542, -0.999816, -0.00553694, 0.0120842, 0.0138187, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.137688] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [262] 1760399927137583, 0.616767, 0.0109335, -0.355367, -0.309542, -0.999816, -0.00553694, 0.0120842, 0.0138187, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.139880] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [263] 1760399927139770, 0.618954, 0.0109335, -0.35537, -0.309554, -0.999817, -0.00552184, 0.0120879, 0.0137921, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.142885] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [265] 1760399927142766, 0.62195, 0.0109335, -0.35537, -0.309554, -0.999817, -0.00552184, 0.0120879, 0.0137921, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.145365] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [266] 1760399927145220, 0.624404, 0.0109335, -0.35537, -0.309554, -0.999817, -0.00552184, 0.0120879, 0.0137921, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.147979] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [267] 1760399927147869, 0.627053, 0.0109221, -0.355367, -0.30956, -0.999816, -0.00554127, 0.0120995, 0.0137963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.151001] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [268] 1760399927150889, 0.630073, 0.0109221, -0.355367, -0.30956, -0.999816, -0.00554127, 0.0120995, 0.0137963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.153621] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [270] 1760399927153508, 0.632692, 0.0109221, -0.355367, -0.30956, -0.999816, -0.00554127, 0.0120995, 0.0137963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.156436] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [271] 1760399927156331, 0.635515, 0.0109221, -0.355367, -0.30956, -0.999816, -0.00554127, 0.0120995, 0.0137963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:47.159609] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [272] 1760399927159496, 0.63868, 0.0108991, -0.355373, -0.309568, -0.999816, -0.00555322, 0.0120644, 0.013846, 0, 0, 0, 0, 0, 0, 
