[2025-10-13 20:24:04.288773] [0x0000007fa357c7c0] [MocapTag] [0x000015cf] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:24:08.040295] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1742] 1760401448040181, 3.79921, 0.0214428, -0.370714, -0.309718, -0.999662, -0.00773054, 0.0101276, -0.0226653, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.043131] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1743] 1760401448043025, 3.80205, 0.0214428, -0.370714, -0.309718, -0.999662, -0.00773054, 0.0101276, -0.0226653, -0.0167982, -0.0117821, 0.00692765, 0, 0, 0.082827, 
[2025-10-13 20:24:08.045476] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1744] 1760401448045371, 3.8044, 0.0214428, -0.370714, -0.309718, -0.999662, -0.00773054, 0.0101276, -0.0226653, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.048236] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1745] 1760401448048148, 3.80717, 0.0214428, -0.370714, -0.309718, -0.999662, -0.00773054, 0.0101276, -0.0226653, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.052083] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1747] 1760401448051971, 3.811, 0.0217321, -0.370579, -0.309876, -0.999647, -0.00785493, 0.01014, -0.0232546, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.053545] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1748] 1760401448053439, 3.81246, 0.0217321, -0.370579, -0.309876, -0.999647, -0.00785493, 0.01014, -0.0232546, 0.0289237, 0.0134986, -0.0157426, 0, 0, -0.11817, 
[2025-10-13 20:24:08.056267] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1749] 1760401448056162, 3.81519, 0.0217321, -0.370579, -0.309876, -0.999647, -0.00785493, 0.01014, -0.0232546, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.059060] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1751] 1760401448058962, 3.81799, 0.0217321, -0.370579, -0.309876, -0.999647, -0.00785493, 0.01014, -0.0232546, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.061783] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1752] 1760401448061673, 3.8207, 0.0217327, -0.370575, -0.309885, -0.999647, -0.00784799, 0.0101586, -0.0232515, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.064655] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1753] 1760401448064548, 3.82357, 0.0217327, -0.370575, -0.309885, -0.999647, -0.00784799, 0.0101586, -0.0232515, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.067247] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1754] 1760401448067142, 3.82617, 0.0217327, -0.370575, -0.309885, -0.999647, -0.00784799, 0.0101586, -0.0232515, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.070583] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1756] 1760401448070473, 3.8295, 0.0214533, -0.370724, -0.309717, -0.999662, -0.00770932, 0.010102, -0.0226627, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.073314] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1757] 1760401448073203, 3.83223, 0.0214533, -0.370724, -0.309717, -0.999662, -0.00770932, 0.010102, -0.0226627, -0.027942, -0.014874, 0.0168186, 0, 0, 0.11819, 
[2025-10-13 20:24:08.075872] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1758] 1760401448075766, 3.83479, 0.0214533, -0.370724, -0.309717, -0.999662, -0.00770932, 0.010102, -0.0226627, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.078672] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1759] 1760401448078584, 3.83761, 0.0214533, -0.370724, -0.309717, -0.999662, -0.00770932, 0.010102, -0.0226627, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.081299] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1761] 1760401448081188, 3.84021, 0.0217389, -0.370561, -0.309876, -0.999646, -0.00788653, 0.0101553, -0.0232939, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.084032] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1762] 1760401448083919, 3.84294, 0.0217389, -0.370561, -0.309876, -0.999646, -0.00788653, 0.0101553, -0.0232939, 0.0285614, 0.016289, -0.0158813, 0.0369549, 0, -0.126734, 
[2025-10-13 20:24:08.086617] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1763] 1760401448086511, 3.84554, 0.0217389, -0.370561, -0.309876, -0.999646, -0.00788653, 0.0101553, -0.0232939, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.089502] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1765] 1760401448089392, 3.84842, 0.0216772, -0.370576, -0.309861, -0.999649, -0.00777603, 0.0100829, -0.0232495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.092477] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1766] 1760401448092362, 3.85139, 0.0216772, -0.370576, -0.309861, -0.999649, -0.00777603, 0.0100829, -0.0232495, -0.00617348, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.094791] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1767] 1760401448094680, 3.85371, 0.0216772, -0.370576, -0.309861, -0.999649, -0.00777603, 0.0100829, -0.0232495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.097557] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1768] 1760401448097399, 3.85642, 0.0216772, -0.370576, -0.309861, -0.999649, -0.00777603, 0.0100829, -0.0232495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.100941] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1770] 1760401448100715, 3.85974, 0.0217432, -0.37056, -0.309882, -0.999645, -0.00785361, 0.0101602, -0.0233495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.103582] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1771] 1760401448103465, 3.86249, 0.0217432, -0.37056, -0.309882, -0.999645, -0.00785361, 0.0101602, -0.0233495, 0.00659469, 0, -0.00208622, 0, 0, 0, 
[2025-10-13 20:24:08.106180] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1772] 1760401448106072, 3.8651, 0.0217432, -0.37056, -0.309882, -0.999645, -0.00785361, 0.0101602, -0.0233495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.108897] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1774] 1760401448108834, 3.86786, 0.0217432, -0.37056, -0.309882, -0.999645, -0.00785361, 0.0101602, -0.0233495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.111998] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1775] 1760401448111872, 3.8709, 0.0216472, -0.370583, -0.309831, -0.99965, -0.00772028, 0.010071, -0.0232013, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.114189] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1776] 1760401448114077, 3.8731, 0.0216472, -0.370583, -0.309831, -0.99965, -0.00772028, 0.010071, -0.0232013, -0.00959885, -0.00233129, 0.00503084, 0, 0, 0, 
[2025-10-13 20:24:08.118139] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1777] 1760401448118041, 3.87707, 0.0216472, -0.370583, -0.309831, -0.99965, -0.00772028, 0.010071, -0.0232013, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.119567] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1779] 1760401448119451, 3.87848, 0.0217454, -0.370575, -0.309901, -0.999647, -0.00786806, 0.0101911, -0.02326, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.122280] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1780] 1760401448122170, 3.88119, 0.0217454, -0.370575, -0.309901, -0.999647, -0.00786806, 0.0101911, -0.02326, 0.00981972, 0, -0.00692175, 0, 0, 0, 
[2025-10-13 20:24:08.124900] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1781] 1760401448124789, 3.88381, 0.0217454, -0.370575, -0.309901, -0.999647, -0.00786806, 0.0101911, -0.02326, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.127634] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1782] 1760401448127525, 3.88655, 0.0217454, -0.370575, -0.309901, -0.999647, -0.00786806, 0.0101911, -0.02326, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.130952] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1784] 1760401448130833, 3.88986, 0.0214542, -0.370724, -0.309728, -0.999662, -0.0076835, 0.0101246, -0.022658, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.133503] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1785] 1760401448133397, 3.89242, 0.0214542, -0.370724, -0.309728, -0.999662, -0.0076835, 0.0101246, -0.022658, -0.029114, -0.0148506, 0.017235, -0.0384092, 0, 0.120929, 
[2025-10-13 20:24:08.136136] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1786] 1760401448135994, 3.89502, 0.0214542, -0.370724, -0.309728, -0.999662, -0.0076835, 0.0101246, -0.022658, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.138775] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1788] 1760401448138713, 3.89774, 0.0214542, -0.370724, -0.309728, -0.999662, -0.0076835, 0.0101246, -0.022658, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.141425] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1789] 1760401448141313, 3.90034, 0.021647, -0.370589, -0.309825, -0.999651, -0.00770912, 0.0100792, -0.0231824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.144545] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1790] 1760401448144434, 3.90346, 0.021647, -0.370589, -0.309825, -0.999651, -0.00770912, 0.0100792, -0.0231824, 0.0192778, 0.0134656, -0.00963361, 0, 0, -0.104881, 
[2025-10-13 20:24:08.147108] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1791] 1760401448147005, 3.90603, 0.021647, -0.370589, -0.309825, -0.999651, -0.00770912, 0.0100792, -0.0231824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.150028] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1793] 1760401448149916, 3.90894, 0.0217391, -0.370592, -0.309882, -0.999647, -0.0078151, 0.0101664, -0.0232735, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.153040] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1794] 1760401448152932, 3.91196, 0.0217391, -0.370592, -0.309882, -0.999647, -0.0078151, 0.0101664, -0.0232735, 0.00920785, 0, -0.00576438, 0, 0, 0, 
[2025-10-13 20:24:08.155272] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1795] 1760401448155160, 3.91418, 0.0217391, -0.370592, -0.309882, -0.999647, -0.0078151, 0.0101664, -0.0232735, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.158013] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1796] 1760401448157900, 3.91692, 0.0217391, -0.370592, -0.309882, -0.999647, -0.0078151, 0.0101664, -0.0232735, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.160555] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1798] 1760401448160441, 3.91947, 0.0217396, -0.370563, -0.309908, -0.999646, -0.00787973, 0.0101876, -0.0232775, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.163451] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1799] 1760401448163337, 3.92236, 0.0217396, -0.370563, -0.309908, -0.999646, -0.00787973, 0.0101876, -0.0232775, 0, 0.00286883, -0.00259346, 0, 0, 0, 
[2025-10-13 20:24:08.166520] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1800] 1760401448166413, 3.92544, 0.0217396, -0.370563, -0.309908, -0.999646, -0.00787973, 0.0101876, -0.0232775, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.168658] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1801] 1760401448168572, 3.9276, 0.0217396, -0.370563, -0.309908, -0.999646, -0.00787973, 0.0101876, -0.0232775, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.171187] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1803] 1760401448171075, 3.9301, 0.0217673, -0.370555, -0.309886, -0.999644, -0.00782691, 0.0101853, -0.0233857, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.173953] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1804] 1760401448173843, 3.93287, 0.0217673, -0.370555, -0.309886, -0.999644, -0.00782691, 0.0101853, -0.0233857, 0.00277493, 0, 0.00217341, 0, 0, 0, 
[2025-10-13 20:24:08.177789] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1805] 1760401448177680, 3.9367, 0.0217673, -0.370555, -0.309886, -0.999644, -0.00782691, 0.0101853, -0.0233857, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.180049] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1807] 1760401448179931, 3.93896, 0.0214504, -0.370706, -0.309736, -0.999662, -0.0077342, 0.0100889, -0.0226711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.182567] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1808] 1760401448182457, 3.94148, 0.0214504, -0.370706, -0.309736, -0.999662, -0.0077342, 0.0100889, -0.0226711, -0.031693, -0.0150945, 0.0150516, 0, 0, 0.143332, 
[2025-10-13 20:24:08.185135] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1809] 1760401448185028, 3.94405, 0.0214504, -0.370706, -0.309736, -0.999662, -0.0077342, 0.0100889, -0.0226711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.187969] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1810] 1760401448187851, 3.94688, 0.0214504, -0.370706, -0.309736, -0.999662, -0.0077342, 0.0100889, -0.0226711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.190541] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1812] 1760401448190429, 3.94945, 0.0214786, -0.370721, -0.309733, -0.999661, -0.00771589, 0.0101554, -0.0226841, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.194779] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1813] 1760401448194662, 3.95369, 0.0214786, -0.370721, -0.309733, -0.999661, -0.00771589, 0.0101554, -0.0226841, 0.00282374, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.196181] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1814] 1760401448196073, 3.9551, 0.0214786, -0.370721, -0.309733, -0.999661, -0.00771589, 0.0101554, -0.0226841, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.199020] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1816] 1760401448198950, 3.95797, 0.0214786, -0.370721, -0.309733, -0.999661, -0.00771589, 0.0101554, -0.0226841, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.201556] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1817] 1760401448201444, 3.96047, 0.0216099, -0.370623, -0.309817, -0.999653, -0.00774564, 0.0100893, -0.0230584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.204314] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1818] 1760401448204207, 3.96323, 0.0216099, -0.370623, -0.309817, -0.999653, -0.00774564, 0.0100893, -0.0230584, 0.0131249, 0.00979287, -0.0083488, 0, 0, -0.0748429, 
[2025-10-13 20:24:08.207000] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1819] 1760401448206894, 3.96592, 0.0216099, -0.370623, -0.309817, -0.999653, -0.00774564, 0.0100893, -0.0230584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.209954] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1821] 1760401448209836, 3.96886, 0.0216566, -0.370581, -0.309825, -0.99965, -0.00773029, 0.0100823, -0.0231857, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.212500] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1822] 1760401448212397, 3.97142, 0.0216566, -0.370581, -0.309825, -0.99965, -0.00773029, 0.0100823, -0.0231857, 0.00466808, 0.00415697, 0, 0, 0, 0, 
[2025-10-13 20:24:08.215109] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1823] 1760401448215006, 3.97403, 0.0216566, -0.370581, -0.309825, -0.99965, -0.00773029, 0.0100823, -0.0231857, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.218031] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1824] 1760401448217916, 3.97694, 0.0216566, -0.370581, -0.309825, -0.99965, -0.00773029, 0.0100823, -0.0231857, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.220682] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1826] 1760401448220572, 3.9796, 0.0216421, -0.3706, -0.309811, -0.999652, -0.0077136, 0.0101251, -0.0231195, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.223380] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1827] 1760401448223268, 3.98229, 0.0216421, -0.3706, -0.309811, -0.999652, -0.0077136, 0.0101251, -0.0231195, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.227941] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1828] 1760401448227824, 3.98685, 0.0216421, -0.3706, -0.309811, -0.999652, -0.0077136, 0.0101251, -0.0231195, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.228662] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1829] 1760401448228573, 3.9876, 0.0216421, -0.3706, -0.309811, -0.999652, -0.0077136, 0.0101251, -0.0231195, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.231443] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1831] 1760401448231332, 3.99036, 0.0216041, -0.370622, -0.309849, -0.999653, -0.00775787, 0.0100754, -0.0230811, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.234251] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1832] 1760401448234146, 3.99317, 0.0216041, -0.370622, -0.309849, -0.999653, -0.00775787, 0.0100754, -0.0230811, -0.00379395, -0.00222225, -0.00381489, 0, 0, 0, 
[2025-10-13 20:24:08.237110] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1833] 1760401448237007, 3.99603, 0.0216041, -0.370622, -0.309849, -0.999653, -0.00775787, 0.0100754, -0.0230811, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.240195] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1835] 1760401448240084, 3.99911, 0.0214546, -0.370702, -0.309762, -0.999662, -0.00773715, 0.0101341, -0.0226758, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.243066] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1836] 1760401448242957, 4.00198, 0.0214546, -0.370702, -0.309762, -0.999662, -0.00773715, 0.0101341, -0.0226758, -0.0149595, -0.00800605, 0.00866867, 0, 0, 0.0810258, 
[2025-10-13 20:24:08.245520] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1837] 1760401448245414, 4.00444, 0.0214546, -0.370702, -0.309762, -0.999662, -0.00773715, 0.0101341, -0.0226758, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.248280] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1838] 1760401448248161, 4.00719, 0.0214546, -0.370702, -0.309762, -0.999662, -0.00773715, 0.0101341, -0.0226758, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.251346] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1840] 1760401448251233, 4.01026, 0.0214963, -0.370715, -0.309741, -0.99966, -0.00771511, 0.0102188, -0.0227078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.254012] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1841] 1760401448253906, 4.01293, 0.0214963, -0.370715, -0.309741, -0.99966, -0.00771511, 0.0102188, -0.0227078, 0.00417303, 0, 0.00214548, 0, 0, 0, 
[2025-10-13 20:24:08.256433] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1842] 1760401448256325, 4.01535, 0.0214963, -0.370715, -0.309741, -0.99966, -0.00771511, 0.0102188, -0.0227078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.259028] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1844] 1760401448258970, 4.01799, 0.0214963, -0.370715, -0.309741, -0.99966, -0.00771511, 0.0102188, -0.0227078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.261687] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1845] 1760401448261576, 4.0206, 0.0217747, -0.370531, -0.309931, -0.999644, -0.0079171, 0.0102194, -0.0233319, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.265186] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1846] 1760401448265075, 4.0241, 0.0217747, -0.370531, -0.309931, -0.999644, -0.0079171, 0.0102194, -0.0233319, 0.0278389, 0.0183874, -0.0190303, 0.0416517, 0, -0.125279, 
[2025-10-13 20:24:08.267898] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1847] 1760401448267791, 4.02682, 0.0217747, -0.370531, -0.309931, -0.999644, -0.0079171, 0.0102194, -0.0233319, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.270422] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1849] 1760401448270305, 4.02933, 0.0217896, -0.370544, -0.309901, -0.999644, -0.00788073, 0.0102251, -0.0233488, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.273567] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1850] 1760401448273456, 4.03248, 0.0217896, -0.370544, -0.309901, -0.999644, -0.00788073, 0.0102251, -0.0233488, 0, 0, 0.00299271, 0, 0, 0, 
[2025-10-13 20:24:08.275664] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1851] 1760401448275544, 4.03457, 0.0217896, -0.370544, -0.309901, -0.999644, -0.00788073, 0.0102251, -0.0233488, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.278458] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1853] 1760401448278372, 4.0374, 0.0217896, -0.370544, -0.309901, -0.999644, -0.00788073, 0.0102251, -0.0233488, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.281067] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1854] 1760401448280956, 4.03998, 0.0217861, -0.370532, -0.309889, -0.999644, -0.00787726, 0.010205, -0.0233495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.283903] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1855] 1760401448283796, 4.04282, 0.0217861, -0.370532, -0.309889, -0.999644, -0.00787726, 0.010205, -0.0233495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.287163] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1856] 1760401448287053, 4.04608, 0.0217861, -0.370532, -0.309889, -0.999644, -0.00787726, 0.010205, -0.0233495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.289791] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1858] 1760401448289666, 4.04869, 0.0215157, -0.370724, -0.309712, -0.999662, -0.00772245, 0.0102313, -0.0226163, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.292423] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1859] 1760401448292315, 4.05134, 0.0215157, -0.370724, -0.309712, -0.999662, -0.00772245, 0.0102313, -0.0226163, -0.0270337, -0.019123, 0.0176494, 0, 0, 0.14697, 
[2025-10-13 20:24:08.295222] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1860] 1760401448295111, 4.05414, 0.0215157, -0.370724, -0.309712, -0.999662, -0.00772245, 0.0102313, -0.0226163, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.298184] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1861] 1760401448298069, 4.05709, 0.0215157, -0.370724, -0.309712, -0.999662, -0.00772245, 0.0102313, -0.0226163, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.300449] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1863] 1760401448300333, 4.05936, 0.0214915, -0.370733, -0.309703, -0.999662, -0.00770013, 0.0101849, -0.0226336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.303262] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1864] 1760401448303157, 4.06218, 0.0214915, -0.370733, -0.309703, -0.999662, -0.00770013, 0.0101849, -0.0226336, -0.00242154, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.305721] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1865] 1760401448305621, 4.06465, 0.0214915, -0.370733, -0.309703, -0.999662, -0.00770013, 0.0101849, -0.0226336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.308564] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1866] 1760401448308449, 4.06747, 0.0214915, -0.370733, -0.309703, -0.999662, -0.00770013, 0.0101849, -0.0226336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.311062] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1868] 1760401448310951, 4.06998, 0.0217417, -0.370598, -0.309902, -0.999649, -0.00784268, 0.0101539, -0.0231902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.314572] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1869] 1760401448314460, 4.07348, 0.0217417, -0.370598, -0.309902, -0.999649, -0.00784268, 0.0101539, -0.0231902, 0.0250216, 0.0135516, -0.019806, 0, 0, -0.111579, 
[2025-10-13 20:24:08.317972] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1870] 1760401448317852, 4.07688, 0.0217417, -0.370598, -0.309902, -0.999649, -0.00784268, 0.0101539, -0.0231902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:08.320590] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [1872] 1760401448320473, 4.0795, 0.0216575, -0.370628, -0.309809, -0.999652, -0.00770495, 0.0101751, -0.0230792, 0, 0, 0, 0, 0, 0, 
