[2025-10-13 20:36:43.858787] [0x0000007f980be7c0] [MocapTag] [0x00000f53] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:36:50.754703] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3197] 1760402210754594, 6.94305, 0.0408541, -0.364047, -0.309056, -0.999784, -0.00700661, 0.0114877, 0.0158717, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.757402] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3198] 1760402210757299, 6.94575, 0.040902, -0.364016, -0.309105, -0.999784, -0.00708722, 0.0114685, 0.0157872, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.760333] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3200] 1760402210760209, 6.94866, 0.040902, -0.364016, -0.309105, -0.999784, -0.00708722, 0.0114685, 0.0157872, 0.00478481, 0.00305092, -0.00483401, 0, 0, 0, 
[2025-10-13 20:36:50.762586] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3201] 1760402210762481, 6.95094, 0.040902, -0.364016, -0.309105, -0.999784, -0.00708722, 0.0114685, 0.0157872, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.766104] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3202] 1760402210765994, 6.95445, 0.040902, -0.364016, -0.309105, -0.999784, -0.00708722, 0.0114685, 0.0157872, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.767914] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3203] 1760402210767810, 6.95627, 0.0405904, -0.364246, -0.309015, -0.999777, -0.00697335, 0.0113862, 0.0163435, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.770600] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3205] 1760402210770488, 6.95894, 0.0405904, -0.364246, -0.309015, -0.999777, -0.00697335, 0.0113862, 0.0163435, -0.0311546, -0.0230244, 0.00895499, 0, 0, 0.111662, 
[2025-10-13 20:36:50.774206] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3206] 1760402210774099, 6.96255, 0.0405904, -0.364246, -0.309015, -0.999777, -0.00697335, 0.0113862, 0.0163435, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.775774] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3207] 1760402210775673, 6.96413, 0.0406847, -0.364064, -0.309015, -0.999784, -0.00692236, 0.0112831, 0.01605, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.778629] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3208] 1760402210778517, 6.96697, 0.0406847, -0.364064, -0.309015, -0.999784, -0.00692236, 0.0112831, 0.01605, 0.00942494, 0.018206, 0, 0, 0, -0.0584673, 
[2025-10-13 20:36:50.781401] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3210] 1760402210781287, 6.96974, 0.0406847, -0.364064, -0.309015, -0.999784, -0.00692236, 0.0112831, 0.01605, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.785424] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3211] 1760402210785311, 6.97377, 0.0406847, -0.364064, -0.309015, -0.999784, -0.00692236, 0.0112831, 0.01605, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.786666] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3212] 1760402210786557, 6.97501, 0.0408347, -0.364006, -0.309099, -0.999786, -0.00704645, 0.0113432, 0.0158086, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.789284] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3214] 1760402210789228, 6.97768, 0.0408347, -0.364006, -0.309099, -0.999786, -0.00704645, 0.0113432, 0.0158086, 0.0150002, 0.00581931, -0.00842264, 0, 0, -0.0486638, 
[2025-10-13 20:36:50.792464] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3215] 1760402210792355, 6.98081, 0.0408347, -0.364006, -0.309099, -0.999786, -0.00704645, 0.0113432, 0.0158086, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.794814] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3216] 1760402210794706, 6.98316, 0.0408347, -0.364006, -0.309099, -0.999786, -0.00704645, 0.0113432, 0.0158086, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.798156] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3217] 1760402210798053, 6.98651, 0.0405098, -0.364255, -0.309009, -0.999781, -0.0068957, 0.0112694, 0.0162499, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.801285] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3219] 1760402210801146, 6.9896, 0.0405098, -0.364255, -0.309009, -0.999781, -0.0068957, 0.0112694, 0.0162499, -0.032485, -0.0248943, 0.00898116, 0, 0, 0.0887424, 
[2025-10-13 20:36:50.803860] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3220] 1760402210803747, 6.9922, 0.0405098, -0.364255, -0.309009, -0.999781, -0.0068957, 0.0112694, 0.0162499, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.806460] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3221] 1760402210806351, 6.99481, 0.0404837, -0.364256, -0.309034, -0.999781, -0.00690032, 0.0111935, 0.0162995, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.809170] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3222] 1760402210809091, 6.99755, 0.0404837, -0.364256, -0.309034, -0.999781, -0.00690032, 0.0111935, 0.0162995, -0.0026146, 0, -0.00245121, 0, 0, 0, 
[2025-10-13 20:36:50.811744] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3224] 1760402210811633, 7.00009, 0.0404837, -0.364256, -0.309034, -0.999781, -0.00690032, 0.0111935, 0.0162995, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.814552] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3225] 1760402210814449, 7.0029, 0.0404837, -0.364256, -0.309034, -0.999781, -0.00690032, 0.0111935, 0.0162995, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.817138] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3226] 1760402210817027, 7.00548, 0.0404868, -0.364264, -0.309021, -0.999781, -0.00689151, 0.0111345, 0.0163123, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.820217] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3228] 1760402210820101, 7.00856, 0.0404868, -0.364264, -0.309021, -0.999781, -0.00689151, 0.0111345, 0.0163123, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.822481] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3229] 1760402210822364, 7.01082, 0.0404868, -0.364264, -0.309021, -0.999781, -0.00689151, 0.0111345, 0.0163123, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.825716] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3230] 1760402210825607, 7.01406, 0.0404868, -0.364264, -0.309021, -0.999781, -0.00689151, 0.0111345, 0.0163123, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.829089] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3231] 1760402210829003, 7.01746, 0.0404902, -0.364269, -0.309017, -0.999782, -0.00690702, 0.0111203, 0.0162805, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.831170] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3233] 1760402210831057, 7.01951, 0.0404902, -0.364269, -0.309017, -0.999782, -0.00690702, 0.0111203, 0.0162805, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.834084] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3234] 1760402210833975, 7.02243, 0.0404902, -0.364269, -0.309017, -0.999782, -0.00690702, 0.0111203, 0.0162805, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.836283] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3235] 1760402210836179, 7.02463, 0.0405025, -0.364258, -0.309007, -0.99978, -0.00695452, 0.0112406, 0.0162683, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.839866] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3237] 1760402210839760, 7.02822, 0.0405025, -0.364258, -0.309007, -0.99978, -0.00695452, 0.0112406, 0.0162683, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.842338] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3238] 1760402210842229, 7.03068, 0.0405025, -0.364258, -0.309007, -0.99978, -0.00695452, 0.0112406, 0.0162683, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.845105] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3239] 1760402210844990, 7.03345, 0.0405025, -0.364258, -0.309007, -0.99978, -0.00695452, 0.0112406, 0.0162683, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.847682] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3240] 1760402210847577, 7.03603, 0.0407419, -0.364053, -0.309024, -0.999784, -0.00699063, 0.0113247, 0.0159674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.850863] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3242] 1760402210850752, 7.03921, 0.0407419, -0.364053, -0.309024, -0.999784, -0.00699063, 0.0113247, 0.0159674, 0.02394, 0.0204738, 0, 0, 0, -0.0603851, 
[2025-10-13 20:36:50.852818] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3243] 1760402210852713, 7.04117, 0.0407419, -0.364053, -0.309024, -0.999784, -0.00699063, 0.0113247, 0.0159674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.855665] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3244] 1760402210855562, 7.04402, 0.0408387, -0.364024, -0.309103, -0.999785, -0.00706485, 0.0114675, 0.0157915, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.858726] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3245] 1760402210858642, 7.0471, 0.0408387, -0.364024, -0.309103, -0.999785, -0.00706485, 0.0114675, 0.0157915, 0.0096731, 0.00295677, -0.00788084, 0, 0, -0.0355512, 
[2025-10-13 20:36:50.861721] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3247] 1760402210861611, 7.05007, 0.0408387, -0.364024, -0.309103, -0.999785, -0.00706485, 0.0114675, 0.0157915, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.864012] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3248] 1760402210863902, 7.05236, 0.0408387, -0.364024, -0.309103, -0.999785, -0.00706485, 0.0114675, 0.0157915, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.866550] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3249] 1760402210866448, 7.0549, 0.0405566, -0.364251, -0.308997, -0.999779, -0.00689943, 0.011451, 0.0162202, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.869427] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3251] 1760402210869367, 7.05782, 0.0405566, -0.364251, -0.308997, -0.999779, -0.00689943, 0.011451, 0.0162202, -0.0282028, -0.0227512, 0.0105749, 0, 0, 0.086163, 
[2025-10-13 20:36:50.872502] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3252] 1760402210872394, 7.06085, 0.0405566, -0.364251, -0.308997, -0.999779, -0.00689943, 0.011451, 0.0162202, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.876178] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3253] 1760402210876075, 7.06453, 0.0405566, -0.364251, -0.308997, -0.999779, -0.00689943, 0.011451, 0.0162202, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.877289] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3254] 1760402210877173, 7.06563, 0.0406917, -0.364137, -0.309034, -0.999783, -0.00685253, 0.0113814, 0.0160501, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.880310] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3256] 1760402210880194, 7.06865, 0.0406917, -0.364137, -0.309034, -0.999783, -0.00685253, 0.0113814, 0.0160501, 0.0135064, 0.011474, -0.00369893, 0, 0, 0, 
[2025-10-13 20:36:50.882440] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3257] 1760402210882335, 7.07079, 0.0406917, -0.364137, -0.309034, -0.999783, -0.00685253, 0.0113814, 0.0160501, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.885238] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3258] 1760402210885128, 7.07358, 0.0406917, -0.364137, -0.309034, -0.999783, -0.00685253, 0.0113814, 0.0160501, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.887757] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3259] 1760402210887649, 7.0761, 0.0408792, -0.364045, -0.309125, -0.999784, -0.00703512, 0.0113617, 0.0159113, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.890893] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3261] 1760402210890774, 7.07923, 0.0408792, -0.364045, -0.309125, -0.999784, -0.00703512, 0.0113617, 0.0159113, 0.0187507, 0.00919876, -0.00906569, 0.0369072, 0, 0, 
[2025-10-13 20:36:50.893171] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3262] 1760402210893066, 7.08152, 0.0408792, -0.364045, -0.309125, -0.999784, -0.00703512, 0.0113617, 0.0159113, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.896458] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3263] 1760402210896340, 7.08479, 0.0406189, -0.364277, -0.308998, -0.999777, -0.00691626, 0.0113705, 0.0163787, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.898587] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3264] 1760402210898467, 7.08692, 0.0406189, -0.364277, -0.308998, -0.999777, -0.00691626, 0.0113705, 0.0163787, -0.0260331, -0.0232584, 0.0126977, 0, 0, 0.0937756, 
[2025-10-13 20:36:50.901982] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3266] 1760402210901871, 7.09033, 0.0406189, -0.364277, -0.308998, -0.999777, -0.00691626, 0.0113705, 0.0163787, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.903913] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3267] 1760402210903810, 7.09227, 0.0406189, -0.364277, -0.308998, -0.999777, -0.00691626, 0.0113705, 0.0163787, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.906543] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3268] 1760402210906438, 7.09489, 0.0406144, -0.36427, -0.308991, -0.999777, -0.00688713, 0.0113806, 0.0163694, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.909409] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3270] 1760402210909351, 7.09781, 0.0406144, -0.36427, -0.308991, -0.999777, -0.00688713, 0.0113806, 0.0163694, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.912876] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3271] 1760402210912757, 7.10121, 0.0406144, -0.36427, -0.308991, -0.999777, -0.00688713, 0.0113806, 0.0163694, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.914718] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3272] 1760402210914608, 7.10306, 0.0406144, -0.36427, -0.308991, -0.999777, -0.00688713, 0.0113806, 0.0163694, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.917334] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3273] 1760402210917224, 7.10568, 0.0408863, -0.364005, -0.309021, -0.999784, -0.00703255, 0.0115389, 0.0158178, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.920233] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3275] 1760402210920118, 7.10857, 0.0408863, -0.364005, -0.309021, -0.999784, -0.00703255, 0.0115389, 0.0158178, 0.0271944, 0.0264589, -0.00303697, 0, 0, -0.11089, 
[2025-10-13 20:36:50.922569] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3276] 1760402210922464, 7.11092, 0.0408863, -0.364005, -0.309021, -0.999784, -0.00703255, 0.0115389, 0.0158178, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.925360] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3277] 1760402210925249, 7.1137, 0.0408863, -0.364005, -0.309021, -0.999784, -0.00703255, 0.0115389, 0.0158178, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.927967] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3278] 1760402210927856, 7.11631, 0.0409756, -0.363991, -0.309039, -0.999783, -0.00711739, 0.0116513, 0.0157213, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.930729] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3280] 1760402210930609, 7.11906, 0.0409756, -0.363991, -0.309039, -0.999783, -0.00711739, 0.0116513, 0.0157213, 0.00892198, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.933209] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3281] 1760402210933104, 7.12156, 0.0409756, -0.363991, -0.309039, -0.999783, -0.00711739, 0.0116513, 0.0157213, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.935799] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3282] 1760402210935695, 7.12415, 0.0407064, -0.364244, -0.30894, -0.999775, -0.00701656, 0.0115115, 0.0163821, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.938974] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3283] 1760402210938882, 7.12734, 0.0407064, -0.364244, -0.30894, -0.999775, -0.00701656, 0.0115115, 0.0163821, -0.0269138, -0.0252807, 0.00992068, 0, 0, 0.132614, 
[2025-10-13 20:36:50.941176] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3285] 1760402210941065, 7.12952, 0.0407064, -0.364244, -0.30894, -0.999775, -0.00701656, 0.0115115, 0.0163821, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.943962] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3286] 1760402210943854, 7.13231, 0.0407064, -0.364244, -0.30894, -0.999775, -0.00701656, 0.0115115, 0.0163821, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.946481] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3287] 1760402210946364, 7.13482, 0.0408867, -0.364055, -0.308981, -0.99978, -0.00698275, 0.0115956, 0.0160456, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.949330] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3288] 1760402210949242, 7.1377, 0.0408867, -0.364055, -0.308981, -0.99978, -0.00698275, 0.0115956, 0.0160456, 0.0180325, 0.0188474, -0.00405722, 0, 0, -0.0673484, 
[2025-10-13 20:36:50.951981] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3290] 1760402210951869, 7.14032, 0.0408867, -0.364055, -0.308981, -0.99978, -0.00698275, 0.0115956, 0.0160456, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.954830] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3291] 1760402210954721, 7.14318, 0.0408867, -0.364055, -0.308981, -0.99978, -0.00698275, 0.0115956, 0.0160456, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.957292] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3292] 1760402210957188, 7.14564, 0.0410115, -0.364023, -0.309077, -0.999783, -0.00707592, 0.0116998, 0.0157468, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.960870] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3294] 1760402210960762, 7.14922, 0.0410115, -0.364023, -0.309077, -0.999783, -0.00707592, 0.0116998, 0.0157468, 0.0124719, 0.00321726, -0.00961127, 0, 0, -0.0601307, 
[2025-10-13 20:36:50.962738] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3295] 1760402210962628, 7.15108, 0.0410115, -0.364023, -0.309077, -0.999783, -0.00707592, 0.0116998, 0.0157468, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.965719] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3296] 1760402210965610, 7.15407, 0.0410115, -0.364023, -0.309077, -0.999783, -0.00707592, 0.0116998, 0.0157468, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.968233] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3297] 1760402210968120, 7.15658, 0.0407092, -0.364268, -0.308991, -0.999776, -0.00692389, 0.0116434, 0.0162583, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.971488] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3299] 1760402210971376, 7.15983, 0.0407092, -0.364268, -0.308991, -0.999776, -0.00692389, 0.0116434, 0.0162583, -0.0302294, -0.0244421, 0.00857879, 0, 0, 0.102764, 
[2025-10-13 20:36:50.973716] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3300] 1760402210973604, 7.16206, 0.0407092, -0.364268, -0.308991, -0.999776, -0.00692389, 0.0116434, 0.0162583, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.976437] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3301] 1760402210976333, 7.16479, 0.0406783, -0.364209, -0.308949, -0.999777, -0.00680066, 0.0115154, 0.0163373, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.979183] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3302] 1760402210979097, 7.16755, 0.0406783, -0.364209, -0.308949, -0.999777, -0.00680066, 0.0115154, 0.0163373, -0.00308948, 0.00583502, 0.00421887, 0, 0, 0, 
[2025-10-13 20:36:50.981802] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3304] 1760402210981686, 7.17014, 0.0406783, -0.364209, -0.308949, -0.999777, -0.00680066, 0.0115154, 0.0163373, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.985363] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3305] 1760402210985256, 7.17371, 0.0406783, -0.364209, -0.308949, -0.999777, -0.00680066, 0.0115154, 0.0163373, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.988247] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3306] 1760402210988139, 7.17659, 0.0409588, -0.364043, -0.309072, -0.999782, -0.00701, 0.0115395, 0.0159152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.991228] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3308] 1760402210991119, 7.17957, 0.0409588, -0.364043, -0.309072, -0.999782, -0.00701, 0.0115395, 0.0159152, 0.0280483, 0.0166327, -0.012285, 0.0427723, 0, -0.0849582, 
[2025-10-13 20:36:50.993838] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3309] 1760402210993732, 7.18219, 0.0409588, -0.364043, -0.309072, -0.999782, -0.00701, 0.0115395, 0.0159152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.996451] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3310] 1760402210996346, 7.1848, 0.0406761, -0.364269, -0.308968, -0.999777, -0.00690417, 0.0115074, 0.0163202, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:50.999274] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3312] 1760402210999219, 7.18767, 0.0406761, -0.364269, -0.308968, -0.999777, -0.00690417, 0.0115074, 0.0163202, -0.0282687, -0.0226186, 0.0103461, 0, 0, 0.0813041, 
[2025-10-13 20:36:51.002346] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3313] 1760402211002223, 7.19068, 0.0406761, -0.364269, -0.308968, -0.999777, -0.00690417, 0.0115074, 0.0163202, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.005217] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3314] 1760402211005108, 7.19356, 0.0406761, -0.364269, -0.308968, -0.999777, -0.00690417, 0.0115074, 0.0163202, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.008113] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3315] 1760402211008001, 7.19646, 0.0406402, -0.364265, -0.308964, -0.999779, -0.00689953, 0.0114802, 0.0162231, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.012107] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3317] 1760402211011997, 7.20045, 0.0406402, -0.364265, -0.308964, -0.999779, -0.00689953, 0.0114802, 0.0162231, -0.00358195, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.013593] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3318] 1760402211013489, 7.20194, 0.0406402, -0.364265, -0.308964, -0.999779, -0.00689953, 0.0114802, 0.0162231, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.016125] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3319] 1760402211016018, 7.20447, 0.0408418, -0.36404, -0.309022, -0.999783, -0.00699809, 0.0114859, 0.0158806, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.018950] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3320] 1760402211018836, 7.20729, 0.0408418, -0.36404, -0.309022, -0.999783, -0.00699809, 0.0114859, 0.0158806, 0.0201558, 0.0225354, -0.00574193, 0, 0, -0.0687573, 
[2025-10-13 20:36:51.021493] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3322] 1760402211021382, 7.20984, 0.0408418, -0.36404, -0.309022, -0.999783, -0.00699809, 0.0114859, 0.0158806, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.024259] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3323] 1760402211024146, 7.2126, 0.0408418, -0.36404, -0.309022, -0.999783, -0.00699809, 0.0114859, 0.0158806, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.027114] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3324] 1760402211027010, 7.21547, 0.0409087, -0.364015, -0.309096, -0.999784, -0.007068, 0.011519, 0.0157951, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:36:51.030352] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3326] 1760402211030234, 7.21869, 0.0409087, -0.364015, -0.309096, -0.999784, -0.007068, 0.011519, 0.0157951, 0.00668736, 0.00250552, -0.00745942, 0, 0, 0, 
[2025-10-13 20:36:51.033958] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [3327] 1760402211033853, 7.22231, 0.0409087, -0.364015, -0.309096, -0.999784, -0.007068, 0.011519, 0.0157951, 0, 0, 0, 0, 0, 0, 
