[2025-10-13 20:19:49.841174] [0x0000007f7ff327c0] [MocapTag] [0x00000e4e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:19:59.534877] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4511] 1760401199534771, 9.74216, 0.011823, -0.357579, -0.311366, -0.999586, -0.0123519, 0.0180497, 0.0186689, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.537469] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4512] 1760401199537365, 9.74475, 0.0119063, -0.357435, -0.311234, -0.999607, -0.011965, 0.0174158, 0.0184143, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.540380] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4513] 1760401199540263, 9.74765, 0.0119063, -0.357435, -0.311234, -0.999607, -0.011965, 0.0174158, 0.0184143, 0.00833179, 0.0144125, 0.013186, -0.0742197, -0.128796, -0.0481445, 
[2025-10-13 20:19:59.543115] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4515] 1760401199543004, 9.75039, 0.0119063, -0.357435, -0.311234, -0.999607, -0.011965, 0.0174158, 0.0184143, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.545735] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4516] 1760401199545631, 9.75302, 0.0119063, -0.357435, -0.311234, -0.999607, -0.011965, 0.0174158, 0.0184143, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.548287] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4517] 1760401199548167, 9.75555, 0.0120467, -0.357341, -0.311319, -0.999611, -0.0119945, 0.0175605, 0.0180351, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.551003] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4519] 1760401199550947, 9.75833, 0.0120467, -0.357341, -0.311319, -0.999611, -0.0119945, 0.0175605, 0.0180351, 0.0140452, 0.00935477, -0.00847028, 0, 0, -0.07631, 
[2025-10-13 20:19:59.555181] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4520] 1760401199555071, 9.76246, 0.0120467, -0.357341, -0.311319, -0.999611, -0.0119945, 0.0175605, 0.0180351, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.556460] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4521] 1760401199556355, 9.76374, 0.0120467, -0.357341, -0.311319, -0.999611, -0.0119945, 0.0175605, 0.0180351, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.559019] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4522] 1760401199558872, 9.76626, 0.0120845, -0.357311, -0.311328, -0.999611, -0.0120686, 0.0175746, 0.0179786, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.561837] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4524] 1760401199561714, 9.7691, 0.0120845, -0.357311, -0.311328, -0.999611, -0.0120686, 0.0175746, 0.0179786, 0.00378036, 0.00306459, 0, 0, 0, 0, 
[2025-10-13 20:19:59.564432] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4525] 1760401199564322, 9.77171, 0.0120845, -0.357311, -0.311328, -0.999611, -0.0120686, 0.0175746, 0.0179786, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.567127] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4526] 1760401199567022, 9.77441, 0.0120845, -0.357311, -0.311328, -0.999611, -0.0120686, 0.0175746, 0.0179786, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.570224] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4527] 1760401199570113, 9.7775, 0.0118411, -0.357532, -0.311357, -0.999584, -0.0124469, 0.0180445, 0.018735, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.572763] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4529] 1760401199572615, 9.78, 0.0118411, -0.357532, -0.311357, -0.999584, -0.0124469, 0.0180445, 0.018735, -0.0243399, -0.0221571, -0.00290152, 0.0712872, 0.0971474, 0.148952, 
[2025-10-13 20:19:59.575556] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4530] 1760401199575440, 9.78283, 0.0118411, -0.357532, -0.311357, -0.999584, -0.0124469, 0.0180445, 0.018735, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.577872] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4531] 1760401199577765, 9.78515, 0.0119078, -0.357407, -0.311227, -0.999604, -0.0120363, 0.0174906, 0.0184674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.580659] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4532] 1760401199580538, 9.78792, 0.0119078, -0.357407, -0.311227, -0.999604, -0.0120363, 0.0174906, 0.0184674, 0.00666214, 0.0125214, 0.0129665, -0.0792027, -0.112926, -0.0508379, 
[2025-10-13 20:19:59.583213] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4534] 1760401199583102, 9.79049, 0.0119078, -0.357407, -0.311227, -0.999604, -0.0120363, 0.0174906, 0.0184674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.586597] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4535] 1760401199586495, 9.79388, 0.0119078, -0.357407, -0.311227, -0.999604, -0.0120363, 0.0174906, 0.0184674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.589670] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4536] 1760401199589550, 9.79694, 0.0121033, -0.357355, -0.311295, -0.99961, -0.0119824, 0.0176154, 0.018057, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.592140] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4538] 1760401199592020, 9.79941, 0.0121033, -0.357355, -0.311295, -0.99961, -0.0119824, 0.0176154, 0.018057, 0.0195535, 0.00518287, -0.0067914, 0, 0, -0.0821937, 
[2025-10-13 20:19:59.595181] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4539] 1760401199595063, 9.80245, 0.0121033, -0.357355, -0.311295, -0.99961, -0.0119824, 0.0176154, 0.018057, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.597257] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4540] 1760401199597150, 9.80454, 0.0121033, -0.357355, -0.311295, -0.99961, -0.0119824, 0.0176154, 0.018057, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.599845] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4541] 1760401199599742, 9.80713, 0.0121181, -0.357323, -0.311303, -0.999613, -0.011958, 0.0176691, 0.0178572, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.603142] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4543] 1760401199603028, 9.81041, 0.0121181, -0.357323, -0.311303, -0.999613, -0.011958, 0.0176691, 0.0178572, 0, 0.0032008, 0, 0, 0, -0.04002, 
[2025-10-13 20:19:59.605727] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4544] 1760401199605624, 9.81301, 0.0121181, -0.357323, -0.311303, -0.999613, -0.011958, 0.0176691, 0.0178572, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.608351] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4545] 1760401199608248, 9.81563, 0.0118584, -0.35754, -0.311339, -0.999584, -0.0124124, 0.0181495, 0.0186761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.611164] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4547] 1760401199611098, 9.81848, 0.0118584, -0.35754, -0.311339, -0.999584, -0.0124124, 0.0181495, 0.0186761, -0.0259658, -0.0217211, -0.00360006, 0.0862598, 0.0996541, 0.161143, 
[2025-10-13 20:19:59.613797] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4548] 1760401199613686, 9.82107, 0.0118584, -0.35754, -0.311339, -0.999584, -0.0124124, 0.0181495, 0.0186761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.616811] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4549] 1760401199616701, 9.82409, 0.0118584, -0.35754, -0.311339, -0.999584, -0.0124124, 0.0181495, 0.0186761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.618982] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4550] 1760401199618880, 9.82627, 0.0119919, -0.357415, -0.311214, -0.999607, -0.0119205, 0.0175324, 0.0183231, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.621949] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4552] 1760401199621842, 9.82923, 0.0119919, -0.357415, -0.311214, -0.999607, -0.0119205, 0.0175324, 0.0183231, 0.0133402, 0.0125534, 0.0124498, -0.0949383, -0.126047, -0.0674855, 
[2025-10-13 20:19:59.624800] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4553] 1760401199624688, 9.83207, 0.0119919, -0.357415, -0.311214, -0.999607, -0.0119205, 0.0175324, 0.0183231, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.627506] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4554] 1760401199627399, 9.83479, 0.0119919, -0.357415, -0.311214, -0.999607, -0.0119205, 0.0175324, 0.0183231, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.630081] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4555] 1760401199629961, 9.83735, 0.0121044, -0.357346, -0.311276, -0.999611, -0.0119761, 0.0176338, 0.0180041, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.632841] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4557] 1760401199632682, 9.84007, 0.0121044, -0.357346, -0.311276, -0.999611, -0.0119761, 0.0176338, 0.0180041, 0.0112504, 0.00686308, -0.00620945, 0, 0, -0.0642553, 
[2025-10-13 20:19:59.635429] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4558] 1760401199635323, 9.84271, 0.0121044, -0.357346, -0.311276, -0.999611, -0.0119761, 0.0176338, 0.0180041, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.638208] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4559] 1760401199638086, 9.84547, 0.0121481, -0.357316, -0.311296, -0.99961, -0.0119938, 0.0176295, 0.0180064, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.640896] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4560] 1760401199640807, 9.84819, 0.0121481, -0.357316, -0.311296, -0.99961, -0.0119938, 0.0176295, 0.0180064, 0.00437223, 0.00298086, 0, 0, 0, 0, 
[2025-10-13 20:19:59.643676] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4562] 1760401199643563, 9.85095, 0.0121481, -0.357316, -0.311296, -0.99961, -0.0119938, 0.0176295, 0.0180064, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.647113] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4563] 1760401199647009, 9.8544, 0.0121481, -0.357316, -0.311296, -0.99961, -0.0119938, 0.0176295, 0.0180064, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.648955] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4564] 1760401199648855, 9.85624, 0.01188, -0.357536, -0.311344, -0.999584, -0.0124116, 0.0181752, 0.0186571, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.652519] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4566] 1760401199652402, 9.85979, 0.01188, -0.357536, -0.311344, -0.999584, -0.0124116, 0.0181752, 0.0186571, -0.0268044, -0.0219864, -0.00477876, 0.079298, 0.112183, 0.12746, 
[2025-10-13 20:19:59.654865] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4567] 1760401199654758, 9.86214, 0.01188, -0.357536, -0.311344, -0.999584, -0.0124116, 0.0181752, 0.0186571, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.657474] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4568] 1760401199657371, 9.86476, 0.012245, -0.357111, -0.311143, -0.999551, -0.0131253, 0.0182661, 0.0198019, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.660339] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4569] 1760401199660222, 9.86761, 0.012245, -0.357111, -0.311143, -0.999551, -0.0131253, 0.0182661, 0.0198019, 0.0364987, 0.0425695, 0.0200659, 0.138235, 0, 0.226266, 
[2025-10-13 20:19:59.662887] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4571] 1760401199662774, 9.87016, 0.012245, -0.357111, -0.311143, -0.999551, -0.0131253, 0.0182661, 0.0198019, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.665813] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4572] 1760401199665704, 9.87309, 0.012245, -0.357111, -0.311143, -0.999551, -0.0131253, 0.0182661, 0.0198019, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.668741] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4573] 1760401199668636, 9.87602, 0.0121108, -0.357341, -0.311288, -0.999607, -0.0120462, 0.0176344, 0.0181761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.671638] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4575] 1760401199671528, 9.87891, 0.0121108, -0.357341, -0.311288, -0.999607, -0.0120462, 0.0176344, 0.0181761, -0.0134234, -0.023001, -0.0144899, -0.207686, -0.13436, -0.31997, 
[2025-10-13 20:19:59.674170] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4576] 1760401199674058, 9.88144, 0.0121108, -0.357341, -0.311288, -0.999607, -0.0120462, 0.0176344, 0.0181761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.676880] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4577] 1760401199676776, 9.88416, 0.0121108, -0.357341, -0.311288, -0.999607, -0.0120462, 0.0176344, 0.0181761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.679607] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4578] 1760401199679484, 9.88687, 0.0121433, -0.357339, -0.311313, -0.999609, -0.0120178, 0.0176722, 0.018046, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.682999] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4580] 1760401199682889, 9.89028, 0.0121433, -0.357339, -0.311313, -0.999609, -0.0120178, 0.0176722, 0.018046, 0.00325411, 0, -0.00251024, 0, 0, 0, 
[2025-10-13 20:19:59.686103] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4581] 1760401199685948, 9.89333, 0.0121433, -0.357339, -0.311313, -0.999609, -0.0120178, 0.0176722, 0.018046, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.688242] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4582] 1760401199688137, 9.89552, 0.0118542, -0.35756, -0.311359, -0.999584, -0.0123831, 0.0181151, 0.0187157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.691037] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4583] 1760401199690949, 9.89833, 0.0118542, -0.35756, -0.311359, -0.999584, -0.0123831, 0.0181151, 0.0187157, -0.0289121, -0.0220953, -0.00460376, 0.0690699, 0.0914976, 0.131689, 
[2025-10-13 20:19:59.693565] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4585] 1760401199693452, 9.90084, 0.0118542, -0.35756, -0.311359, -0.999584, -0.0123831, 0.0181151, 0.0187157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.696280] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4586] 1760401199696174, 9.90356, 0.0118542, -0.35756, -0.311359, -0.999584, -0.0123831, 0.0181151, 0.0187157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.699094] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4587] 1760401199698993, 9.90638, 0.0119254, -0.35742, -0.311225, -0.999608, -0.0119095, 0.0174651, 0.0183706, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.702271] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4589] 1760401199702151, 9.90954, 0.0119254, -0.35742, -0.311225, -0.999608, -0.0119095, 0.0174651, 0.0183706, 0.00711667, 0.0140001, 0.0134545, -0.0911713, -0.132542, -0.0658967, 
[2025-10-13 20:19:59.704769] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4590] 1760401199704664, 9.91205, 0.0119254, -0.35742, -0.311225, -0.999608, -0.0119095, 0.0174651, 0.0183706, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.707514] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4591] 1760401199707405, 9.91479, 0.0119254, -0.35742, -0.311225, -0.999608, -0.0119095, 0.0174651, 0.0183706, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.710776] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4592] 1760401199710693, 9.91808, 0.0120631, -0.357368, -0.311293, -0.999613, -0.0119363, 0.0175158, 0.0180441, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.713581] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4594] 1760401199713468, 9.92085, 0.0120631, -0.357368, -0.311293, -0.999613, -0.0119363, 0.0175158, 0.0180441, 0.0137716, 0.00519862, -0.00683392, 0, 0, -0.0655357, 
[2025-10-13 20:19:59.716404] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4595] 1760401199716300, 9.92369, 0.0120631, -0.357368, -0.311293, -0.999613, -0.0119363, 0.0175158, 0.0180441, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.718976] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4596] 1760401199718873, 9.92626, 0.0120811, -0.357336, -0.3113, -0.999614, -0.0119548, 0.0175228, 0.017943, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.722099] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4598] 1760401199721979, 9.92937, 0.0120811, -0.357336, -0.3113, -0.999614, -0.0119548, 0.0175228, 0.017943, 0, 0.00322159, 0, 0, 0, 0, 
[2025-10-13 20:19:59.724429] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4599] 1760401199724319, 9.9317, 0.0120811, -0.357336, -0.3113, -0.999614, -0.0119548, 0.0175228, 0.017943, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.727140] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4600] 1760401199727033, 9.93442, 0.0120811, -0.357336, -0.3113, -0.999614, -0.0119548, 0.0175228, 0.017943, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.730330] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4601] 1760401199730210, 9.9376, 0.0118068, -0.357545, -0.311357, -0.999586, -0.0123725, 0.0180595, 0.0186547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.733261] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4603] 1760401199733148, 9.94053, 0.0118068, -0.357545, -0.311357, -0.999586, -0.0123725, 0.0180595, 0.0186547, -0.027436, -0.0208549, -0.00568737, 0.0791073, 0.110526, 0.139727, 
[2025-10-13 20:19:59.735776] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4604] 1760401199735669, 9.94305, 0.0118068, -0.357545, -0.311357, -0.999586, -0.0123725, 0.0180595, 0.0186547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.738358] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4605] 1760401199738254, 9.94564, 0.0119073, -0.357407, -0.311238, -0.999611, -0.0119054, 0.0173739, 0.0182991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.741225] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4607] 1760401199741166, 9.94855, 0.0119073, -0.357407, -0.311238, -0.999611, -0.0119054, 0.0173739, 0.0182991, 0.0100541, 0.0137693, 0.0118279, -0.0897408, -0.139656, -0.0679515, 
[2025-10-13 20:19:59.743753] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4608] 1760401199743643, 9.95103, 0.0119073, -0.357407, -0.311238, -0.999611, -0.0119054, 0.0173739, 0.0182991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.746618] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4609] 1760401199746512, 9.9539, 0.0119073, -0.357407, -0.311238, -0.999611, -0.0119054, 0.0173739, 0.0182991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.749221] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4610] 1760401199749117, 9.9565, 0.0120518, -0.357332, -0.311307, -0.999612, -0.012004, 0.0175461, 0.0179953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.752139] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4612] 1760401199752020, 9.95941, 0.0120518, -0.357332, -0.311307, -0.999612, -0.012004, 0.0175461, 0.0179953, 0.0144521, 0.00749599, -0.00689931, 0, 0, -0.0615325, 
[2025-10-13 20:19:59.754630] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4613] 1760401199754525, 9.96191, 0.0120518, -0.357332, -0.311307, -0.999612, -0.012004, 0.0175461, 0.0179953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.757284] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4614] 1760401199757175, 9.96456, 0.0120518, -0.357332, -0.311307, -0.999612, -0.012004, 0.0175461, 0.0179953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.760001] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4615] 1760401199759898, 9.96728, 0.0123802, -0.357017, -0.311234, -0.999561, -0.0131582, 0.018093, 0.0194212, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.762943] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4617] 1760401199762826, 9.97021, 0.0123802, -0.357017, -0.311234, -0.999561, -0.0131582, 0.018093, 0.0194212, 0.0328399, 0.031545, 0.00731703, 0.223804, 0.117142, 0.279918, 
[2025-10-13 20:19:59.765290] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4618] 1760401199765184, 9.97257, 0.0123802, -0.357017, -0.311234, -0.999561, -0.0131582, 0.018093, 0.0194212, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.767880] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4619] 1760401199767774, 9.97516, 0.0118605, -0.357552, -0.311357, -0.999584, -0.0124213, 0.0181581, 0.0186336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.770715] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4620] 1760401199770626, 9.97801, 0.0118605, -0.357552, -0.311357, -0.999584, -0.0124213, 0.0181581, 0.0186336, -0.0519743, -0.0535796, -0.0123018, -0.144768, 0, -0.155067, 
[2025-10-13 20:19:59.773331] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4622] 1760401199773218, 9.9806, 0.0118605, -0.357552, -0.311357, -0.999584, -0.0124213, 0.0181581, 0.0186336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.775809] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4623] 1760401199775699, 9.98309, 0.0118605, -0.357552, -0.311357, -0.999584, -0.0124213, 0.0181581, 0.0186336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.778523] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4624] 1760401199778417, 9.9858, 0.0119064, -0.357435, -0.311227, -0.999603, -0.0120362, 0.0175388, 0.0184763, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.781289] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4626] 1760401199781226, 9.98861, 0.0119064, -0.357435, -0.311227, -0.999603, -0.0120362, 0.0175388, 0.0184763, 0.00459305, 0.0117414, 0.0130235, -0.0742674, -0.125649, 0, 
[2025-10-13 20:19:59.784019] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4627] 1760401199783907, 9.99129, 0.0119064, -0.357435, -0.311227, -0.999603, -0.0120362, 0.0175388, 0.0184763, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.786534] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4628] 1760401199786426, 9.99381, 0.0119064, -0.357435, -0.311227, -0.999603, -0.0120362, 0.0175388, 0.0184763, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.789203] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4629] 1760401199789090, 9.99648, 0.0120794, -0.357358, -0.311291, -0.999609, -0.0120405, 0.017593, 0.0181074, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.793355] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4631] 1760401199793217, 10.0006, 0.0120794, -0.357358, -0.311291, -0.999609, -0.0120405, 0.017593, 0.0181074, 0.0172967, 0.00772482, -0.00637305, 0, 0, -0.073953, 
[2025-10-13 20:19:59.797063] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4632] 1760401199796952, 10.0043, 0.0120794, -0.357358, -0.311291, -0.999609, -0.0120405, 0.017593, 0.0181074, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.798408] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4633] 1760401199798305, 10.0057, 0.0121054, -0.357345, -0.311303, -0.999609, -0.0120655, 0.0176247, 0.0180698, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.801866] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4634] 1760401199801750, 10.0091, 0.0121054, -0.357345, -0.311303, -0.999609, -0.0120655, 0.0176247, 0.0180698, 0.00259901, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.803838] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4636] 1760401199803776, 10.0112, 0.0121054, -0.357345, -0.311303, -0.999609, -0.0120655, 0.0176247, 0.0180698, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.806600] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4637] 1760401199806485, 10.0139, 0.0121054, -0.357345, -0.311303, -0.999609, -0.0120655, 0.0176247, 0.0180698, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:19:59.809924] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [4638] 1760401199809809, 10.0172, 0.0118884, -0.357573, -0.311335, -0.999584, -0.0123627, 0.0181436, 0.0187234, 0, 0, 0, 0, 0, 0, 
