[2025-10-20 11:39:16.740603] [0x0000007f93d977c0] [MocapTag] [0x00000b4b] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:39:18.572347] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [851] 1760974758572221, 1.90474, 0.113109, -0.230219, -0.321883, 0.701453, 0.712647, 0.00126177, -0.00981391, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.575117] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [852] 1760974758575000, 1.90752, 0.113109, -0.230219, -0.321883, 0.701453, 0.712647, 0.00126177, -0.00981391, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.577644] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [853] 1760974758577557, 1.91007, 0.113107, -0.230243, -0.32191, 0.70138, 0.712719, 0.00126369, -0.00982213, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.581020] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [855] 1760974758580907, 1.91342, 0.113107, -0.230243, -0.32191, 0.70138, 0.712719, 0.00126369, -0.00982213, 0, -0.00237675, -0.00272036, 0, 0, 0, 
[2025-10-20 11:39:18.584132] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [856] 1760974758584022, 1.91654, 0.113107, -0.230243, -0.32191, 0.70138, 0.712719, 0.00126369, -0.00982213, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.586378] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [857] 1760974758586244, 1.91876, 0.113121, -0.230218, -0.321978, 0.701224, 0.712872, 0.00133733, -0.00982203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.589293] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [859] 1760974758589179, 1.9217, 0.113121, -0.230218, -0.321978, 0.701224, 0.712872, 0.00133733, -0.00982203, 0, 0.00251865, -0.00676627, 0.0437021, 0, 0, 
[2025-10-20 11:39:18.591641] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [860] 1760974758591532, 1.92405, 0.113121, -0.230218, -0.321978, 0.701224, 0.712872, 0.00133733, -0.00982203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.594556] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [861] 1760974758594447, 1.92697, 0.113121, -0.230218, -0.321978, 0.701224, 0.712872, 0.00133733, -0.00982203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.597050] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [862] 1760974758596931, 1.92945, 0.11313, -0.230198, -0.321999, 0.701159, 0.712936, 0.00136802, -0.00982118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.600133] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [864] 1760974758600021, 1.93254, 0.11313, -0.230198, -0.321999, 0.701159, 0.712936, 0.00136802, -0.00982118, 0, 0, -0.00210298, 0, 0, 0, 
[2025-10-20 11:39:18.602417] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [865] 1760974758602308, 1.93483, 0.11313, -0.230198, -0.321999, 0.701159, 0.712936, 0.00136802, -0.00982118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.605127] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [866] 1760974758605021, 1.93754, 0.11313, -0.230198, -0.321999, 0.701159, 0.712936, 0.00136802, -0.00982118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.607826] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [867] 1760974758607741, 1.94026, 0.113107, -0.230231, -0.321879, 0.701479, 0.712622, 0.00130978, -0.00976646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.610974] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [869] 1760974758610862, 1.94338, 0.113107, -0.230231, -0.321879, 0.701479, 0.712622, 0.00130978, -0.00976646, -0.0022922, -0.00330128, 0.0119909, -0.0893831, 0, 0, 
[2025-10-20 11:39:18.614323] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [870] 1760974758614208, 1.94673, 0.113107, -0.230231, -0.321879, 0.701479, 0.712622, 0.00130978, -0.00976646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.616588] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [871] 1760974758616478, 1.949, 0.113108, -0.230218, -0.321875, 0.701435, 0.712665, 0.0013229, -0.00976817, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.619210] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [873] 1760974758619096, 1.95161, 0.113108, -0.230218, -0.321875, 0.701435, 0.712665, 0.0013229, -0.00976817, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.621642] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [874] 1760974758621536, 1.95405, 0.113108, -0.230218, -0.321875, 0.701435, 0.712665, 0.0013229, -0.00976817, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.624395] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [875] 1760974758624287, 1.9568, 0.113108, -0.230218, -0.321875, 0.701435, 0.712665, 0.0013229, -0.00976817, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.627140] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [876] 1760974758627025, 1.95954, 0.113138, -0.230172, -0.322003, 0.701106, 0.712987, 0.00136996, -0.00985046, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.630022] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [878] 1760974758629903, 1.96242, 0.113138, -0.230172, -0.322003, 0.701106, 0.712987, 0.00136996, -0.00985046, 0.00294678, 0.00463484, -0.0128116, 0.0918984, 0, 0, 
[2025-10-20 11:39:18.632787] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [879] 1760974758632677, 1.9652, 0.113138, -0.230172, -0.322003, 0.701106, 0.712987, 0.00136996, -0.00985046, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.635528] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [880] 1760974758635413, 1.96793, 0.113138, -0.230172, -0.322003, 0.701106, 0.712987, 0.00136996, -0.00985046, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.637945] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [882] 1760974758637872, 1.97039, 0.113133, -0.230152, -0.321992, 0.701119, 0.712975, 0.00136419, -0.00981447, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.640738] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [883] 1760974758640624, 1.97314, 0.113133, -0.230152, -0.321992, 0.701119, 0.712975, 0.00136419, -0.00981447, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.643388] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [884] 1760974758643266, 1.97578, 0.113133, -0.230152, -0.321992, 0.701119, 0.712975, 0.00136419, -0.00981447, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.645804] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [885] 1760974758645694, 1.97821, 0.11312, -0.230179, -0.321938, 0.701247, 0.712849, 0.00129969, -0.00984538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.648826] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [887] 1760974758648705, 1.98122, 0.11312, -0.230179, -0.321938, 0.701247, 0.712849, 0.00129969, -0.00984538, 0, -0.0026125, 0.00541584, -0.0360608, 0, 0, 
[2025-10-20 11:39:18.651175] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [888] 1760974758651065, 1.98358, 0.11312, -0.230179, -0.321938, 0.701247, 0.712849, 0.00129969, -0.00984538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.653633] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [889] 1760974758653525, 1.98604, 0.11312, -0.230179, -0.321938, 0.701247, 0.712849, 0.00129969, -0.00984538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.656105] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [890] 1760974758656003, 1.98852, 0.113122, -0.230195, -0.321895, 0.70142, 0.71268, 0.00125359, -0.00981365, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.659460] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [892] 1760974758659336, 1.99185, 0.113122, -0.230195, -0.321895, 0.70142, 0.71268, 0.00125359, -0.00981365, 0, 0, 0.00426712, -0.0481844, 0, 0, 
[2025-10-20 11:39:18.661933] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [893] 1760974758661823, 1.99434, 0.113122, -0.230195, -0.321895, 0.70142, 0.71268, 0.00125359, -0.00981365, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.664800] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [894] 1760974758664686, 1.9972, 0.113122, -0.230195, -0.321895, 0.70142, 0.71268, 0.00125359, -0.00981365, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.667447] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [895] 1760974758667358, 1.99988, 0.113103, -0.230209, -0.321894, 0.701454, 0.712646, 0.00128273, -0.00979078, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.670719] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [897] 1760974758670606, 2.00312, 0.113103, -0.230209, -0.321894, 0.701454, 0.712646, 0.00128273, -0.00979078, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.673577] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [898] 1760974758673466, 2.00598, 0.113103, -0.230209, -0.321894, 0.701454, 0.712646, 0.00128273, -0.00979078, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.676444] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [899] 1760974758676305, 2.00882, 0.113144, -0.230181, -0.322, 0.701137, 0.712958, 0.00134518, -0.00983328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.681375] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [901] 1760974758681262, 2.01378, 0.113144, -0.230181, -0.322, 0.701137, 0.712958, 0.00134518, -0.00983328, 0.00404285, 0.00286658, -0.0105347, 0.0887871, 0, 0, 
[2025-10-20 11:39:18.682187] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [902] 1760974758682088, 2.01461, 0.113144, -0.230181, -0.322, 0.701137, 0.712958, 0.00134518, -0.00983328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.684717] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [903] 1760974758684562, 2.01708, 0.113144, -0.230181, -0.322, 0.701137, 0.712958, 0.00134518, -0.00983328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.687358] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [904] 1760974758687266, 2.01978, 0.113102, -0.230266, -0.321878, 0.7015, 0.712602, 0.00125499, -0.00972891, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.690494] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [906] 1760974758690381, 2.0229, 0.113102, -0.230266, -0.321878, 0.7015, 0.712602, 0.00125499, -0.00972891, -0.00416094, -0.00850071, 0.012155, -0.101328, 0, 0, 
[2025-10-20 11:39:18.693572] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [907] 1760974758693460, 2.02598, 0.113102, -0.230266, -0.321878, 0.7015, 0.712602, 0.00125499, -0.00972891, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.696574] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [908] 1760974758696467, 2.02899, 0.114044, -0.231774, -0.324827, 0.705865, 0.708335, 0.000179392, -0.00393474, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.700014] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [910] 1760974758699893, 2.03241, 0.114044, -0.231774, -0.324827, 0.705865, 0.708335, 0.000179392, -0.00393474, 0.0941435, -0.150812, -0.294923, -1.21322, -0.678424, -0.963097, 
[2025-10-20 11:39:18.702698] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [911] 1760974758702588, 2.03511, 0.114044, -0.231774, -0.324827, 0.705865, 0.708335, 0.000179392, -0.00393474, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.706773] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [912] 1760974758706661, 2.03918, 0.114044, -0.231774, -0.324827, 0.705865, 0.708335, 0.000179392, -0.00393474, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.708144] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [914] 1760974758708045, 2.04056, 0.114, -0.231796, -0.324423, 0.706823, 0.707379, -0.000128945, -0.00390726, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:18.710808] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [915] 1760974758710695, 2.04321, 0.114, -0.231796, -0.324423, 0.706823, 0.707379, -0.000128945, -0.00390726, -0.00439977, -0.00220228, 0.0404108, -0.270653, 0.0389144, -0.0467872, 
[2025-10-20 11:39:18.713314] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [916] 1760974758713205, 2.04572, 0.114, -0.231796, -0.324423, 0.706823, 0.707379, -0.000128945, -0.00390726, 0, 0, 0, 0, 0, 0, 
