[2025-10-20 11:47:29.379077] [0x0000007fa38ea7c0] [MocapTag] [0x0000199d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:47:29.671428] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [139] 1760975249671319, 0.345921, 0.137505, -0.227455, -0.324637, 0.710459, 0.703623, -0.00525373, -0.011599, 0, 0, -0.0103302, -0.0963926, -0.0391988, 0.0525787, 
[2025-10-20 11:47:29.673976] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [140] 1760975249673867, 0.348469, 0.137505, -0.227455, -0.324637, 0.710459, 0.703623, -0.00525373, -0.011599, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.676633] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [142] 1760975249676546, 0.351148, 0.137489, -0.227467, -0.324642, 0.710516, 0.703567, -0.00523852, -0.0115601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.679488] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [143] 1760975249679377, 0.353979, 0.137489, -0.227467, -0.324642, 0.710516, 0.703567, -0.00523852, -0.0115601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.681917] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [144] 1760975249681812, 0.356414, 0.137489, -0.227467, -0.324642, 0.710516, 0.703567, -0.00523852, -0.0115601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.684538] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [145] 1760975249684431, 0.359033, 0.137489, -0.227467, -0.324642, 0.710516, 0.703567, -0.00523852, -0.0115601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.687249] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [147] 1760975249687134, 0.361736, 0.137501, -0.22745, -0.324631, 0.710505, 0.703579, -0.00518974, -0.0115272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.689881] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [148] 1760975249689770, 0.364372, 0.137501, -0.22745, -0.324631, 0.710505, 0.703579, -0.00518974, -0.0115272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.692659] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [149] 1760975249692557, 0.367159, 0.137501, -0.22745, -0.324631, 0.710505, 0.703579, -0.00518974, -0.0115272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.695387] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [150] 1760975249695271, 0.369873, 0.137501, -0.22745, -0.324631, 0.710505, 0.703579, -0.00518974, -0.0115272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.697978] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [152] 1760975249697867, 0.372469, 0.137518, -0.227429, -0.324699, 0.710231, 0.703855, -0.00515532, -0.0115859, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.700579] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [153] 1760975249700469, 0.375071, 0.137518, -0.227429, -0.324699, 0.710231, 0.703855, -0.00515532, -0.0115859, 0, 0.00205264, -0.00675769, 0.0775695, 0, 0, 
[2025-10-20 11:47:29.703066] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [154] 1760975249702924, 0.377526, 0.137518, -0.227429, -0.324699, 0.710231, 0.703855, -0.00515532, -0.0115859, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.705691] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [155] 1760975249705594, 0.380196, 0.137518, -0.227429, -0.324699, 0.710231, 0.703855, -0.00515532, -0.0115859, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.708244] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [157] 1760975249708131, 0.382733, 0.137473, -0.227477, -0.324629, 0.710422, 0.703661, -0.00526472, -0.0115745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.711304] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [158] 1760975249711196, 0.385798, 0.137473, -0.227477, -0.324629, 0.710422, 0.703661, -0.00526472, -0.0115745, -0.00453238, -0.00473923, 0.0070101, -0.0541687, 0, 0, 
[2025-10-20 11:47:29.713777] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [159] 1760975249713673, 0.388275, 0.137473, -0.227477, -0.324629, 0.710422, 0.703661, -0.00526472, -0.0115745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.716673] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [161] 1760975249716566, 0.391168, 0.137461, -0.227476, -0.324633, 0.710459, 0.703623, -0.00521848, -0.0116112, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.719341] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [162] 1760975249719231, 0.393833, 0.137461, -0.227476, -0.324633, 0.710459, 0.703623, -0.00521848, -0.0116112, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.721704] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [163] 1760975249721595, 0.396197, 0.137461, -0.227476, -0.324633, 0.710459, 0.703623, -0.00521848, -0.0116112, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.724363] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [164] 1760975249724251, 0.398853, 0.137461, -0.227476, -0.324633, 0.710459, 0.703623, -0.00521848, -0.0116112, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.727293] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [166] 1760975249727179, 0.401781, 0.137473, -0.227472, -0.324624, 0.710436, 0.703647, -0.00524879, -0.0115552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.729863] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [167] 1760975249729754, 0.404356, 0.137473, -0.227472, -0.324624, 0.710436, 0.703647, -0.00524879, -0.0115552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.732768] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [168] 1760975249732667, 0.407269, 0.137473, -0.227472, -0.324624, 0.710436, 0.703647, -0.00524879, -0.0115552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.735479] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [169] 1760975249735364, 0.409966, 0.137473, -0.227472, -0.324624, 0.710436, 0.703647, -0.00524879, -0.0115552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.737973] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [171] 1760975249737863, 0.412465, 0.137501, -0.227408, -0.324691, 0.71008, 0.704008, -0.00521508, -0.0115332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.741543] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [172] 1760975249741435, 0.416037, 0.137501, -0.227408, -0.324691, 0.71008, 0.704008, -0.00521508, -0.0115332, 0.00276446, 0.00636664, -0.00668921, 0.101364, 0, 0, 
[2025-10-20 11:47:29.744107] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [173] 1760975249743998, 0.4186, 0.137501, -0.227408, -0.324691, 0.71008, 0.704008, -0.00521508, -0.0115332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.746802] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [175] 1760975249746683, 0.421285, 0.137504, -0.227439, -0.324588, 0.710335, 0.703751, -0.00532653, -0.011426, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.749477] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [176] 1760975249749366, 0.423968, 0.137504, -0.227439, -0.324588, 0.710335, 0.703751, -0.00532653, -0.011426, 0, -0.00303841, 0.0102928, -0.0719666, 0, 0, 
[2025-10-20 11:47:29.751811] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [177] 1760975249751706, 0.426308, 0.137504, -0.227439, -0.324588, 0.710335, 0.703751, -0.00532653, -0.011426, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.754410] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [178] 1760975249754306, 0.428908, 0.137504, -0.227439, -0.324588, 0.710335, 0.703751, -0.00532653, -0.011426, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.757824] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [180] 1760975249757713, 0.432315, 0.137492, -0.227429, -0.324606, 0.710379, 0.703706, -0.0051848, -0.0115144, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.761029] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [181] 1760975249760921, 0.435523, 0.137492, -0.227429, -0.324606, 0.710379, 0.703706, -0.0051848, -0.0115144, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.762772] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [182] 1760975249762663, 0.437265, 0.137492, -0.227429, -0.324606, 0.710379, 0.703706, -0.0051848, -0.0115144, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.765653] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [183] 1760975249765560, 0.440162, 0.137492, -0.227429, -0.324606, 0.710379, 0.703706, -0.0051848, -0.0115144, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.768135] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [185] 1760975249768024, 0.442626, 0.137492, -0.227411, -0.324606, 0.710347, 0.703738, -0.00521738, -0.0115228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.770837] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [186] 1760975249770728, 0.44533, 0.137492, -0.227411, -0.324606, 0.710347, 0.703738, -0.00521738, -0.0115228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.774052] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [187] 1760975249773946, 0.448548, 0.137492, -0.227411, -0.324606, 0.710347, 0.703738, -0.00521738, -0.0115228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.776775] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [189] 1760975249776687, 0.451289, 0.137498, -0.227401, -0.32462, 0.710406, 0.703679, -0.00507916, -0.0114941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.779605] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [190] 1760975249779496, 0.454098, 0.137498, -0.227401, -0.32462, 0.710406, 0.703679, -0.00507916, -0.0114941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.783084] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [191] 1760975249782947, 0.457549, 0.137498, -0.227401, -0.32462, 0.710406, 0.703679, -0.00507916, -0.0114941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.784908] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [192] 1760975249784807, 0.459409, 0.137498, -0.227401, -0.32462, 0.710406, 0.703679, -0.00507916, -0.0114941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.787515] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [194] 1760975249787392, 0.461994, 0.137513, -0.227303, -0.324755, 0.709997, 0.704094, -0.00495824, -0.0114838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.790703] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [195] 1760975249790592, 0.465194, 0.137513, -0.227303, -0.324755, 0.709997, 0.704094, -0.00495824, -0.0114838, 0, 0.0098002, -0.0134968, 0.116456, 0, 0, 
[2025-10-20 11:47:29.793414] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [196] 1760975249793304, 0.467906, 0.137513, -0.227303, -0.324755, 0.709997, 0.704094, -0.00495824, -0.0114838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.796076] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [197] 1760975249795990, 0.470592, 0.137513, -0.227303, -0.324755, 0.709997, 0.704094, -0.00495824, -0.0114838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.798743] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [199] 1760975249798631, 0.473233, 0.137487, -0.227377, -0.324697, 0.71012, 0.703967, -0.00511733, -0.0115415, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.801433] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [200] 1760975249801326, 0.475928, 0.137487, -0.227377, -0.324697, 0.71012, 0.703967, -0.00511733, -0.0115415, -0.0026689, -0.00740934, 0.00584287, -0.0353336, 0, 0, 
[2025-10-20 11:47:29.804045] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [201] 1760975249803939, 0.478541, 0.137487, -0.227377, -0.324697, 0.71012, 0.703967, -0.00511733, -0.0115415, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.807086] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [203] 1760975249806968, 0.48157, 0.137501, -0.227472, -0.324636, 0.710469, 0.703613, -0.00534781, -0.0116108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.809792] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [204] 1760975249809679, 0.484281, 0.137501, -0.227472, -0.324636, 0.710469, 0.703613, -0.00534781, -0.0116108, 0, -0.00949855, 0.00607855, -0.0993729, 0.0420442, 0, 
[2025-10-20 11:47:29.812363] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [205] 1760975249812243, 0.486845, 0.137501, -0.227472, -0.324636, 0.710469, 0.703613, -0.00534781, -0.0116108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.815091] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [206] 1760975249814982, 0.489584, 0.137501, -0.227472, -0.324636, 0.710469, 0.703613, -0.00534781, -0.0116108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.817595] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [208] 1760975249817474, 0.492076, 0.137516, -0.227465, -0.324619, 0.710455, 0.703626, -0.00538146, -0.0116035, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.820340] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [209] 1760975249820231, 0.494833, 0.137516, -0.227465, -0.324619, 0.710455, 0.703626, -0.00538146, -0.0116035, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.823074] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [210] 1760975249822935, 0.497537, 0.137516, -0.227465, -0.324619, 0.710455, 0.703626, -0.00538146, -0.0116035, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.826238] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [212] 1760975249826175, 0.500777, 0.137516, -0.227465, -0.324619, 0.710455, 0.703626, -0.00538146, -0.0116035, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.828855] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [213] 1760975249828745, 0.503347, 0.137531, -0.227456, -0.324601, 0.71046, 0.703621, -0.00536797, -0.0116422, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.831606] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [214] 1760975249831494, 0.506096, 0.137531, -0.227456, -0.324601, 0.71046, 0.703621, -0.00536797, -0.0116422, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.834180] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [215] 1760975249834075, 0.508677, 0.137531, -0.227456, -0.324601, 0.71046, 0.703621, -0.00536797, -0.0116422, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.837666] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [217] 1760975249837555, 0.512157, 0.137515, -0.227457, -0.3246, 0.710472, 0.703609, -0.00530069, -0.0116246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.840334] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [218] 1760975249840227, 0.514829, 0.137515, -0.227457, -0.3246, 0.710472, 0.703609, -0.00530069, -0.0116246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.843061] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [219] 1760975249842923, 0.517525, 0.137515, -0.227457, -0.3246, 0.710472, 0.703609, -0.00530069, -0.0116246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.845810] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [220] 1760975249845727, 0.520329, 0.137515, -0.227457, -0.3246, 0.710472, 0.703609, -0.00530069, -0.0116246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.848372] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [222] 1760975249848262, 0.522864, 0.137515, -0.227409, -0.324582, 0.710416, 0.703668, -0.00523067, -0.0115224, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.852634] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [223] 1760975249852522, 0.527124, 0.137515, -0.227409, -0.324582, 0.710416, 0.703668, -0.00523067, -0.0115224, 0, 0.00483964, 0, 0, 0, 0, 
[2025-10-20 11:47:29.854695] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [224] 1760975249854589, 0.529191, 0.137515, -0.227409, -0.324582, 0.710416, 0.703668, -0.00523067, -0.0115224, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.857447] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [226] 1760975249857336, 0.531938, 0.137488, -0.227421, -0.32463, 0.710294, 0.703803, -0.00486287, -0.0109722, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.860504] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [227] 1760975249860391, 0.534993, 0.137488, -0.227421, -0.32463, 0.710294, 0.703803, -0.00486287, -0.0109722, -0.00271054, 0, -0.00479837, 0.0371933, -0.129543, 0, 
[2025-10-20 11:47:29.862668] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [228] 1760975249862565, 0.537167, 0.137488, -0.227421, -0.32463, 0.710294, 0.703803, -0.00486287, -0.0109722, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.865309] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [229] 1760975249865197, 0.539799, 0.137488, -0.227421, -0.32463, 0.710294, 0.703803, -0.00486287, -0.0109722, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.867991] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [231] 1760975249867853, 0.542455, 0.137505, -0.22741, -0.324585, 0.710372, 0.703711, -0.00533352, -0.0116072, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.870579] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [232] 1760975249870470, 0.545072, 0.137505, -0.22741, -0.324585, 0.710372, 0.703711, -0.00533352, -0.0116072, 0, 0, 0.00450543, 0, 0.15615, 0, 
[2025-10-20 11:47:29.873176] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [233] 1760975249873059, 0.547661, 0.137505, -0.22741, -0.324585, 0.710372, 0.703711, -0.00533352, -0.0116072, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.875724] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [234] 1760975249875631, 0.550233, 0.137505, -0.22741, -0.324585, 0.710372, 0.703711, -0.00533352, -0.0116072, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.878363] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [236] 1760975249878251, 0.552853, 0.137494, -0.227417, -0.324623, 0.710332, 0.703753, -0.00521065, -0.0114915, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.880963] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [237] 1760975249880852, 0.555454, 0.137494, -0.227417, -0.324623, 0.710332, 0.703753, -0.00521065, -0.0114915, 0, 0, -0.0037771, 0, 0, 0, 
[2025-10-20 11:47:29.883549] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [238] 1760975249883444, 0.558046, 0.137494, -0.227417, -0.324623, 0.710332, 0.703753, -0.00521065, -0.0114915, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.886354] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [240] 1760975249886249, 0.560851, 0.137477, -0.227406, -0.324608, 0.710352, 0.703732, -0.00522654, -0.0115325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.889191] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [241] 1760975249889081, 0.563683, 0.137477, -0.227406, -0.324608, 0.710352, 0.703732, -0.00522654, -0.0115325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.892998] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [242] 1760975249892861, 0.567463, 0.137477, -0.227406, -0.324608, 0.710352, 0.703732, -0.00522654, -0.0115325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.894234] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [243] 1760975249894121, 0.568723, 0.137477, -0.227406, -0.324608, 0.710352, 0.703732, -0.00522654, -0.0115325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.896805] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [245] 1760975249896711, 0.571313, 0.137488, -0.227423, -0.324599, 0.710291, 0.703792, -0.00542212, -0.0115589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.900015] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [246] 1760975249899901, 0.574503, 0.137488, -0.227423, -0.324599, 0.710291, 0.703792, -0.00542212, -0.0115589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.902438] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [247] 1760975249902333, 0.576935, 0.137488, -0.227423, -0.324599, 0.710291, 0.703792, -0.00542212, -0.0115589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.905240] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [248] 1760975249905128, 0.57973, 0.137488, -0.227423, -0.324599, 0.710291, 0.703792, -0.00542212, -0.0115589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.907744] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [250] 1760975249907628, 0.58223, 0.137506, -0.227424, -0.324619, 0.710338, 0.703746, -0.00529095, -0.0115633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.911195] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [251] 1760975249911090, 0.585692, 0.137506, -0.227424, -0.324619, 0.710338, 0.703746, -0.00529095, -0.0115633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.912963] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [252] 1760975249912846, 0.587448, 0.137506, -0.227424, -0.324619, 0.710338, 0.703746, -0.00529095, -0.0115633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.915723] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [253] 1760975249915636, 0.590238, 0.137506, -0.227424, -0.324619, 0.710338, 0.703746, -0.00529095, -0.0115633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.918489] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [255] 1760975249918380, 0.592982, 0.13752, -0.227424, -0.324616, 0.710316, 0.703769, -0.00527147, -0.0115024, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.921210] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [256] 1760975249921100, 0.595702, 0.13752, -0.227424, -0.324616, 0.710316, 0.703769, -0.00527147, -0.0115024, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.923702] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [257] 1760975249923593, 0.598195, 0.13752, -0.227424, -0.324616, 0.710316, 0.703769, -0.00527147, -0.0115024, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.926165] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [259] 1760975249926107, 0.600709, 0.137488, -0.227431, -0.324619, 0.710277, 0.703809, -0.00529416, -0.0114708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.929002] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [260] 1760975249928892, 0.603494, 0.137488, -0.227431, -0.324619, 0.710277, 0.703809, -0.00529416, -0.0114708, -0.00319819, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.931802] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [261] 1760975249931695, 0.606297, 0.137488, -0.227431, -0.324619, 0.710277, 0.703809, -0.00529416, -0.0114708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.934352] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [262] 1760975249934243, 0.608845, 0.137488, -0.227431, -0.324619, 0.710277, 0.703809, -0.00529416, -0.0114708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.936839] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [264] 1760975249936731, 0.611333, 0.137492, -0.227431, -0.32463, 0.710383, 0.7037, -0.00521269, -0.0116055, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.939593] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [265] 1760975249939482, 0.614084, 0.137492, -0.227431, -0.32463, 0.710383, 0.7037, -0.00521269, -0.0116055, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.942203] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [266] 1760975249942096, 0.616698, 0.137492, -0.227431, -0.32463, 0.710383, 0.7037, -0.00521269, -0.0116055, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.944931] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [267] 1760975249944826, 0.619428, 0.137492, -0.227431, -0.32463, 0.710383, 0.7037, -0.00521269, -0.0116055, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.948077] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [269] 1760975249947968, 0.62257, 0.137529, -0.227442, -0.324619, 0.710484, 0.703599, -0.0052862, -0.0115553, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.950500] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [270] 1760975249950389, 0.624991, 0.137529, -0.227442, -0.324619, 0.710484, 0.703599, -0.0052862, -0.0115553, 0.00373117, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.952914] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [271] 1760975249952813, 0.627415, 0.137529, -0.227442, -0.324619, 0.710484, 0.703599, -0.0052862, -0.0115553, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.955591] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [272] 1760975249955508, 0.63011, 0.137529, -0.227442, -0.324619, 0.710484, 0.703599, -0.0052862, -0.0115553, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:29.958240] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [274] 1760975249958130, 0.632732, 0.137516, -0.227447, -0.324625, 0.710478, 0.703605, -0.00526892, -0.0115886, 0, 0, 0, 0, 0, 0, 
