[2025-10-20 11:43:20.239275] [0x0000007f899507c0] [MocapTag] [0x00001265] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:43:20.537100] [0x0000007f850299a0] [MocapTag] [0x00001265] [142] 1760975000536987, 0.345453, 0.115597, -0.23973, -0.322569, 0.711446, 0.702635, -0.00984891, -0.00721708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.540021] [0x0000007f850299a0] [MocapTag] [0x00001265] [144] 1760975000539902, 0.348368, 0.115597, -0.23973, -0.322569, 0.711446, 0.702635, -0.00984891, -0.00721708, -0.00359669, -0.00980518, 0.012694, -0.143993, 0, 0, 
[2025-10-20 11:43:20.542437] [0x0000007f850299a0] [MocapTag] [0x00001265] [145] 1760975000542328, 0.350794, 0.115597, -0.23973, -0.322569, 0.711446, 0.702635, -0.00984891, -0.00721708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.545189] [0x0000007f850299a0] [MocapTag] [0x00001265] [146] 1760975000545078, 0.353544, 0.115597, -0.23973, -0.322569, 0.711446, 0.702635, -0.00984891, -0.00721708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.547622] [0x0000007f850299a0] [MocapTag] [0x00001265] [147] 1760975000547514, 0.35598, 0.11559, -0.239751, -0.32257, 0.711387, 0.702693, -0.00993335, -0.00724894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.551050] [0x0000007f850299a0] [MocapTag] [0x00001265] [149] 1760975000550940, 0.359406, 0.11559, -0.239751, -0.32257, 0.711387, 0.702693, -0.00993335, -0.00724894, 0, -0.00206577, 0, 0, 0, 0, 
[2025-10-20 11:43:20.553548] [0x0000007f850299a0] [MocapTag] [0x00001265] [150] 1760975000553436, 0.361902, 0.11559, -0.239751, -0.32257, 0.711387, 0.702693, -0.00993335, -0.00724894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.555980] [0x0000007f850299a0] [MocapTag] [0x00001265] [151] 1760975000555878, 0.364344, 0.11559, -0.239751, -0.32257, 0.711387, 0.702693, -0.00993335, -0.00724894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.558543] [0x0000007f850299a0] [MocapTag] [0x00001265] [152] 1760975000558451, 0.366917, 0.115601, -0.23971, -0.322541, 0.71131, 0.702772, -0.00996449, -0.00707017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.561301] [0x0000007f850299a0] [MocapTag] [0x00001265] [154] 1760975000561190, 0.369656, 0.115601, -0.23971, -0.322541, 0.71131, 0.702772, -0.00996449, -0.00707017, 0, 0.00412302, 0.00289324, 0, 0, 0, 
[2025-10-20 11:43:20.564130] [0x0000007f850299a0] [MocapTag] [0x00001265] [155] 1760975000564024, 0.37249, 0.115601, -0.23971, -0.322541, 0.71131, 0.702772, -0.00996449, -0.00707017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.566461] [0x0000007f850299a0] [MocapTag] [0x00001265] [156] 1760975000566313, 0.374779, 0.115633, -0.239632, -0.32271, 0.710909, 0.70318, -0.00975871, -0.00713545, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.569139] [0x0000007f850299a0] [MocapTag] [0x00001265] [157] 1760975000569055, 0.377521, 0.115633, -0.239632, -0.32271, 0.710909, 0.70318, -0.00975871, -0.00713545, 0.00325774, 0.00779488, -0.0169431, 0.114095, 0, 0.0368521, 
[2025-10-20 11:43:20.571683] [0x0000007f850299a0] [MocapTag] [0x00001265] [159] 1760975000571574, 0.38004, 0.115633, -0.239632, -0.32271, 0.710909, 0.70318, -0.00975871, -0.00713545, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.574438] [0x0000007f850299a0] [MocapTag] [0x00001265] [160] 1760975000574328, 0.382794, 0.115633, -0.239632, -0.32271, 0.710909, 0.70318, -0.00975871, -0.00713545, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.578186] [0x0000007f850299a0] [MocapTag] [0x00001265] [161] 1760975000578050, 0.386516, 0.115606, -0.239735, -0.32258, 0.711424, 0.702656, -0.00993083, -0.00720298, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.579649] [0x0000007f850299a0] [MocapTag] [0x00001265] [163] 1760975000579561, 0.388027, 0.115606, -0.239735, -0.32258, 0.711424, 0.702656, -0.00993083, -0.00720298, -0.00274789, -0.0103837, 0.0129736, -0.146866, 0, 0, 
[2025-10-20 11:43:20.582187] [0x0000007f850299a0] [MocapTag] [0x00001265] [164] 1760975000582076, 0.390542, 0.115606, -0.239735, -0.32258, 0.711424, 0.702656, -0.00993083, -0.00720298, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.584878] [0x0000007f850299a0] [MocapTag] [0x00001265] [165] 1760975000584772, 0.393238, 0.115606, -0.239735, -0.32258, 0.711424, 0.702656, -0.00993083, -0.00720298, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.587944] [0x0000007f850299a0] [MocapTag] [0x00001265] [166] 1760975000587834, 0.3963, 0.115594, -0.239725, -0.322568, 0.711339, 0.702741, -0.00997933, -0.00720084, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.590190] [0x0000007f850299a0] [MocapTag] [0x00001265] [168] 1760975000590081, 0.398547, 0.115594, -0.239725, -0.322568, 0.711339, 0.702741, -0.00997933, -0.00720084, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.592698] [0x0000007f850299a0] [MocapTag] [0x00001265] [169] 1760975000592580, 0.401046, 0.115594, -0.239725, -0.322568, 0.711339, 0.702741, -0.00997933, -0.00720084, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.596014] [0x0000007f850299a0] [MocapTag] [0x00001265] [170] 1760975000595905, 0.404371, 0.115594, -0.239725, -0.322568, 0.711339, 0.702741, -0.00997933, -0.00720084, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.598516] [0x0000007f850299a0] [MocapTag] [0x00001265] [171] 1760975000598433, 0.406899, 0.11557, -0.239877, -0.322493, 0.71136, 0.702714, -0.0103358, -0.00729501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.601315] [0x0000007f850299a0] [MocapTag] [0x00001265] [173] 1760975000601203, 0.409669, 0.11557, -0.239877, -0.322493, 0.71136, 0.702714, -0.0103358, -0.00729501, -0.0024568, -0.0151853, 0.00750596, 0, 0.063969, -0.0366306, 
[2025-10-20 11:43:20.603880] [0x0000007f850299a0] [MocapTag] [0x00001265] [174] 1760975000603775, 0.412241, 0.11557, -0.239877, -0.322493, 0.71136, 0.702714, -0.0103358, -0.00729501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.606301] [0x0000007f850299a0] [MocapTag] [0x00001265] [175] 1760975000606193, 0.414659, 0.115614, -0.239737, -0.322582, 0.711301, 0.702781, -0.00998451, -0.0071486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.608870] [0x0000007f850299a0] [MocapTag] [0x00001265] [176] 1760975000608790, 0.417256, 0.115614, -0.239737, -0.322582, 0.711301, 0.702781, -0.00998451, -0.0071486, 0.00443548, 0.0139818, -0.00896814, 0, -0.0705956, 0, 
[2025-10-20 11:43:20.612044] [0x0000007f850299a0] [MocapTag] [0x00001265] [178] 1760975000611933, 0.420399, 0.115614, -0.239737, -0.322582, 0.711301, 0.702781, -0.00998451, -0.0071486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.614817] [0x0000007f850299a0] [MocapTag] [0x00001265] [179] 1760975000614706, 0.423172, 0.115614, -0.239737, -0.322582, 0.711301, 0.702781, -0.00998451, -0.0071486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.617383] [0x0000007f850299a0] [MocapTag] [0x00001265] [180] 1760975000617275, 0.425741, 0.115602, -0.23973, -0.322563, 0.711307, 0.702774, -0.0099663, -0.00717208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.620029] [0x0000007f850299a0] [MocapTag] [0x00001265] [182] 1760975000619907, 0.428373, 0.115602, -0.23973, -0.322563, 0.711307, 0.702774, -0.0099663, -0.00717208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.622372] [0x0000007f850299a0] [MocapTag] [0x00001265] [183] 1760975000622267, 0.430733, 0.115602, -0.23973, -0.322563, 0.711307, 0.702774, -0.0099663, -0.00717208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.626370] [0x0000007f850299a0] [MocapTag] [0x00001265] [184] 1760975000626203, 0.434669, 0.115602, -0.23973, -0.322563, 0.711307, 0.702774, -0.0099663, -0.00717208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.628195] [0x0000007f850299a0] [MocapTag] [0x00001265] [185] 1760975000628080, 0.436546, 0.115637, -0.239624, -0.322677, 0.710882, 0.703208, -0.00978194, -0.0070966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.630989] [0x0000007f850299a0] [MocapTag] [0x00001265] [187] 1760975000630875, 0.439341, 0.115637, -0.239624, -0.322677, 0.710882, 0.703208, -0.00978194, -0.0070966, 0.00349646, 0.0105199, -0.0113636, 0.121248, -0.0370642, 0, 
[2025-10-20 11:43:20.633511] [0x0000007f850299a0] [MocapTag] [0x00001265] [188] 1760975000633395, 0.441861, 0.115637, -0.239624, -0.322677, 0.710882, 0.703208, -0.00978194, -0.0070966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.636087] [0x0000007f850299a0] [MocapTag] [0x00001265] [189] 1760975000635975, 0.444441, 0.115637, -0.239624, -0.322677, 0.710882, 0.703208, -0.00978194, -0.0070966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.638543] [0x0000007f850299a0] [MocapTag] [0x00001265] [190] 1760975000638459, 0.446925, 0.115605, -0.23973, -0.322556, 0.711278, 0.702803, -0.0100271, -0.00716402, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.641430] [0x0000007f850299a0] [MocapTag] [0x00001265] [192] 1760975000641310, 0.449776, 0.115605, -0.23973, -0.322556, 0.711278, 0.702803, -0.0100271, -0.00716402, -0.00315217, -0.0105898, 0.0120247, -0.112987, 0.0445623, 0, 
[2025-10-20 11:43:20.644211] [0x0000007f850299a0] [MocapTag] [0x00001265] [193] 1760975000644099, 0.452565, 0.115605, -0.23973, -0.322556, 0.711278, 0.702803, -0.0100271, -0.00716402, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.646910] [0x0000007f850299a0] [MocapTag] [0x00001265] [194] 1760975000646801, 0.455267, 0.115656, -0.239676, -0.322407, 0.710676, 0.703407, -0.0100961, -0.00745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.649464] [0x0000007f850299a0] [MocapTag] [0x00001265] [196] 1760975000649366, 0.457832, 0.115656, -0.239676, -0.322407, 0.710676, 0.703407, -0.0100961, -0.00745, 0.0050694, 0.0054693, 0.014919, 0.170386, 0.0497142, 0, 
[2025-10-20 11:43:20.652092] [0x0000007f850299a0] [MocapTag] [0x00001265] [197] 1760975000651980, 0.460446, 0.115656, -0.239676, -0.322407, 0.710676, 0.703407, -0.0100961, -0.00745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.654719] [0x0000007f850299a0] [MocapTag] [0x00001265] [198] 1760975000654595, 0.463061, 0.115656, -0.239676, -0.322407, 0.710676, 0.703407, -0.0100961, -0.00745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.657308] [0x0000007f850299a0] [MocapTag] [0x00001265] [199] 1760975000657198, 0.465664, 0.115604, -0.239742, -0.322589, 0.711393, 0.702686, -0.00996795, -0.0072679, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.660341] [0x0000007f850299a0] [MocapTag] [0x00001265] [201] 1760975000660227, 0.468693, 0.115604, -0.239742, -0.322589, 0.711393, 0.702686, -0.00996795, -0.0072679, -0.0051369, -0.00660114, -0.0181812, -0.203311, -0.0434622, 0, 
[2025-10-20 11:43:20.662802] [0x0000007f850299a0] [MocapTag] [0x00001265] [202] 1760975000662681, 0.471147, 0.115604, -0.239742, -0.322589, 0.711393, 0.702686, -0.00996795, -0.0072679, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.665401] [0x0000007f850299a0] [MocapTag] [0x00001265] [203] 1760975000665292, 0.473758, 0.115604, -0.239742, -0.322589, 0.711393, 0.702686, -0.00996795, -0.0072679, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.668298] [0x0000007f850299a0] [MocapTag] [0x00001265] [204] 1760975000668182, 0.476648, 0.115609, -0.239733, -0.322579, 0.711377, 0.702704, -0.00992676, -0.00715314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.670711] [0x0000007f850299a0] [MocapTag] [0x00001265] [206] 1760975000670601, 0.479067, 0.115609, -0.239733, -0.322579, 0.711377, 0.702704, -0.00992676, -0.00715314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.673143] [0x0000007f850299a0] [MocapTag] [0x00001265] [207] 1760975000673033, 0.481499, 0.115609, -0.239733, -0.322579, 0.711377, 0.702704, -0.00992676, -0.00715314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.676641] [0x0000007f850299a0] [MocapTag] [0x00001265] [208] 1760975000676531, 0.484997, 0.115609, -0.239733, -0.322579, 0.711377, 0.702704, -0.00992676, -0.00715314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.678627] [0x0000007f850299a0] [MocapTag] [0x00001265] [209] 1760975000678539, 0.487005, 0.115601, -0.239741, -0.32258, 0.711356, 0.702725, -0.00993641, -0.00719448, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.681311] [0x0000007f850299a0] [MocapTag] [0x00001265] [211] 1760975000681198, 0.489664, 0.115601, -0.239741, -0.32258, 0.711356, 0.702725, -0.00993641, -0.00719448, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.684062] [0x0000007f850299a0] [MocapTag] [0x00001265] [212] 1760975000683954, 0.49242, 0.115601, -0.239741, -0.32258, 0.711356, 0.702725, -0.00993641, -0.00719448, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.688020] [0x0000007f850299a0] [MocapTag] [0x00001265] [213] 1760975000687912, 0.496378, 0.115607, -0.239751, -0.322589, 0.711362, 0.702719, -0.00993931, -0.0071692, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.690284] [0x0000007f850299a0] [MocapTag] [0x00001265] [215] 1760975000690174, 0.49864, 0.115607, -0.239751, -0.322589, 0.711362, 0.702719, -0.00993931, -0.0071692, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.692060] [0x0000007f850299a0] [MocapTag] [0x00001265] [216] 1760975000691951, 0.500417, 0.115607, -0.239751, -0.322589, 0.711362, 0.702719, -0.00993931, -0.0071692, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.694629] [0x0000007f850299a0] [MocapTag] [0x00001265] [217] 1760975000694523, 0.502989, 0.115607, -0.239751, -0.322589, 0.711362, 0.702719, -0.00993931, -0.0071692, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.697174] [0x0000007f850299a0] [MocapTag] [0x00001265] [218] 1760975000697056, 0.505522, 0.115566, -0.239886, -0.322498, 0.711398, 0.702675, -0.0103048, -0.00733735, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.700006] [0x0000007f850299a0] [MocapTag] [0x00001265] [220] 1760975000699891, 0.508357, 0.115566, -0.239886, -0.322498, 0.711398, 0.702675, -0.0103048, -0.00733735, -0.004033, -0.0134877, 0.00909979, 0, 0.0756616, 0, 
[2025-10-20 11:43:20.702390] [0x0000007f850299a0] [MocapTag] [0x00001265] [221] 1760975000702284, 0.51075, 0.115566, -0.239886, -0.322498, 0.711398, 0.702675, -0.0103048, -0.00733735, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.705196] [0x0000007f850299a0] [MocapTag] [0x00001265] [222] 1760975000705086, 0.513552, 0.115566, -0.239886, -0.322498, 0.711398, 0.702675, -0.0103048, -0.00733735, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.707878] [0x0000007f850299a0] [MocapTag] [0x00001265] [223] 1760975000707772, 0.516238, 0.115612, -0.239755, -0.322589, 0.711352, 0.702727, -0.0100395, -0.00717863, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.710686] [0x0000007f850299a0] [MocapTag] [0x00001265] [225] 1760975000710569, 0.519035, 0.115612, -0.239755, -0.322589, 0.711352, 0.702727, -0.0100395, -0.00717863, 0.00462964, 0.0130955, -0.00901595, 0, -0.0600806, 0, 
[2025-10-20 11:43:20.713346] [0x0000007f850299a0] [MocapTag] [0x00001265] [226] 1760975000713236, 0.521702, 0.115612, -0.239755, -0.322589, 0.711352, 0.702727, -0.0100395, -0.00717863, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.715875] [0x0000007f850299a0] [MocapTag] [0x00001265] [227] 1760975000715771, 0.524237, 0.115612, -0.239755, -0.322589, 0.711352, 0.702727, -0.0100395, -0.00717863, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.718418] [0x0000007f850299a0] [MocapTag] [0x00001265] [228] 1760975000718306, 0.526772, 0.115612, -0.239775, -0.322612, 0.711444, 0.702635, -0.00994947, -0.00725356, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.721306] [0x0000007f850299a0] [MocapTag] [0x00001265] [230] 1760975000721195, 0.529661, 0.115612, -0.239775, -0.322612, 0.711444, 0.702635, -0.00994947, -0.00725356, 0, 0, -0.00236984, 0, 0, 0, 
[2025-10-20 11:43:20.724150] [0x0000007f850299a0] [MocapTag] [0x00001265] [231] 1760975000724035, 0.532501, 0.115612, -0.239775, -0.322612, 0.711444, 0.702635, -0.00994947, -0.00725356, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.726934] [0x0000007f850299a0] [MocapTag] [0x00001265] [232] 1760975000726824, 0.53529, 0.115609, -0.239778, -0.322605, 0.711238, 0.702841, -0.0100733, -0.00729351, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.730258] [0x0000007f850299a0] [MocapTag] [0x00001265] [234] 1760975000730148, 0.538614, 0.115609, -0.239778, -0.322605, 0.711238, 0.702841, -0.0100733, -0.00729351, 0, 0, 0, 0.0586033, 0, 0, 
[2025-10-20 11:43:20.732744] [0x0000007f850299a0] [MocapTag] [0x00001265] [235] 1760975000732641, 0.541107, 0.115609, -0.239778, -0.322605, 0.711238, 0.702841, -0.0100733, -0.00729351, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.735360] [0x0000007f850299a0] [MocapTag] [0x00001265] [236] 1760975000735254, 0.54372, 0.115609, -0.239778, -0.322605, 0.711238, 0.702841, -0.0100733, -0.00729351, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.737870] [0x0000007f850299a0] [MocapTag] [0x00001265] [237] 1760975000737764, 0.54623, 0.115612, -0.239744, -0.322581, 0.711427, 0.702653, -0.00989532, -0.00723129, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.741376] [0x0000007f850299a0] [MocapTag] [0x00001265] [239] 1760975000741242, 0.549708, 0.115612, -0.239744, -0.322581, 0.711427, 0.702653, -0.00989532, -0.00723129, 0, 0.00345624, 0.00244511, -0.0536561, 0, 0, 
[2025-10-20 11:43:20.744281] [0x0000007f850299a0] [MocapTag] [0x00001265] [240] 1760975000744172, 0.552638, 0.115612, -0.239744, -0.322581, 0.711427, 0.702653, -0.00989532, -0.00723129, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.746319] [0x0000007f850299a0] [MocapTag] [0x00001265] [241] 1760975000746208, 0.554674, 0.115612, -0.239744, -0.322581, 0.711427, 0.702653, -0.00989532, -0.00723129, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.748997] [0x0000007f850299a0] [MocapTag] [0x00001265] [243] 1760975000748940, 0.557406, 0.115601, -0.23971, -0.322555, 0.711411, 0.70267, -0.00984449, -0.00721797, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.751851] [0x0000007f850299a0] [MocapTag] [0x00001265] [244] 1760975000751732, 0.560198, 0.115601, -0.23971, -0.322555, 0.711411, 0.70267, -0.00984449, -0.00721797, 0, 0.00334992, 0.00254866, 0, 0, 0, 
[2025-10-20 11:43:20.755158] [0x0000007f850299a0] [MocapTag] [0x00001265] [245] 1760975000755048, 0.563514, 0.115601, -0.23971, -0.322555, 0.711411, 0.70267, -0.00984449, -0.00721797, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.757671] [0x0000007f850299a0] [MocapTag] [0x00001265] [246] 1760975000757548, 0.566014, 0.115606, -0.239713, -0.322547, 0.711386, 0.702695, -0.00986909, -0.00720049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.760438] [0x0000007f850299a0] [MocapTag] [0x00001265] [248] 1760975000760322, 0.568788, 0.115606, -0.239713, -0.322547, 0.711386, 0.702695, -0.00986909, -0.00720049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.763191] [0x0000007f850299a0] [MocapTag] [0x00001265] [249] 1760975000763083, 0.571549, 0.115606, -0.239713, -0.322547, 0.711386, 0.702695, -0.00986909, -0.00720049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.765733] [0x0000007f850299a0] [MocapTag] [0x00001265] [250] 1760975000765630, 0.574096, 0.115606, -0.239713, -0.322547, 0.711386, 0.702695, -0.00986909, -0.00720049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.768371] [0x0000007f850299a0] [MocapTag] [0x00001265] [251] 1760975000768266, 0.576732, 0.115609, -0.239729, -0.322544, 0.711437, 0.702643, -0.00990314, -0.00724217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.771826] [0x0000007f850299a0] [MocapTag] [0x00001265] [253] 1760975000771705, 0.580171, 0.115609, -0.239729, -0.322544, 0.711437, 0.702643, -0.00990314, -0.00724217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.774292] [0x0000007f850299a0] [MocapTag] [0x00001265] [254] 1760975000774183, 0.582649, 0.115609, -0.239729, -0.322544, 0.711437, 0.702643, -0.00990314, -0.00724217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.776839] [0x0000007f850299a0] [MocapTag] [0x00001265] [255] 1760975000776716, 0.585182, 0.115615, -0.239753, -0.322559, 0.711388, 0.702692, -0.00996997, -0.007264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.780215] [0x0000007f850299a0] [MocapTag] [0x00001265] [257] 1760975000780106, 0.588572, 0.115615, -0.239753, -0.322559, 0.711388, 0.702692, -0.00996997, -0.007264, 0, -0.00236508, 0, 0, 0, 0, 
[2025-10-20 11:43:20.782427] [0x0000007f850299a0] [MocapTag] [0x00001265] [258] 1760975000782319, 0.590785, 0.115615, -0.239753, -0.322559, 0.711388, 0.702692, -0.00996997, -0.007264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.785015] [0x0000007f850299a0] [MocapTag] [0x00001265] [259] 1760975000784910, 0.593376, 0.115615, -0.239753, -0.322559, 0.711388, 0.702692, -0.00996997, -0.007264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.787791] [0x0000007f850299a0] [MocapTag] [0x00001265] [260] 1760975000787675, 0.596141, 0.115625, -0.239757, -0.322559, 0.711404, 0.702675, -0.00996132, -0.00722978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.790588] [0x0000007f850299a0] [MocapTag] [0x00001265] [262] 1760975000790479, 0.598945, 0.115625, -0.239757, -0.322559, 0.711404, 0.702675, -0.00996132, -0.00722978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.793120] [0x0000007f850299a0] [MocapTag] [0x00001265] [263] 1760975000792955, 0.601421, 0.115625, -0.239757, -0.322559, 0.711404, 0.702675, -0.00996132, -0.00722978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.795910] [0x0000007f850299a0] [MocapTag] [0x00001265] [264] 1760975000795803, 0.604269, 0.115625, -0.239757, -0.322559, 0.711404, 0.702675, -0.00996132, -0.00722978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.798441] [0x0000007f850299a0] [MocapTag] [0x00001265] [265] 1760975000798324, 0.60679, 0.115586, -0.239881, -0.322473, 0.711424, 0.702649, -0.0103146, -0.00735293, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.802204] [0x0000007f850299a0] [MocapTag] [0x00001265] [267] 1760975000802092, 0.610558, 0.115586, -0.239881, -0.322473, 0.711424, 0.702649, -0.0103146, -0.00735293, -0.00394302, -0.0123705, 0.0086408, 0, 0.0675933, 0, 
[2025-10-20 11:43:20.803829] [0x0000007f850299a0] [MocapTag] [0x00001265] [268] 1760975000803712, 0.612178, 0.115586, -0.239881, -0.322473, 0.711424, 0.702649, -0.0103146, -0.00735293, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.806577] [0x0000007f850299a0] [MocapTag] [0x00001265] [269] 1760975000806469, 0.614935, 0.115653, -0.239701, -0.322479, 0.711076, 0.703005, -0.0101477, -0.00716574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.809023] [0x0000007f850299a0] [MocapTag] [0x00001265] [270] 1760975000808936, 0.617402, 0.115653, -0.239701, -0.322479, 0.711076, 0.703005, -0.0101477, -0.00716574, 0.00665259, 0.0179586, 0, 0.099659, -0.0502693, 0, 
[2025-10-20 11:43:20.811618] [0x0000007f850299a0] [MocapTag] [0x00001265] [272] 1760975000811497, 0.619963, 0.115653, -0.239701, -0.322479, 0.711076, 0.703005, -0.0101477, -0.00716574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.814564] [0x0000007f850299a0] [MocapTag] [0x00001265] [273] 1760975000814455, 0.622921, 0.115653, -0.239701, -0.322479, 0.711076, 0.703005, -0.0101477, -0.00716574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.816999] [0x0000007f850299a0] [MocapTag] [0x00001265] [274] 1760975000816894, 0.62536, 0.11579, -0.23996, -0.322275, 0.71177, 0.702326, -0.00888182, -0.00662427, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:20.820442] [0x0000007f850299a0] [MocapTag] [0x00001265] [276] 1760975000820329, 0.628795, 0.11579, -0.23996, -0.322275, 0.71177, 0.702326, -0.00888182, -0.00662427, 0.0137843, -0.02583, 0.020375, -0.195825, -0.255889, 0.103149, 
