[2024-06-21 10:38:07.336511] [0x0000007faff34010] [MocapTag] [0x000021f9] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-21 10:38:07.648073] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [140] 1718980687647960, 0.374744, 0.0124871, -0.231461, -0.316199, -0.999586, -0.000418903, 0.00238302, 0.028685, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.650475] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [141] 1718980687650351, 0.377135, 0.0124866, -0.231466, -0.3162, -0.999583, -0.000410972, 0.00237209, 0.0287683, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.653259] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [142] 1718980687653144, 0.379928, 0.0124866, -0.231466, -0.3162, -0.999583, -0.000410972, 0.00237209, 0.0287683, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.655767] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [143] 1718980687655590, 0.382374, 0.0124866, -0.231466, -0.3162, -0.999583, -0.000410972, 0.00237209, 0.0287683, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.659641] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [145] 1718980687659525, 0.386309, 0.0124866, -0.231466, -0.3162, -0.999583, -0.000410972, 0.00237209, 0.0287683, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.662198] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [146] 1718980687662085, 0.388869, 0.012486, -0.231468, -0.316196, -0.999581, -0.000405484, 0.00238081, 0.0288465, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.664959] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [147] 1718980687664848, 0.391632, 0.012486, -0.231468, -0.316196, -0.999581, -0.000405484, 0.00238081, 0.0288465, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.668397] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [149] 1718980687668286, 0.39507, 0.012486, -0.231468, -0.316196, -0.999581, -0.000405484, 0.00238081, 0.0288465, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.670338] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [150] 1718980687670216, 0.397, 0.0124852, -0.23147, -0.316199, -0.999581, -0.000410256, 0.00238626, 0.0288417, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.674192] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [151] 1718980687674072, 0.400856, 0.0124852, -0.23147, -0.316199, -0.999581, -0.000410256, 0.00238626, 0.0288417, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.676841] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [153] 1718980687676757, 0.403541, 0.0124852, -0.23147, -0.316199, -0.999581, -0.000410256, 0.00238626, 0.0288417, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.679725] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [154] 1718980687679592, 0.406376, 0.0124839, -0.231462, -0.316197, -0.999583, -0.000413111, 0.00237771, 0.0287801, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.682583] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [155] 1718980687682459, 0.409243, 0.0124839, -0.231462, -0.316197, -0.999583, -0.000413111, 0.00237771, 0.0287801, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.684959] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [156] 1718980687684820, 0.411604, 0.0124839, -0.231462, -0.316197, -0.999583, -0.000413111, 0.00237771, 0.0287801, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.690240] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [158] 1718980687690125, 0.416909, 0.0124839, -0.231462, -0.316197, -0.999583, -0.000413111, 0.00237771, 0.0287801, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.692202] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [159] 1718980687692087, 0.418871, 0.0124814, -0.231456, -0.316199, -0.999585, -0.000432078, 0.00237056, 0.0286984, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.695074] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [160] 1718980687694955, 0.421739, 0.0124814, -0.231456, -0.316199, -0.999585, -0.000432078, 0.00237056, 0.0286984, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.697923] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [162] 1718980687697808, 0.424592, 0.0124814, -0.231456, -0.316199, -0.999585, -0.000432078, 0.00237056, 0.0286984, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.700331] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [163] 1718980687700214, 0.426998, 0.0124811, -0.231456, -0.316197, -0.999586, -0.000425904, 0.00237996, 0.0286732, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.704931] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [164] 1718980687704815, 0.431599, 0.0124811, -0.231456, -0.316197, -0.999586, -0.000425904, 0.00237996, 0.0286732, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.707760] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [166] 1718980687707639, 0.434423, 0.0124811, -0.231456, -0.316197, -0.999586, -0.000425904, 0.00237996, 0.0286732, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.710365] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [167] 1718980687710242, 0.437026, 0.0124783, -0.231463, -0.3162, -0.999585, -0.000420105, 0.00237033, 0.028711, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.713178] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [168] 1718980687713060, 0.439844, 0.0124783, -0.231463, -0.3162, -0.999585, -0.000420105, 0.00237033, 0.028711, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.715583] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [169] 1718980687715473, 0.442257, 0.0124783, -0.231463, -0.3162, -0.999585, -0.000420105, 0.00237033, 0.028711, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.720117] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [171] 1718980687719998, 0.446782, 0.0124783, -0.231463, -0.3162, -0.999585, -0.000420105, 0.00237033, 0.028711, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.722738] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [172] 1718980687722616, 0.4494, 0.0124816, -0.231469, -0.316199, -0.999583, -0.000404851, 0.00238725, 0.0287742, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.725482] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [173] 1718980687725364, 0.452148, 0.0124816, -0.231469, -0.316199, -0.999583, -0.000404851, 0.00238725, 0.0287742, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.728127] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [175] 1718980687728010, 0.454794, 0.0124816, -0.231469, -0.316199, -0.999583, -0.000404851, 0.00238725, 0.0287742, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.730747] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [176] 1718980687730625, 0.457409, 0.0124829, -0.231475, -0.316197, -0.999582, -0.000410271, 0.00238551, 0.02882, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.733433] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [177] 1718980687733319, 0.460103, 0.0124829, -0.231475, -0.316197, -0.999582, -0.000410271, 0.00238551, 0.02882, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.738875] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [179] 1718980687738733, 0.465517, 0.0124829, -0.231475, -0.316197, -0.999582, -0.000410271, 0.00238551, 0.02882, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.739470] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [180] 1718980687739360, 0.466144, 0.0124787, -0.231478, -0.316196, -0.999581, -0.000410927, 0.00237712, 0.0288292, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.742171] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [181] 1718980687742056, 0.46884, 0.0124787, -0.231478, -0.316196, -0.999581, -0.000410927, 0.00237712, 0.0288292, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.744709] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [182] 1718980687744599, 0.471383, 0.0124787, -0.231478, -0.316196, -0.999581, -0.000410927, 0.00237712, 0.0288292, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.747291] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [184] 1718980687747180, 0.473964, 0.0124787, -0.231478, -0.316196, -0.999581, -0.000410927, 0.00237712, 0.0288292, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.751588] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [185] 1718980687751436, 0.47822, 0.0124795, -0.231467, -0.316189, -0.999584, -0.000411648, 0.00238163, 0.0287382, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.754360] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [186] 1718980687754250, 0.481034, 0.0124795, -0.231467, -0.316189, -0.999584, -0.000411648, 0.00238163, 0.0287382, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.757125] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [188] 1718980687757023, 0.483807, 0.0124795, -0.231467, -0.316189, -0.999584, -0.000411648, 0.00238163, 0.0287382, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.759681] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [189] 1718980687759557, 0.486341, 0.0124816, -0.231461, -0.316195, -0.999586, -0.00042654, 0.00236414, 0.028682, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.762470] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [190] 1718980687762280, 0.489064, 0.0124816, -0.231461, -0.316195, -0.999586, -0.00042654, 0.00236414, 0.028682, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.766637] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [191] 1718980687766550, 0.493334, 0.0124816, -0.231461, -0.316195, -0.999586, -0.00042654, 0.00236414, 0.028682, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.769291] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [193] 1718980687769161, 0.495945, 0.0124805, -0.231461, -0.316196, -0.999586, -0.000424838, 0.00237614, 0.0286746, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.772050] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [194] 1718980687771928, 0.498712, 0.0124805, -0.231461, -0.316196, -0.999586, -0.000424838, 0.00237614, 0.0286746, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.774804] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [195] 1718980687774693, 0.501477, 0.0124805, -0.231461, -0.316196, -0.999586, -0.000424838, 0.00237614, 0.0286746, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.777480] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [197] 1718980687777356, 0.50414, 0.0124805, -0.231461, -0.316196, -0.999586, -0.000424838, 0.00237614, 0.0286746, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.781681] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [198] 1718980687781570, 0.508354, 0.0124822, -0.231462, -0.316195, -0.999584, -0.000420075, 0.00237328, 0.0287261, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.784303] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [199] 1718980687784198, 0.510982, 0.0124822, -0.231462, -0.316195, -0.999584, -0.000420075, 0.00237328, 0.0287261, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.786956] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [201] 1718980687786862, 0.513646, 0.0124822, -0.231462, -0.316195, -0.999584, -0.000420075, 0.00237328, 0.0287261, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.791182] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [202] 1718980687791051, 0.517835, 0.0124842, -0.23147, -0.316204, -0.999582, -0.000416809, 0.00238281, 0.028793, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.792523] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [203] 1718980687792369, 0.519153, 0.0124842, -0.23147, -0.316204, -0.999582, -0.000416809, 0.00238281, 0.028793, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.794957] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [204] 1718980687794842, 0.521626, 0.0124842, -0.23147, -0.316204, -0.999582, -0.000416809, 0.00238281, 0.028793, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.797972] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [206] 1718980687797856, 0.52464, 0.0124842, -0.23147, -0.316204, -0.999582, -0.000416809, 0.00238281, 0.028793, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.800477] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [207] 1718980687800354, 0.527138, 0.0124844, -0.231468, -0.316202, -0.999581, -0.000405707, 0.00237826, 0.0288313, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.804361] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [208] 1718980687804246, 0.53103, 0.0124844, -0.231468, -0.316202, -0.999581, -0.000405707, 0.00237826, 0.0288313, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.806015] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [209] 1718980687805898, 0.532682, 0.0124844, -0.231468, -0.316202, -0.999581, -0.000405707, 0.00237826, 0.0288313, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.808618] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [211] 1718980687808480, 0.535264, 0.0124844, -0.231468, -0.316202, -0.999581, -0.000405707, 0.00237826, 0.0288313, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.811376] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [212] 1718980687811263, 0.538047, 0.0124854, -0.231468, -0.316209, -0.999582, -0.000416968, 0.00237856, 0.0287972, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.815474] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [213] 1718980687815362, 0.542146, 0.0124854, -0.231468, -0.316209, -0.999582, -0.000416968, 0.00237856, 0.0287972, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.818104] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [215] 1718980687817967, 0.544751, 0.0124854, -0.231468, -0.316209, -0.999582, -0.000416968, 0.00237856, 0.0287972, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.820578] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [216] 1718980687820466, 0.54725, 0.012488, -0.231462, -0.316209, -0.999584, -0.000422676, 0.00237868, 0.0287471, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.823333] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [217] 1718980687823219, 0.550003, 0.012488, -0.231462, -0.316209, -0.999584, -0.000422676, 0.00237868, 0.0287471, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.825862] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [218] 1718980687825750, 0.552534, 0.012488, -0.231462, -0.316209, -0.999584, -0.000422676, 0.00237868, 0.0287471, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.829516] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [220] 1718980687829402, 0.556186, 0.012488, -0.231462, -0.316209, -0.999584, -0.000422676, 0.00237868, 0.0287471, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.831978] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [221] 1718980687831864, 0.558648, 0.0124852, -0.231456, -0.316202, -0.999585, -0.000425192, 0.00237419, 0.0286955, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.834882] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [222] 1718980687834766, 0.56155, 0.0124852, -0.231456, -0.316202, -0.999585, -0.000425192, 0.00237419, 0.0286955, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.837835] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [224] 1718980687837696, 0.56448, 0.0124852, -0.231456, -0.316202, -0.999585, -0.000425192, 0.00237419, 0.0286955, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.840238] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [225] 1718980687840122, 0.566906, 0.0124897, -0.231457, -0.316195, -0.999585, -0.000420429, 0.00238064, 0.028693, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.844618] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [226] 1718980687844503, 0.571287, 0.0124897, -0.231457, -0.316195, -0.999585, -0.000420429, 0.00238064, 0.028693, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.847393] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [228] 1718980687847217, 0.574001, 0.0124897, -0.231457, -0.316195, -0.999585, -0.000420429, 0.00238064, 0.028693, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.849968] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [229] 1718980687849855, 0.576639, 0.0124876, -0.231463, -0.316193, -0.999584, -0.000415827, 0.00237889, 0.0287378, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.852968] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [230] 1718980687852853, 0.579637, 0.0124876, -0.231463, -0.316193, -0.999584, -0.000415827, 0.00237889, 0.0287378, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.855327] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [231] 1718980687855214, 0.581998, 0.0124876, -0.231463, -0.316193, -0.999584, -0.000415827, 0.00237889, 0.0287378, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.859646] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [233] 1718980687859532, 0.586316, 0.0124876, -0.231463, -0.316193, -0.999584, -0.000415827, 0.00237889, 0.0287378, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.862078] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [234] 1718980687861966, 0.58875, 0.0124853, -0.231468, -0.316188, -0.999583, -0.000413412, 0.0023969, 0.0287833, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.864993] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [235] 1718980687864879, 0.591663, 0.0124853, -0.231468, -0.316188, -0.999583, -0.000413412, 0.0023969, 0.0287833, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.867836] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [237] 1718980687867723, 0.594507, 0.0124853, -0.231468, -0.316188, -0.999583, -0.000413412, 0.0023969, 0.0287833, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.870541] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [238] 1718980687870424, 0.597208, 0.0124877, -0.231469, -0.316185, -0.999582, -0.000417762, 0.00239923, 0.0288001, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.875492] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [239] 1718980687875380, 0.602164, 0.0124877, -0.231469, -0.316185, -0.999582, -0.000417762, 0.00239923, 0.0288001, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.878304] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [241] 1718980687878183, 0.604967, 0.0124877, -0.231469, -0.316185, -0.999582, -0.000417762, 0.00239923, 0.0288001, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.880731] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [242] 1718980687880617, 0.607401, 0.0124895, -0.231469, -0.316186, -0.999582, -0.000403696, 0.00238525, 0.0287953, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.884040] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [243] 1718980687883923, 0.610707, 0.0124895, -0.231469, -0.316186, -0.999582, -0.000403696, 0.00238525, 0.0287953, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.886659] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [245] 1718980687886600, 0.613384, 0.0124895, -0.231469, -0.316186, -0.999582, -0.000403696, 0.00238525, 0.0287953, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.888842] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [246] 1718980687888728, 0.615512, 0.0124878, -0.231458, -0.316185, -0.999584, -0.000422155, 0.00238986, 0.0287241, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.893865] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [247] 1718980687893750, 0.620534, 0.0124878, -0.231458, -0.316185, -0.999584, -0.000422155, 0.00238986, 0.0287241, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.896497] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [249] 1718980687896440, 0.623224, 0.0124878, -0.231458, -0.316185, -0.999584, -0.000422155, 0.00238986, 0.0287241, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.898978] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [250] 1718980687898866, 0.62565, 0.0124913, -0.231455, -0.316193, -0.999585, -0.000425819, 0.00237778, 0.0286943, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.901845] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [251] 1718980687901727, 0.628511, 0.0124913, -0.231455, -0.316193, -0.999585, -0.000425819, 0.00237778, 0.0286943, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.906008] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [252] 1718980687905886, 0.63267, 0.0124913, -0.231455, -0.316193, -0.999585, -0.000425819, 0.00237778, 0.0286943, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.908823] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [254] 1718980687908707, 0.635491, 0.0124913, -0.231455, -0.316193, -0.999585, -0.000425819, 0.00237778, 0.0286943, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.911258] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [255] 1718980687911138, 0.637922, 0.0124905, -0.231459, -0.316195, -0.999585, -0.000427917, 0.00237893, 0.028698, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.914389] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [256] 1718980687914273, 0.641057, 0.0124905, -0.231459, -0.316195, -0.999585, -0.000427917, 0.00237893, 0.028698, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.916542] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [258] 1718980687916486, 0.64327, 0.0124905, -0.231459, -0.316195, -0.999585, -0.000427917, 0.00237893, 0.028698, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.920816] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [259] 1718980687920706, 0.64749, 0.0124901, -0.231466, -0.316203, -0.999584, -0.00041283, 0.00238734, 0.0287545, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.923589] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [260] 1718980687923478, 0.650262, 0.0124901, -0.231466, -0.316203, -0.999584, -0.00041283, 0.00238734, 0.0287545, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.926291] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [261] 1718980687926195, 0.652979, 0.0124901, -0.231466, -0.316203, -0.999584, -0.00041283, 0.00238734, 0.0287545, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.929038] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [263] 1718980687928925, 0.655709, 0.012492, -0.231472, -0.316212, -0.999582, -0.000394232, 0.00238288, 0.0287977, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.931670] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [264] 1718980687931550, 0.658334, 0.012492, -0.231472, -0.316212, -0.999582, -0.000394232, 0.00238288, 0.0287977, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.934123] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [265] 1718980687934004, 0.660788, 0.012492, -0.231472, -0.316212, -0.999582, -0.000394232, 0.00238288, 0.0287977, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.937618] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [267] 1718980687937505, 0.664289, 0.012492, -0.231472, -0.316212, -0.999582, -0.000394232, 0.00238288, 0.0287977, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.940012] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [268] 1718980687939891, 0.666675, 0.0124916, -0.23147, -0.31621, -0.999582, -0.000408776, 0.00239974, 0.0287994, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.942815] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [269] 1718980687942696, 0.66948, 0.0124916, -0.23147, -0.31621, -0.999582, -0.000408776, 0.00239974, 0.0287994, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.945329] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [270] 1718980687945218, 0.672002, 0.0124916, -0.23147, -0.31621, -0.999582, -0.000408776, 0.00239974, 0.0287994, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.948166] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [272] 1718980687948042, 0.674826, 0.0124916, -0.23147, -0.31621, -0.999582, -0.000408776, 0.00239974, 0.0287994, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.950978] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [273] 1718980687950860, 0.677644, 0.0124914, -0.231468, -0.316205, -0.999583, -0.000412777, 0.00239013, 0.0287777, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.954339] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [274] 1718980687954222, 0.681006, 0.0124914, -0.231468, -0.316205, -0.999583, -0.000412777, 0.00239013, 0.0287777, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.956245] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [275] 1718980687956146, 0.68293, 0.0124914, -0.231468, -0.316205, -0.999583, -0.000412777, 0.00239013, 0.0287777, 0, 0, 0, 0, 0, 0, 
